osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/244066774,808.5515806023293,3.0,10.5,SmallOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED|narrow_perimeter_fallback",3.340006196208177,14.190234183632418,26.46510033500017,27.764777782018946,7.353091712583793,0.0,0.0,1.5105300456058806,1.5105300456058806,0.0,0.0,0.0,80.62374025504938,0.60454112151368,2.9446438759139304,5.491825900716555,5.761524567102316,1.525854767461688,0.0,0.3134531108237675,0.0,0.0,0.0,16.64184334353194,0.0,success,,-121.48879523233059,-9.492459624557112e-06
way/376146181,477.08664617024374,2.0,7.0,SmallOffice,one_zone_per_floor,no_floors,4.395779072015558,15.241557921127852,26.465100598065217,27.764778058002882,8.02332054533452,0.0,0.0,1.9419718854371428,1.9419718854371428,0.0,0.0,0.0,83.83250807998317,0.7956360120348159,3.162806167329083,5.49182595530571,5.761524624372294,1.664935293003457,0.0,0.40298246989083236,0.0,0.0,0.0,17.27971052193619,5.141612325164304e-05,success,,-121.48874388438828,-5.885304863719062e-12
way/376149028,3194.259391814616,11.0,38.5,LargeOffice,perimeter_core,,8.294493685520422,24.62579526772067,26.46510017125228,44.06327538142749,34.21703267461117,9.528138016098865,2.315084283324851,0.0,2.315084283324851,0.0,0.0,6.863056967756252,156.371976447712,1.5013033570791963,5.110148027595251,5.491825866736903,9.14365840095078,7.100444884373913,1.9772029759967076,0.419030255281798,0.0,0.0,1.4241666774930355,32.16778044550759,0.0023447810714045175,success,,-121.4887438685807,2.0889457174011746e-09
way/376149029,412.6414242303697,2.0,7.0,QuickServiceRestaurant,one_zone_per_floor,"generic_tag,no_floors",5.813588363532648,64.27535757095727,93.5358800475278,562.9448758102994,43.59108521343909,0.0,80.14926410814914,0.0,80.14926410814914,475.43587511642755,0.0,0.0,1325.745926230333,1.0522594937994092,13.337908000264484,19.409817540422587,116.81781706914686,9.045673274811172,0.0,14.507016803574993,86.05389339607339,0.0,0.0,260.2243855780929,0.2536666866963119,success,,-121.48874388437898,9.436711113126888e-10
way/376149058,4453.350260858884,3.0,10.5,SuperMarket,perimeter_core,no_floors|narrow_perimeter_fallback,3.319704695219682,27.929934575139907,40.77943997665392,113.05854526138889,7.637213445999598,0.0,0.0,2.6774614232908815,2.6774614232908815,0.0,115.94983156706373,0.0,311.3521309447566,0.6008665498347624,5.795796583556433,8.462223148435408,23.46100484428133,1.5848134366062687,0.0,0.5556053748699374,0.0,24.060981448144528,0.0,64.52129138572866,0.0,success,,-121.48877138859137,6.9038247413394e-05
way/379694092,220.868514073017,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|HOTDECK_NEIGHBOR_HIGH",17.10847185801539,18.635241033984386,26.465100598399992,44.06327609260709,9.664073543887127,0.0,17.46998780403797,0.0,17.46998780403797,0.0,0.0,3.5387904431777386,136.9449413741097,3.096633406300785,3.8670361374441677,5.491825955375179,9.143658548529082,2.0054112292391055,0.0,3.1620677925308724,0.0,0.0,0.7343414824446989,27.50097455186389,0.0,success,,-121.48874388438729,-1.7662626976980328e-12
way/388772955,3703.83970320101,4.0,14.0,LargeOffice,perimeter_core,narrow_perimeter_fallback,1.5540857626964024,18.797215899215693,26.465100260665242,44.0632755302976,27.431385151760487,6.285016401774429,2.436836173107791,0.0,2.436836173107791,0.0,0.0,6.86305718387916,133.8959723633968,0.28128952304804883,3.900647865678047,5.491825885291166,9.143658431843116,5.692341595612122,1.3042163235650155,0.4410673473325102,0.0,0.0,1.4241667223411323,27.67921369471115,0.0,success,,-121.48873386886802,-0.00010664245353616644
way/388772956,4985.339240116698,12.0,42.0,LargeOffice,perimeter_core,narrow_perimeter_fallback,1.780231922719278,20.804773856796633,26.465101145345507,44.063277003249624,29.44722949668945,7.280402255358691,2.279113735353205,0.0,2.279113735353205,0.0,0.0,6.859051879443728,138.9791812949561,0.3222219780121893,4.317240232571583,5.491826068872937,9.143658737498336,6.110653487317021,1.5107708328139928,0.41251958609893014,0.0,0.0,1.423335573607127,28.732226496792116,0.0,success,,-121.48874403518708,-6.377338124439631e-05
way/401903955,3059.3595702543735,18.0,63.0,LargeOffice,perimeter_core,no_floors,7.892813777650458,23.058281218336358,26.465099436102896,44.06327415743673,31.770517396284582,8.93594331008856,2.2861144490376315,0.0,2.2861144490376315,0.0,0.0,6.87034967142496,151.34239341636217,1.428599293754733,4.784870052179414,5.491825714184584,9.14365814695801,6.592763605937806,1.8543154681630971,0.4137867152758113,0.0,0.0,1.4256800010167363,31.13549899747019,0.0020707905393098584,success,,-121.48868947197494,8.582094383059091e-05
way/401903957,2553.8756238239384,6.0,21.0,LargeOffice,perimeter_core,no_floors|narrow_perimeter_fallback,1.615003537400877,19.91622581164948,26.465099918059945,44.06327495987229,29.564637252143108,6.647714506723229,2.425525521059367,0.0,2.425525521059367,0.0,0.0,6.851786172655354,137.54926767956363,0.29231564026955875,4.132855850627006,5.4918258141964555,9.143658313473018,6.135017005466721,1.3794805327191508,0.43902011931174545,0.0,0.0,1.4218278522600578,28.436001128323714,0.00019468781836968433,success,,-121.48876381213672,3.792853169455752e-05
