Date/Time,RELATION_12702627_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702627_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702627_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12702627_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,27969880.928773127,28548798.197634995,29968913.606246553,49390518.25561568 
 01/01  02:00:00,29247604.548460625,29890513.597109303,31351375.927185528,51615284.31716263 
 01/01  03:00:00,29353149.099494714,30014109.745708384,31480500.246430464,51768908.06963864 
 01/01  04:00:00,29817401.792465832,30509096.674554307,31992063.86712283,52515770.80490603 
 01/01  05:00:00,30249937.14131184,30976664.740930066,32474096.837455064,53144902.50415331 
 01/01  06:00:00,30136925.295497775,30867286.074171677,32363057.4907942,53004917.46570212 
 01/01  07:00:00,30024858.08736128,30755619.18440114,32247630.483343482,52786789.028311424 
 01/01  08:00:00,30130373.115058113,30875981.920515783,32370873.438698813,52892616.83691459 
 01/01  09:00:00,30206750.24643264,30970333.675050832,32467394.565712288,52871383.75953034 
 01/01  10:00:00,29495475.640977688,30282750.626400776,31755179.234268244,51211529.93626249 
 01/01  11:00:00,27449188.606948946,28336311.371657874,29750529.03107373,46226442.89266655 
 01/01  12:00:00,24076319.818360332,25029454.920844704,26354501.676980097,39317687.634149104 
 01/01  13:00:00,21167423.322766073,22158369.151490897,23412413.418749843,33740720.03399839 
 01/01  14:00:00,19900912.77392337,20879359.64227029,22088969.663426537,31379486.246315613 
 01/01  15:00:00,18224538.886123393,19213552.691852,20415149.3765577,28714277.839303922 
 01/01  16:00:00,14055936.37610303,15058332.467965644,16266618.692505933,22449379.604886778 
 01/01  17:00:00,12081330.008234147,13064978.25461069,14384391.158690259,22021341.600375067 
 01/01  18:00:00,11837172.38957845,12580258.536887936,14020516.360731002,24993152.693332788 
 01/01  19:00:00,21184691.406579774,21557234.53667928,22787608.42815378,37929231.55221847 
 01/01  20:00:00,22388589.823654152,22793381.57616056,24051619.945017703,39761983.8329415 
 01/01  21:00:00,23003833.327750638,23413120.64932101,24684431.06775848,40862586.93976224 
 01/01  22:00:00,23660010.41914751,24083038.596793585,25369217.12058208,41921694.846099064 
 01/01  23:00:00,24904156.367053457,25357118.74719813,26685901.814657774,44275782.016257994 
 01/01  24:00:00,25929319.237806708,26422635.999093562,27786280.93901633,45987185.026865065 
 01/02  01:00:00,26145550.286771502,26642400.257298917,28016678.298635677,46605150.60833039 
 01/02  02:00:00,26292440.632303294,26776019.498899683,28171509.09949465,47460561.07189316 
 01/02  03:00:00,26676348.80932458,27157716.319298547,28585721.935344845,48711876.32123972 
 01/02  04:00:00,28788222.186725743,29336122.670020126,30847718.46524593,52722626.86446503 
 01/02  05:00:00,30972940.980428122,31613735.35685069,33208542.770353965,56637925.48533031 
 01/02  06:00:00,31823883.03859192,32517872.414975643,34145380.62092144,57919054.44623758 
 01/02  07:00:00,32000597.996996734,32722552.97251471,34355713.82227056,57950895.85801095 
 01/02  08:00:00,30993611.84224878,31689994.38170533,33298229.9455681,56331324.50698115 
 01/02  09:00:00,30048628.98495991,30693667.77780613,32277826.49578933,55043793.94637035 
 01/02  10:00:00,28865305.850248158,29464535.882290833,30995793.981742963,52629197.92617665 
