Time,RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702627_F0_WHOLE::Des Latent Heat Load [W],RELATION_12702627_F0_WHOLE::Des Latent Cool Load [W],RELATION_12702627_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702627_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702627_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12702627_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702627_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702627_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702627_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702627_F1_WHOLE::Des Latent Heat Load [W],RELATION_12702627_F1_WHOLE::Des Latent Cool Load [W],RELATION_12702627_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702627_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702627_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12702627_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702627_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702627_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702627_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702627_F2_WHOLE::Des Latent Heat Load [W],RELATION_12702627_F2_WHOLE::Des Latent Cool Load [W],RELATION_12702627_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702627_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702627_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12702627_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702627_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702627_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702627_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702627_F3_WHOLE::Des Latent Heat Load [W],RELATION_12702627_F3_WHOLE::Des Latent Cool Load [W],RELATION_12702627_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702627_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702627_F3_WHOLE::Des Heat Load No DOAS [W],RELATION_12702627_F3_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702627_F3_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702627_F3_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702627_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.110487E+04,0.000000E+00,3.629095E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.885637E+01,2.913137E+01,1.651301E+01,1.130340E+04,0.000000E+00,3.693968E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999137E+01,3.903525E+01,3.243988E+01,1.365891E+01,1.181124E+04,0.000000E+00,3.859927E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999132E+01,3.940112E+01,3.366703E+01,1.274497E+01,2.038475E+04,0.000000E+00,6.661659E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999087E+01,4.319561E+01,3.282910E+01,1.335425E+01
00:20:00,1.125621E+04,0.000000E+00,3.678536E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.894958E+01,2.903167E+01,1.660601E+01,1.147253E+04,0.000000E+00,3.749226E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.913095E+01,3.232461E+01,1.374739E+01,1.198841E+04,0.000000E+00,3.917810E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999136E+01,3.949433E+01,3.353129E+01,1.284204E+01,2.058899E+04,0.000000E+00,6.728376E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999092E+01,4.326150E+01,3.260348E+01,1.352521E+01
00:30:00,1.137862E+04,0.000000E+00,3.718527E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.902398E+01,2.893438E+01,1.670097E+01,1.161184E+04,0.000000E+00,3.794739E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.920754E+01,3.221163E+01,1.383767E+01,1.213507E+04,0.000000E+00,3.965724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999139E+01,3.956870E+01,3.339848E+01,1.294050E+01,2.074884E+04,0.000000E+00,6.780592E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999096E+01,4.330989E+01,3.239094E+01,1.369136E+01
00:40:00,1.147194E+04,0.000000E+00,3.749014E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.908256E+01,2.883857E+01,1.679617E+01,1.172111E+04,0.000000E+00,3.830435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999146E+01,3.926812E+01,3.210012E+01,1.392821E+01,1.225093E+04,0.000000E+00,4.003574E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.962739E+01,3.326747E+01,1.303916E+01,2.086374E+04,0.000000E+00,6.818121E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999098E+01,4.334549E+01,3.218599E+01,1.385451E+01
00:50:00,1.153569E+04,0.000000E+00,3.769837E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.913033E+01,2.874327E+01,1.689210E+01,1.179983E+04,0.000000E+00,3.856152E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.931775E+01,3.198903E+01,1.401946E+01,1.233552E+04,0.000000E+00,4.031208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999142E+01,3.967546E+01,3.313725E+01,1.313839E+01,2.093314E+04,0.000000E+00,6.840783E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999099E+01,4.337393E+01,3.198548E+01,1.401663E+01
01:00:00,1.156881E+04,0.000000E+00,3.780650E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999151E+01,3.917110E+01,2.864799E+01,1.698926E+01,1.184704E+04,0.000000E+00,3.871571E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.936032E+01,3.187782E+01,1.411189E+01,1.238798E+04,0.000000E+00,4.048341E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999143E+01,3.971677E+01,3.300720E+01,1.323867E+01,2.095617E+04,0.000000E+00,6.848294E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999099E+01,4.339887E+01,3.178796E+01,1.417881E+01
01:10:00,1.162161E+04,0.000000E+00,3.797907E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999151E+01,3.920664E+01,2.855260E+01,1.708774E+01,1.190439E+04,0.000000E+00,3.890316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.939772E+01,3.176632E+01,1.420563E+01,1.244847E+04,0.000000E+00,4.068114E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999143E+01,3.975326E+01,3.287699E+01,1.334026E+01,2.105364E+04,0.000000E+00,6.880149E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999099E+01,4.342181E+01,3.159256E+01,1.434169E+01
01:20:00,1.167493E+04,0.000000E+00,3.815334E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.923634E+01,2.838180E+01,1.729671E+01,1.196216E+04,0.000000E+00,3.909196E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999146E+01,3.942927E+01,3.157556E+01,1.439330E+01,1.250933E+04,0.000000E+00,4.088004E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999142E+01,3.978416E+01,3.266307E+01,1.353331E+01,2.115205E+04,0.000000E+00,6.912312E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999098E+01,4.344156E+01,3.129249E+01,1.462241E+01
01:30:00,1.172843E+04,0.000000E+00,3.832819E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.926066E+01,2.818101E+01,1.756695E+01,1.202000E+04,0.000000E+00,3.928096E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999145E+01,3.945539E+01,3.135482E+01,1.463168E+01,1.257020E+04,0.000000E+00,4.107897E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999140E+01,3.980978E+01,3.242166E+01,1.377243E+01,2.125075E+04,0.000000E+00,6.944568E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999097E+01,4.345815E+01,3.096934E+01,1.495221E+01
01:40:00,1.178199E+04,0.000000E+00,3.850322E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.928081E+01,2.791567E+01,1.795075E+01,1.207781E+04,0.000000E+00,3.946990E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999143E+01,3.947729E+01,3.106021E+01,1.497231E+01,1.263106E+04,0.000000E+00,4.127783E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999139E+01,3.983131E+01,3.210768E+01,1.410715E+01,2.134987E+04,0.000000E+00,6.976957E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999095E+01,4.347241E+01,3.057152E+01,1.539190E+01
