osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/39335032,3831.2271972254916,4.0,14.0,Courthouse,perimeter_core,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.011257879577393,33.35965855497103,19.676655043741462,28.256190524288115,104.303762002578,0.722719904004105,4.165037676203508,6.922529466059148,4.083142041436878,5.863498608076076,21.03420779177561,0.009097195138698775,success,,-121.4886823698658,-9.573483892836588e-05
way/202905185,5032.130875357679,7.0,24.5,MidriseApartment,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.12996663206712875,10.223030538981275,3.9654911318568242,43.398025361634076,57.716513664539306,0.32702501347543544,0.023523960404150304,2.1214015132050825,0.8228869957538734,9.00561103884341,11.973423508206515,0.44135105401277436,success,,-121.48870375865874,-0.00011564762572488247
way/205862199,1577.5595894213461,2.0,7.0,MediumOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",27.952153457519383,25.41982675441021,26.46510059830133,44.06327609244488,123.90035690267581,1.0858151075035156,5.059339775811008,5.2749190894611715,5.491825955354706,9.143658548495422,24.969743369122305,0.01297802089417182,success,,-121.48869582581172,4.04026080512524e-06
way/219011063,274.1878424965854,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",33.83138276905767,17.43778061043819,26.465100598399996,27.764778058354104,105.49904203624996,0.9296834702400464,6.123480281199438,3.6185487300332495,5.49182595537518,5.761524624445177,20.995379591053045,3.808252357586922e-05,success,,-121.48874388439707,5.283607797935973e-12
way/262726265,102.22127047896336,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",48.351544738166254,17.249161985955556,26.465100598400003,27.764778058354107,119.83058538087592,1.08156676436765,8.751629597608092,3.5794081020296096,5.491825955375181,5.761524624445178,23.58438827945806,0.00013642416318819587,success,,-121.48873815682269,-2.2936675790574698e-07
way/264685255,244.54948841745406,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.019168965663749,31.61922883028325,38.8044769068633,98.31766501411049,182.7605397169208,1.0076130484839485,2.5374695827851386,6.561369413029738,8.052394611897018,20.402095302408096,37.55332891011999,0.0003132442890558381,success,,-121.48874388335315,-1.634558281376554e-08
way/319507579,2306.358629354024,13.0,45.5,PrimarySchool,perimeter_core,,6.167589800951297,29.83553310925025,40.88150159377253,64.5282589181739,141.41288342214798,0.7244511560337784,1.1163337539721847,6.191231146566738,8.483402158726927,13.390388064628103,29.18135512389395,0.005839435869604207,success,,-121.48876775180062,2.67615556605668e-05
way/401698800,4603.543640868807,10.0,35.0,Courthouse,perimeter_core,"generic_tag,no_height",9.084088589733586,30.39560012012892,19.676654719887278,28.256190059225048,87.41253348897483,0.5376436015478878,1.644220034741779,6.307451772128192,4.083141974233249,5.863498511569908,17.89831229267313,0.0010617415626849105,success,,-121.48874388433408,1.5756571618316667e-10
way/423024468,903.5350323711664,2.0,7.0,RetailStandalone,perimeter_core,no_floors,22.56193455057476,41.67152422870012,76.10009884979813,63.94720696386001,204.28076459293305,1.5059526717228506,4.083710153654032,8.64734133574602,15.79168371251931,13.269812811484519,41.79254801340388,0.03865309190495799,success,,-121.48878849244558,3.2857446753554887e-05
way/425993506,10775.362239251097,13.0,45.5,Courthouse,perimeter_core,"generic_tag,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",1.5958282592569826,29.67754258308492,19.676654775639292,28.256190139286403,79.2062157572676,0.46838337723886053,0.28884491492551384,6.158446216501118,4.0831419858024605,5.8634985281836,16.393931645412692,0.0,success,,-121.48873349827578,0.0003025053816898018
