osm_id,certificateNumber,registrationDate,construction_year,source_key
relation/6171463,0003-3844-7119-9127-8991,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2648-5097-7301-0747-1984,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0505-3844-7911-9127-8715,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8987-7131-0920-8414-7926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8907-7131-0910-2494-7926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0205-3844-7014-9227-1141,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8647-7131-0960-9434-7926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0406-3844-7917-9127-8725,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8027-7131-0970-9464-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8957-7231-0080-7454-2926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0209-3844-7313-9227-3131,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0408-3844-7011-9127-0815,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2748-9008-7321-0447-1910,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8707-7131-0030-1404-8922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0001-3844-7019-9227-8285,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2348-1029-7351-0347-1980,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2248-4029-7361-0847-1944,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8657-7131-0240-5464-9926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2748-5029-7351-0847-1920,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8567-7131-0670-2404-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8687-7131-0680-3424-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0109-3844-7217-9127-8905,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8967-7231-0940-8474-0926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8107-9240-5439-4327-4173,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8667-7231-0610-6474-4926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8337-7131-0260-9484-9922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8157-7131-0780-9404-7926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8467-7231-0660-1424-0922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2648-8077-7381-0147-1910,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8597-7131-0760-9444-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2748-1077-7361-0747-1904,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8307-7131-0750-8404-7926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2948-3077-7351-0747-1900,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0008-3844-7219-9127-9991,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0708-3844-7917-9227-8035,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2748-2051-7391-0247-2914,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8417-7231-0620-0414-4922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2048-1029-7381-0947-1964,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2048-4087-7391-0147-1920,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0700-3844-7617-9227-7085,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0106-3844-7818-9127-4725,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8577-7131-0870-7464-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8017-7131-0870-2414-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2348-2087-7361-0247-1974,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8907-7131-0860-3404-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2048-9050-7361-0547-2924,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2348-5001-7301-0947-2994,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0006-3844-7613-9227-3195,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2148-1064-7321-0647-2974,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2348-4050-7351-0447-2990,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0701-3844-7916-9127-0791,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8117-7231-0680-6474-0926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8708-6140-5439-4927-9173,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8787-7131-0950-6494-7926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2748-4097-7351-0147-1950,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2948-6097-7331-0747-1984,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2148-0097-7331-0547-1934,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2248-0064-7331-0647-2990,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2748-3001-7311-0247-2990,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0706-3844-7015-9227-3281,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2148-7064-7331-0447-2924,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2648-3050-7371-0847-2980,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0102-3844-7011-9127-1851,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0600-3844-7711-9227-3045,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2948-3008-7301-0647-1994,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2648-5097-7391-0447-1994,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8457-7131-0990-2444-7922,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2448-7097-7381-0847-1990,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0702-3844-7918-9127-2785,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8847-7231-0070-1404-2926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8277-7231-0640-6404-4926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0601-3844-7519-9227-0005,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2458-0098-7321-0747-1900,2013-09-25,2012,/sap_building_parts[0]/construction_year
relation/6171463,0906-3844-7711-9227-7055,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2148-5098-7301-0647-1990,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2948-7088-7391-0947-1920,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0209-3844-7818-9127-1805,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,8187-7131-0870-3424-8926,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,0408-3844-7219-9127-3825,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2348-0061-7321-0647-2924,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2848-7098-7321-0147-1974,2013-09-24,2012,/sap_building_parts[0]/construction_year
relation/6171463,2248-6037-7311-0047-1950,2013-09-24,2012,/sap_building_parts[0]/construction_year
way/182927520,0428-0951-7350-0722-1994,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,8182-7130-0589-2212-1906,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,9609-3822-7509-9102-9105,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,8502-7130-0609-8262-1906,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,9403-3822-7602-9102-6135,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,9900-3822-7604-9102-9135,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,0928-2961-7360-0922-1980,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,9600-3822-7609-9102-3105,2012-10-02,2011,/sap_building_parts[0]/construction_year
way/182927520,8195-1120-0239-6707-3023,2012-10-02,2011,/sap_building_parts[0]/construction_year
relation/6171463,8857-7236-0930-2471-0996,2013-06-19,2012,/sap_building_parts[0]/construction_year
way/190348384,8614-7434-2040-2207-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8874-7434-2060-1297-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2878-9007-7364-2424-4950,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0828-3827-7049-9424-1701,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0421-3827-7141-9424-9775,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8014-7434-2110-9287-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8700-8472-3239-6127-3443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8364-7434-2130-6257-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8704-2472-4239-0127-3443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2978-7017-7354-2124-4920,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8334-7434-2150-8247-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0325-3827-7146-9424-0785,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8274-7434-2170-3247-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8702-1472-8239-8127-1443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2778-0017-7384-2624-4974,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8702-0472-1239-7227-9443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0920-3827-7448-9424-0975,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0621-3827-7448-9424-1941,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8702-6472-3239-3227-5443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8584-7434-2230-8257-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2878-6027-7344-2124-4984,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0024-3827-7246-9424-9725,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8184-7434-2140-9227-9922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0520-3827-7145-9424-1925,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8914-7434-2320-2237-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8924-7434-2320-4207-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8944-7434-2330-5277-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0629-3827-7145-9424-7905,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2778-5037-7354-2124-4914,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2578-0019-7364-2724-4914,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0426-3827-7345-9424-5705,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2678-0037-7364-2124-4990,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8709-2472-7239-2327-5443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2578-7047-7334-2424-4920,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0524-3827-7642-9424-1755,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0827-3827-7643-9424-0765,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8703-9472-4239-2627-4443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0223-3827-7645-9424-5751,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8464-7434-2660-1247-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0720-3827-7647-9424-5755,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0727-3827-7647-9424-7761,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0622-3827-7648-9424-0785,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8984-7434-2480-5227-9926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8700-1472-0239-5727-8443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2578-4077-7304-2724-4964,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0029-3827-7741-9424-5715,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0522-3827-7742-9424-8721,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8434-7434-2180-8257-9926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8184-7434-2730-5237-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2978-7077-7344-2924-4904,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0221-3827-7745-9424-9791,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0629-3827-7745-9424-2741,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2878-2077-7364-2124-4954,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0222-3827-7747-9424-4785,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8708-9472-7239-6727-5443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8708-0472-8239-2727-3443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8703-5472-0239-5827-0443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8707-6472-1239-6827-7443,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8814-7434-2820-6227-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8494-7434-2830-5227-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,0222-3827-7844-9424-7705,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8964-7434-2200-1277-9922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2578-6087-7354-2524-4974,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8384-7434-2860-8257-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8964-7434-2870-8237-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8644-7434-2880-1207-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8764-7434-2890-2267-7926,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,8144-7434-2890-5207-7922,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2078-9087-7394-2224-4984,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/190348384,2478-6097-7304-2724-4960,2014-04-23,2010,/sap_building_parts[0]/construction_year
way/419435190,8704-5102-0139-5527-3743,2014-03-20,2014,/sap_building_parts[0]/construction_year
way/419435190,8701-8102-3139-7827-9743,2014-03-20,2014,/sap_building_parts[0]/construction_year
way/419435190,2808-3087-7337-2514-1934,2014-03-20,2014,/sap_building_parts[0]/construction_year
way/419435190,0126-3810-7873-9124-8781,2014-03-20,2014,/sap_building_parts[0]/construction_year
way/419435190,8707-6102-3139-7827-5743,2014-03-20,2014,/sap_building_parts[0]/construction_year
way/384337387,8200-4854-8139-9497-5963,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/384337387,0346-3815-7992-9896-5411,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/384337387,0842-3815-7992-9896-5401,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/384337387,9758-7094-7329-4016-8900,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/656952077,0645-3815-7992-9896-0441,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/656952077,0543-3815-7992-9896-8435,2016-01-18,1900,/sap_building_parts[0]/construction_year
way/656952077,8400-8854-2139-9997-0963,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/656952077,8407-9854-1139-0997-9963,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/656952077,8226-7839-4910-7178-4996,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/656952077,9688-1094-7319-4416-8954,2016-01-18,2015,/sap_building_parts[0]/construction_year
way/656952078,0932-3856-7740-9295-9805,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,0834-3856-7741-9295-6841,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,9068-9078-7314-3655-2960,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,0131-3856-7742-9295-9875,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,8315-7234-3720-8506-8996,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,0539-3856-7742-9295-4875,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,9268-2078-7334-3555-2904,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/656952078,8865-7234-3730-1566-8992,2015-04-16,2010,/sap_building_parts[0]/construction_year
way/391405721,8502-8172-3839-4027-6143,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,8514-7131-2050-0887-5926,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,2678-0005-7361-2684-1990,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,0427-3887-7017-9124-0575,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,8507-7172-8839-6027-2143,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,0027-3887-7019-9124-0525,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,8184-7131-2110-3887-5922,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,8507-6172-2839-6127-1143,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/391405721,8724-7131-2130-6807-5926,2014-09-23,2013,/sap_building_parts[0]/construction_year
way/328226230,8001-6532-7079-9017-0002,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0578-5900-6382-7201-5090,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9246-3898-6304-0121-3945,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,0928-4939-6399-4091-1024,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9545-3892-6491-0101-8981,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8881-6532-7099-5087-0002,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9641-3897-6594-0601-5605,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0678-4956-6359-4991-6080,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8498-9574-7930-4706-1913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9048-3897-6697-0501-2485,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8921-6539-4839-6907-4002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8481-6639-4349-2917-6006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0278-2956-6319-4891-6094,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8491-6539-4719-0977-4002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0078-6974-6389-4191-5014,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9741-3897-6995-0501-1441,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9445-3897-6994-0501-9405,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0878-5974-6349-4991-5044,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0078-9974-6349-4591-5054,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8281-6539-4779-8937-4002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0378-0956-6329-4491-6020,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8021-6539-4649-7967-4006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8291-6639-4349-4977-6006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8492-5574-1930-0906-5913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0678-3946-6329-4591-6030,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8691-6639-4519-2927-6002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0778-2984-6389-4391-5050,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8496-5574-7930-2806-1913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8497-9574-8930-1806-3913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8651-6539-4789-6907-4006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8496-5574-4930-4906-8913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0178-7974-6399-4291-5000,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9541-3897-6591-0601-5601,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8581-6639-4579-3987-6006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9849-3897-6598-0401-1011,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0778-6994-6349-4591-5020,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0878-4946-6399-4791-6050,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0478-2974-6389-4291-5004,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9449-3897-6898-0501-1415,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8811-6539-4809-6927-4006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0078-7956-6359-4691-6000,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8911-6539-4249-7917-5006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0578-8950-6389-4091-4094,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0478-0974-6379-4291-5060,2009-11-04,2005,/sap_building_parts[0]/construction_year
way/328226230,9643-3897-6892-0501-3425,2009-11-04,2005,/sap_building_parts[0]/construction_year
way/328226230,9747-3897-6090-0501-9531,2009-11-04,2005,/sap_building_parts[0]/construction_year
way/328226230,0178-8910-6302-7001-5024,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9444-3897-6597-0101-6971,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8591-6130-4439-0998-9026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,2988-2933-6310-6991-2030,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8091-5577-1030-1106-2213,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,9679-3807-6121-0501-3005,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8511-6139-4699-4997-9002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8401-6239-4229-4972-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0128-8969-6399-4291-1040,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8671-6439-6059-3982-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8401-6532-7129-1067-0006,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0478-0910-6322-7401-5084,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8391-6139-4739-8962-9006,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8011-6139-4709-8947-9002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8261-6439-6559-2907-4002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0178-7989-6319-4091-1010,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8099-5577-3030-5106-9213,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8901-6230-6319-6908-3026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,0428-5969-6399-4191-1050,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8391-6339-6539-8982-8002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8998-6124-9930-1606-3913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9970-3807-6126-0501-8035,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8371-6532-7159-6067-0006,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8191-6139-4639-3932-9002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0178-8969-6319-4291-1070,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8361-6339-6089-5987-9002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9041-3897-6794-0101-0901,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8090-8577-7030-9106-7213,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8771-6130-4629-2968-9026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8995-5124-8930-0706-8913,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8651-6339-4829-4982-6002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9447-3892-6194-0401-2095,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8821-6439-4719-0917-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0378-0950-6339-4291-4014,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,9541-3892-6490-0401-1025,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8971-6439-4209-2967-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,2288-9920-6300-4491-4060,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8398-9286-4930-7526-4013,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8451-6430-4009-3998-1026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8731-6430-4009-6988-1022,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,8181-6532-7189-6047-0006,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,8111-6430-4009-9938-1026,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9345-3898-6707-0421-7065,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9440-3898-6201-0421-9055,2009-10-28,2005,/sap_building_parts[0]/construction_year
way/328226230,9847-3897-6594-0401-0011,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,8591-6439-4389-8952-0002,2009-11-05,2005,/sap_building_parts[0]/construction_year
way/328226230,0978-0910-6392-7601-5014,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0678-3920-6302-7701-5040,2009-12-03,2005,/sap_building_parts[0]/construction_year
way/328226230,0128-1980-6359-4991-4050,2009-11-05,2005,/sap_building_parts[0]/construction_year
