building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
BATIMENT0000000240878035_part0,residential,Résidentiel,221.2,5.0,17.1,measured (source),1900.0,massing_box,5,0,1105.9,1105.9,0.0
BATIMENT0000000240879396_part0,residential,Résidentiel,372.6,5.0,22.4,measured (source),1805.0,ruled,4,4,1490.5,1490.5,0.0
BATIMENT0000000240879409_part0,residential,Résidentiel,370.2,5.0,20.6,measured (source),1830.0,ruled,5,29,1789.4,1789.4,0.0
BATIMENT0000000240879414_part0,residential,Résidentiel,117.8,5.0,30.2,measured (source),1790.0,ruled,4,4,471.2,471.2,0.0
BATIMENT0000000240879419_part0,residential,Résidentiel,354.4,8.0,28.8,measured (source),2002.0,ruled,8,31,2746.7,2746.7,0.0
BATIMENT0000000240879442_part0,residential,Résidentiel,121.9,6.0,25.6,measured (source),1790.0,massing_box,6,0,487.5,487.5,0.0
BATIMENT0000000240879444_part0,residential,Résidentiel,241.7,7.0,25.2,measured (source),1800.0,ruled,4,4,967.0,967.0,0.0
BATIMENT0000000240879449_part0,residential,Résidentiel,544.2,6.0,23.1,measured (source),1999.0,massing_box,6,0,3265.2,3265.2,0.0
BATIMENT0000000240879451_part0,residential,Résidentiel,69.1,1.0,11.6,measured (source),1805.0,ruled,1,1,69.1,69.1,0.0
BATIMENT0000000240879452_part0,residential,Résidentiel,326.2,7.0,28.9,measured (source),1860.0,ruled,4,4,1304.8,1304.8,0.0
BATIMENT0000000240879459_part0,residential,Résidentiel,402.3,5.0,19.1,measured (source),1999.0,massing_box,5,0,2011.6,2011.6,0.0
BATIMENT0000000240879467_part0,residential,Résidentiel,324.4,5.0,21.9,measured (source),1810.0,ruled,5,29,1568.0,1568.0,0.0
BATIMENT0000000240879468_part0,residential,Résidentiel,107.5,6.0,17.0,measured (source),1790.0,ruled,4,4,430.0,430.0,0.0
BATIMENT0000000240879470_part0,residential,Résidentiel,97.9,4.0,15.8,measured (source),1800.0,ruled,4,4,391.8,391.8,0.0
BATIMENT0000000240879473_part0,residential,Résidentiel,122.4,6.0,25.1,measured (source),1790.0,ruled,4,4,489.7,489.7,0.0
BATIMENT0000000240879486_part0,residential,Résidentiel,77.3,4.0,15.3,measured (source),1900.0,ruled,4,4,309.3,309.3,0.0
BATIMENT0000000240879492_part0,residential,Résidentiel,239.9,5.0,21.0,measured (source),1800.0,ruled,5,29,1159.4,1159.4,0.0
BATIMENT0000000240879506_part0,residential,Résidentiel,114.5,8.0,26.1,measured (source),1820.0,ruled,4,4,458.0,458.0,0.0
BATIMENT0000000240879510_part0,residential,Résidentiel,134.9,2.0,9.5,measured (source),1840.0,ruled,2,4,269.7,269.7,0.0
BATIMENT0000000240879511_part0,residential,Résidentiel,136.8,4.0,15.4,measured (source),1780.0,massing_box,4,0,546.7,546.7,0.0
BATIMENT0000000240879518_part0,residential,Résidentiel,96.7,6.0,26.8,measured (source),1860.0,ruled,4,4,386.9,386.9,0.0
BATIMENT0000000240879534_part0,residential,Résidentiel,181.0,7.0,24.4,measured (source),1800.0,massing_box,7,0,1267.1,1267.1,0.0
BATIMENT0000000240879543_part0,residential,Résidentiel,335.6,4.0,16.6,measured (source),1900.0,no_idf,,,,,
BATIMENT0000000240879546_part0,residential,Résidentiel,376.1,6.0,19.7,measured (source),1990.0,ruled,6,69,2162.3,2162.3,0.0
BATIMENT0000000240879550_part0,residential,Résidentiel,130.0,8.0,25.5,measured (source),1770.0,ruled,4,4,520.1,520.1,0.0
BATIMENT0000000240879556_part0,residential,Résidentiel,142.7,6.0,27.5,measured (source),1850.0,massing_box,6,0,570.8,570.8,0.0
BATIMENT0000000240879558_part0,residential,Résidentiel,263.3,7.0,28.1,measured (source),1800.0,massing_box,7,0,1843.2,1843.2,0.0
BATIMENT0000000240879564_part0,residential,Résidentiel,131.3,8.0,36.2,measured (source),1870.0,ruled,8,29,951.6,951.6,0.0
BATIMENT0000000240879572_part0,residential,Résidentiel,351.6,7.0,28.0,measured (source),1984.0,ruled,7,34,2402.8,2402.8,0.0
BATIMENT0000000240879573_part0,residential,Résidentiel,113.2,7.0,27.7,measured (source),1850.0,ruled,7,29,679.3,679.3,0.0
BATIMENT0000000240879577_part0,residential,Résidentiel,408.4,4.0,18.5,measured (source),1990.0,ruled,4,8,1633.6,1633.6,0.0
BATIMENT0000000240879580_part0,residential,Résidentiel,130.0,7.0,26.2,measured (source),1880.0,ruled,4,4,520.0,520.0,0.0
BATIMENT0000000240879598_part0,residential,Résidentiel,322.6,5.0,19.1,measured (source),1820.0,ruled,4,4,1290.3,1290.3,0.0
BATIMENT0000000240879604_part0,residential,Résidentiel,133.4,4.0,17.8,measured (source),1870.0,ruled,4,4,533.7,533.7,0.0
BATIMENT0000000240879614_part0,residential,Résidentiel,158.5,3.0,19.4,measured (source),1840.0,ruled,3,4,316.9,316.9,0.0
BATIMENT0000000240879616_part0,residential,Résidentiel,114.1,5.0,18.2,measured (source),1820.0,massing_box,5,0,456.6,456.6,0.0
BATIMENT0000000240879618_part0,residential,Résidentiel,57.7,2.0,10.0,measured (source),1900.0,ruled,2,1,57.7,57.7,0.0
BATIMENT0000000240879627_part0,residential,Résidentiel,107.5,3.0,13.7,measured (source),1840.0,ruled,3,4,182.8,182.8,0.0
BATIMENT0000000240879632_part0,residential,Résidentiel,174.0,4.0,14.6,measured (source),1870.0,ruled,4,4,695.8,695.8,0.0
BATIMENT0000000240879633_part0,residential,Résidentiel,109.9,6.0,22.4,measured (source),1850.0,ruled,4,4,439.4,439.4,0.0
BATIMENT0000000240879635_part0,residential,Résidentiel,127.3,3.0,16.8,measured (source),1810.0,ruled,3,4,193.0,193.0,0.0
BATIMENT0000000240879644_part0,residential,Résidentiel,373.4,5.0,17.7,measured (source),1992.0,massing_box,5,0,1867.2,1867.2,0.0
BATIMENT0000000240879650_part0,residential,Résidentiel,131.6,4.0,15.9,measured (source),1670.0,ruled,4,4,526.3,526.3,0.0
BATIMENT0000000240879655_part0,residential,Résidentiel,136.9,6.0,24.0,measured (source),1880.0,ruled,4,4,547.5,547.5,0.0
BATIMENT0000000240879660_part0,residential,Résidentiel,104.1,3.0,19.0,measured (source),1850.0,ruled,3,4,208.1,208.1,0.0
BATIMENT0000000240879669_part0,residential,Résidentiel,159.1,5.0,16.2,measured (source),1840.0,massing_box,5,0,795.4,795.4,0.0
BATIMENT0000000240879681_part0,residential,Résidentiel,143.4,4.0,14.9,measured (source),1950.0,ruled,4,5,358.5,358.5,0.0
BATIMENT0000000240879754_part0,residential,Résidentiel,155.9,4.0,14.9,measured (source),1880.0,ruled,4,1,155.9,155.9,0.0
BATIMENT0000000240879755_part0,residential,Résidentiel,58.7,3.0,11.9,measured (source),1875.0,ruled,3,4,117.4,117.4,0.0
BATIMENT0000000240879756_part0,residential,Résidentiel,93.9,4.0,20.0,measured (source),1880.0,ruled,4,4,375.6,375.6,0.0
BATIMENT0000000240879757_part0,residential,Résidentiel,142.2,5.0,20.8,measured (source),1880.0,ruled,4,4,568.9,568.9,0.0
BATIMENT0000000240879758_part0,residential,Résidentiel,102.9,4.0,17.4,measured (source),1850.0,ruled,4,4,411.5,411.5,0.0
BATIMENT0000000240879759_part0,residential,Résidentiel,67.2,4.0,17.4,measured (source),1840.0,ruled,4,4,268.9,268.9,0.0
BATIMENT0000000240879760_part0,residential,Résidentiel,177.7,5.0,23.5,measured (source),1830.0,massing_box,5,0,710.6,710.6,0.0
BATIMENT0000000240879761_part0,residential,Résidentiel,66.1,3.0,15.8,measured (source),1880.0,massing_box,3,0,198.3,198.3,0.0
BATIMENT0000000240879764_part0,residential,Résidentiel,123.7,5.0,26.2,measured (source),1850.0,ruled,4,4,494.7,494.7,0.0
BATIMENT0000000240879766_part0,residential,Résidentiel,119.4,7.0,25.0,measured (source),1830.0,ruled,4,4,477.6,477.6,0.0
BATIMENT0000000240879767_part0,residential,Résidentiel,171.6,8.0,29.5,measured (source),1850.0,massing_box,8,0,1371.6,1371.6,0.0
BATIMENT0000000240879768_part0,residential,Résidentiel,89.4,3.0,14.1,measured (source),1860.0,ruled,3,4,178.8,178.8,0.0
BATIMENT0000000240879788_part0,residential,Résidentiel,138.3,5.0,19.7,measured (source),1900.0,ruled,4,4,553.1,553.1,0.0
BATIMENT0000000240879789_part0,residential,Résidentiel,329.1,6.0,16.2,measured (source),1981.0,ruled,6,26,1645.5,1645.5,0.0
BATIMENT0000000240879897_part0,residential,Résidentiel,229.5,4.0,15.3,measured (source),1820.0,ruled,4,4,918.0,918.0,0.0
BATIMENT0000000240879899_part0,residential,Résidentiel,357.9,4.0,16.3,measured (source),1800.0,no_idf,,,,,
BATIMENT0000000240879900_part0,residential,Résidentiel,168.2,6.0,21.0,measured (source),1850.0,ruled,4,4,672.7,672.7,0.0
BATIMENT0000000240879902_part0,residential,Résidentiel,277.7,3.0,12.9,measured (source),1870.0,ruled,3,4,563.5,563.5,0.0
BATIMENT0000000240879905_part0,residential,Résidentiel,247.5,5.0,21.8,measured (source),1910.0,ruled,4,4,990.1,990.1,0.0
BATIMENT0000000240879934_part0,residential,Résidentiel,94.3,3.0,14.4,measured (source),1840.0,ruled,3,1,94.3,94.3,0.0
BATIMENT0000000240879935_part0,residential,Résidentiel,84.8,6.0,22.6,measured (source),1800.0,ruled,4,4,339.3,339.3,0.0
BATIMENT0000000240879936_part0,residential,Résidentiel,79.4,6.0,21.7,measured (source),1872.0,ruled,4,4,317.5,317.5,0.0
BATIMENT0000000240879937_part0,residential,Résidentiel,103.4,5.0,23.0,measured (source),1850.0,ruled,4,4,413.6,413.6,0.0
BATIMENT0000000240879941_part0,residential,Résidentiel,500.0,4.0,27.9,measured (source),1914.0,no_idf,,,,,
BATIMENT0000000240879942_part0,residential,Résidentiel,128.5,6.0,24.1,measured (source),1830.0,massing_box,6,0,771.0,771.0,0.0
BATIMENT0000000240879946_part0,residential,Résidentiel,94.1,6.0,23.2,measured (source),1850.0,massing_box,6,0,564.6,564.6,0.0
BATIMENT0000000240879949_part0,residential,Résidentiel,187.2,6.0,22.6,measured (source),1948.0,ruled,6,8,748.7,748.7,0.0
BATIMENT0000000240879950_part0,residential,Résidentiel,67.2,6.0,22.3,measured (source),1850.0,ruled,4,4,268.6,268.6,0.0
BATIMENT0000000240879953_part0,residential,Résidentiel,175.6,7.0,26.1,measured (source),1790.0,ruled,4,4,702.3,702.3,0.0
BATIMENT0000000240879954_part0,residential,Résidentiel,97.5,6.0,23.3,measured (source),1820.0,ruled,4,4,390.0,390.0,0.0
BATIMENT0000000240879955_part0,residential,Résidentiel,138.4,6.0,25.0,measured (source),1800.0,ruled,4,4,553.7,553.7,0.0
BATIMENT0000000240879956_part0,residential,Résidentiel,274.2,6.0,23.3,measured (source),1914.0,massing_box,6,0,1097.1,1097.1,0.0
BATIMENT0000000240879957_part0,residential,Résidentiel,329.6,6.0,25.7,measured (source),1820.0,ruled,6,29,1922.9,1922.9,0.0
BATIMENT0000000240879959_part0,residential,Résidentiel,84.1,4.0,15.0,measured (source),1850.0,ruled,4,4,336.3,336.3,0.0
BATIMENT0000000240879963_part0,residential,Résidentiel,132.0,6.0,22.7,measured (source),1800.0,massing_box,6,0,527.6,527.6,0.0
BATIMENT0000000240879964_part0,residential,Résidentiel,137.0,5.0,29.6,measured (source),1800.0,ruled,4,4,547.9,547.9,0.0
BATIMENT0000000240879965_part0,residential,Résidentiel,137.4,5.0,29.0,measured (source),1909.0,ruled,4,4,549.6,549.6,0.0
BATIMENT0000000240879966_part0,residential,Résidentiel,51.4,2.0,21.4,measured (source),1850.0,ruled,2,1,51.4,51.4,0.0
BATIMENT0000000240879968_part0,residential,Résidentiel,159.5,1.0,11.2,measured (source),1805.0,ruled,1,1,159.5,159.5,0.0
BATIMENT0000000240879971_part0,residential,Résidentiel,134.8,6.0,22.9,measured (source),1800.0,ruled,4,4,539.2,539.2,0.0
BATIMENT0000000240879972_part0,residential,Résidentiel,244.8,7.0,28.3,measured (source),1840.0,massing_box,7,0,1713.2,1713.2,0.0
BATIMENT0000000240879975_part0,residential,Résidentiel,246.0,7.0,27.7,measured (source),1850.0,massing_box,7,0,1721.6,1721.6,0.0
BATIMENT0000000240879976_part0,residential,Résidentiel,155.1,6.0,28.8,measured (source),1830.0,massing_box,6,0,930.3,930.3,0.0
BATIMENT0000000240879977_part0,residential,Résidentiel,166.5,6.0,29.3,measured (source),1820.0,massing_box,6,0,998.4,998.4,0.0
BATIMENT0000000240879979_part0,residential,Résidentiel,166.6,7.0,29.4,measured (source),1800.0,massing_box,7,0,1166.4,1166.4,0.0
BATIMENT0000000240879980_part0,residential,Résidentiel,162.7,4.0,18.8,measured (source),1993.0,ruled,4,8,650.8,650.8,0.0
BATIMENT0000000240879981_part0,residential,Résidentiel,71.6,4.0,17.9,measured (source),1900.0,ruled,4,4,286.4,286.4,0.0
BATIMENT0000000240879983_part0,residential,Résidentiel,316.6,6.0,22.0,measured (source),1860.0,ruled,6,29,1793.8,1793.8,0.0
BATIMENT0000000240879984_part0,residential,Résidentiel,88.5,2.0,13.6,measured (source),1890.0,ruled,2,4,177.0,177.0,0.0
BATIMENT0000000240879985_part0,residential,Résidentiel,93.1,3.0,13.1,measured (source),1910.0,ruled,3,4,186.3,186.3,0.0
BATIMENT0000000240879986_part0,residential,Résidentiel,364.2,5.0,18.9,measured (source),1830.0,massing_box,5,0,1820.1,1820.1,0.0
BATIMENT0000000240879989_part0,residential,Résidentiel,125.1,7.0,27.1,measured (source),1877.0,massing_box,7,0,875.9,875.9,0.0
BATIMENT0000000240879990_part0,residential,Résidentiel,146.9,5.0,20.9,measured (source),1875.0,massing_box,5,0,587.4,587.4,0.0
BATIMENT0000000240879992_part0,residential,Résidentiel,374.1,6.0,30.3,measured (source),1810.0,massing_box,6,0,2300.5,2300.5,0.0
BATIMENT0000000240879994_part0,residential,Résidentiel,173.3,6.0,25.4,measured (source),1985.0,massing_box,6,0,1039.8,1039.8,0.0
BATIMENT0000000240879995_part0,residential,Résidentiel,470.5,7.0,24.0,measured (source),1985.0,massing_box,7,0,3292.4,3292.4,0.0
BATIMENT0000000240879996_part0,residential,Résidentiel,1290.2,6.0,17.2,measured (source),1985.0,massing_box,6,0,7740.7,7740.7,0.0
BATIMENT0000000240880001_part0,residential,Résidentiel,198.7,4.0,11.0,measured (source),1985.0,ruled,4,12,794.8,794.8,0.0
BATIMENT0000000240880004_part0,residential,Résidentiel,313.8,6.0,18.5,measured (source),1870.0,ruled,4,4,1255.3,1255.3,0.0
BATIMENT0000000240880008_part0,residential,Résidentiel,339.9,6.0,26.2,measured (source),1800.0,massing_box,6,0,2039.5,2039.5,0.0
BATIMENT0000000240880009_part0,residential,Résidentiel,277.0,7.0,27.8,measured (source),1840.0,ruled,7,29,1662.1,1662.1,0.0
BATIMENT0000000240880010_part0,residential,Résidentiel,342.1,7.0,29.2,measured (source),1800.0,ruled,7,29,1710.3,1710.3,0.0
BATIMENT0000000240880011_part0,residential,Résidentiel,197.2,7.0,29.0,measured (source),1830.0,massing_box,7,0,1380.6,1380.6,0.0
BATIMENT0000000240880013_part0,residential,Résidentiel,93.8,2.0,11.7,measured (source),1959.0,massing_box,2,0,187.7,187.7,0.0
BATIMENT0000000240880014_part0,residential,Résidentiel,100.6,7.0,26.2,measured (source),1830.0,ruled,4,4,402.5,402.5,0.0
BATIMENT0000000240880015_part0,residential,Résidentiel,581.7,6.0,19.1,measured (source),2001.0,massing_box,6,0,3489.9,3489.9,0.0
BATIMENT0000000240880016_part0,residential,Résidentiel,168.8,7.0,29.9,measured (source),1840.0,massing_box,7,0,1181.7,1181.7,0.0
BATIMENT0000000240880017_part0,residential,Résidentiel,138.9,6.0,30.1,measured (source),1840.0,massing_box,6,0,833.6,833.6,0.0
BATIMENT0000000240880018_part0,residential,Résidentiel,207.8,7.0,27.1,measured (source),1750.0,ruled,7,29,1247.0,1247.0,0.0
BATIMENT0000000240880019_part0,residential,Résidentiel,112.5,6.0,30.0,measured (source),1820.0,ruled,4,4,449.9,449.9,0.0
BATIMENT0000000240880020_part0,residential,Résidentiel,186.3,6.0,27.8,measured (source),1821.0,ruled,6,29,1087.0,1087.0,0.0
BATIMENT0000000240880021_part0,residential,Résidentiel,315.8,7.0,22.6,measured (source),1850.0,massing_box,7,0,2211.2,2211.2,0.0
BATIMENT0000000240880022_part0,residential,Résidentiel,105.8,6.0,30.2,measured (source),1830.0,ruled,4,4,423.1,423.1,0.0
BATIMENT0000000240880024_part0,residential,Résidentiel,96.7,2.0,14.4,measured (source),2005.0,ruled,2,1,96.7,96.7,0.0
BATIMENT0000000240880027_part0,residential,Commercial et services,109.0,3.0,12.6,measured (source),1935.0,ruled,3,8,290.6,290.6,0.0
BATIMENT0000000240880029_part0,residential,Résidentiel,85.5,7.0,26.7,measured (source),1820.0,ruled,4,4,342.0,342.0,0.0
BATIMENT0000000240880031_part0,residential,Résidentiel,107.6,6.0,29.9,measured (source),1800.0,ruled,4,4,430.5,430.5,0.0
BATIMENT0000000240880034_part0,residential,Résidentiel,149.1,6.0,26.6,measured (source),1800.0,ruled,4,4,596.6,596.6,0.0
BATIMENT0000000240880035_part0,residential,Résidentiel,228.3,6.0,27.8,measured (source),1830.0,massing_box,6,0,1370.0,1370.0,0.0
BATIMENT0000000240880036_part0,residential,Résidentiel,321.5,6.0,33.0,measured (source),1810.0,massing_box,6,0,1929.6,1929.6,0.0
BATIMENT0000000240880043_part0,residential,Résidentiel,251.2,6.0,26.3,measured (source),1880.0,massing_box,6,0,1507.2,1507.2,0.0
BATIMENT0000000240880044_part0,residential,Résidentiel,646.1,8.0,24.7,measured (source),1991.0,massing_box,8,0,5168.0,5168.0,0.0
BATIMENT0000000240880045_part0,residential,Résidentiel,954.3,10.0,26.9,measured (source),,no_idf,,,,,
BATIMENT0000000240880046_part0,residential,Résidentiel,219.7,4.0,13.3,measured (source),1800.0,ruled,4,4,878.8,878.8,0.0
BATIMENT0000000240880048_part0,residential,Résidentiel,57.1,5.0,17.0,measured (source),1850.0,ruled,4,4,228.6,228.6,0.0
BATIMENT0000000240880049_part0,residential,Résidentiel,59.0,4.0,15.8,measured (source),1860.0,ruled,4,1,59.0,59.0,0.0
BATIMENT0000000240880050_part0,residential,Résidentiel,76.8,4.0,15.4,measured (source),1720.0,ruled,4,1,76.8,76.8,0.0
BATIMENT0000000240880053_part0,residential,Résidentiel,99.5,4.0,14.8,measured (source),1760.0,ruled,4,4,397.9,397.9,0.0
BATIMENT0000000240880055_part0,residential,Résidentiel,38.4,2.0,7.4,measured (source),1760.0,massing_box,2,0,76.8,76.8,0.0
BATIMENT0000000240880056_part0,residential,Résidentiel,150.1,6.0,26.2,measured (source),1996.0,ruled,6,8,600.6,600.6,0.0
BATIMENT0000000240880059_part0,residential,Résidentiel,144.9,7.0,31.7,measured (source),1800.0,massing_box,7,0,579.4,579.4,0.0
BATIMENT0000000240880060_part0,residential,Résidentiel,160.4,8.0,29.3,measured (source),1820.0,ruled,8,29,1202.9,1202.9,0.0
BATIMENT0000000240880061_part0,residential,Résidentiel,157.9,8.0,29.9,measured (source),1800.0,massing_box,8,0,1263.4,1263.4,0.0
BATIMENT0000000240880071_part0,residential,Résidentiel,27.7,2.0,12.1,measured (source),1840.0,ruled,2,1,27.7,27.7,0.0
BATIMENT0000000240880075_part0,residential,Résidentiel,78.4,5.0,14.4,measured (source),1840.0,ruled,4,4,313.4,313.4,0.0
BATIMENT0000000240880079_part0,residential,Résidentiel,56.9,2.0,11.1,measured (source),1985.0,ruled,2,1,56.9,56.9,0.0
BATIMENT0000000240880081_part0,residential,Résidentiel,110.6,7.0,24.7,measured (source),1850.0,ruled,4,4,442.3,442.3,0.0
BATIMENT0000000240880082_part0,residential,Résidentiel,142.3,3.0,18.5,measured (source),1900.0,ruled,3,1,142.3,142.3,0.0
BATIMENT0000000240880083_part0,residential,Résidentiel,97.6,2.0,14.3,measured (source),1920.0,ruled,2,1,97.6,97.6,0.0
BATIMENT0000000240880086_part0,residential,Résidentiel,110.8,7.0,26.3,measured (source),1830.0,ruled,4,4,443.2,443.2,0.0
BATIMENT0000000240880088_part0,residential,Résidentiel,105.8,6.0,25.1,measured (source),1900.0,ruled,4,4,423.4,423.4,0.0
BATIMENT0000000240880089_part0,residential,Résidentiel,108.8,6.0,26.3,measured (source),1840.0,ruled,4,4,435.3,435.3,0.0
BATIMENT0000000240880091_part0,residential,Résidentiel,106.4,7.0,26.8,measured (source),1820.0,ruled,4,4,425.8,425.8,0.0
BATIMENT0000000240880092_part0,residential,Résidentiel,109.0,5.0,18.5,measured (source),1850.0,ruled,4,4,436.2,436.2,0.0
BATIMENT0000000240880094_part0,residential,Résidentiel,56.1,2.0,11.7,measured (source),1950.0,ruled,2,1,56.1,56.1,0.0
BATIMENT0000000240880095_part0,residential,Résidentiel,251.0,4.0,16.5,measured (source),1800.0,massing_box,4,0,1004.0,1004.0,0.0
BATIMENT0000000240880096_part0,residential,Résidentiel,133.0,4.0,16.2,measured (source),1820.0,ruled,4,4,532.0,532.0,0.0
BATIMENT0000000240880097_part0,residential,Résidentiel,132.4,4.0,13.7,measured (source),1870.0,massing_box,4,0,529.6,529.6,0.0
BATIMENT0000000240880098_part0,residential,Résidentiel,168.2,5.0,19.5,measured (source),1870.0,ruled,4,4,672.9,672.9,0.0
BATIMENT0000000240880100_part0,residential,Résidentiel,482.2,6.0,20.6,measured (source),1992.0,massing_box,6,0,2892.4,2892.4,0.0
BATIMENT0000000240880101_part0,residential,Résidentiel,248.1,3.0,11.8,measured (source),1900.0,massing_box,3,0,744.8,744.8,0.0
BATIMENT0000000240880102_part0,residential,Résidentiel,145.8,3.0,16.5,measured (source),1850.0,ruled,3,4,291.7,291.7,0.0
BATIMENT0000000240880103_part0,residential,Résidentiel,226.6,6.0,20.5,measured (source),1900.0,massing_box,6,0,1359.8,1359.8,0.0
BATIMENT0000000240880104_part0,residential,Résidentiel,218.0,6.0,22.1,measured (source),1919.0,ruled,6,8,871.9,871.9,0.0
BATIMENT0000000240880105_part0,residential,Résidentiel,204.1,6.0,21.4,measured (source),1900.0,ruled,4,4,816.6,816.6,0.0
BATIMENT0000000240880106_part0,residential,Résidentiel,163.5,5.0,18.0,measured (source),1850.0,ruled,4,4,654.1,654.1,0.0
BATIMENT0000000240880107_part0,residential,Résidentiel,250.1,6.0,21.2,measured (source),1900.0,ruled,4,4,1000.4,1000.4,0.0
BATIMENT0000000240880108_part0,residential,Résidentiel,132.0,4.0,14.9,measured (source),1900.0,ruled,4,4,528.0,528.0,0.0
BATIMENT0000000240880109_part0,residential,Résidentiel,167.8,4.0,17.9,measured (source),1999.0,ruled,4,8,671.2,671.2,0.0
BATIMENT0000000240880110_part0,residential,Résidentiel,200.9,4.0,14.4,measured (source),1948.0,massing_box,4,0,803.2,803.2,0.0
BATIMENT0000000240880111_part0,residential,Résidentiel,316.3,3.0,10.4,measured (source),1850.0,ruled,3,4,593.7,593.7,0.0
BATIMENT0000000240880112_part0,residential,Résidentiel,277.2,4.0,13.9,measured (source),1860.0,ruled,4,4,1108.9,1108.9,0.0
BATIMENT0000000240880113_part0,residential,Résidentiel,85.0,4.0,15.0,measured (source),1800.0,ruled,4,4,339.9,339.9,0.0
