osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,floor_area_m2,floor_area_provenance,centroid_lon,centroid_lat
way/42496314,5958.9613496970205,51.0,178.5,SuperTallBuilding,one_zone_per_floor,no_height,4.5375112339621655,15.735215775679047,26.465105656433657,44.06328451402185,21.123328192768607,5.635676149206491,31.6174966935339,0.0,31.6174966935339,0.0,0.0,0.0,149.17761821560572,0.8212895333471519,3.50693901035714,5.8983310278606815,9.820472346209078,4.707798400978724,1.256034414725949,5.722766901529636,0.0,0.0,0.0,31.733631635008358,0.009249398409998992,success,,303906.96,eio_simulated,-79.48865304009524,-2.7244041117078846e-05
way/42496352,2814.5294135285308,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",23.55416555477444,6.280902914402542,26.465094559386095,44.06326603790517,4.610984055307834,0.0,3.6492309494863995,0.0,3.6492309494863995,0.0,0.0,6.862927994017361,115.48657206527984,4.263303965414173,1.3998373943387232,5.898328554639497,9.820468228400001,1.0276592383745675,0.0,0.6605108018570383,0.0,0.0,1.5295544878826373,24.59966267090664,0.0,success,,2814.53,eio_simulated,-79.48869380440023,-2.3305688849352364e-05
way/42500728,1633.0022917991948,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",28.76545544425999,6.397718973798051,26.46513787779762,44.063338161233915,4.824153415429619,0.0,4.462732114756099,0.0,4.462732114756099,0.0,0.0,6.859364579301606,121.8379005665769,5.206547435411058,1.4258724231283193,5.898338209100511,9.820484302670524,1.07516872000363,0.0,0.8077545127708539,0.0,0.0,1.5287603025181074,25.762925905603,0.0,success,,1633.0,eio_simulated,-79.48870844146906,-1.933410895866849e-05
way/86121620,4626.279203848195,1.0,3.5,LargeOffice,single_zone,"generic_tag,no_floors,no_function,no_height",16.28460848160255,6.338373484909952,26.465096157740287,44.06326869909782,4.75703769016372,0.0,3.21074231063197,0.0,3.21074231063197,0.0,0.0,6.871859705422321,107.99098652956863,2.9475141351700613,1.4126459753288507,5.898328910867893,9.820468821505328,1.0602105040821685,0.0,0.5811443582243866,0.0,0.0,1.5315451162668834,23.251857821445572,0.0,success,,4626.28,eio_simulated,-79.48887606770018,2.0518123354971785e-05
way/86121621,8006.855999201618,105.0,367.5,SuperTallBuilding,one_zone_per_floor,no_floors,3.24597744344872,15.817273286396388,26.46508737455118,44.063254075458715,19.56830457029326,5.583367459641259,11.429818888057094,0.0,11.429818888057094,0.0,0.0,0.0,126.17308309784664,0.5875219172642183,3.5252273318857354,5.898326953340971,9.820465562305634,4.3612271761904,1.2443762724651666,2.068797218738334,0.0,0.0,0.0,27.50594243219046,0.01568970114152245,success,,840720.2999999988,eio_simulated,-79.48874387617293,1.0553751679529086e-08
way/86216914,2765.5355231290946,40.0,140.0,SuperTallBuilding,one_zone_per_floor,,6.513039001396775,15.680574875272136,26.465057845489696,44.063204910817,22.431700144379228,5.706503819449255,45.82273971975307,0.0,45.82273971975307,0.0,0.0,0.0,166.68282031655716,1.1788600592528162,3.4947610836016514,5.898320372139979,9.820454604883606,4.999397874578087,1.2718199192482942,8.293915889275306,0.0,0.0,0.0,34.957529802979735,0.005410933892870963,success,,110621.5999999999,eio_simulated,-79.48874388915667,-3.1801868356854875e-08
way/91200880,1301.287936545484,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",30.287897688061598,8.065926648369645,26.46505617056859,44.06320212214699,7.648969198680995,0.0,4.959016630479477,0.0,4.959016630479477,0.0,0.0,6.86350129947677,128.35356975778407,5.482109481539149,1.7976692039754394,5.898319998846962,9.820453983367143,1.7047410632484308,0.0,0.8975820101167853,0.0,0.0,1.5296822616169865,27.1305580027109,0.0,success,,1301.29,eio_simulated,-79.48874388571859,-3.0054167287632796e-09
way/91200920,1324.0168280864827,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height,no_year|HOTDECK_NEIGHBOR_MED",32.08612592236936,7.778874010563896,26.465038162448167,44.063172139384214,6.127315702717745,0.0,4.897108268281836,0.0,4.897108268281836,0.0,0.0,6.801314814729854,128.21894902049507,5.807588791948854,1.7336932084823964,5.8983159853411475,9.820447301048837,1.3656071052961092,0.0,0.8863765965590124,0.0,0.0,1.5158226353884718,27.02785162406483,0.0,success,,1324.02,eio_simulated,-79.48874384418099,-2.5934550074892657e-08
way/109284804,2452.727707087475,1.0,3.5,LargeOffice,single_zone,"no_floors,no_height",21.15176026515117,6.73910095773366,26.46507615206498,44.063235390495265,5.263600481136182,0.0,3.7318178299713316,0.0,3.7318178299713316,0.0,0.0,6.643177356249357,114.05776843280194,3.8284686079923618,1.5019569086520161,5.898324452163026,9.82046139795046,1.173109166431783,0.0,0.675459027224811,0.0,0.0,1.4805782237420066,24.378357784156464,0.0,success,,2452.73,eio_simulated,-79.48874388437268,5.737233397272763e-10
way/109284807,5104.004675028921,39.0,136.5,TallBuilding,one_zone_per_floor,no_height,4.695868853100136,15.936406263386163,26.465124816035043,44.063316413949906,21.782222273012394,5.729229445795914,47.240808576770156,0.0,47.240808576770156,0.0,0.0,0.0,165.9129766420497,0.8499522624111246,3.5517787367334006,5.8983352979993615,9.820479455809842,4.854647442430818,1.2768848250434268,8.550586352395397,0.0,0.0,0.0,34.80266437282337,0.006049042824860462,success,,199056.0,eio_simulated,-79.48873512861208,-6.481600550988978e-05
