Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,239469293941.85297,728316460843.7506,728316460843.7506,239469293941.85297,239469293941.85297 
