Date/Time,RELATION_12765478_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12765478_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/02  16:00:00,22116189.801706504,21352664.007897463,21471231.12480493,21726257.892885473,22624787.887239043,28944855.73686409 
 01/02  17:00:00,20631357.86030394,19842977.341271497,19990830.94600576,20278319.283899873,21297424.92146283,29482293.01933787 
 01/02  18:00:00,20344411.74808521,19496647.74369257,19646431.680869363,19952524.023210347,21243747.489392105,33953617.0000552 
 01/02  19:00:00,26382873.619523272,25593935.88409035,25641565.44057273,25892694.59317345,27491584.793927006,46439177.206023425 
 01/02  20:00:00,27696769.008551538,26937492.24988033,26980779.647792995,27234216.274039052,28924704.34531761,49064675.09864027 
 01/02  21:00:00,28309178.00254996,27577834.6068554,27616716.706453457,27872650.802532107,29660300.16560588,51081970.71050001 
 01/02  22:00:00,28573336.89919679,27867959.60838359,27905672.059191503,28165141.48418078,30024879.556947447,52276866.48172953 
 01/02  23:00:00,29475346.794933252,28811710.687997576,28853251.761235304,29118547.71681609,31043980.136610582,54007298.743630596 
 01/02  24:00:00,30156598.218179964,29540550.096831307,29592186.594605397,29865465.836081143,31820763.974222884,54782047.50749922 
 01/03  01:00:00,30638820.073866475,30058141.574538168,30117062.678648196,30394867.554073855,32364123.726158652,55278114.75421423 
 01/03  02:00:00,31720546.448228102,31170011.892245322,31226103.220217362,31506123.55394024,33561601.454526,57870621.810102284 
 01/03  03:00:00,32469180.43196951,31934251.486964535,31980952.997249607,32260260.318968937,34417796.18145198,60473442.035677694 
 01/03  04:00:00,33616734.090487756,33119979.869819302,33167350.73327263,33451870.462418385,35696198.793520324,63019706.82320029 
 01/03  05:00:00,35059435.63773426,34626304.86123878,34686090.61434875,34981291.863187864,37291742.28686499,65474151.55216716 
 01/03  06:00:00,36318073.16663127,35936795.407638855,36002319.51403855,36304591.15981209,38696116.6874965,68093446.05675745 
 01/03  07:00:00,36509919.01996615,36160781.04812029,36229530.416820094,36536067.76446005,38972797.460514516,68836649.93397306 
 01/03  08:00:00,35652002.91572936,35314631.70193856,35389732.99252915,35697921.02643591,38088863.719973534,66686856.56518878 
 01/03  09:00:00,35069862.75274407,34720300.69358948,34789312.82419071,35092287.210910976,37468634.923455924,65726846.85564026 
 01/03  10:00:00,34095056.02785806,33731209.45475019,33801135.54419897,34102302.74654508,36417341.57595345,63355609.991324075 
 01/03  11:00:00,30652332.7929564,30231908.436644234,30337065.557709657,30640363.402905114,32528526.715320274,51488827.72343415 
 01/03  12:00:00,25507746.34382106,24951275.098390426,25080620.520614672,25373368.704919852,26718194.278372698,36860196.26173915 
 01/03  13:00:00,24745791.52798343,24187277.218844842,24328306.449431945,24620971.98264511,25893573.743144277,35597968.52795975 
 01/03  14:00:00,23211219.910881344,22643099.60902697,22821009.36855078,23127047.72344302,24217473.484748244,31590729.005273454 
 01/03  15:00:00,22987226.596455395,22421603.69570286,22612680.76050585,22926080.527363032,24037775.54942737,32363289.607104674 
 01/03  16:00:00,23460941.84696145,22876655.87523999,23051271.7425776,23357793.945025757,24573040.573337328,35180704.5013957 
 01/03  17:00:00,27984260.152312286,27371118.75500694,27433562.60311328,27682461.14034977,29267388.231678724,47539836.38719371 
 01/03  18:00:00,28693455.70700317,28092596.35794098,28147848.573909026,28396124.49896074,30066454.05197666,49708635.20472857 
 01/03  19:00:00,27787406.031958852,27171738.102355026,27234803.6152327,27494489.23694857,29228185.061928295,49310949.974425465 
 01/03  20:00:00,27397173.7919981,26764008.38377752,26816624.96362979,27071785.930349812,28826017.95570181,48965346.47615427 
 01/03  21:00:00,27176357.566998586,26528336.864655014,26572783.882468656,26824768.40088748,28596299.42440349,48829024.80580242 
 01/03  22:00:00,26831680.453412216,26155833.477616504,26184240.76804512,26427463.631086744,28214433.53708239,48562878.00548598 
 01/03  23:00:00,26761635.822671596,26049110.91380281,26055631.869973294,26285759.796421196,28089555.845749266,48725550.48537902 
 01/03  24:00:00,27750152.90023456,27063081.701497756,27075047.870343827,27312609.007466294,29165886.09702149,50443478.8854354 
 01/04  01:00:00,28617749.895817343,27964376.633860126,27985546.878440425,28232225.509669572,30128976.293872505,51952472.6014701 
 01/04  02:00:00,28830365.460490398,28186863.532912526,28207953.22600713,28456242.962946516,30375501.933998942,52412056.11849007 
 01/04  03:00:00,28323622.825121652,27684560.716937006,27707823.171436347,27958269.89450932,29876670.716573082,51628560.28349565 
 01/04  04:00:00,28362572.7810851,27720461.304855432,27741930.039237358,27991878.55073957,29915205.705024794,51703161.42315498 
 01/04  05:00:00,28298909.827110175,27675059.756001532,27703501.084271193,27958870.415945698,29889840.701929238,51590534.26681065 
 01/04  06:00:00,28121867.856950857,27513298.444530465,27550896.017449643,27811890.50780071,29735888.76977104,51198568.32437792 
 01/04  07:00:00,27904246.95648825,27308750.771201055,27352201.413101077,27616421.89637741,29534787.34674887,50790685.36876658 
 01/04  08:00:00,27513717.62486937,26906288.701161213,26946648.90083724,27208466.852533374,29114962.456322536,50156663.78058456 
 01/04  09:00:00,27251994.368571516,26623743.40947941,26656189.57181284,26913187.798744235,28813570.09094028,49770265.23818449 
 01/04  10:00:00,26678411.267517157,26037676.559628394,26070182.49015979,26326031.578956455,28190771.185711622,48468886.063625194 
 01/04  11:00:00,25964187.067404397,25323927.610630423,25373499.51661742,25634463.376572706,27380882.610334612,45495677.96925269 
 01/04  12:00:00,24004502.011567272,23346033.7466227,23418692.529810037,23683845.82909569,25230137.280146956,39953860.96197267 
 01/04  13:00:00,22148075.191592947,21474684.816693906,21579137.9778893,21852580.883329168,23173233.65756842,34315202.86917425 
 01/04  14:00:00,20902330.653073486,20231046.682910107,20372417.42989362,20659104.83898347,21788804.03841807,30057454.38997095 
 01/04  15:00:00,21554795.28378074,20884272.872381873,21017744.45678931,21299181.183128245,22502557.03539797,32825274.828056276 
 01/04  16:00:00,24913709.638054878,24167154.40069,24186589.378330637,24409223.974064466,25925809.855344307,42641823.71343264 
 01/04  17:00:00,25133818.05134988,24383060.21504487,24393287.98920064,24609653.81905148,26139171.114612017,43218572.61337258 
 01/04  18:00:00,25130327.68199612,24386601.468565017,24392915.03367176,24607000.77938213,26151736.22662761,43385951.354254596 
