Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,9045261817.601683,19790333917.585426,19790333917.585426,9045261817.601683,9045261817.601683 
