osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,floor_area_m2,floor_area_provenance,centroid_lon,centroid_lat
way/39335032,3831.2271972254916,4.0,14.0,Courthouse,perimeter_core,"generic_tag,no_floors,no_year|GROUPMODE_MED",16.649731314791147,27.044628931135207,19.676640649088263,28.256169853190187,41.8150104500507,0.93196519455916,2.478330584601582,0.0,2.478330584601582,0.0,0.0,0.0,136.85247697741625,3.0136013679771976,5.612085038757729,4.0831390543736035,5.863494318575202,8.67711644851092,0.19339396145336044,0.4485778358128863,0.0,0.0,0.0,27.8914080254609,0.008969226141702105,success,,15324.920000000002,eio_simulated,-121.4886823698658,-9.573483892836588e-05
way/202905185,5032.130875357679,7.0,24.5,MidriseApartment,one_zone_per_floor,"no_height,no_year|GROUPMODE_MED",0.12146657766717708,6.533765610775811,3.9654918216687145,43.398032910882044,5.968929806578931,0.0,0.0,31.265149296519667,31.265149296519667,0.0,0.0,3.1586286051542194,94.41146462924657,0.02198545055775905,1.3558347694233102,0.8228871388981183,9.005612605402955,1.2386245620228071,0.0,6.487893660819389,0.0,0.0,0.6554533391127624,19.5882915262371,0.45339939527580936,success,,35224.91,eio_simulated,-121.48870375865874,-0.00011564762572488247
way/205862199,1577.5595894213461,2.0,7.0,MediumOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|GROUPMODE_MED",14.998626541204063,21.398487510985767,26.465093710445792,44.06326462445519,50.399410554971006,0.0,4.098468206351909,0.0,4.098468206351909,0.0,0.0,3.609635018510384,165.0329861669241,2.7147514039579352,4.440442940379678,5.491824526042027,9.143656168749946,10.458482483083143,0.0,0.7418227453496956,0.0,0.0,0.7490425819611267,33.74002284952355,0.013034177804476644,success,,3155.12,eio_simulated,-121.48869582581172,4.04026080512524e-06
way/219011063,274.1878424965854,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",6.129802606185111,15.959840400548009,26.464891748741024,27.764558952274854,8.492674428340411,0.0,0.0,3.740189307163316,3.740189307163316,0.0,0.0,0.0,88.55195744325273,1.109494271719505,3.3118584011985184,5.491782616564747,5.76147915730446,1.7623318559737755,0.0,0.7761341635080741,0.0,0.0,0.0,18.213080466269084,3.6359093206511704e-05,success,,274.19,eio_simulated,-121.48874388439707,5.283607797935973e-12
way/262726265,102.22127047896336,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|GROUPMODE_MED",8.873878612317913,16.099127080838038,26.465429492355693,27.7651231039983,9.976656191530843,0.0,0.0,7.966061962560881,7.966061962560881,0.0,0.0,0.0,97.14627644360168,1.6061720288295422,3.340762058798863,5.491894204817714,5.761596225556895,2.0702758796169483,0.0,1.6530534499749334,0.0,0.0,0.0,19.92375384759489,0.0001325564328558911,success,,102.22,eio_simulated,-121.48873815682269,-2.2936675790574698e-07
way/264685255,244.54948841745406,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",7.497490465808774,22.394790636240135,42.78665541188468,60.6098463648752,8.226725349387765,0.0,15.883098677040648,0.0,15.883098677040648,0.0,0.0,0.0,157.39860690523722,1.357045774311388,4.647187794507463,8.878744437831013,12.577270438867984,1.7071442307021538,0.0,2.8748408605443574,0.0,0.0,0.0,32.042233536764364,0.0,success,,244.55,eio_simulated,-121.48874388335315,-1.634558281376554e-08
way/319507579,2311.7278279177704,13.0,45.5,SecondarySchool,perimeter_core,,0.5357125992028128,26.76455155749487,39.65467909753359,66.87954043215029,43.10050883770715,0.05176400349483841,22.78751982218857,0.0,22.78751982218857,3.2394200163798037,0.0,0.8337398685430499,203.847436234695,0.09696398045570911,5.553965622798875,8.22882176888739,13.878307194156372,8.943872789930287,0.010741651893220908,4.124541087816131,0.5863350229647445,0.0,0.17301102760110537,41.59656014650384,0.0007898611638210818,success,,30052.489999999998,eio_simulated,-121.48877232838493,2.723080920532408e-05
way/401698800,4603.543640868807,10.0,35.0,Courthouse,perimeter_core,"generic_tag,no_height",9.602703364416822,23.75762220398983,19.67662753946591,28.25615102743011,31.78319365331336,0.539793966144765,2.297418183205061,0.0,2.297418183205061,0.0,0.0,0.0,115.91350993796587,1.7380893089594447,4.929991698794337,4.08313633396965,5.863490412004078,6.595394081386362,0.11201372550263249,0.415832691160116,0.0,0.0,0.0,23.73794825177662,0.0013840509068829016,success,,46035.5,eio_simulated,-121.48874388433408,1.5756571618316667e-10
way/423024468,903.5350323711664,2.0,7.0,RetailStandalone,perimeter_core,no_floors,14.64609293094743,28.56538134206651,58.28228222494517,48.974826841168486,16.371249119338344,0.0,0.0,2.2846873784911743,2.2846873784911743,0.0,0.0,0.0,169.12451983695712,2.6509428205014847,5.927659413054905,12.094272949062823,10.162864267464554,3.3972306472521385,0.0,0.47410004728546057,0.0,0.0,0.0,34.70707014462137,0.03856949065393124,success,,2359.52,eio_simulated,-121.48878849244558,3.2857446753554887e-05
way/425993506,10775.362239251097,13.0,45.5,Courthouse,perimeter_core,"generic_tag,no_year|GROUPMODE_MED|narrow_perimeter_fallback",4.598949583222612,22.956238793482445,19.676658864687898,28.256196011266994,29.35352530835286,0.18096047731582005,2.2523962485763414,0.0,2.2523962485763414,0.0,0.0,0.0,107.27492528690497,0.8324098745632927,4.7636950245131295,4.083142834329115,5.863499746690036,6.091208743786919,0.03755147056876045,0.40768372099231776,0.0,0.0,0.0,22.07919141544357,0.0011929180494403772,success,,140079.68,eio_simulated,-121.48873349827578,0.0003025053816898018
way/425993510,3109.5954886818336,16.0,56.0,LargeOffice,perimeter_core,"generic_tag,no_function,no_year|GROUPMODE_MED",7.589775445957337,23.07554237719944,26.465062197249317,44.06321215631654,31.964277712789084,8.866207191315148,2.328423415906611,0.0,2.328423415906611,0.0,0.0,6.9826262994805,151.33512679621396,1.373749355718278,4.78845194977741,5.4918179866756,9.143645280981557,6.632971196736288,1.839844386684189,0.42144463827909656,0.0,0.0,1.4489787486577974,31.140903543510216,0.0018277310233793074,success,,49753.600000000006,eio_simulated,-121.48874442481045,-8.460819088790388e-08
way/425993511,4906.046706267225,18.0,63.0,Courthouse,perimeter_core,,12.438217850900848,23.250899046348003,19.676642442236947,28.256172428198525,33.16684788212394,0.7112711857359358,2.2652540728473842,0.0,2.2652540728473842,0.0,0.0,0.0,119.76530490839157,2.2513174310130535,4.8248405629057665,4.0831394264734735,5.863494852920333,6.882518937715303,0.14759730629443552,0.41001098718537654,0.0,0.0,0.0,24.46291950450774,0.0017443370828705608,success,,88308.90000000001,eio_simulated,-121.48874367604496,-1.5562709081329505e-08
way/425993512,8453.549741339226,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_year|GROUPMODE_MED",5.131342143916771,22.10262288716496,26.465162085325836,44.0633784657453,29.88327174685864,8.380569762787104,2.3212185858249406,0.0,2.3212185858249406,0.0,0.0,6.925157172094227,145.27272284971778,0.9287729280489355,4.586559480561375,5.491838714650135,9.14367979218374,6.2011374867341305,1.7390687926154775,0.4201405640343142,0.0,0.0,1.4370532150956172,29.94825097392372,0.0039707976184825845,success,,42267.65,eio_simulated,-121.48872863122592,-3.2283336305708165e-05
way/425993513,6398.135232539201,22.0,77.0,TallBuilding,one_zone_per_floor,"generic_tag,no_year|GROUPMODE_MED",0.41615958115348217,18.39452672561114,26.465080829274335,44.063243177848875,24.18525233711661,6.134679906604761,44.84891455546119,0.0,44.84891455546119,0.0,0.0,0.0,164.50785711307037,0.07532488418878026,3.817085029885019,5.491821853044375,9.143651718321776,5.018730082979742,1.2730196967793672,8.117653534538476,0.0,0.0,0.0,32.937286799737535,0.00024308482037849337,success,,140759.08000000002,eio_simulated,-121.48883865341018,4.114648254744141e-05
way/425993516,1466.4426264501471,11.0,38.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED|narrow_perimeter_fallback",4.131583537344554,23.600288940410106,26.46514808779217,44.063355160444225,34.62648776276167,8.522221533247667,2.4231655592170167,0.0,2.4231655592170167,0.0,0.0,6.876044224230961,150.70829480544836,0.7478166202593642,4.897343158602382,5.491835809993929,9.143674956054102,7.1854117286262,1.7684632348072897,0.43859296621828003,0.0,0.0,1.4268616890586152,31.100000163620162,0.0,success,,16130.840000000004,eio_simulated,-121.48872750178833,9.016566872784803e-06
way/425993517,10641.864122253484,8.0,28.0,LargeOffice,perimeter_core,"generic_tag,no_function,no_year|GROUPMODE_MED",4.710715177889162,21.246294620548124,26.46508574014159,44.06325135423569,28.285343489546175,7.940054918079266,2.2650579331723817,0.0,2.2650579331723817,0.0,0.0,6.863083990701352,141.83888722431374,0.8526394471979383,4.408861089299182,5.491822872108261,9.143653415020156,5.869548198202706,1.6476566761604647,0.4099754859042011,0.0,0.0,1.4241722850784189,29.24832946897133,0.0031905664620330266,success,,85134.96,eio_simulated,-121.48874387681148,7.435768688005671e-09
way/425993518,3422.7123680248988,4.0,14.0,LargeOffice,perimeter_core,"generic_tag,no_year|GROUPMODE_MED",9.047017650123063,26.774914461264828,26.465041940073704,44.0631784289686,38.34314187606539,10.277601279024926,2.494315845889255,0.0,2.494315845889255,0.0,0.0,6.993218743428005,164.45843022483777,1.6375101946722743,5.556116049685987,5.491813783068574,9.143638282152132,7.956662056986081,2.1327255966130205,0.4514711681059551,0.0,0.0,1.4511768078862322,33.82111393917026,0.007414803445931808,success,,13690.880000000001,eio_simulated,-121.48874418700544,2.4658071604104434e-07
way/425993519,11871.397718676148,12.0,42.0,Courthouse,perimeter_core,"generic_tag,no_floors,no_year|GROUPMODE_MED",11.82449159921271,23.64278911291677,19.67661784063309,28.25613709965288,32.79608787976208,0.8169991241573183,2.270606584004185,0.0,2.270606584004185,0.0,0.0,0.0,119.28372924033903,2.1402329794575006,4.906162454399585,4.083134321345454,5.863487521823168,6.805581788105188,0.16953712225213344,0.41097979170475746,0.0,0.0,0.0,24.379115979087786,0.0019919371719195017,success,,142457.03999999992,eio_simulated,-121.48870058905173,-2.9669769224425927e-05
way/425993522,6645.401956826159,11.0,38.5,Courthouse,perimeter_core,no_year|GROUPMODE_MED,15.589329994588148,24.936818475190673,19.676644715543933,28.25617569272673,38.47662147766378,1.056405559247902,2.299265700643709,0.0,2.299265700643709,0.0,0.0,0.0,130.29126161560487,2.8216687290204545,5.174689075423767,4.083139898211953,5.863495530349109,7.984360676072965,0.21921683041065065,0.4161670918165113,0.0,0.0,0.0,26.562737831305412,0.004353492305189485,success,,73663.59999999999,eio_simulated,-121.48865813191695,-1.7263132392809474e-05
way/425993526,138.32525866605368,3.0,10.5,QuickServiceRestaurant,one_zone_per_floor,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",46.94806098981874,61.95077931766438,93.53267310195709,563.8397163127065,43.75980840478471,0.0,83.34592787266784,0.0,83.34592787266784,476.4458708596899,0.0,0.0,1369.822836859289,8.497599039157192,12.85553011776717,19.40915206073332,117.00350721148236,9.080685361693684,0.0,15.08561294495288,86.23670262560387,0.0,0.0,268.1687893613905,0.21489360572847527,success,,414.99,eio_simulated,-121.48873063221953,2.444294555544474e-06
way/425993529,6482.462085927477,18.0,63.0,Courthouse,perimeter_core,,11.980853979179269,23.108100521155396,19.67666111546454,28.256199243441028,32.23999490366762,0.8042668620632255,2.3026817957457957,0.0,2.3026817957457957,0.0,0.0,0.0,118.36875842071689,2.1685345702314476,4.795208155345999,4.083143301392278,5.863500417404935,6.690185822449876,0.16689502508046405,0.416785405029989,0.0,0.0,0.0,24.184252696934987,0.0018942278054363646,success,,116684.2800000001,eio_simulated,-121.48872431581604,2.6567825464153257e-05
way/425993533,5709.4505322055375,9.0,31.5,Outpatient,perimeter_core,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",2.7839825971946914,23.785913974253777,62.801814251181106,56.955143228646925,39.07621170792547,0.6769431561591683,6.145888221639194,0.0,6.145888221639194,0.0,0.0,7.969974508027044,200.19587164502735,0.5039008500922392,4.93586258062535,13.032130078891093,11.81887568166298,8.10878284393503,0.14047382822090135,1.1124057681166941,0.0,0.0,1.653865350109708,41.306296981654,0.0035729968161679533,success,,51384.95999999997,eio_simulated,-121.48866489887375,-1.797330255285553e-05
way/425993537,2495.8228269848682,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED|narrow_perimeter_fallback",2.0293007530402556,20.311164378486172,26.465130650024992,44.06332612729593,30.28834717589566,6.857317606755488,2.4758983816987645,0.0,2.4758983816987645,0.0,0.0,6.863066087459372,139.35355116065662,0.3673034363002862,4.2148103425084225,5.491832191447986,9.143668931327433,6.28519549916446,1.4229756912130447,0.44813760708747635,0.0,0.0,1.4241685699408693,28.798092268989976,0.0,success,,12479.1,eio_simulated,-121.48887732093566,5.74280623722246e-05
way/425993543,3267.715415768158,6.0,21.0,RetailStandalone,perimeter_core,no_floors|narrow_perimeter_fallback,0.8562907039337436,22.82231433327632,58.28203833417295,48.9746218988107,9.492030019124012,0.0,0.0,2.655732081128887,2.655732081128887,0.0,0.0,0.0,143.08302737044662,0.1549886174120076,4.735904091926836,12.094222338800899,10.162821739466006,1.9697101333284621,0.0,0.5510962756192176,0.0,0.0,0.0,29.668743196553425,0.0,success,,19606.32,eio_simulated,-121.48889683276406,-1.4817902646627398e-05
way/425993569,1216.6737159268223,4.0,14.0,MediumOffice,perimeter_core,"generic_tag,no_floors,no_year|GROUPMODE_MED",16.084507753254428,21.026685680383682,26.46518142733453,44.06341066937691,51.4725015578987,0.0,3.6923344555356676,0.0,3.6923344555356676,0.0,0.0,3.547744751985551,166.35236629576949,2.9112959033390515,4.3632895989077785,5.491842728349043,9.14368647482374,10.681161743282676,0.0,0.6683125364519559,0.0,0.0,0.7361996089740257,33.99578859412827,0.013707294095448621,success,,4866.68,eio_simulated,-121.4887441738839,-2.1930859350726458e-07
way/425993573,20.05177661518767,3.0,10.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",17.288448782084306,20.009445877319404,26.467445193596404,27.767237794527134,13.257072074026988,0.0,0.0,12.536666595163588,12.536666595163588,0.0,0.0,0.0,117.32631631671782,3.1292092295572593,4.152200132894304,5.492312487013577,5.762035049217914,2.7510015402254884,0.0,2.6015087584955867,0.0,0.0,0.0,23.88826719740413,0.0024218259642660514,success,,60.150000000000006,eio_simulated,-121.48874389109419,-3.14180695348166e-08
way/425993582,3735.971271878789,7.0,24.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED|narrow_perimeter_fallback",2.015604377568496,20.583311524271725,26.46510890512369,44.06328992295341,30.020453857691404,6.993111734205394,2.3465911195703946,0.0,2.3465911195703946,0.0,0.0,6.862824240597201,139.35029568198172,0.3648243923398978,4.271284141024674,5.491827679120027,9.143661418491908,6.2296044209172585,1.4511546021884298,0.4247329926422414,0.0,0.0,1.4241183838148064,28.801208030539247,6.529112257871631e-06,success,,26151.79,eio_simulated,-121.48880965743085,-4.82957744877478e-06
way/425993586,105.61053404693197,2.0,7.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",8.293773361300861,15.441397598080226,26.46523442620052,27.764918458318416,9.699034698515277,0.0,0.0,4.458768452943527,4.458768452943527,0.0,0.0,0.0,92.12312699535883,1.5011729783954557,3.2042752983728238,5.4918537262497225,5.761553759122571,2.0126660883583023,0.0,0.9252479592072173,0.0,0.0,0.0,18.89676980970609,0.0010792043920457611,success,,211.22,eio_simulated,-121.48873764920856,-2.5409947250401978e-06
