osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/605951159,204.84863929277034,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",96.40103020847101,12.61417780844208,26.465100598400003,27.7647780583541,163.2450866736672,0.963353634396981,17.448586467733254,2.811347036523103,5.898329900566605,6.1879916154214945,32.346255020244456,0.009329595072779544,success,,-79.48874388536106,-1.5583968415062412e-09
way/610017055,107.71044892040055,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",147.06059853656953,12.248216148704337,26.4651005984,27.7647780583541,213.53869334202795,1.3013634863195012,26.617968335119084,2.7297844294940328,5.898329900566604,6.1879916154214945,41.434074280601216,0.027861553151083504,success,,-79.48874426764421,2.4621490021915026e-07
way/610017056,139.07785575565254,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",157.15479994847684,8.468855830093986,26.4651005984,27.764778058354104,219.85353443532492,0.9054312642737377,28.445018790674307,1.8874708365647068,5.898329900566604,6.187991615421495,42.41881114322711,0.00022368715336911263,success,,-79.48874420278273,3.583845444173796e-07
way/610017057,145.06837068073577,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",149.3071906245851,10.26785479971201,26.4651005984,27.764778058354104,213.8049240810512,1.1062429855379878,27.024601503049904,2.288417334921415,5.898329900566604,6.187991615421495,41.39934035395942,0.002846118002965628,success,,-79.48874419295531,3.1690869927463523e-07
way/610017058,346.5671652137653,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",80.7451878798054,12.070392766682678,26.465100598399996,27.764778058354104,147.04545930324218,0.8916541519754649,14.614879006244777,2.690152576696102,5.898329900566604,6.187991615421495,29.391353098928978,0.008123471719193212,success,,-79.48874443737145,3.949147297465114e-07
way/610017059,211.57931151516152,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",98.23561829917296,12.657920489121784,26.465100598400003,27.764778058354104,165.12341744504883,1.0075985102498788,17.780646912150303,2.82109605525155,5.898329900566605,6.187991615421495,32.68806448338995,0.0108459735765423,success,,-79.48874210398459,-1.6460497751318097e-05
way/610017060,137.66820763843654,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",139.91912784919955,15.177450562386984,26.465100598399996,27.7647780583541,209.32645706834063,1.3880038845414568,25.325362140705117,3.3826287617403117,5.898329900566604,6.1879916154214945,40.79431241843353,0.033360395704106406,success,,-79.48873740218215,-9.732062900587507e-06
way/610017061,432.6788251922417,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",75.88989922443504,10.311472141841984,26.4651005984,27.7647780583541,140.43125002303114,0.7795752014710426,13.736071759622742,2.2981384191966066,5.898329900566604,6.1879916154214945,28.12053169480745,0.005137871139998978,success,,-79.4887218974544,1.4566229188916717e-06
way/610017062,717.6200620007878,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",53.28430586867369,11.541120412089064,26.465100598399996,44.063276092609165,135.35380297177193,0.5230543401382602,9.644459362229938,2.5721925884831136,5.898329900566604,9.820470469311989,27.935452320591644,0.0,success,,-79.48873848224437,-1.5234051134640562e-05
way/610017063,210.5850540992777,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",103.6078925057806,12.973388269606641,26.465100598399996,27.7647780583541,170.81115943214132,1.0084254760310418,18.753028543546286,2.891404990423771,5.898329900566604,6.1879916154214945,33.730755049958155,0.009889713947605572,success,,-79.48873501864684,7.809769679572922e-06
