building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
28989,99d00e6383c6405e,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2a0bf29811bd0182c2047188923713ca4581481a431437e85f47ca828040c293,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1776.648,1776.648,1776.648,1776.648,8,
28997,3078da5d455c4d8a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7a0b1ced9f2fff428ff262655678091c456e260a3bff9ce6d0de3f261fcf991b,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,19844.2987,19844.2987,18455.1092,18455.1092,14,
29006,698fe26b6be92a95,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8932493000018136e0c2b0e1f7fc79869ab5482b6e06dd8aa20955550f469a1c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,518.5124,518.5124,518.5124,518.5124,11,
29010,bf630dafd3469266,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,64ce9f22071dd0a53b8c99f9e649656e611f6356ef1399357532c185abedda83,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,46840.6202,46840.6202,44312.0196,44312.0196,18,
29012,e7f51df90d0e768d,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,40d599ae5526c8d7188c4985acf86ea724eed814e680b442df25f73de1662eeb,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1159.5355,1159.5355,1159.5355,1159.5355,8,
29020,1cf80b25ee6c856a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,ab128783f43d0de0f9652e30027da151f9b052ac402b48ec25efba1a3a50d3ee,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1201.3577,1201.3577,1201.3577,1201.3577,9,
29028,e3c76c0bf24f60b7,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,8c7006a05c3f00fef155a4374e9a0e25fedf01af1b771c21cdf5259ae74f90b9,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2152.2971,2152.2971,2152.2971,2152.2971,12,near_duplicate_vertex_tolerated_box
29059,af3917251b85a42e,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,25f658e9c7ad94a29641b6142721ab181f3986df774fd39c811be15cc8164583,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,4653.265,4653.265,4653.265,4653.265,16,near_duplicate_vertex_tolerated_box
29079,1a8f8d714fa0a514,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,ef20a4669ccc793673d267b9751f7cb6c20af89fbdbbd2c4efa615436b93e1d4,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,418.7117,418.7117,418.7117,418.7117,9,
29081,7d5aebf0a1b006bf,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,811569635982ca064fb42e4a9f8a6320993f5e18a94dfd2965ba469321778df8,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1743.9061,1743.9061,1743.9061,1743.9061,12,near_duplicate_vertex_tolerated_box
29085,016dae597d69229c,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,449d65780fa31723a5fb30f406182e82304a146db91e269c810b60b48265b648,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1343.9131,1343.9131,1313.7335,1313.7335,13,
29087,e294f65b12420b2a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5658c1ab2028ba17899effaa8167004e10edee8b3d146af77c60f06f8c7a26e0,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,3557.9193,3557.9193,3504.4987,3504.4987,9,near_duplicate_vertex_tolerated_box
29094,cba1b3d372058eee,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,388a2569782fde4059c0863aa5d7ee0519da5295ed254f592dd1d02b0a8ade7f,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2850.9446,2850.9446,2850.9446,2850.9446,11,
29100,61da181e71a56f5e,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,dd2cba5458699fe918b981e3cf318b42a5d9e5d4e33c7b117bf1c784f95f577c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,329.2206,329.2206,329.2206,329.2206,12,
29106,05b304177d3056da,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4d4fe90a0f709272f9aadec047125532b8dd528542cb5c813ae8c60d59c7f9c8,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1682.2552,1682.2552,1682.2552,1682.2552,12,
29108,1ef46361a8060ff9,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,0d03671a84d556e1324eeb8a09150777bd70135f57708e01822fa41f97f01b19,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1358.8533,1358.8533,1358.8533,1358.8533,9,
