osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/266170729,345.40625489578616,14.0,49.0,MediumOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",40.29929973292304,11.879370049421603,26.465100592311742,44.06327608247437,34.188899104620766,0.0,4.113030294065223,0.0,4.113030294065223,0.0,0.0,3.5491361405652313,164.55811199638197,7.29417325165907,2.647578961654691,5.898329899209703,9.820470467053227,7.619748321245039,0.0,0.7444584832258053,0.0,0.0,0.7910030699200542,34.81576245396759,6.41488382403592e-05,success,,-79.48876903442483,-2.8114931058837703e-05
way/266170730,188.40531000420646,5.0,17.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",48.18113910791706,8.57573749772581,26.465100164012107,27.76477760263381,10.536378113903204,0.0,0.0,2.1217052857563354,2.1217052857563354,0.0,0.0,0.0,123.64483777194833,8.720786178532988,1.9112917675931465,5.898329803753706,6.187991513854202,2.348263663001835,0.0,0.47286870044708595,0.0,0.0,0.0,25.539531627182964,0.0,success,,-79.48874388437876,1.843685297880536e-11
way/266170731,731.6192246877711,18.0,63.0,LargeOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",76.53971729381443,21.004312458186014,26.465099549418962,44.06327434610027,40.02731577352071,10.490276618112656,2.887969538571844,0.0,2.887969538571844,0.0,0.0,7.21814476752372,228.69611034524863,13.853688830180412,4.681273126180833,5.898329666778102,9.820470080064059,8.920967921076107,2.3379889304320036,0.5227224864815038,0.0,0.0,1.6087223606275465,47.64416340182057,0.001009150315197283,success,,-79.48878615929405,-1.2452066309666356e-05
way/266170732,182.1965102495626,3.0,10.5,QuickServiceRestaurant,one_zone_per_floor,"generic_tag,no_year|HOTDECK_NEIGHBOR_MED",210.17958015515498,55.43557854523523,93.53587909348737,562.5940071950398,34.46674090945777,0.0,92.03592838685839,0.0,92.03592838685839,475.04200828811753,0.0,0.0,1523.2897225733511,38.04250400808305,12.355038261533666,20.846528445323717,125.3864515715729,7.681671479972671,0.0,16.65850303802137,85.98260350014927,0.0,0.0,306.95330030465664,0.08379399404350225,success,,-79.48874388357105,-3.8873582039755925e-09
way/266170734,911.7478965478763,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",36.92741149220597,8.685018700499773,26.465099942003512,44.06327499973502,5.095633582069038,0.0,6.922448154556827,0.0,6.922448154556827,0.0,0.0,3.53636436893302,131.6952512400032,6.683861480089281,1.9356474878177854,5.898329754274206,9.820470225740943,1.1356740477028906,0.0,1.2529631159747856,0.0,0.0,0.78815659963284,27.515102711232732,0.0,success,,-79.48874389693326,-3.4717960194024687e-09
way/266170736,388.03680614444363,19.0,66.5,MediumOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",32.3791901162086,11.533058994409616,26.465100598169588,44.06327609222527,31.633174146967825,0.0,3.873915383825975,0.0,3.873915383825975,0.0,0.0,3.5383280532755004,153.4860433850824,5.860633411033756,2.5703959242020598,5.898329900515252,9.82047046922643,7.050148788483012,0.0,0.7011786844725014,0.0,0.0,0.7885942498896172,32.689751427822635,2.2583444732743525e-05,success,,-79.48874388438692,1.8158318129295727e-12
way/266170743,150.56342581364737,5.0,17.5,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",48.51359886437245,8.877109211679137,26.465100598350535,27.764778058302216,10.546081189008696,0.0,0.0,2.3055551459630865,2.3055551459630865,0.0,0.0,0.0,124.4722230676761,8.780961394451413,1.9784590842253527,5.89832990055558,6.187991615409931,2.350426206756746,0.0,0.513843686491085,0.0,0.0,0.0,25.71001188789011,0.0,success,,-79.48874388438479,5.42171813028869e-12
way/266170744,123.57466219560051,4.0,14.0,SmallOffice,one_zone_per_floor,"generic_tag,no_function,no_year|GROUPMODE_MED",54.21498903885032,8.682908167157498,26.46510086193363,27.76477833482963,11.817656961045941,0.0,0.0,2.7849407790328655,2.7849407790328655,0.0,0.0,0.0,131.73037414284988,9.812913016031908,1.9351771090307257,5.898329959300872,6.187991677040149,2.633824842222231,0.0,0.6206853213046127,0.0,0.0,0.0,27.0889219249305,0.0,success,,-79.48874388642471,-1.2984176391961287e-09
way/266170745,134.16674661216527,4.0,14.0,SmallOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|GROUPMODE_MED",53.292074375838375,8.98516651006743,26.465100598509608,27.76477805846909,10.77812717663886,0.0,0.0,2.6747342694890923,2.6747342694890923,0.0,0.0,0.0,129.95998098901245,9.645865462026746,2.002542030431748,5.898329900591033,6.187991615447123,2.4021427601118557,0.0,0.596123376109573,0.0,0.0,0.0,26.732995144718082,0.0,success,,-79.48874388593578,-3.856593174326437e-09
way/266170746,127.48812213862655,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_function,no_year|GROUPMODE_MED",55.250164439918755,7.501064964687431,26.46509936518679,27.764776764578905,10.757274671894189,0.0,0.0,6.812569049948496,6.812569049948496,0.0,0.0,0.0,134.55094925621458,10.000279763625294,1.671777350809817,5.89832962571791,6.187991327075229,2.3974953206744014,0.0,1.518330889300121,0.0,0.0,0.0,27.674204277202772,0.0,success,,-79.48874388438497,1.168936317329365e-12
