Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Latent Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Latent Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Latent Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Latent Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Latent Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Latent Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Latent Heat Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Latent Cool Load [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879467_PART0_F0_DWELLING_3:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
07:40:00,4.465620E+03,0.000000E+00,1.459720E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999905E+01,5.268799E+01,2.105868E+01,8.320600E+01,3.730976E+03,0.000000E+00,1.219578E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256584E+01,2.109938E+01,7.452222E+01,4.540514E+03,0.000000E+00,1.484201E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269818E+01,2.140991E+01,7.311644E+01,5.334481E+03,0.000000E+00,1.743735E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278953E+01,2.156205E+01,8.067741E+01
07:50:00,4.465642E+03,0.000000E+00,1.459727E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999905E+01,5.268839E+01,2.113009E+01,8.296689E+01,3.731394E+03,0.000000E+00,1.219715E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256641E+01,2.115672E+01,7.437221E+01,4.540215E+03,0.000000E+00,1.484104E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269853E+01,2.157447E+01,7.249251E+01,5.333579E+03,0.000000E+00,1.743440E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278977E+01,2.173851E+01,7.993200E+01
08:00:00,4.463775E+03,0.000000E+00,1.459117E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.268877E+01,2.127527E+01,8.238045E+01,3.730308E+03,0.000000E+00,1.219360E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256696E+01,2.122558E+01,7.416470E+01,4.538009E+03,0.000000E+00,1.483383E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269886E+01,2.175831E+01,7.178496E+01,5.330358E+03,0.000000E+00,1.742387E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278999E+01,2.210370E+01,7.831249E+01
08:10:00,4.462711E+03,0.000000E+00,1.458769E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.268913E+01,2.139711E+01,8.188709E+01,3.729770E+03,0.000000E+00,1.219184E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256749E+01,2.130236E+01,7.391414E+01,4.536615E+03,0.000000E+00,1.482927E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269917E+01,2.195561E+01,7.101949E+01,5.328233E+03,0.000000E+00,1.741693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.279019E+01,2.242322E+01,7.691675E+01
08:20:00,4.462924E+03,0.000000E+00,1.458838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.268899E+01,2.154745E+01,8.134124E+01,3.730148E+03,0.000000E+00,1.219308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256732E+01,2.148404E+01,7.318714E+01,4.536537E+03,0.000000E+00,1.482902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269899E+01,2.231634E+01,6.956245E+01,5.327835E+03,0.000000E+00,1.741563E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.279003E+01,2.274410E+01,7.562336E+01
08:30:00,4.464358E+03,0.000000E+00,1.459307E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.268882E+01,2.171207E+01,8.075926E+01,3.731406E+03,0.000000E+00,1.219719E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256703E+01,2.159183E+01,7.274788E+01,4.537721E+03,0.000000E+00,1.483289E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269880E+01,2.251811E+01,6.875408E+01,5.329091E+03,0.000000E+00,1.741974E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278993E+01,2.305571E+01,7.442464E+01
08:40:00,4.463389E+03,0.000000E+00,1.458990E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999905E+01,5.268871E+01,2.186707E+01,8.025204E+01,3.731904E+03,0.000000E+00,1.219882E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256680E+01,2.176182E+01,7.200988E+01,4.536647E+03,0.000000E+00,1.482938E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269866E+01,2.283174E+01,6.747136E+01,5.326839E+03,0.000000E+00,1.741237E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278986E+01,2.337244E+01,7.324617E+01
08:50:00,4.459646E+03,0.000000E+00,1.457767E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.268612E+01,2.195816E+01,8.003937E+01,3.731422E+03,0.000000E+00,1.219724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256505E+01,2.185998E+01,7.160254E+01,4.532888E+03,0.000000E+00,1.481709E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269619E+01,2.301343E+01,6.675452E+01,5.320526E+03,0.000000E+00,1.739174E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999911E+01,5.278721E+01,2.357391E+01,7.257291E+01
09:00:00,4.453311E+03,0.000000E+00,1.455696E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.268247E+01,2.209125E+01,7.959972E+01,3.730048E+03,0.000000E+00,1.219275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256251E+01,2.204472E+01,7.078819E+01,4.526619E+03,0.000000E+00,1.479660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.269267E+01,2.338838E+01,6.524789E+01,5.310404E+03,0.000000E+00,1.735865E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278355E+01,2.379468E+01,7.180229E+01
09:10:00,4.433667E+03,0.000000E+00,1.449275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999905E+01,5.267894E+01,2.224052E+01,7.915674E+01,3.719253E+03,0.000000E+00,1.215746E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,5.256001E+01,2.215069E+01,7.030703E+01,4.506993E+03,0.000000E+00,1.473244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.268926E+01,2.360846E+01,6.436429E+01,5.283255E+03,0.000000E+00,1.726991E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.278004E+01,2.403199E+01,7.103528E+01
09:20:00,4.400199E+03,0.000000E+00,1.438335E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999906E+01,5.267587E+01,2.237313E+01,7.879075E+01,3.698582E+03,0.000000E+00,1.208989E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999903E+01,5.255838E+01,2.226434E+01,6.978856E+01,4.473251E+03,0.000000E+00,1.462215E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999908E+01,5.268634E+01,2.381181E+01,6.355041E+01,5.238284E+03,0.000000E+00,1.712291E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999911E+01,5.277674E+01,2.424465E+01,7.037678E+01
09:30:00,4.353248E+03,0.000000E+00,1.422988E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.267271E+01,2.250617E+01,7.841220E+01,3.668098E+03,0.000000E+00,1.199025E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999904E+01,5.255684E+01,2.239860E+01,6.916373E+01,4.425149E+03,0.000000E+00,1.446491E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999908E+01,5.268318E+01,2.404031E+01,6.263162E+01,5.175664E+03,0.000000E+00,1.691822E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999912E+01,5.277317E+01,2.445270E+01,6.973350E+01
09:40:00,4.293702E+03,0.000000E+00,1.403524E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999908E+01,5.266968E+01,2.264249E+01,7.800482E+01,3.623929E+03,0.000000E+00,1.184587E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999905E+01,5.255529E+01,2.253298E+01,6.852887E+01,4.349631E+03,0.000000E+00,1.421806E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999909E+01,5.267968E+01,2.426014E+01,6.174543E+01,5.090575E+03,0.000000E+00,1.664008E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999913E+01,5.276956E+01,2.465866E+01,6.909200E+01
09:50:00,4.221103E+03,0.000000E+00,1.379793E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999909E+01,5.266470E+01,2.276951E+01,7.762716E+01,3.564988E+03,0.000000E+00,1.165321E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999907E+01,5.254835E+01,2.266017E+01,6.791034E+01,4.245516E+03,0.000000E+00,1.387774E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999912E+01,5.266384E+01,2.444561E+01,6.098070E+01,4.980707E+03,0.000000E+00,1.628094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999914E+01,5.276034E+01,2.483441E+01,6.856627E+01
10:00:00,4.135494E+03,0.000000E+00,1.351809E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.265831E+01,2.289301E+01,7.725075E+01,3.492997E+03,0.000000E+00,1.141789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999908E+01,5.253781E+01,2.279697E+01,6.723427E+01,4.119774E+03,0.000000E+00,1.346672E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999913E+01,5.264142E+01,2.467519E+01,6.004591E+01,4.847848E+03,0.000000E+00,1.584666E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999916E+01,5.274732E+01,2.503641E+01,6.792355E+01
10:10:00,4.045631E+03,0.000000E+00,1.322435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999911E+01,5.265181E+01,2.302173E+01,7.683408E+01,3.415688E+03,0.000000E+00,1.116518E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999908E+01,5.252852E+01,2.292885E+01,6.655663E+01,3.982487E+03,0.000000E+00,1.301795E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999913E+01,5.262337E+01,2.485576E+01,5.927430E+01,4.702153E+03,0.000000E+00,1.537042E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999916E+01,5.273453E+01,2.520519E+01,6.740503E+01
10:20:00,3.950382E+03,0.000000E+00,1.291301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999912E+01,5.264456E+01,2.316250E+01,7.637257E+01,3.331288E+03,0.000000E+00,1.088930E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999909E+01,5.251993E+01,2.308612E+01,6.578548E+01,3.829124E+03,0.000000E+00,1.251665E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999913E+01,5.260693E+01,2.504942E+01,5.846811E+01,4.539749E+03,0.000000E+00,1.483955E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999917E+01,5.272048E+01,2.537792E+01,6.688265E+01
10:30:00,3.849764E+03,0.000000E+00,1.258411E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999913E+01,5.263550E+01,2.330485E+01,7.592922E+01,3.242450E+03,0.000000E+00,1.059891E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,5.250852E+01,2.325148E+01,6.500686E+01,3.667377E+03,0.000000E+00,1.198793E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999915E+01,5.258412E+01,2.524535E+01,5.767919E+01,4.367270E+03,0.000000E+00,1.427576E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999918E+01,5.270182E+01,2.555315E+01,6.637466E+01
10:40:00,3.749690E+03,0.000000E+00,1.225699E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999914E+01,5.262581E+01,2.345227E+01,7.548903E+01,3.158237E+03,0.000000E+00,1.032364E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999911E+01,5.249853E+01,2.341828E+01,6.424643E+01,3.522971E+03,0.000000E+00,1.151590E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999915E+01,5.256449E+01,2.543612E+01,5.693170E+01,4.203904E+03,0.000000E+00,1.374175E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999918E+01,5.268547E+01,2.572155E+01,6.591829E+01
10:50:00,3.650991E+03,0.000000E+00,1.193437E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999914E+01,5.261864E+01,2.359229E+01,7.510409E+01,3.079757E+03,0.000000E+00,1.006711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999911E+01,5.249371E+01,2.357743E+01,6.353131E+01,3.397610E+03,0.000000E+00,1.110612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999914E+01,5.255610E+01,2.559724E+01,5.629937E+01,4.052794E+03,0.000000E+00,1.324780E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999917E+01,5.267689E+01,2.586163E+01,6.559201E+01
