Date/Time,RELATION_12700645_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12700645_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12700645_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12700645_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12700645_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12700645_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),RELATION_12700645_F6_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,31006269.153025933,31482452.3370993,31705730.525397398,31872619.08142546,32109766.226463314,33637961.900681265,55897691.983817235 
 01/01  02:00:00,32407987.38081092,32951728.803677157,33173907.332112998,33336308.304492876,33572888.91330639,35147104.05796966,58362475.38013815 
 01/01  03:00:00,32524780.591116916,33088211.880330887,33307525.51147877,33466526.000709414,33701547.22757101,35284120.551976755,58539920.87591661 
 01/01  04:00:00,33040258.111492302,33636475.4212795,33855387.66511632,34012341.3855461,34247307.613522954,35849237.186994866,59386547.42581171 
 01/01  05:00:00,33523948.59227474,34157882.06033422,34380782.327724904,34538619.73395283,34775078.04000311,36391389.706012994,60118607.36267695 
 01/01  06:00:00,33394441.6291559,34033085.3660827,34249481.25218727,34401800.53096857,34634861.59508014,36253343.36829315,59940040.10287641 
 01/01  07:00:00,33271719.402719606,33911382.90362175,34123825.606983215,34272855.75269689,34503780.93398747,36120523.3176067,59694080.93756105 
 01/01  08:00:00,33392823.909600265,34048866.61305684,34263374.49097965,34412898.90375364,34644378.41696356,36263520.184977844,59830445.10798623 
 01/01  09:00:00,33485492.89869203,34161206.5349197,34380468.95840058,34532288.914204836,34765385.015058614,36384281.795256704,59840642.10990095 
 01/01  10:00:00,32728727.957800947,33432673.853151076,33673071.02373457,33837961.341797896,34077411.6362154,35656501.01370883,58101529.73686617 
 01/01  11:00:00,30583533.832970854,31402901.82753557,31738266.061393104,31965138.32974925,32238053.858484026,33696412.166419186,52994186.5722143 
 01/01  12:00:00,26977105.513290703,27876570.721948482,28309848.04846555,28601278.681221064,28906661.761144977,30205170.136871606,45716971.96205832 
 01/01  13:00:00,23879627.158110954,24823263.554148424,25332193.48877346,25673945.602666464,26004464.87308555,27173858.723090313,39830653.638978295 
 01/01  14:00:00,22545552.508838005,23480168.73695011,24017245.832126185,24378819.281690843,24717514.423339594,25819598.143341467,37354415.24589949 
 01/01  15:00:00,20703798.738848235,21665651.00210752,22269622.887400236,22679007.984345704,23048570.57357984,24106746.95294468,34570165.42019487 
 01/01  16:00:00,16238708.740808496,17250174.580433022,18011080.792469848,18550907.27366328,19016253.135338217,20028334.561329365,28169402.347268578 
 01/01  17:00:00,14219159.50004254,15157681.973662075,15936043.41487395,16503909.155187795,16981709.66496668,18062890.046914928,27470189.41461786 
 01/01  18:00:00,14008869.04353862,14700748.206762254,15476874.473795265,15995110.700981406,16527932.179992866,17779041.945010427,30413822.92136984 
 01/01  19:00:00,23583237.183547746,23860232.525452394,24142450.85066432,24363396.20966569,24612746.507464387,25880257.865478933,43236152.37946851 
 01/01  20:00:00,24905717.803624835,25212404.268850733,25488127.746791176,25699736.496723548,25952573.22573632,27264346.67446173,45300643.893724844 
 01/01  21:00:00,25561786.30573173,25868743.738621347,26122493.63859802,26318223.32591308,26562504.408737488,27902345.69064644,46464863.21817618 
 01/01  22:00:00,26276501.57314034,26594706.01996591,26833975.841146827,27018857.068285,27258254.32458566,28625089.51448839,47625309.35591857 
 01/01  23:00:00,27633041.895945914,27978560.576927844,28204181.20918811,28378495.16143603,28614463.379495338,30038048.905919183,50204186.782406546 
 01/01  24:00:00,28763336.79999861,29148093.156825487,29370182.739437614,29540580.14401768,29777424.932510242,31243546.778981186,52128135.26158252 
 01/02  01:00:00,28985263.30453752,29372578.051191043,29580217.102700654,29739701.06841479,29970625.319847725,31458044.01787923,52763317.548415214 
 01/02  02:00:00,29121291.97028196,29490410.401281007,29675525.860107325,29819230.51321195,30042560.745499954,31566986.09402742,53627034.41504386 
 01/02  03:00:00,29524577.501928702,29885666.617001653,30052582.4836616,30183536.151511516,30401802.942114245,31973689.405971505,54970684.24707336 
 01/02  04:00:00,31851152.327222083,32276823.357588463,32442107.990038436,32570197.307761263,32792954.917986993,34461461.239085376,59445629.76181741 
 01/02  05:00:00,34264933.392571375,34785989.714550205,34962889.19114596,35096181.75255234,35328108.054008454,37084149.69812275,63842992.982104965 
 01/02  06:00:00,35215287.83214219,35792015.27019309,35976883.23625128,36113782.72244876,36350771.77083242,38140160.94326307,65324456.42645401 
 01/02  07:00:00,35423055.11842764,36030029.2407774,36219084.14408977,36357682.855354406,36596565.37042005,38391584.88764701,65413416.00131344 
 01/02  08:00:00,34306675.17575605,34887142.94609892,35065064.99425334,35195608.29365117,35428483.58312738,37202885.14565777,63592940.61545616 
 01/02  09:00:00,33254243.37021706,33777606.73660512,33931956.2110777,34046911.50233325,34268738.95335456,36031409.42305559,62137237.34539417 
 01/02  10:00:00,31970535.739910107,32446236.99434436,32591383.877204873,32700900.50296157,32916359.623163264,34627226.63683156,59500661.289250895 
 01/02  11:00:00,29476914.487961724,29873510.28226289,30033565.68902395,30157752.308479324,30365922.602634996,31808255.75296194,50844251.82932386 
 01/02  12:00:00,25008879.48208006,25199281.89994469,25343421.730044425,25461354.48905483,25630623.83830854,26598565.455800593,36797202.769728646 
 01/02  13:00:00,21116599.149991628,21093583.192393404,21210325.032835577,21314349.21500362,21446767.92470087,22044136.325203344,26401760.53388598 
 01/02  14:00:00,19200403.657941286,19127262.616836794,19282954.738004275,19422563.209229182,19569374.45731017,19998233.426492836,21984758.82322324 
 01/02  15:00:00,19721915.002701726,19734352.842729285,19948566.393344812,20133231.876061875,20316195.33209961,20816621.070475705,24234663.391698234 
 01/02  16:00:00,19185194.539054714,19220795.934088986,19468106.38168548,19679598.637828242,19887045.27069977,20453966.401039418,25168982.25243718 
 01/02  17:00:00,17642803.33523729,17658893.741652444,17940681.07878869,18182137.779612396,18421314.290206384,19100521.400708105,25581774.86667365 
 01/02  18:00:00,17255712.48525969,17215126.226470128,17475183.66164599,17696620.499750562,17969761.74826419,18872676.377739646,29579770.354834497 
 01/02  19:00:00,24544951.76915644,24601775.594878606,24757176.552237134,24897501.26496924,25085026.556292593,26198960.377517786,42408444.45580796 
 01/02  20:00:00,25739456.88125722,25822490.435555175,25966653.45792091,26097311.157911308,26285834.39981105,27464707.161525704,44645211.95834942 
 01/02  21:00:00,26375971.097642526,26486514.27166286,26623001.000189815,26746351.64683735,26934870.967309948,28181897.512699537,46449042.27389225 
 01/02  22:00:00,26699087.33460018,26840714.72756747,26976795.86158012,27098068.151992887,27289486.41040094,28588654.06099259,47570279.878313705 
 01/02  23:00:00,27562373.059015878,27753234.863589875,27894924.675861444,28018142.273141056,28214530.624210607,29560509.203116074,49151764.64558838 
 01/02  24:00:00,28179722.73771362,28425899.47262984,28582001.030996226,28713480.57022606,28917804.148497812,30284118.20419267,49851106.464467295 
 01/03  01:00:00,28639158.246341605,28924267.62113221,29088445.77398994,29223808.471104972,29431377.306840897,30805235.96225623,50311609.52430028 
 01/03  02:00:00,29655611.71714893,29964546.098427556,30120311.291966602,30248465.330511503,30455017.368767135,31888221.41863453,52583128.218863666 
 01/03  03:00:00,30365613.118823048,30672710.922863163,30807637.11114895,30919939.223681368,31120092.99720445,32620529.418181498,54768999.22904342 
 01/03  04:00:00,31433294.334049154,31775682.042598166,31907566.161109358,32016109.130154554,32217946.171270397,33778047.39079467,57001255.435077764 
