Date/Time,BATIMENT0000000357175643_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000357175643_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000357175643_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 02/10  03:00:00,4163745.4050096786,4178870.693363396,5749566.877929639 
 02/10  04:00:00,4274344.704784155,4292567.186695057,5892613.752387226 
 02/10  05:00:00,4355698.68976869,4377889.815905122,6017086.805993551 
 02/10  06:00:00,4374962.208533424,4401005.4145691395,6071400.170356437 
 02/10  07:00:00,4425963.409640895,4453321.16555856,6128745.005324461 
 02/10  08:00:00,4479973.277353447,4507604.754697852,6176000.336224486 
 02/10  09:00:00,4596472.478056144,4622241.259719075,6305299.103977208 
 02/10  10:00:00,4286526.764287787,4285335.662493033,5798057.483571889 
 02/10  11:00:00,3633700.2242059,3493187.531361928,4684972.258833719 
 02/10  12:00:00,3083728.3478656597,2731023.3216898986,3894153.277280146 
 02/10  13:00:00,2606018.7686670152,2225639.2429745835,3246051.590624502 
 02/10  14:00:00,2274873.8200023305,1919007.9162684183,2746253.2663363856 
 02/10  15:00:00,2155002.2680203593,1762936.3332970147,2420945.107365432 
 02/10  16:00:00,2038102.4829494988,1818645.4985612219,2218322.6092840307 
 02/10  17:00:00,1990109.9834155897,1877551.5911182433,2310862.3523691115 
 02/10  18:00:00,2152199.83825472,2050022.616469882,2846378.9549029777 
 02/10  19:00:00,2806181.0499711195,2736262.974201147,3807721.865145933 
 02/10  20:00:00,3337263.5437395093,3278984.142584502,4445431.9514014 
 02/10  21:00:00,3626246.9563000784,3580744.0451332657,4838070.531148348 
 02/10  22:00:00,3786666.4313391354,3752633.270520583,5081593.910756795 
 02/10  23:00:00,3840987.0276838923,3816529.352374996,5189838.08825288 
 02/10  24:00:00,3917984.4027245953,3901968.9176437915,5319618.566796776 
 02/11  01:00:00,4030796.2107340805,4024680.857435038,5518842.061608542 
 02/11  02:00:00,4138616.068724913,4140955.683389259,5700560.290823536 
 02/11  03:00:00,4237241.710479066,4245216.00802684,5840257.970251013 
 02/11  04:00:00,4333536.510426944,4347108.780689548,5984119.349755384 
 02/11  05:00:00,4406099.334792129,4424963.246352133,6101390.115521571 
 02/11  06:00:00,4495114.646929463,4518054.359420912,6226773.056814644 
 02/11  07:00:00,4529295.426730283,4554042.4769184375,6261696.351407327 
 02/11  08:00:00,4564905.376620895,4587098.611004857,6248823.854633877 
 02/11  09:00:00,4610618.580654835,4628724.536656108,6281789.642476848 
 02/11  10:00:00,4313712.959877889,4299941.30667876,5805656.058778679 
 02/11  11:00:00,3737086.9623695323,3572195.2190693533,4779919.333062265 
 02/11  12:00:00,3172124.5453688786,2776480.909117849,3979523.244729773 
 02/11  13:00:00,2627628.2328574187,2185290.1422839793,3266795.841535624 
 02/11  14:00:00,2191727.4394296957,1765320.1264775957,2645013.3193621426 
 02/11  15:00:00,1968597.8897445675,1501637.1429057121,2205213.405294499 
 02/11  16:00:00,1782151.0188479363,1512488.602882981,1931112.2772828566 
 02/11  17:00:00,1701431.1438809102,1558897.2759380892,2000514.906566069 
 02/11  18:00:00,1824852.8725415599,1700412.9176539793,2486999.882428858 
 02/11  19:00:00,2059224.800983237,1973134.5686020069,2982776.3582847165 
 02/11  20:00:00,2447237.5375088253,2376581.9486194453,3476825.3236516225 
 02/11  21:00:00,2854105.689481466,2798054.6894085314,4002744.9673723984 
 02/11  22:00:00,3142906.2399813174,3100649.2299013548,4399838.168395467 
 02/11  23:00:00,3413983.861779598,3382914.7809524345,4755554.778184929 
 02/11  24:00:00,3640309.6837239964,3618241.659366033,5044944.170338702 
 02/12  01:00:00,3811212.00903228,3799731.134589937,5306935.346982036 
 02/12  02:00:00,3932807.779353884,3931287.2548302244,5505354.395936882 
 02/12  03:00:00,4036382.0095447814,4041140.4980514995,5651138.643441247 
 02/12  04:00:00,4137135.830067586,4148468.866564865,5797635.041168786 
 02/12  05:00:00,4202858.830308562,4220383.018807933,5906940.538915175 
 02/12  06:00:00,4240055.606399921,4262165.590246968,5972829.209077019 
 02/12  07:00:00,4264968.531724428,4290184.871479683,6011360.845652191 
 02/12  08:00:00,4301486.968598658,4329522.881403081,6058453.706193681 
 02/12  09:00:00,4353072.095859932,4377687.380493251,6111092.858751817 
 02/12  10:00:00,4063160.574352764,4051750.0741971186,5584905.284152427 
 02/12  11:00:00,3459595.2797997547,3297072.128037401,4523706.803442043 
 02/12  12:00:00,2922549.660810737,2525781.254637112,3758254.0232067844 
 02/12  13:00:00,2403997.117391632,1964253.7026646899,3062117.2105839164 
 02/12  14:00:00,1971542.5549596548,1555817.7545623898,2435113.320094017 
 02/12  15:00:00,1753238.605620006,1302762.6037781716,1981084.1827698897 
 02/12  16:00:00,1568001.2762872824,1305174.2643045976,1687326.655646104 
 02/12  17:00:00,1472909.4648390252,1330877.8570736693,1734032.9857526137 
 02/12  18:00:00,1552255.2182036866,1426502.0660160182,2156443.620966181 
 02/12  19:00:00,1899281.324727026,1811484.3112970386,2780334.2184635797 
 02/12  20:00:00,2348344.9645963777,2275777.8904367974,3349558.810997857 
 02/12  21:00:00,2736064.5030021654,2681051.840593506,3893101.5096325413 
 02/12  22:00:00,3144689.767801758,3106140.758187689,4456375.77358922 
 02/12  23:00:00,3504666.498155289,3477207.274264087,4921062.913766749 
 02/12  24:00:00,3739045.2878825823,3721523.3126504193,5227518.278677478 
 02/13  01:00:00,3949389.304207775,3940877.8648322886,5508883.985267762 
 02/13  02:00:00,4125325.9630291588,4125209.6271360703,5752746.587912888 
 02/13  03:00:00,4229602.139004941,4237035.903102685,5909558.387698 
 02/13  04:00:00,4228316.011678412,4241258.3870129585,5928176.772001082 
 02/13  05:00:00,4205175.888215454,4221966.0222313,5907987.381430849 
 02/13  06:00:00,4249060.059368062,4270080.156003427,5973300.464014592 
 02/13  07:00:00,4290056.238668418,4314899.734145423,6036126.498352585 
 02/13  08:00:00,4326819.313759217,4353971.546468667,6079486.46263931 
 02/13  09:00:00,4355546.014966506,4379085.560674329,6094266.3300391175 
 02/13  10:00:00,3931030.788248186,3918348.3776505454,5400458.202006542 
 02/13  11:00:00,3213773.0360854454,3046576.482556551,4203468.384147228 
 02/13  12:00:00,2572695.989116761,2187317.158613381,3320971.103944801 
 02/13  13:00:00,1944314.9248318747,1526958.3048150993,2496935.1577601247 
 02/13  14:00:00,1379828.4834794165,1000868.6785404112,1721355.0732976408 
 02/13  15:00:00,1037561.4610157129,636865.409845407,1124794.4081727285 
 02/13  16:00:00,775324.8078710668,538096.6343580375,728860.3288665138 
 02/13  17:00:00,667950.095520509,532321.293080911,741974.4299624093 
 02/13  18:00:00,954001.721819547,830367.0845087356,1361768.2264280785 
 02/13  19:00:00,1648484.3913104516,1555283.2427169066,2378932.567711924 
 02/13  20:00:00,2249885.57949873,2172163.693251417,3144807.0986214406 
 02/13  21:00:00,2572141.464223014,2509343.4542548116,3592284.419798444 
 02/13  22:00:00,2815709.318047877,2767649.4291452635,3957595.5558503587 
 02/13  23:00:00,3094544.583266474,3058382.8075584816,4338390.502748421 
 02/13  24:00:00,3299598.3739972943,3272155.8295203517,4603569.431233459 
 02/14  01:00:00,3459182.583650644,3439757.27922939,4815169.04281066 
 02/14  02:00:00,3546764.218635687,3534840.3071910813,4948466.485456107 
 02/14  03:00:00,3628334.122687854,3622654.2045696005,5065765.333699139 
 02/14  04:00:00,3728077.40310183,3727815.958704296,5199511.4645426115 
 02/14  05:00:00,3797370.1891281465,3801543.2606185605,5292903.34453223 
 02/14  06:00:00,3879276.6982453493,3887446.572471622,5399295.993043745 
 02/14  07:00:00,3909152.1863729986,3920796.780281038,5446218.615869394 
 02/14  08:00:00,3929879.9779306883,3944701.3951660693,5483046.530762633 
 02/14  09:00:00,3959074.9225238026,3972451.067737351,5508863.884034625 
 02/14  10:00:00,3521462.3368574274,3505555.4791310886,4827961.979337085 
 02/14  11:00:00,2790131.4382299893,2632717.5798552623,3645584.2749035694 
 02/14  12:00:00,2110122.8662004303,1749977.4095002178,2727838.9094230686 
 02/14  13:00:00,1414274.8267987366,1027385.8006989032,1830969.4080330906 
 02/14  14:00:00,890960.4680292206,553180.8263706269,1117108.3522882983 
 02/14  15:00:00,642499.1642970818,283559.1659284248,648314.9982284529 
 02/14  16:00:00,455232.61329807143,237244.74940962828,338310.198148535 
 02/14  17:00:00,386983.3925583138,259151.55252102268,378170.81847159273 
 02/14  18:00:00,535894.9267821962,416635.42278506863,845214.2175860244 
 02/14  19:00:00,1184666.4849790388,1092185.3186794133,1793026.1671776876 
 02/14  20:00:00,1847596.780661549,1766854.7538617998,2601021.651686308 
 02/14  21:00:00,2289424.580890284,2221842.5743394885,3173106.9741453864 
 02/14  22:00:00,2647369.427988137,2591975.6450412935,3647471.2827677596 
 02/14  23:00:00,2855045.242657153,2810346.263544551,3940107.6272213077 
 02/14  24:00:00,2866897.191408833,2829810.697595772,3978938.8932189187 
 02/15  01:00:00,2897533.218548485,2867761.3538695187,4037859.8476951164 
 02/15  02:00:00,3009395.3950547385,2986885.2784752045,4199244.357297998 
 02/15  03:00:00,3106685.877895631,3090550.910418738,4339841.234149822 
 02/15  04:00:00,3164226.3595695905,3153816.5461110845,4433260.326287184 
 02/15  05:00:00,3224418.2883535796,3218956.7008795594,4525295.562019964 
 02/15  06:00:00,3299617.239754632,3298497.6438307655,4631063.709151827 
 02/15  07:00:00,3384987.9497591173,3387758.414152712,4747413.2614874635 
 02/15  08:00:00,3478292.0135922963,3484784.88571753,4875261.518526135 
 02/15  09:00:00,3525110.26119311,3531014.4146100925,4931554.794807494 
 02/15  10:00:00,3151012.7486870093,3129598.7585956748,4330338.672210107 
 02/15  11:00:00,2464709.711333966,2308058.4283719147,3212066.1782154446 
 02/15  12:00:00,1800400.1566747115,1447910.3106519645,2324034.532166288 
 02/15  13:00:00,1222683.3867428591,851163.3648697739,1543694.2065830182 
 02/15  14:00:00,752990.3276045595,419570.3589781952,848938.8305139262 
 02/15  15:00:00,494596.0954124901,130320.69049983475,330447.770984516 
 02/15  16:00:00,319777.90044908767,93936.54557063273,41273.02657450782 
 02/15  17:00:00,263432.06349487446,125703.37844588212,63049.942111926066 
 02/15  18:00:00,426058.50496226345,297751.19008564943,545748.4169627904 
 02/15  19:00:00,1025970.1795025518,919978.6110242452,1440340.5279862913 
 02/15  20:00:00,1684391.144137158,1589120.5810789994,2234150.0479288213 
 02/15  21:00:00,2073081.797872969,1990468.151245224,2746760.5141329886 
 02/15  22:00:00,2304876.8611562448,2233064.091353872,3063176.780533191 
 02/15  23:00:00,2546989.477300004,2485682.403720443,3394605.2107947366 
 02/15  24:00:00,2762253.5517960293,2710689.5110073164,3696997.7910448187 
 02/16  01:00:00,2936187.9697290566,2894081.7455931786,3957475.8051299416 
 02/16  02:00:00,3147048.749888158,3114571.529772886,4268553.291788464 
 02/16  03:00:00,3326873.6966498448,3304872.1607022127,4556494.6960766325 
 02/16  04:00:00,3468581.840788278,3456967.9612078285,4800581.076493456 
 02/16  05:00:00,3604113.5260876054,3600315.984860367,5011862.970144645 
 02/16  06:00:00,3721393.0504772905,3726252.8186947773,5216117.797853531 
 02/16  07:00:00,3872155.1838174113,3884267.4186731772,5445264.495187659 
 02/16  08:00:00,4009617.5451226234,4026099.8898096243,5628794.472127967 
 02/16  09:00:00,4051637.174988857,4065130.496741018,5675253.083001396 
 02/16  10:00:00,3591735.2426176313,3566420.8859260897,4927677.224019602 
 02/16  11:00:00,2774025.6466997257,2592683.254268193,3631469.3698779205 
 02/16  12:00:00,2038592.5631520879,1643071.3362907306,2637666.434714975 
 02/16  13:00:00,1380099.0828322663,954574.2176494627,1784820.026284601 
 02/16  14:00:00,856205.5784420758,473189.7452533558,1077214.742972196 
 02/16  15:00:00,554040.6176310943,138490.16847199455,511456.4769510267 
 02/16  16:00:00,321385.905474102,70319.4581611162,144821.3390143086 
 02/16  17:00:00,219295.87516514148,76657.09066244672,206053.79586951312 
 02/16  18:00:00,311995.2606699473,182480.0553092813,639787.9996442113 
 02/16  19:00:00,576171.4591989527,475286.19658786705,1167663.6497980522 
 02/16  20:00:00,961080.7656825344,873778.572356666,1649942.9091903754 
 02/16  21:00:00,1524841.2920347843,1449808.2359202958,2344169.70149668 
 02/16  22:00:00,2134885.7791520916,2071376.6860496383,3092680.684605724 
 02/16  23:00:00,2524722.859436907,2473372.8924482474,3600393.1673873393 
 02/16  24:00:00,2715938.7921529487,2673328.5457357396,3844447.6342085553 
 02/17  01:00:00,2849486.786410388,2813622.9537607813,4005097.375411565 
 02/17  02:00:00,2947347.910865534,2919136.765584246,4146290.429390759 
 02/17  03:00:00,3035244.5721970447,3015325.9594516517,4291700.800258856 
 02/17  04:00:00,3087874.9752926854,3076155.080212504,4399955.716958972 
 02/17  05:00:00,3165919.0490447893,3160175.1169343414,4515458.342579728 
 02/17  06:00:00,3238248.3946166867,3236080.0974133546,4602899.869087805 
 02/17  07:00:00,3285393.987909218,3283694.084546732,4627103.1081412975 
 02/17  08:00:00,3294416.26604726,3291221.196481394,4590622.901230378 
 02/17  09:00:00,3203572.0729033104,3194832.5472487486,4424082.59129284 
 02/17  10:00:00,2877396.062000253,2848582.695606318,3948575.009546472 
 02/17  11:00:00,2345584.2325662547,2292115.7583258604,3261088.3560503735 
 02/17  12:00:00,1845749.009610858,1758821.212276652,2616186.5659010615 
 02/17  13:00:00,1314746.880142545,1170334.4210338779,1890490.1950988234 
 02/17  14:00:00,903563.2644631274,782923.3247847755,1434837.1048317563 
 02/17  15:00:00,702300.1786208296,594015.3189641867,1201621.0106719774 
 02/17  16:00:00,606271.8270006888,513297.7033525545,1071554.482061082 
 02/17  17:00:00,581004.638603783,504697.89317222306,1071177.4561742786 
 02/17  18:00:00,669834.790103275,613231.4607471839,1235558.8089775157 
 02/17  19:00:00,822499.3873326625,779909.7035722844,1430918.0638917673 
 02/17  20:00:00,1031714.1987690527,992208.5613050819,1668863.2523329244 
 02/17  21:00:00,1210563.2661905817,1176246.9106462821,1908214.0012743045 
 02/17  22:00:00,1324349.7282573634,1295267.570868756,2078424.3602090327 
 02/17  23:00:00,1430446.0190738945,1406234.058323152,2232374.4912305046 
 02/17  24:00:00,1432404.5131624248,1405922.1560371392,2176970.7302319584 
 02/18  01:00:00,1444319.0603049058,1414151.4269557325,2124714.929274826 
 02/18  02:00:00,1491654.0245963372,1462070.0222446998,2170570.9563727607 
 02/18  03:00:00,1516373.1668310612,1488478.063070972,2208767.1840074724 
 02/18  04:00:00,1570785.8299616145,1544895.2074241405,2289266.582297274 
 02/18  05:00:00,1607238.2769038435,1582400.513241644,2335877.3002247806 
 02/18  06:00:00,1613101.6174952085,1588887.3815348905,2341562.902354436 
 02/18  07:00:00,1608896.093045745,1585378.2569589387,2337411.598404017 
 02/18  08:00:00,1657271.2607345846,1634452.7214082638,2395522.5928135705 
 02/18  09:00:00,1686752.8382159653,1662456.9784659687,2425657.217511858 
 02/18  10:00:00,1536563.9464046652,1498705.9640754582,2206979.8327570683 
 02/18  11:00:00,1281355.0304302333,1220795.4758689993,1864764.8137380807 
 02/18  12:00:00,935999.7724834232,842510.335337536,1404656.13051594 
 02/18  13:00:00,601314.8715170145,471142.6450422049,942017.351398193 
 02/18  14:00:00,326372.5376580202,167049.99824537372,522788.82959623524 
 02/18  15:00:00,133011.3752311212,2965.2955896199273,189303.3075889638 
 02/18  16:00:00,53049.196845165716,0.0,149259.35254841752 
 02/18  17:00:00,29348.253275569004,0.0,121065.89063933498 
 02/18  18:00:00,124340.3241073589,27271.637954906328,274029.08765912 
 02/18  19:00:00,343941.5911222903,259693.54473951826,707769.5796524838 
 02/18  20:00:00,614450.2989676861,542923.6327727063,1103484.8590262635 
 02/18  21:00:00,820961.7206375806,756836.9410440158,1377010.9249910126 
 02/18  22:00:00,1077509.892818366,1021180.760289778,1715138.5147662067 
 02/18  23:00:00,1378541.7754768236,1330042.3509068228,2113325.902310579 
 02/18  24:00:00,1694562.1374632386,1653890.1467282735,2526258.1011867695 
 02/19  01:00:00,1885930.0766780847,1850867.5373714752,2772690.883697729 
 02/19  02:00:00,2016300.209557919,1987507.4695946574,2960759.1243193042 
 02/19  03:00:00,2053971.2599743395,2031900.888348761,3054632.0595264975 
 02/19  04:00:00,2025725.2650396368,2008471.984606553,3045069.286111333 
 02/19  05:00:00,1983584.6883476097,1969327.1672973344,3000426.8903928576 
 02/19  06:00:00,2007981.1298219783,1995773.1444207923,3023026.781514285 
 02/19  07:00:00,2028586.3127108142,2016264.7783171162,3021320.310118659 
 02/19  08:00:00,2045469.3054002812,2033540.363832042,3027734.2246911475 
 02/19  09:00:00,2013902.4858310884,1995669.6084456744,2929721.0891845995 
 02/19  10:00:00,1809206.9431522614,1770472.492236995,2575692.5631228914 
 02/19  11:00:00,1479803.07713143,1417006.4922795193,2093136.1252523367 
 02/19  12:00:00,1147968.4364782341,1062159.9575384483,1654874.3908966703 
 02/19  13:00:00,917292.0970061116,824709.6826633003,1353214.1224736867 
 02/19  14:00:00,806765.9954380776,720395.9738366226,1203473.9940077825 
 02/19  15:00:00,750951.9517904207,651471.9786081238,1088746.4174536206 
 02/19  16:00:00,694845.503335078,602860.9928518586,946430.4987092742 
 02/19  17:00:00,706958.7003645372,640436.8618239074,942762.2258352916 
 02/19  18:00:00,807995.2195886996,750648.8841020183,1141481.3538499947 
 02/19  19:00:00,993265.999700015,945982.8715204436,1470610.0884142246 
 02/19  20:00:00,1160920.7464340937,1119245.575589953,1712332.9504926663 
 02/19  21:00:00,1265601.1535635816,1229577.7682739107,1883888.6735407547 
 02/19  22:00:00,1425321.7058974318,1392902.3383365043,2093996.592478562 
 02/19  23:00:00,1743438.2989659733,1715529.5560745234,2499255.166050009 
 02/19  24:00:00,1866824.2303607636,1841053.7367346645,2650078.9261691645 
 02/20  01:00:00,1948425.3224703008,1922171.465414633,2720153.650050494 
 02/20  02:00:00,2142472.5711523425,2118377.7141517517,2955798.1228119894 
 02/20  03:00:00,2334393.947029877,2315816.8653196674,3237027.405625107 
 02/20  04:00:00,2454897.98037428,2442627.5530997915,3446351.8309277883 
 02/20  05:00:00,2548942.064463784,2541193.567761579,3600618.0872648703 
 02/20  06:00:00,2654030.210580989,2649330.7752293283,3747823.784165347 
 02/20  07:00:00,2727897.358870758,2725515.2088191863,3850690.0338280927 
 02/20  08:00:00,2806824.2108200686,2809723.6131823,4004582.4452981167 
 02/20  09:00:00,2796392.011105988,2799337.1062362995,4041832.0688400525 
 02/20  10:00:00,2496619.0124675464,2465621.912563323,3516423.362903826 
 02/20  11:00:00,1988175.120996946,1828051.1996097856,2607140.45693492 
 02/20  12:00:00,1505666.8414244787,1149634.8052638315,1901620.0665807368 
 02/20  13:00:00,1082347.998226261,687079.301547668,1303218.076481022 
 02/20  14:00:00,725568.1238884506,367616.4858716831,780548.3988910245 
 02/20  15:00:00,526954.1158569824,136304.48566080158,384932.55410779896 
 02/20  16:00:00,376058.70443217433,131655.84851375024,141706.29141440877 
 02/20  17:00:00,307051.9982269965,158467.25129481856,202145.7981075473 
 02/20  18:00:00,371122.2850401442,228075.29948889933,583856.734465222 
 02/20  19:00:00,670030.6556809876,567344.5266044197,1229445.0475735916 
 02/20  20:00:00,1093351.0721294596,1008149.9584669059,1811321.1231422035 
 02/20  21:00:00,1466376.060540847,1394030.5977408295,2307445.0995704164 
 02/20  22:00:00,1778718.647585978,1718929.8293475434,2721532.8349106153 
 02/20  23:00:00,2095031.7574085363,2045245.0126026052,3123729.3209734596 
 02/20  24:00:00,2387997.0908594085,2347472.5702304784,3495366.3180467975 
 02/21  01:00:00,2599077.564605176,2567499.311279103,3776493.7356510507 
 02/21  02:00:00,2756315.8159045484,2734323.6327723213,4010333.354845249 
 02/21  03:00:00,2909677.6604879345,2897173.847816876,4242768.16200735 
 02/21  04:00:00,3020706.8452081652,3015036.4889658443,4402186.791088738 
 02/21  05:00:00,3083722.195666517,3083876.5988806114,4499573.251729776 
 02/21  06:00:00,3115464.1398271704,3120790.7435709825,4558966.068616299 
 02/21  07:00:00,3136106.964137292,3145658.4942771867,4598587.513245182 
 02/21  08:00:00,3142227.5175100164,3154416.3016395275,4609298.255563495 
 02/21  09:00:00,3084536.8594600013,3089488.7198490296,4487059.623696848 
 02/21  10:00:00,2656834.283048004,2622359.561164946,3725227.5967464503 
 02/21  11:00:00,2043961.7835267459,1877442.1557224437,2663617.8436982366 
 02/21  12:00:00,1547329.8181579711,1204306.0601411199,1917832.7458028144 
 02/21  13:00:00,1070463.3532610803,708240.7078106983,1246445.060347367 
 02/21  14:00:00,643566.8163533184,306648.69775662303,637037.1732612919 
 02/21  15:00:00,424162.46112454537,53997.532397970645,198921.47386510696 
 02/21  16:00:00,306360.6666795167,78716.8335473667,22461.32462226815 
 02/21  17:00:00,296252.0464847061,155273.18434096378,84816.0181278763 
 02/21  18:00:00,431702.76498168823,298996.4967521235,483734.27117316396 
 02/21  19:00:00,798625.5086100872,685616.7877980071,1123205.5045004752 
 02/21  20:00:00,1220371.9018369005,1118850.6031514977,1648860.6502755866 
 02/21  21:00:00,1538678.4617483784,1448941.1970112808,2069986.2735017354 
 02/21  22:00:00,1727494.512321211,1648391.06031676,2337371.174086333 
 02/21  23:00:00,1834883.431176875,1763681.5136542246,2480814.197678562 
 02/21  24:00:00,1910691.4580970712,1846575.6226985648,2585871.027088482 
 02/22  01:00:00,1964972.869034999,1907693.5374618834,2671088.6829730216 
 02/22  02:00:00,1974220.0008682858,1925469.8691214027,2735261.0026762392 
 02/22  03:00:00,1988577.2099707401,1948850.4625875677,2817145.4480220396 
 02/22  04:00:00,2041789.1173387822,2008074.1914135003,2909211.4364909064 
 02/22  05:00:00,2056151.6639949349,2026158.9868110605,2934032.967147543 
 02/22  06:00:00,2077281.8950074136,2048047.1294918219,2928608.885556364 
 02/22  07:00:00,2160254.521425682,2131988.1865444058,3004837.9184353636 
 02/22  08:00:00,2165491.4600873156,2138573.9600269143,3002102.2630097875 
 02/22  09:00:00,2087566.9995022388,2057465.3080292055,2884840.800291402 
 02/22  10:00:00,1939572.9611735702,1894317.971957531,2663170.861205021 
 02/22  11:00:00,1725847.5409513433,1659691.3317458911,2346618.443193237 
 02/22  12:00:00,1526138.7089315488,1441631.318007316,2084779.9519585469 
 02/22  13:00:00,1395994.4663064831,1313161.1459745583,1916849.6449719467 
 02/22  14:00:00,1258348.068592084,1164939.795142525,1702964.2041259643 
 02/22  15:00:00,1129185.8363048576,1031706.2329977447,1535742.5125655786 
 02/22  16:00:00,1029162.9027304174,941782.8465787614,1425831.7629715297 
 02/22  17:00:00,967718.5105318414,894487.1323645231,1400932.2297918373 
 02/22  18:00:00,969698.1485556025,914872.4718185455,1469368.5720910872 
 02/22  19:00:00,1086784.594898065,1048846.1435950093,1712129.3208054819 
 02/22  20:00:00,1267394.1222329342,1232112.558859677,1928042.9802491013 
 02/22  21:00:00,1413868.3364376405,1380260.4980824038,2090922.2555663139 
 02/22  22:00:00,1492942.9054988425,1462206.0889414258,2196581.475403894 
 02/22  23:00:00,1630712.5296395933,1604474.0818392632,2393411.855622277 
 02/22  24:00:00,1647564.8340384588,1623402.1280403696,2419984.780661178 
 02/23  01:00:00,1611915.3635302403,1589445.253536,2386457.7570502004 
 02/23  02:00:00,1665558.5882043226,1644741.2107758387,2455266.634766544 
 02/23  03:00:00,1711696.057536224,1690595.0237692676,2491276.1168224593 
 02/23  04:00:00,1755868.1460871166,1735590.4560979248,2544111.6016326346 
 02/23  05:00:00,1819698.915741372,1804566.824664445,2676848.990487977 
 02/23  06:00:00,1915732.5285871164,1906659.2433114564,2854946.0684997737 
 02/23  07:00:00,1962768.1842546402,1956807.0522723105,2939158.8750880975 
 02/23  08:00:00,2004920.7328195632,2001623.2118728263,3015505.1309089637 
 02/23  09:00:00,2037465.37615236,2028704.0257382658,3059646.256406216 
 02/23  10:00:00,1829838.1332002478,1787309.1968516386,2707170.0063688895 
 02/23  11:00:00,1469565.156670726,1345818.0565800134,2068624.332312119 
 02/23  12:00:00,1147116.0791070797,873507.4187688959,1492856.2064408232 
 02/23  13:00:00,828051.0021622796,542273.0382609917,1051992.9822878165 
 02/23  14:00:00,575954.5111549516,322495.5931099459,716215.6741282437 
 02/23  15:00:00,452683.94010137575,174982.48593834724,460918.3747055576 
 02/23  16:00:00,376228.8920200161,190026.3603314794,309076.86008160893 
 02/23  17:00:00,386606.45639671496,268177.2327709427,383975.8439087302 
 02/23  18:00:00,483163.7069512603,371330.2506061322,615666.9978236372 
 02/23  19:00:00,703296.7154502345,605052.0336429874,1022697.2951551887 
 02/23  20:00:00,998834.3790585496,910749.9077240326,1396973.1560765533 
 02/23  21:00:00,1216891.393849531,1136514.2291514007,1676377.2141989132 
 02/23  22:00:00,1259475.5894894756,1185993.6087362934,1749630.0162011925 
 02/23  23:00:00,1299959.6992795365,1232968.3975465037,1815785.4329440321 
 02/23  24:00:00,1334730.2867834487,1273036.0207295045,1870474.566102703 
 02/24  01:00:00,1390605.8001271165,1333766.1126831106,1945732.4759520562 
 02/24  02:00:00,1450729.7511458404,1398187.0716788175,2028766.7979364162 
 02/24  03:00:00,1488113.7390355514,1438302.547307737,2072656.9079221133 
 02/24  04:00:00,1587704.582036793,1545726.1567558076,2251664.3397123916 
 02/24  05:00:00,1706767.3322076045,1674966.8563127478,2492245.8174679903 
 02/24  06:00:00,1816600.832424053,1793068.6319287366,2696845.146619585 
 02/24  07:00:00,1876858.4928923997,1859056.8756612726,2813983.5939360633 
 02/24  08:00:00,1915138.3091482553,1898529.0716188229,2847669.205431147 
 02/24  09:00:00,1930848.1863498187,1906035.741396088,2821405.307563811 
 02/24  10:00:00,1749283.6903840299,1693283.1000516475,2484185.683426914 
 02/24  11:00:00,1462617.702330679,1320017.6769083503,1919809.6396682374 
 02/24  12:00:00,1128236.6401711095,873110.8407044238,1470223.9836025941 
 02/24  13:00:00,791424.5470854848,535956.6115192509,1058943.4369044518 
 02/24  14:00:00,525732.3925700417,269778.06142757914,648127.7590580198 
 02/24  15:00:00,400302.2927553772,98605.06659398088,334493.8602599562 
 02/24  16:00:00,346373.7060298794,164981.05746965302,329411.5798447733 
 02/24  17:00:00,378803.86791641574,256480.4816298296,448760.5756397869 
 02/24  18:00:00,511162.4992425293,401787.5126907049,744900.9997542052 
 02/24  19:00:00,718002.5443156897,624440.77206363,1120793.012013021 
 02/24  20:00:00,934105.0873170993,848838.9907600889,1387623.797186635 
 02/24  21:00:00,1083883.108527628,1006291.3858783148,1583136.1909620413 
 02/24  22:00:00,1199530.1146026193,1129439.7207063588,1741462.8725476763 
 02/24  23:00:00,1456414.6053065395,1394491.814801266,2076625.1029301626 
 02/24  24:00:00,1628560.0188752143,1575004.5980125535,2327911.219598059 
 02/25  01:00:00,1753534.3737765425,1707786.8529801862,2519518.9005901506 
 02/25  02:00:00,1950458.2797883025,1910898.0432057194,2777787.770752997 
 02/25  03:00:00,2094931.569083171,2060438.3286221633,2965561.7735142335 
 02/25  04:00:00,2233710.092967059,2203709.5631613317,3143769.1145783537 
 02/25  05:00:00,2436738.038753934,2411468.22567343,3402366.2374347155 
 02/25  06:00:00,2494011.628406777,2472022.545907002,3480161.893680616 
 02/25  07:00:00,2485820.112511131,2467726.358666332,3494838.678877823 
 02/25  08:00:00,2392858.9560659435,2375149.257519308,3366491.3969858894 
 02/25  09:00:00,2293669.171896467,2270325.3528429307,3177960.7897339975 
 02/25  10:00:00,2178782.6530294074,2146940.8609528597,3000229.7359926654 
