building_id,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version
way/1054785378,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4924da9d37e0e07ee7866c12e0d85f720e73017a589e2c2b4bcf0df823fdfa42,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,80.593,,,,
way/1054785379,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e1d710c078937b4702babd5c779375cd12d33a3d90ed2b9e3ac92c9ff8e6ff34,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,69.218,,,,
way/1054785380,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,43734651fcf238f78575286fd3c4839c68bf7955bafe656ea4625d0faf589ebf,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,65.8142,,,,
way/1054785381,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7d1cff194d91869cbed6cab792e54d164eee98e4a3bbd189b013b8f3d27dc48d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,203.7356,,,,
way/1054785382,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,8ed5d4339857025d072dad5ab10fc07c6c69d4bc5a7804caff5f0bc2d8d28455,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,209.211,,,,
way/1054901271,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a2934de55ffdcb46aa74f0cc8c6a3bda06630376c4a1222aa7a96c047a787b23,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,55.8554,,,,
way/1054901275,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4e68d3b7f4207e789be3e10c957051b8fc19bb4c8ac826efefb41e5af7861d2a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,30.2968,,,,
way/1054901281,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,cef8cf2052c03123562337653f385580966bebf6d7f8824d3f4b949e41f0b6d4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,38.9256,,,,
way/1054901285,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c7564747b95689ef39111ac7df3d7dab43f5ea184766be4938f12ee63e03fb78,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,39.5442,,,,
way/1055004682,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,80e186c3fde26d4b29dde73ab878588f4499aebb89596c6bce7f7a15c9de63c5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,38.3765,,,,
way/1055004688,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ab7608949730c934c81f20c0c0b8cbb40cee6a7983bc199a70abcffb91c64d91,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,34.358,,,,
way/1055090350,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5b306ea183a44db4d8a00022a3eec4a45a6393e14c8e6943a2f85283cab1be8a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,48.5415,,,,
way/1055090352,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a3efc43316421f627b4ea0af166504633e86f3d6049f390cc573b307e471a369,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,98.6453,,,,
way/1055163043,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,546810be458ea8a0e9236b539bab12e80e5e8af35621c2c5782432dd73f69667,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,49.2371,,,,
way/1055232799,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b9537967ccc13873fd9f6cdfc731c0089941bf3b733d17a71508b81cd1a2a735,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,50.8918,,,,
way/1055232801,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e3b614b96c39480872382048ace2827830925a7d1f5245243f1e2ad11e138f4a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,40.9338,,,,
way/1055232802,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1c31f491081f323c45733a6760c9fbf2b5d7289aed727beb4690682057285128,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,51.8033,,,,
way/1055232803,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,079d6672591bfb4c3e0b49d54ef02258e872f79eae89a387c9896013ab72af14,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,56.4922,,,,
way/1055232806,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,82d6b951a2404f21c1ae932dd1441b25a0f2393e070d62c2d6450032794fee1f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,48.3634,,,,
way/1055232808,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5e38c111ffbf17912e65fb6e951571f124770c5589bcb2f9d6510298b56b5d8b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,68.628,,,,
way/1055232811,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1a25929635ae674f56e69eb442d59b6c85aae9ea36dea89b2b341646e7b7a8be,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,51.2063,,,,
way/1055539059,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,10a865f8768fdb289de217e30932f9d96c3ad607f6c39344e12792dcf6bb0498,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,44.4857,,,,
way/1055642104,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,bb1516b3b15041fd4c9bf0c757448ababca041ccfc44b04019b196898a75bfce,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,49.3613,,,,
way/1055854771,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0bdbfc0a80c9ce78f3c67a2ddf3ddc1367e8ef70af64d74be62ba8736b1bdbec,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,73.6024,,,,
way/1055854784,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,a864e7eda4b7036e45597ab2fb50d1fb0f93eac59088c4f0b7703f597625e3c2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,33.4973,,,,
way/1056016621,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,27c9f3b81bdd72d332a6a1efcea04289cdbd8f6d4a4cb1ed1fc15155a8ee624a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,43.2676,,,,
way/1056016623,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4bea05424c743526ffc928582b17cc75413f89468db07aab14d83e4691907f8f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,44.3917,,,,
way/1056016627,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,819af65eb2b2fe1c9140f65528b2d7b0d58d956e8274e9c474b9b99dccd9c01c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,44.5845,,,,
way/1056016639,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,b5bdecd043724d902a704a41896f4e555e4ddc1b3e708452201fac11ae775f49,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,48.7408,,,,
way/1056016640,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,eba05b92939a3e2e2ab25f7726f998b54e8f7fb1ff6f4fa6165234ebe59472af,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,44.9459,,,,
way/1056162837,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,931c1bf4e251ec67bcf51a8cc3f3ff353cb684d9f5382bddc94a33f97d2c1276,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,61.7047,,,,
way/1056162838,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,eb9148b9982e61b2b9812f5539e397ae835f7f895c0c3390d4439bff9fe5412e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,62.5398,,,,
way/1056162839,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4d8f4ff1e2bc9252e244523d18175d1f8a994114dcea3be80139bb09565650aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,61.046,,,,
way/1056456195,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,76db03b5ff131d3abc95398c23a92097ea7be7941631f4f0fd6369a925688453,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,47.7708,,,,
way/1056456198,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ea94416333576ed8c73212071f85b9d750db107bc95328391fdb438017b159d5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,49.7955,,,,
way/1056456200,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4706b7e628e31c033399081e659fd9414247c89dfd07ff2c4e2877d2a0569885,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,46.79,,,,
way/1056456202,GB.ENG.TH.08.Gen.ReEx.001.001,TH,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f7bc3d93e9201f1d0fe0d6ed07ec7dac63b190b2aa496dbebecad2d9d98c9c2c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,48.9025,,,,
way/1056576462,GB.ENG.TH.08.Gen.ReEx.001.001,TH,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2607262dc6d32b1ea7943d5ba1787855e3c02db626706df7a6851cb42e999fa6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,68.3971,,,,
way/1056576463,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7279454c2f7832fb889c14037b05ff80a4e328cf6fbeca2e009c4af7fe9d4abe,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,69.1824,,,,
way/1056804567,GB.ENG.TH.08.Gen.ReEx.001.001,TH,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f9f6ead72286f1d75111a3f6f787d4855f6d629246f6e78312d07ce52cc8d465,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,78.2226,,,,
way/1056849906,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,af0f8db785c2e3aed71f4acde0d918a72c1c6d2bd4b01f5d9cdcb334113a63be,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,53.0299,,,,
way/1056849907,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c539eb81f4978a6ae186642e8305aba0a8b446f7f75da066d810e6f464dafc68,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,46.7459,,,,
way/1056849908,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,93c7965fce6ca2fffb1be429f547cd0115b8d46ce89121b5c4250c3b05f5b14c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,49.025,,,,
way/1056849909,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2285214a0b77798b3a65fedc359aa68d26ff324e2ded2909ddc27061ec59529a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,46.6173,,,,
way/1056849910,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e3352d8c46beea77f20779c8987665c711f6cafc406c648ceb9afaf5b14d6456,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,48.7382,,,,
way/1056849913,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,149aec36f86564fa3c5fbe0ce6ef72c5dcbf5f6cd2ccc8b59fcc8f528b70a928,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,59.0983,,,,
way/1057072198,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f3bce6d6351c01e949c3de4d4f122bc38adac1f651ef91ed33076931b2bb89aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.6811,,,,
way/1057072199,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5fa777032f80dda4ba29a7a7a3a7aaceaf6493636a6f526ee5cfb7ac44aecf55,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.7867,,,,
way/1057093127,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fd7e3a1b4bce7bd9fa33f468ec7fba910e7a895c5b9d1f66950981bded487416,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,39.1164,,,,
way/1057093128,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fd425a36c3ab7e5e661bd70421bca8a2994a6ec1ba99fcaaf96689d554fdd3e8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,55.7291,,,,
way/1057093131,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3f80795c963437a3dcf24bdc0ec8c2ba434e062d0b3627e83c42d3bd69b38da8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,205.6941,,,,
way/1057093132,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0a6758ef5645b3a33658764586ab516674876d641fff210df51c18e9989996bc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.142,,,,
way/1057093133,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,51df99ec952208b7cd19ef93f427d5f038f89f9f186e1812e4443b3a069268b8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,42.3695,,,,
way/1057093134,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4b275640fc4c0a1341de8b22862d5190c85b0e442240d1ebe3ced62ee34fa077,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,40.9186,,,,
way/1057093135,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,568d14704fec0951f931bc3392d8e714073c2932e9b501ce0d7bde432b5ffd18,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.6692,,,,
way/1057093136,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,bd2cf7ecf466a80e65019839575b2891f7cbb2b9492c59b12924aa337ebb1f64,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,506.2655,,,,
way/1057529438,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c43442faf23ff0176981041797e4791ec4d8065155d944b45237b4e6db271e1a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,37.8915,,,,
way/1057529442,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,ac5c492210ca52faec893963789cf3733477e9ee188843505d2ae20c89dd389b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,243.1459,,,,
way/1057529443,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5cd9ed416629cc9f0d7064ebb270adbcb515a24f34ab14999c20edeaedefcb01,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,213.9742,,,,
way/1057529444,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ab831b74af2ec4cc91ca2afdc118051cffa481c6a544e9b6a6e98b18981f2ea6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,57.5963,,,,
way/1057529445,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,41ff25be3b884d4ee7ff0a2e0fe66e1992961642f3c7e9b0c96bee9d40a49d16,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,53.8053,,,,
way/1057529452,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,1f381fdddc2729fcef866d3c2f3fb09708812934fc14ea561528f606790b1c1e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,45.5596,,,,
way/1057778423,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,268ff3c7e1685bb5d3e8bf5838b45f4f649ca5a0ae70c811f90e64c6b46423d1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.8385,,,,
way/1057778424,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0a64822fa446bc941065cafa19e8d5c64f4a730461c843ce638f9608ee90e5a8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,43.5564,,,,
way/1057778425,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0f9cc601932587ae68f8736d3c632ac0da6ef0b47937958919fe39a8bf5425c9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,39.8062,,,,
way/1057778426,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,12bc854f2dc8fc4f86539127e9aca3350a0478c515cf418c814f9942d76c5e9d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,44.4679,,,,
way/1057778428,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,76eb171540cef151c5a86ecd72d3e2cf2e70dbd4bec410b6a39ca0f70c973c0b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,40.6094,,,,
way/1057778429,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,413b81123532c7c4ab2c1c5768a2c412551b24973a31e43c81699a83534abd1a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.3138,,,,
way/1057778430,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,38876714efd00a70bfb191ae0d6ca3e79dc0800ceb32080b92db79b0b5f7955c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,41.3931,,,,
way/1057778431,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9fcb9ade28298e01852f3bb8361362b0ff0c7a8b31365fb66ab42148232e863d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,40.9429,,,,
way/1057778432,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7a6dea368462a059ad43b0ba90b9d6bdb3f89a8ca619801f05ca9d770c9e3dab,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,57.3728,,,,
way/1057778433,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4cf26637ca64ce639a98f5f7d2dbe8dc32ce0ff906e73a8b970c76123851494b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,,,40.553,,,,
