building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/435823571,519e76df092078a8,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,8705446482e7c9e8d953b4907ce17a3ee29bea84c122bf7c30175e35f86e6804,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1544.4987,1544.4987,1544.4987,1544.4987,14,
way/435823572,13d62ac22119877f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,5fc4776f764d7422e86379a25fcc0619ffd3379da9370f13d81b13e57294d9ec,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,400.3438,400.3438,400.3438,400.3438,11,
way/435823575,c896d13df86b0c61,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,1e16faa74825bf47989306b79ee356c3a7d1482bb59b8bc55585a30ddb68e67b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,91.5478,91.5478,91.5478,91.5478,8,
way/435823576,bdcc876538f829b8,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,c336e3752bfde424e6d4f484b42e355f2cec9ee698deb1ecfbc9534ca912aa0c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,61.7059,61.7059,61.7059,61.7059,6,
way/435823577,c5a0e5ea1e57a409,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,930bf9875d8b5e71088b30a69824c4550ee9616cfcea8db5835b69f2721b5854,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,935.7602,935.7602,935.7602,935.7602,8,near_duplicate_vertex_tolerated_box
way/435823578,f2632fe0955c7e33,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,07306ba463e5e486a3e84dbbd34423d6f6795888884f30cac2ba93008abaa30d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,671.0353,671.0353,671.0353,671.0353,8,near_duplicate_vertex_tolerated_box
way/435823582,eb77d0813ee3f4c6,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,796817c934075e660a45f95b673b73e7a70dbd4d6234b066aad753cf0cb53380,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,812.2119,812.2119,812.2119,812.2119,10,near_duplicate_vertex_tolerated_box
way/435927686,dc10ae04eb77dc2a,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,c4480c48197a26a2ca343695909dd523478b5ad29dcc3b00a0bd35598e1d7ae5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1394.1801,1394.1801,1394.1801,1394.1801,12,near_duplicate_vertex_tolerated_box
way/435927690,e76e4f65c79bda40,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,f584b7ca164df85088b4db491cb9d62d00cb39c3718c5f34eacfefdf203df527,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1157.5655,1157.5655,993.1659,993.1659,10,
way/435927692,5944e3767e180e64,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,3713ce1d40fefd21c7b61ca6e7551f4cf540bf4ecec922a1abe34e2db2a145a3,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,444.3378,444.3378,417.6845,417.6845,7,
way/435927693,0051bcc3bf23da77,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,00fac3a168afcebcbf6a4dcbbe0ecf2709097e1f57e4b855f8b14f4e8122ddeb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2574.9715,2574.9715,2574.9715,2574.9715,9,
way/435927694,b5b5230f982d4fae,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,01e9e9534887de9985c753e3cd6b0180b7c83d2e94aa56a9960a31f4e9ffacf8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1108.3516,1108.3516,1108.3516,1108.3516,9,
