Time,WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],WAY_432412733_F0_WHOLE::Des Latent Heat Load [W],WAY_432412733_F0_WHOLE::Des Latent Cool Load [W],WAY_432412733_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],WAY_432412733_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],WAY_432412733_F0_WHOLE::Des Heat Load No DOAS [W],WAY_432412733_F0_WHOLE::Des Sens Cool Load No DOAS [W],WAY_432412733_F0_WHOLE::Des Latent Heat Load No DOAS [W],WAY_432412733_F0_WHOLE::Des Latent Cool Load No DOAS [W],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],WAY_432412733_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
15:50:00,1.375665E+02,0.000000E+00,4.496814E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999950E+01,2.294177E+01,3.462305E+01,2.402643E+01
16:00:00,1.274381E+02,0.000000E+00,4.165739E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999947E+01,2.248537E+01,3.472962E+01,2.371079E+01
16:10:00,1.269001E+02,0.000000E+00,4.148158E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999943E+01,2.207199E+01,3.483050E+01,2.339287E+01
16:20:00,1.361612E+02,0.000000E+00,4.450884E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999929E+01,2.175348E+01,3.491730E+01,2.308213E+01
16:30:00,1.557591E+02,0.000000E+00,5.091494E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999911E+01,2.156266E+01,3.498999E+01,2.277768E+01
16:40:00,1.825836E+02,0.000000E+00,5.968316E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999889E+01,2.151047E+01,3.506644E+01,2.245698E+01
16:50:00,2.246944E+02,0.000000E+00,7.344798E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999871E+01,2.159200E+01,3.515383E+01,2.211211E+01
17:00:00,2.821355E+02,0.000000E+00,9.222358E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999833E+01,2.183301E+01,3.524765E+01,2.174979E+01
17:10:00,3.619335E+02,0.000000E+00,1.183065E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999793E+01,2.224456E+01,3.534138E+01,2.137873E+01
17:20:00,4.641500E+02,0.000000E+00,1.517163E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999727E+01,2.280026E+01,3.542602E+01,2.102083E+01
17:30:00,5.336517E+02,0.000000E+00,1.744321E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999660E+01,2.347489E+01,3.550053E+01,2.068357E+01
17:40:00,6.323294E+02,0.000000E+00,2.066852E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999738E+01,2.403332E+01,3.556738E+01,2.036549E+01
17:50:00,8.770901E+02,0.000000E+00,2.866844E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999657E+01,2.459258E+01,3.562587E+01,2.006648E+01
18:00:00,1.153133E+03,0.000000E+00,3.768950E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999311E+01,2.571235E+01,3.567643E+01,1.978476E+01
18:10:00,1.410186E+03,0.000000E+00,4.608972E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999287E+01,2.720371E+01,3.572021E+01,1.951789E+01
18:20:00,1.654745E+03,0.000000E+00,5.408163E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999305E+01,2.871701E+01,3.575517E+01,1.926988E+01
18:30:00,1.939668E+03,0.000000E+00,6.339298E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999324E+01,3.009353E+01,3.578128E+01,1.904153E+01
18:40:00,2.203432E+03,0.000000E+00,7.201266E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999343E+01,3.130151E+01,3.580009E+01,1.883088E+01
18:50:00,2.320762E+03,0.000000E+00,7.584623E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999360E+01,3.235933E+01,3.580542E+01,1.864343E+01
19:00:00,2.405725E+03,0.000000E+00,7.862325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999373E+01,3.329177E+01,3.579657E+01,1.847882E+01
19:10:00,2.484217E+03,0.000000E+00,8.118894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999385E+01,3.411758E+01,3.577670E+01,1.833292E+01
19:20:00,2.547340E+03,0.000000E+00,8.325240E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999413E+01,3.483020E+01,3.575028E+01,1.818862E+01
19:30:00,2.596453E+03,0.000000E+00,8.485804E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999437E+01,3.543171E+01,3.571464E+01,1.804114E+01
19:40:00,2.631035E+03,0.000000E+00,8.598880E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999458E+01,3.593537E+01,3.566283E+01,1.789520E+01
19:50:00,2.650888E+03,0.000000E+00,8.663819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999475E+01,3.635765E+01,3.556810E+01,1.777722E+01
20:00:00,2.655753E+03,0.000000E+00,8.679776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,3.671359E+01,3.546632E+01,1.765261E+01
20:10:00,2.662945E+03,0.000000E+00,8.703337E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999502E+01,3.701533E+01,3.534364E+01,1.753556E+01
20:20:00,2.673917E+03,0.000000E+00,8.739243E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,3.727349E+01,3.516512E+01,1.746666E+01
20:30:00,2.688327E+03,0.000000E+00,8.786380E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999514E+01,3.749665E+01,3.497304E+01,1.740767E+01
20:40:00,2.706302E+03,0.000000E+00,8.845156E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999518E+01,3.769104E+01,3.444621E+01,1.776119E+01
20:50:00,2.727772E+03,0.000000E+00,8.915352E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999522E+01,3.786137E+01,3.393059E+01,1.801539E+01
21:00:00,2.753020E+03,0.000000E+00,8.997887E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,3.801125E+01,3.363456E+01,1.808495E+01
21:10:00,2.781369E+03,0.000000E+00,9.090555E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999526E+01,3.814417E+01,3.345635E+01,1.806841E+01
21:20:00,2.812817E+03,0.000000E+00,9.193345E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999524E+01,3.827488E+01,3.326471E+01,1.800569E+01
21:30:00,2.847442E+03,0.000000E+00,9.306520E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999523E+01,3.841151E+01,3.309512E+01,1.792913E+01
21:40:00,2.885259E+03,0.000000E+00,9.430121E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999521E+01,3.855518E+01,3.293272E+01,1.785400E+01
21:50:00,2.926343E+03,0.000000E+00,9.564398E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999521E+01,3.870396E+01,3.277337E+01,1.778345E+01
22:00:00,2.970383E+03,0.000000E+00,9.708335E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,3.885542E+01,3.261566E+01,1.771767E+01
22:10:00,3.018007E+03,0.000000E+00,9.863986E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999520E+01,3.900748E+01,3.245792E+01,1.765724E+01
22:20:00,3.069079E+03,0.000000E+00,1.003090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999517E+01,3.915354E+01,3.230964E+01,1.758617E+01
22:30:00,3.123740E+03,0.000000E+00,1.020955E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999514E+01,3.929044E+01,3.217213E+01,1.749948E+01
22:40:00,3.181818E+03,0.000000E+00,1.039936E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999511E+01,3.941804E+01,3.204088E+01,1.740074E+01
22:50:00,3.243497E+03,0.000000E+00,1.060095E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,3.953698E+01,3.191176E+01,1.729437E+01
23:00:00,3.308972E+03,0.000000E+00,1.081493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,3.964741E+01,3.178326E+01,1.718247E+01
23:10:00,3.375597E+03,0.000000E+00,1.103267E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,3.974860E+01,3.165433E+01,1.706661E+01
23:20:00,3.443235E+03,0.000000E+00,1.125373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999495E+01,3.985027E+01,3.152312E+01,1.696437E+01
23:30:00,3.511830E+03,0.000000E+00,1.147791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999490E+01,3.995688E+01,3.138937E+01,1.688499E+01
23:40:00,3.581604E+03,0.000000E+00,1.170594E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999486E+01,4.006776E+01,3.125369E+01,1.682959E+01
23:50:00,3.652491E+03,0.000000E+00,1.193760E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999482E+01,4.018029E+01,3.111662E+01,1.679605E+01
24:00:00,3.724481E+03,0.000000E+00,1.217287E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999479E+01,4.029196E+01,3.097839E+01,1.678182E+01
Peak,4.530867E+03,0.000000E+00,1.480816E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,1.322325E-01,0.000000E+00,,,0.000000E+00,0.000000E+00,,,,,,,,
