Date/Time,BATIMENT0000000240879546_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879546_PART0_F5_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/23  23:00:00,23904557.92396255,23366613.57574148,23406486.769366477,23483271.376538172,24066465.26612921,35493261.333597824 
 01/23  24:00:00,24317764.784366045,23781321.044078372,23824990.169565532,23908326.505019955,24509697.61417194,36201378.15840944 
 01/24  01:00:00,24049382.576655414,23511806.641788404,23561442.722550202,23653632.356357355,24277315.390976667,36205537.94359464 
 01/24  02:00:00,24138986.747734282,23602444.668139067,23651891.168382358,23745672.21050843,24372963.24665737,36232928.309402235 
 01/24  03:00:00,24898180.86059868,24364751.693105035,24411985.174197983,24504737.027434617,25130357.857278373,37008480.04316553 
 01/24  04:00:00,25577939.34706348,25048361.243632987,25097545.870176867,25193545.59201523,25830825.622067727,37953918.02149828 
 01/24  05:00:00,25790512.917989027,25263940.436747435,25324771.24051734,25434054.98822684,26110469.38837146,38927883.56681597 
 01/24  06:00:00,26721426.32194117,26199420.91609782,26275983.122843757,26403618.111645795,27139995.243721068,41094954.07048436 
 01/24  07:00:00,27416028.690467365,26899401.462352183,26984813.97213936,27123335.89274284,27897621.861824647,42544379.82449432 
 01/24  08:00:00,27143417.541402478,26629068.914015107,26718930.542358566,26863519.367259666,27657578.098601624,42500901.64221995 
 01/24  09:00:00,26684707.553662688,26169633.269627273,26257526.67094695,26401874.232224733,27200557.701174222,42030316.80907807 
 01/24  10:00:00,26068534.284404516,25543487.9938422,25601305.656861607,25716669.278960474,26445087.74258692,41090474.91312554 
 01/24  11:00:00,24307922.111024816,23763193.403754324,23772080.489009894,23823928.472490378,23907468.334560618,37620088.10162437 
 01/24  12:00:00,22387031.958439603,21839123.688382857,21828650.411477614,21677397.511352103,20551041.590137117,32726242.05926393 
 01/24  13:00:00,21154149.53071365,20610642.612709332,20581639.619351536,19637820.736053072,18576408.221306723,29488219.95552413 
 01/24  14:00:00,20233008.556681775,19698821.61015447,19668718.47257992,18257964.34352566,17383335.316344965,27599106.884194277 
 01/24  15:00:00,19591195.002259474,19064016.457160857,19036981.829120602,17646602.957659125,17001899.101149727,26587389.805693768 
 01/24  16:00:00,19467426.886650316,18939842.492738903,18924989.00431956,17952918.693182256,17228183.592419196,26469454.134166688 
 01/24  17:00:00,19712091.459359515,19168340.840692982,19165299.62607529,18811990.352754448,18299484.03345283,27350664.907928705 
 01/24  18:00:00,20458887.373127967,19896705.35507153,19902898.463686563,19658600.27366534,19777623.099443443,30255642.094426557 
 01/24  19:00:00,22437745.862029336,21878007.778815985,21911669.02095308,21738441.621383645,21997085.115348272,33866236.08160086 
 01/24  20:00:00,24169917.194832563,23618142.18977238,23662572.180799924,23536800.915522646,23885656.216231156,36583003.19942344 
 01/24  21:00:00,25130707.4110083,24584285.377610564,24633768.956673633,24545107.111897215,24958892.688706893,38019962.82608231 
 01/24  22:00:00,25365418.594043884,24821492.376609042,24865598.483834743,24800633.30489704,25243139.452271875,37947787.5628244 
 01/24  23:00:00,25199847.474692617,24655415.85274993,24693650.130682506,24646141.06623568,25103644.723854043,37382443.384588264 
 01/24  24:00:00,25123240.06479914,24582084.831814725,24627587.836762004,24608606.524559785,25113554.216370672,37653932.09317334 
 01/25  01:00:00,24793210.067010064,24254683.73411417,24311143.405792613,24321258.722347982,24880418.159316946,37843996.619711146 
 01/25  02:00:00,24651936.61206318,24113360.49022281,24173123.27293783,24202127.76416324,24793592.477250405,37823058.96161832 
 01/25  03:00:00,24481186.43185211,23943580.820749614,24002406.285355736,24043481.72056608,24648464.75507389,37493679.45950918 
 01/25  04:00:00,24158403.639922112,23621537.172078773,23682760.462556995,23736566.648308925,24358762.39139806,37172273.447127454 
 01/25  05:00:00,24281046.329215817,23745075.53549414,23812286.851338632,23882953.53066909,24536449.466229912,37630546.18301605 
 01/25  06:00:00,24454782.543740276,23919977.6900482,23991864.06268681,24075848.71931052,24756707.01950519,38113487.117362306 
 01/25  07:00:00,24456571.062678717,23922915.867537096,23994700.366669778,24085686.29458974,24775799.896426283,38037367.81050871 
 01/25  08:00:00,24462242.24796022,23930207.631739404,24000446.853508025,24095156.839265022,24785746.245275777,37867366.24752224 
 01/25  09:00:00,24375563.350779824,23844261.921655092,23908021.671128403,24001161.06917978,24679151.902427122,37403595.085448265 
 01/25  10:00:00,23902573.743127342,23371110.006135505,23411490.51243342,23485076.52109481,24111090.314914253,36209913.54118025 
 01/25  11:00:00,23125322.57749172,22596651.691433914,22600131.485804506,22637195.795651462,23103763.425276317,34606797.78750736 
 01/25  12:00:00,22564929.13461529,22041093.334302623,22019374.835626815,21989791.537331358,22009731.62213286,33186547.3397008 
 01/25  13:00:00,22326866.72500378,21804323.273533523,21764197.5036674,21477103.47697066,21402003.26893342,32350002.543335125 
 01/25  14:00:00,21866151.463117827,21344159.782172594,21291485.04246682,20725443.929384414,20653184.522724293,31267777.697120722 
 01/25  15:00:00,21520435.0046696,20996968.86103562,20947760.24706806,20255252.804517947,20172292.574398126,30451056.139940053 
 01/25  16:00:00,21393593.298139084,20865719.724995315,20828506.439508267,20367854.05412756,20245730.840115666,30365339.477422427 
 01/25  17:00:00,21448016.40019311,20911953.72714319,20900128.730970576,20768465.714274064,20767838.753335916,30644170.064230032 
 01/25  18:00:00,21517373.26567981,20966450.39019121,20975288.85609282,20911564.010841187,21288437.697988346,31707592.407655414 
 01/25  19:00:00,21610551.098047744,21053897.033181958,21073516.617685676,21039863.469769873,21469160.718271583,32213525.243835963 
 01/25  20:00:00,21821044.163373984,21264380.23971073,21293373.793755233,21285210.507587656,21760017.72917358,32881422.39692128 
 01/25  21:00:00,21900201.781158753,21344347.140197616,21380328.843396764,21392104.47097065,21902158.826581188,33253354.736538164 
 01/25  22:00:00,22230852.727460515,21675504.43869407,21714132.67630186,21740530.245438814,22273013.029435802,33691384.82030518 
 01/25  23:00:00,22629490.664270505,22075513.58399479,22115034.484466493,22151978.283693872,22700365.196267433,34144283.57796915 
 01/25  24:00:00,22362179.02865024,21808635.41109346,21848961.848110367,21895368.596097484,22454083.138087846,33768531.3623668 
 01/26  01:00:00,22306930.812841192,21753141.00305605,21795140.826956928,21850228.584720984,22419142.40495631,33690392.14947725 
 01/26  02:00:00,22557581.45072439,22004667.4480294,22048637.40036596,22111988.091430675,22694499.09426891,34067185.901916355 
 01/26  03:00:00,22769883.4763698,22217874.15215307,22264052.599846322,22335044.16396825,22930839.770626523,34405094.37186853 
 01/26  04:00:00,23043327.72508318,22492728.69788244,22537619.3498521,22611907.538794234,23210931.035595454,34619276.592059106 
 01/26  05:00:00,23323583.763947684,22774822.530870676,22817977.212174237,22894158.43502311,23492136.56211728,34828731.016044684 
 01/26  06:00:00,23529032.359735813,22982498.953395914,23026229.016800527,23105667.58126413,23708079.737692527,35081623.83587591 
 01/26  07:00:00,23608629.281493567,23064181.174775638,23111075.000769682,23196703.98221813,23811387.40818791,35345773.86532283 
 01/26  08:00:00,23860142.30530754,23317928.073726095,23367720.861596055,23458498.792492405,24084994.75028297,35799943.7862051 
 01/26  09:00:00,23970365.166561358,23431094.1259212,23480743.733934503,23573104.03299731,24202636.753398273,35947913.94171405 
 01/26  10:00:00,23888160.94793976,23352713.491312828,23395756.68732764,23483125.49045398,24100956.184849627,35788034.09588672 
 01/26  11:00:00,23777085.88889828,23249848.423440106,23272517.175050855,23340169.463204328,23908824.60542842,35459721.12923754 
 01/26  12:00:00,23365954.612157665,22848734.77660478,22844948.81935049,22879837.358807012,23314493.09227524,34579337.75330155 
 01/26  13:00:00,23273333.05054633,22753579.66652836,22746026.722614456,22771945.032544438,23251892.288259692,34392251.582611784 
 01/26  14:00:00,23081860.626042828,22567485.232610404,22547822.790087022,22538371.668216877,22987204.319365986,34031630.61094493 
 01/26  15:00:00,22953629.04015017,22437249.924775425,22416883.217556402,22397493.676117226,22843490.801519275,33834330.914134495 
 01/26  16:00:00,22860745.112908315,22344668.804017358,22326932.005335998,22275457.66048059,22648527.787803657,33516225.483931392 
 01/26  17:00:00,22908108.636196166,22384617.921070293,22382920.962387998,22407048.142016124,22806439.92656535,33565163.08814921 
 01/26  18:00:00,23168549.353800658,22634955.529470414,22655794.46576747,22712980.061985556,23254965.85414169,34325988.422435425 
 01/26  19:00:00,23469555.806157645,22932583.239099987,22963164.052221455,23032880.66399021,23604778.785309367,34943992.351180725 
 01/26  20:00:00,23771225.959545743,23235127.60123418,23268025.28007386,23342074.916463427,23924003.55101424,35352502.25301892 
 01/26  21:00:00,24156913.835809745,23622724.189055894,23659614.6796938,23739372.2241644,24336145.09855448,35970943.127331406 
 01/26  22:00:00,24520040.062501036,23988010.97923235,24028412.049172092,24113083.382800076,24723477.76302518,36553774.781307235 
 01/26  23:00:00,24988754.24674626,24459610.417488627,24503209.34672535,24592338.892721772,25216081.459778197,37263471.43453208 
 01/26  24:00:00,25331090.47039532,24804712.68123915,24848787.4137163,24939571.28624007,25569552.169567816,37677694.933061115 
 01/27  01:00:00,25568423.115992382,25044653.257859908,25088841.209974065,25180622.38601623,25812796.979865763,37938332.632903956 
 01/27  02:00:00,25956827.976624202,25435596.518770363,25482464.80582007,25577793.12791831,26221459.56214934,38553594.51942353 
 01/27  03:00:00,26328186.396694727,25810759.430433832,25860493.60937664,25959255.89542266,26614339.897609934,39154582.58474884 
 01/27  04:00:00,26462358.218551766,25948029.942460027,25998492.065327458,26098526.475070085,26758165.255345784,39337063.34073242 
 01/27  05:00:00,26634391.194351193,26122533.411576334,26172894.02827802,26273246.432675533,26934024.729059704,39529715.15454834 
 01/27  06:00:00,26769504.21347295,26260149.528144896,26311265.214801595,26412674.307662085,27077462.537196886,39734374.215578884 
 01/27  07:00:00,26869074.34519354,26362003.21529215,26413785.138756633,26516143.349711593,27183984.262561046,39883503.07880851 
 01/27  08:00:00,27034057.6329366,26530271.864678416,26584793.768292747,26690050.12388463,27366856.882783115,40225746.15777231 
 01/27  09:00:00,27110374.64282862,26610738.74340664,26669404.133483455,26778705.861074798,27468399.670930237,40591528.47806083 
 01/27  10:00:00,26812048.660733584,26319239.31935733,26371637.982615612,26474276.010030378,27147104.81936951,40399647.70676642 
 01/27  11:00:00,26021079.611598104,25543137.389743887,25571890.50407588,25644998.716422804,26104219.536054797,38955132.16131074 
 01/27  12:00:00,24976230.756263006,24506029.43642573,24511777.325053565,24513393.752899643,24595599.728725944,36781416.41247967 
 01/27  13:00:00,23789188.870114505,23325918.333582826,23313122.0933061,22987005.296100657,22837225.03397341,34272880.87936929 
 01/27  14:00:00,23113029.83614184,22649505.248868976,22628557.545774706,22038171.031511042,21958638.903532483,32967309.87890546 
 01/27  15:00:00,22735951.85174342,22265152.230926745,22239741.35021922,21666069.865456555,21675957.645348247,32465846.755925674 
 01/27  16:00:00,22568421.61126916,22082263.75391085,22060252.256014302,21758389.83337011,21833124.566737447,32579381.294310056 
 01/27  17:00:00,22483964.166949324,21985603.33740128,21984159.67980859,21890678.109356817,22045160.42160251,32534573.444615845 
 01/27  18:00:00,22726610.89688663,22208934.091234945,22226804.784372635,22189167.81198835,22614884.308316853,33643546.34972884 
 01/27  19:00:00,23092646.865941577,22568061.222774126,22600559.967410073,22593801.6257981,23080186.224194575,34638234.60886875 
 01/27  20:00:00,23388467.451530114,22862595.976793125,22899595.044791874,22910550.192585986,23427513.087016743,35157949.045641325 
 01/27  21:00:00,23689184.150977604,23163105.671111714,23203881.93818874,23230515.428993918,23773796.534886967,35657155.561097436 
 01/27  22:00:00,23834262.171134047,23308426.5142896,23353521.244087067,23393971.76157801,23962012.02151946,36009981.82852284 
 01/27  23:00:00,24093335.83530642,23567619.217208292,23616586.257928513,23669807.34540967,24260796.377839454,36467011.22855979 
 01/27  24:00:00,24437971.378189504,23914050.847698346,23962822.065065987,24022946.471534092,24624154.074541464,36808312.42741074 
 01/28  01:00:00,24816245.685300197,24293921.937811237,24346713.163938846,24417295.410904415,25038318.154395398,37452448.07025012 
 01/28  02:00:00,25181420.712319735,24661079.551671322,24720001.89201694,24801829.139698397,25448981.272747032,38213060.1079633 
 01/28  03:00:00,25328659.61467803,24810313.358276308,24872243.35295885,24961661.65315739,25624555.171105906,38533575.74090963 
 01/28  04:00:00,25516826.33106628,25000559.933088407,25067016.119728345,25164870.442201816,25847102.632722005,38987601.022317715 
 01/28  05:00:00,25811046.358630963,25297157.660725586,25365690.507703125,25468914.348802105,26163795.213783376,39439822.581616595 
 01/28  06:00:00,25872359.06455557,25360314.679211225,25428818.64264282,25534879.525706567,26234661.66813513,39495379.66694419 
 01/28  07:00:00,25996152.87939515,25485340.37380741,25554261.34039537,25663185.12146399,26368124.663828403,39649654.156761356 
 01/28  08:00:00,26137790.388758402,25628977.33178015,25698370.26780262,25809573.97804861,26519451.35702144,39839837.353271596 
 01/28  09:00:00,26153890.5712934,25648152.075110544,25716055.10476847,25827445.634317584,26536442.662109625,39811243.755769856 
 01/28  10:00:00,25931293.913857386,25432328.722486574,25487752.965560857,25587738.538785394,26268978.395519212,39374609.5619297 
 01/28  11:00:00,24747636.2139865,24258885.73089429,24289059.58970451,24360775.680479337,24876357.6974413,37416304.609700575 
 01/28  12:00:00,23522672.477857746,23043420.589601927,23057831.028516416,23065489.297857884,23130434.21173095,34991821.09711851 
 01/28  13:00:00,22403692.22275095,21928027.7505627,21921437.371064074,21682142.261530314,21659298.603183266,32801695.13603631 
 01/28  14:00:00,21603640.037483495,21115669.104874063,21088324.80696956,20813353.83066723,20975884.544327404,31696348.152125444 
 01/28  15:00:00,21189346.06182571,20689947.541812435,20660816.057231687,20442798.545222867,20689643.107332267,31222876.436308343 
 01/28  16:00:00,21004575.114802916,20492101.432819076,20472831.292083792,20386638.340198684,20702369.882864032,31286397.912686415 
 01/28  17:00:00,20850371.216087822,20330484.069524717,20332033.479231752,20313678.147614732,20613728.553015165,31040357.924005177 
 01/28  18:00:00,21060293.880182337,20525284.77994374,20549255.87433639,20573003.31592476,21059523.00828404,31827929.80797404 
 01/28  19:00:00,21328680.359883424,20787129.199778687,20822464.20196466,20865508.561028786,21392120.598009385,32440938.05218928 
 01/28  20:00:00,21558127.941722564,21014349.673508644,21054404.045355834,21109265.00860071,21659545.203280233,32865688.90575673 
 01/28  21:00:00,21852746.587833285,21308121.497085497,21354435.01641571,21421324.77386248,21998289.44688105,33482236.736619256 
 01/28  22:00:00,22150815.65530481,21606299.245081466,21659019.04254485,21737243.165891055,22341254.771891683,34124061.7454173 
 01/28  23:00:00,22764584.447458345,22221904.63501822,22281247.728304774,22370416.36267397,23002576.054275975,35182888.829885304 
 01/28  24:00:00,23531353.68048108,22992216.120617326,23055996.690888625,23153266.77087791,23807221.454487514,36309775.253381796 
 01/29  01:00:00,24171231.937408708,23635088.902365524,23703198.398050778,23808276.282083046,24483670.830581926,37321744.98181165 
 01/29  02:00:00,24526264.450412802,23993161.4745908,24066452.486775707,24179476.298675995,24878248.457726397,38040178.90602772 
 01/29  03:00:00,24701809.04514297,24170997.26735338,24246548.253969222,24364059.32528937,25075460.914441958,38355990.0989984 
 01/29  04:00:00,25196096.052282367,24668465.30471358,24745112.476429936,24865964.317823958,25587281.713347338,38998288.22587209 
 01/29  05:00:00,25605570.874438114,25081781.295110643,25160243.40785595,25284649.296739776,26016907.99267195,39595260.398102716 
 01/29  06:00:00,25778807.38851396,25257852.98747687,25338408.869292196,25466417.313068643,26209235.90996025,39915808.61240018 
 01/29  07:00:00,26031309.647882357,25513617.130410966,25596401.669649877,25727998.276761297,26481760.598703284,40344961.77664621 
 01/29  08:00:00,26102141.65519744,25587257.907555144,25671939.31949263,25806527.16031052,26569245.646008797,40531955.71600152 
 01/29  09:00:00,25902958.68562242,25390187.424670268,25473432.59477956,25607630.641948283,26370399.091103777,40323729.80028133 
 01/29  10:00:00,25579559.557267874,25067633.41158325,25131027.443269894,25245952.757948298,25944570.898872346,39856235.96782349 
 01/29  11:00:00,24325430.305208616,23818208.1517907,23854629.598672245,23924415.22327441,23948902.466514155,36923828.04851094 
 01/29  12:00:00,22992047.513932556,22500355.81588366,22533126.536593508,22420899.85581842,21226134.588836424,33066729.617030725 
 01/29  13:00:00,22105701.618458353,21618944.890501183,21623927.731766652,20838434.536665563,19921824.864300214,30873272.670311514 
 01/29  14:00:00,21293451.777721297,20797190.168445833,20777462.057493117,19676023.47968973,19084424.38923163,29534293.593309548 
 01/29  15:00:00,20715919.98914487,20203565.613164756,20175468.750834975,18993593.27128998,18490434.03581844,28515060.959672373 
 01/29  16:00:00,20707738.99355796,20189165.47700586,20176554.615761355,19302387.589679886,18637353.207447182,28397366.23794465 
 01/29  17:00:00,20773077.022939723,20242375.83523828,20249048.810466964,19962242.748253573,19454901.22235074,28882168.88003073 
 01/29  18:00:00,21362601.837731045,20811160.235250518,20818183.71487685,20625919.482895993,20769957.488554902,31371070.035674296 
 01/29  19:00:00,23441663.83353887,22890382.36196693,22917770.09892746,22782651.456898455,23043136.02719555,34605020.77051754 
 01/29  20:00:00,25143623.45102024,24598083.914034914,24630245.133328684,24530321.097460013,24861768.11208891,36986738.596633464 
 01/29  21:00:00,25808787.44873454,25266921.420127805,25302719.75567659,25233470.29095055,25622845.0780491,38017027.88567103 
 01/29  22:00:00,26309878.089875348,25772991.554066345,25815412.99225647,25776428.17104192,26225380.550060026,39004893.91467734 
 01/29  23:00:00,26821978.606890544,26292430.561305605,26350103.212151933,26346670.302303523,26875239.99843833,40517688.65472011 
 01/29  24:00:00,27481957.711393017,26959065.242924593,27027253.54885339,27051416.789534144,27642313.24662657,41923488.71716853 
 01/30  01:00:00,27836628.948254418,27319438.3359318,27392142.492716778,27435711.234272335,28067215.506720636,42606051.701973826 
 01/30  02:00:00,27882746.58104395,27369785.977024198,27446215.427679505,27505880.55021403,28170135.44600259,42846502.09477189 
 01/30  03:00:00,28178404.667513918,27670598.295954283,27750765.29468465,27825257.70140528,28519778.530328628,43381193.0478698 
 01/30  04:00:00,29140807.633970037,28639951.005844273,28724556.99492424,28812961.47975008,29541200.591574013,44803442.36907299 
 01/30  05:00:00,29891714.83531034,29397104.23358662,29483108.16639924,29580720.186687574,30331500.091225497,45805903.269642346 
 01/30  06:00:00,29565517.68161749,29072923.164674,29152001.44690321,29249982.373532925,29993122.47836011,44965017.12222916 
 01/30  07:00:00,29482582.138034403,28991273.98015081,29067464.711275022,29168071.986643843,29910265.502275676,44677180.08977108 
 01/30  08:00:00,29192346.021360517,28703030.077485643,28787090.034097735,28901369.99157565,29675908.73313502,44845157.61653659 
 01/30  09:00:00,30078427.375649396,29593304.109175254,29681467.809835542,29804807.709425345,30609539.496200807,46435912.72455707 
 01/30  10:00:00,29817031.810217477,29341144.863541245,29407835.42117992,29510058.588630296,30225439.327991925,45750877.67257385 
 01/30  11:00:00,27202982.683392614,26735397.766873173,26779329.67260607,26839353.522647332,26791150.09290129,40709548.99515043 
 01/30  12:00:00,24879161.62678259,24417222.880958844,24441910.683125142,24376899.625823412,23643339.02735655,36801648.978542574 
 01/30  13:00:00,23210029.011744477,22748336.440261982,22748603.975168087,22279731.05984911,21828121.21696542,34108839.42563039 
 01/30  14:00:00,22021688.23178732,21544351.7517771,21516242.85508047,20956318.271330282,20824291.804049756,32524724.574628167 
 01/30  15:00:00,21041785.586315446,20549535.85322413,20512920.448659956,19953916.344392788,19899646.75840635,30999099.30735465 
 01/30  16:00:00,20647677.0145427,20138496.278927237,20106520.28928531,19853626.889182188,19941829.705454484,30705727.361931205 
 01/30  17:00:00,20580423.329617165,20059549.65814746,20045403.99284099,19940748.7254757,20074143.663523808,30401995.60245429 
 01/30  18:00:00,20919985.813303597,20382803.906467073,20394959.31447832,20349007.085700843,20720442.443957828,31413290.70774568 
 01/30  19:00:00,21868232.874044057,21325643.515183486,21352614.97211946,21338546.26745817,21775708.422236048,32908385.727501165 
 01/30  20:00:00,22725524.41803638,22184803.52583279,22214390.285037376,22215859.369741324,22681786.99060685,33941528.4092488 
 01/30  21:00:00,22834455.020264015,22294072.925739966,22325220.069103323,22339917.522053503,22827431.507587697,34042901.16264993 
 01/30  22:00:00,22500177.974206943,21957863.9711726,21990212.972333945,22016422.178788353,22519987.376502898,33588871.443871155 
 01/30  23:00:00,22260075.250751313,21715612.204100665,21748570.55428092,21784200.137781546,22299525.854508415,33223476.06785516 
 01/30  24:00:00,22301831.474836286,21755976.839142445,21791451.678554185,21837346.346608624,22369246.655633956,33337271.119181976 
 01/31  01:00:00,22450213.883487802,21903523.25802652,21940921.110481396,21994473.10802136,22540828.33044466,33580654.66762227 
 01/31  02:00:00,22431195.91376724,21884086.356483683,21922209.84241436,21981813.800277226,22537324.788820967,33551651.469255358 
 01/31  03:00:00,22203182.58056388,21654831.139100943,21692548.81867216,21757324.187402293,22316882.072333936,33165679.152458802 
 01/31  04:00:00,22235935.763292536,21686219.273263264,21722985.212371048,21790802.944075845,22351402.86151543,33097071.369969524 
 01/31  05:00:00,22202161.102804326,21652276.111865897,21689673.845477886,21761533.121820003,22327592.45762822,33048377.736902393 
 01/31  06:00:00,22087998.257008336,21537059.68067317,21575059.42074786,21650198.822266392,22219554.938856527,32896921.053232268 
 01/31  07:00:00,22012706.325219035,21461080.774564117,21502582.04428838,21584009.483713318,22164913.952701934,32958723.368701644 
 01/31  08:00:00,21960003.369719185,21407926.97325535,21452459.57350363,21538950.626984,22130599.70945743,33029955.58987733 
 01/31  09:00:00,22111162.28988197,21559029.44456311,21603830.914042734,21692725.439567268,22288864.08299076,33256472.443410046 
 01/31  10:00:00,22005605.093873806,21454567.962398726,21489640.177427735,21570585.298000008,22152282.218136165,33145307.162444327 
 01/31  11:00:00,20989361.9705598,20437761.07250308,20442298.154583447,20493042.475059655,20987134.03699534,31628643.870545972 
 01/31  12:00:00,18997189.95228745,18442177.202179417,18411620.239272695,18392070.570980918,18498903.35938127,28459590.188587066 
 01/31  13:00:00,17114236.261185575,16553677.827573689,16502873.328709384,16236114.283897664,16155638.927232414,25554689.488811985 
 01/31  14:00:00,15930732.387643475,15369307.181155693,15316181.808457369,14826236.666867102,14779764.49993524,23871820.750581436 
 01/31  15:00:00,15022419.252998715,14467521.479949577,14432959.721490473,13640376.986176787,13489374.390246557,22040393.157603282 
 01/31  16:00:00,14649502.305954704,14087280.063026458,14069580.337479766,13502194.53068642,13216926.894426588,21462103.45177985 
 01/31  17:00:00,14858126.292669825,14279590.825842123,14288125.05030564,14136947.708468163,13908374.042277928,21830892.163189262 
 01/31  18:00:00,15516953.325124674,14914480.894343067,14921527.067945326,14836447.020544726,15122979.342670145,23995704.428589057 
 01/31  19:00:00,16825017.657234367,16216197.757350683,16239174.833196674,16191973.11944738,16551363.703667229,25993678.914277565 
 01/31  20:00:00,18130896.72698279,17520999.428059347,17544157.383463282,17515628.027304612,17907980.4059096,27557014.482559405 
 01/31  21:00:00,19084653.619723305,18474763.787028823,18498210.69253345,18485914.30584494,18906059.375310436,28722177.173242785 
 01/31  22:00:00,19395019.195679948,18786611.254780263,18812436.76989491,18815611.287264436,19262250.164952844,29200635.04761612 
 01/31  23:00:00,19065399.138353605,18457517.05973374,18485678.234155938,18502760.77333757,18969105.136616696,28841144.464860447 
 01/31  24:00:00,18861044.07026604,18252251.17763343,18281212.86678894,18308497.479871877,18787899.705561318,28581906.31418769 
 02/01  01:00:00,19196356.81426099,18588439.365085706,18623271.912698787,18666502.99959751,19176983.346505076,29299251.368200265 
 02/01  02:00:00,19456055.69630632,18851386.776681818,18894199.715235278,18952891.928414967,19497485.26957804,30037968.037157282 
 02/01  03:00:00,19876905.852295876,19275228.271272074,19322471.409774166,19391887.442345254,19959165.776517484,30747477.73551121 
 02/01  04:00:00,20358648.860591277,19760786.813744858,19813636.824957825,19894314.962457255,20488802.02496084,31665294.549886696 
 02/01  05:00:00,20745338.95349887,20151056.04012517,20209536.59935097,20300953.57592193,20922776.731681097,32466446.73831802 
 02/01  06:00:00,21508286.10422684,20918629.60294307,20981503.665331073,21081727.089446794,21728186.565590795,33660788.86351376 
 02/01  07:00:00,21958803.138618156,21374320.065332346,21442219.713611092,21551081.114212155,22221455.394913454,34507320.734616816 
 02/01  08:00:00,21925292.197757468,21343995.129842155,21414679.513557125,21529379.374267086,22214192.884149157,34609799.38506028 
 02/01  09:00:00,21730712.333806466,21151566.055344563,21220338.929869853,21335919.205797233,22022718.586659785,34376039.282362 
 02/01  10:00:00,20727199.808944143,20139663.35671465,20183776.331709128,20278487.04924106,20928846.427961018,33169600.785215855 
 02/01  11:00:00,19218759.410456493,18610691.399445757,18599217.508901656,18640576.715433948,19169384.229269017,30530527.918090053 
 02/01  12:00:00,17688406.399839073,17075591.894260813,17031985.1904104,17037437.798149135,17447875.170502968,27575610.28339408 
 02/01  13:00:00,16354372.82892106,15745196.088506112,15686757.630918846,15580267.668397745,15838654.042338058,25103947.04140237 
 02/01  14:00:00,14807687.71419477,14210261.837380515,14137884.459940907,13610427.248795282,13560839.06395565,21873369.767386515 
 02/01  15:00:00,13591114.199505279,12997123.522360418,12932208.207497599,12313411.770503744,12250968.608064372,19880520.345828865 
 02/01  16:00:00,13309618.36193091,12700278.355810266,12638638.127367761,12267232.23023004,12209768.81236746,19696643.785969302 
 02/01  17:00:00,13546185.720485289,12924101.341216855,12887073.441935053,12766710.207594462,12816872.39306965,20300656.600562133 
 02/01  18:00:00,14344648.22836465,13712379.093931545,13706601.968064208,13652803.528418912,13995500.003655817,22126617.864526007 
 02/01  19:00:00,15445674.018430756,14810054.341589155,14820471.010387694,14798585.27147996,15202416.742561221,23989282.428366944 
 02/01  20:00:00,16155012.617922802,15519898.703534208,15538207.56251295,15537419.932422705,15978985.033673622,25189560.221086957 
 02/01  21:00:00,16669505.327142108,16035599.670547249,16060400.306874571,16077520.815341014,16550307.667654552,26051469.698360533 
 02/01  22:00:00,17552815.87462991,16921160.5126099,16950083.68298497,16981083.91482391,17478415.648316033,27255573.85007288 
 02/01  23:00:00,17897411.579392485,17268929.0898574,17301700.672961533,17344611.47974021,17862765.905210886,27812555.547351666 
 02/01  24:00:00,17739246.439725522,17111564.311851367,17145041.41645099,17196251.648553655,17722734.062671516,27545618.129762612 
 02/02  01:00:00,17949345.870531026,17323290.78452455,17358798.511528965,17418152.79796921,17955275.599596146,27829764.567610517 
 02/02  02:00:00,18307747.71290016,17684766.850879654,17725188.773754373,17794853.906550616,18352703.29787096,28489458.518601514 
 02/02  03:00:00,18668620.77015475,18047228.662689067,18089268.246110715,18165487.306933302,18735757.574165024,28990071.15132586 
 02/02  04:00:00,19013491.87241451,18394006.297018144,18436731.973953687,18518009.358937457,19097213.042672046,29435089.97497779 
 02/02  05:00:00,19154071.78380043,18537011.60059129,18581488.045106176,18667940.644007407,19256762.765445743,29678415.165249057 
 02/02  06:00:00,19572339.082968615,18958230.82940741,19004617.469676614,19095958.121714376,19694777.852163147,30255476.38647795 
 02/02  07:00:00,20207075.56961849,19597322.540490054,19645797.691736266,19741635.487701006,20352014.82114582,31126391.430107027 
