Time,05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F1_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F2_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Heat Load [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Cool Load [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F3_DWELLING_0::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Heat Load [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Cool Load [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],05B28B2AF55AA3F7_F0_DWELLING_1::Des Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],05B28B2AF55AA3F7_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
04:10:00,2.242855E+03,0.000000E+00,7.330688E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.543458E+01,2.319422E+01,5.996137E+01,2.920193E+03,0.000000E+00,9.544458E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.803976E+01,2.753451E+01,4.395220E+01,3.088852E+03,0.000000E+00,1.009569E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,3.858611E+01,2.603821E+01,5.058031E+01,5.823717E+03,0.000000E+00,1.903396E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.425004E+01,2.581748E+01,4.862894E+01,3.358257E+03,0.000000E+00,1.097596E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.276774E+01,2.220857E+01,6.040607E+01
04:15:00,2.243303E+03,0.000000E+00,7.332153E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999601E+01,3.545475E+01,2.317729E+01,5.989894E+01,2.920832E+03,0.000000E+00,9.546545E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.805874E+01,2.751175E+01,4.394028E+01,3.089437E+03,0.000000E+00,1.009760E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,3.860443E+01,2.601825E+01,5.053483E+01,5.823857E+03,0.000000E+00,1.903442E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.426262E+01,2.579007E+01,4.863030E+01,3.358196E+03,0.000000E+00,1.097576E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999499E+01,4.278031E+01,2.218269E+01,6.040569E+01
04:20:00,2.243620E+03,0.000000E+00,7.333188E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,3.547852E+01,2.316380E+01,5.982633E+01,2.921332E+03,0.000000E+00,9.548178E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.808120E+01,2.749296E+01,4.391303E+01,3.089882E+03,0.000000E+00,1.009905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.862622E+01,2.600148E+01,5.048185E+01,5.823674E+03,0.000000E+00,1.903382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.427799E+01,2.576750E+01,4.861203E+01,3.357917E+03,0.000000E+00,1.097485E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999500E+01,4.279584E+01,2.216215E+01,6.037868E+01
04:25:00,2.243804E+03,0.000000E+00,7.333790E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999602E+01,3.550548E+01,2.315271E+01,5.974737E+01,2.921689E+03,0.000000E+00,9.549349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.810671E+01,2.747660E+01,4.387465E+01,3.090184E+03,0.000000E+00,1.010004E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.865103E+01,2.598658E+01,5.042522E+01,5.823166E+03,0.000000E+00,1.903216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999502E+01,4.429560E+01,2.574765E+01,4.858051E+01,3.357421E+03,0.000000E+00,1.097323E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999501E+01,4.281383E+01,2.214517E+01,6.033187E+01
04:30:00,2.243854E+03,0.000000E+00,7.333955E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999603E+01,3.553521E+01,2.314316E+01,5.966484E+01,2.921904E+03,0.000000E+00,9.550053E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.813479E+01,2.746154E+01,4.382832E+01,3.090342E+03,0.000000E+00,1.010056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.867837E+01,2.597269E+01,5.036735E+01,5.822331E+03,0.000000E+00,1.902943E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999503E+01,4.431494E+01,2.572914E+01,4.854005E+01,3.356707E+03,0.000000E+00,1.097090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999502E+01,4.283378E+01,2.213043E+01,6.027056E+01
04:35:00,2.243770E+03,0.000000E+00,7.333682E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999604E+01,3.556735E+01,2.313465E+01,5.958035E+01,2.921976E+03,0.000000E+00,9.550288E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.816505E+01,2.744720E+01,4.377584E+01,3.090356E+03,0.000000E+00,1.010061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.870786E+01,2.595938E+01,5.030927E+01,5.821167E+03,0.000000E+00,1.902563E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.433564E+01,2.571133E+01,4.849278E+01,3.355775E+03,0.000000E+00,1.096786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999503E+01,4.285531E+01,2.211715E+01,6.019798E+01
04:40:00,2.243552E+03,0.000000E+00,7.332968E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.560158E+01,2.312690E+01,5.949479E+01,2.921904E+03,0.000000E+00,9.550053E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.819720E+01,2.743331E+01,4.371815E+01,3.090226E+03,0.000000E+00,1.010018E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999572E+01,3.873919E+01,2.594648E+01,5.025134E+01,5.819674E+03,0.000000E+00,1.902076E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.435740E+01,2.569401E+01,4.843961E+01,3.354625E+03,0.000000E+00,1.096410E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999504E+01,4.287813E+01,2.210492E+01,6.011599E+01
04:45:00,2.243198E+03,0.000000E+00,7.331814E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999605E+01,3.563769E+01,2.311977E+01,5.940846E+01,2.921687E+03,0.000000E+00,9.549347E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,3.823098E+01,2.741983E+01,4.365558E+01,3.089951E+03,0.000000E+00,1.009928E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999573E+01,3.877210E+01,2.593403E+01,5.019333E+01,5.817850E+03,0.000000E+00,1.901480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999507E+01,4.438003E+01,2.567720E+01,4.838068E+01,3.353255E+03,0.000000E+00,1.095962E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999505E+01,4.290201E+01,2.209355E+01,6.002561E+01
04:50:00,2.242710E+03,0.000000E+00,7.330218E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999606E+01,3.567546E+01,2.311315E+01,5.932168E+01,2.921326E+03,0.000000E+00,9.548169E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999580E+01,3.826618E+01,2.740666E+01,4.358852E+01,3.089531E+03,0.000000E+00,1.009791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999574E+01,3.880639E+01,2.592198E+01,5.013534E+01,5.815693E+03,0.000000E+00,1.900776E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.440337E+01,2.566083E+01,4.831639E+01,3.351666E+03,0.000000E+00,1.095443E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.292679E+01,2.208286E+01,5.992771E+01
04:55:00,2.242086E+03,0.000000E+00,7.328181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999607E+01,3.571470E+01,2.310693E+01,5.923476E+01,2.920821E+03,0.000000E+00,9.546519E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999581E+01,3.830262E+01,2.739373E+01,4.351740E+01,3.088966E+03,0.000000E+00,1.009607E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999575E+01,3.884188E+01,2.591019E+01,5.007760E+01,5.813204E+03,0.000000E+00,1.899963E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.442728E+01,2.564480E+01,4.824728E+01,3.349857E+03,0.000000E+00,1.094852E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999508E+01,4.295232E+01,2.207271E+01,5.982309E+01
05:00:00,2.241326E+03,0.000000E+00,7.325700E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999608E+01,3.575526E+01,2.310101E+01,5.914791E+01,2.920171E+03,0.000000E+00,9.544396E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.834015E+01,2.738097E+01,4.344255E+01,3.088255E+03,0.000000E+00,1.009375E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999576E+01,3.887841E+01,2.589861E+01,5.002024E+01,5.810381E+03,0.000000E+00,1.899040E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.445167E+01,2.562902E+01,4.817375E+01,3.347827E+03,0.000000E+00,1.094189E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999509E+01,4.297848E+01,2.206300E+01,5.971237E+01
05:05:00,2.240613E+03,0.000000E+00,7.323370E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999609E+01,3.579698E+01,2.309532E+01,5.906130E+01,2.919576E+03,0.000000E+00,9.542454E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999583E+01,3.837863E+01,2.736833E+01,4.336424E+01,3.087599E+03,0.000000E+00,1.009161E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999577E+01,3.891585E+01,2.588718E+01,4.996331E+01,5.807612E+03,0.000000E+00,1.898136E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.447644E+01,2.561347E+01,4.809610E+01,3.345828E+03,0.000000E+00,1.093536E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999510E+01,4.300516E+01,2.205365E+01,5.959605E+01
05:10:00,2.239960E+03,0.000000E+00,7.321238E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999610E+01,3.583960E+01,2.308932E+01,5.897923E+01,2.919060E+03,0.000000E+00,9.540770E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999584E+01,3.841781E+01,2.735577E+01,4.329401E+01,3.087024E+03,0.000000E+00,1.008973E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.895394E+01,2.587534E+01,4.991049E+01,5.804969E+03,0.000000E+00,1.897273E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999513E+01,4.450138E+01,2.559664E+01,4.803114E+01,3.343904E+03,0.000000E+00,1.092908E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999512E+01,4.303214E+01,2.204273E+01,5.949655E+01
05:15:00,2.239374E+03,0.000000E+00,7.319323E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999611E+01,3.588292E+01,2.308278E+01,5.890382E+01,2.918631E+03,0.000000E+00,9.539370E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,3.845755E+01,2.734326E+01,4.323869E+01,3.086539E+03,0.000000E+00,1.008815E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999578E+01,3.899255E+01,2.586290E+01,4.986346E+01,5.802457E+03,0.000000E+00,1.896453E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999514E+01,4.452641E+01,2.557793E+01,4.798806E+01,3.342060E+03,0.000000E+00,1.092306E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999513E+01,4.305929E+01,2.202932E+01,5.942633E+01
05:20:00,2.238856E+03,0.000000E+00,7.317632E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999612E+01,3.592685E+01,2.307578E+01,5.883505E+01,2.918290E+03,0.000000E+00,9.538261E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999586E+01,3.849776E+01,2.733079E+01,4.320004E+01,3.086145E+03,0.000000E+00,1.008686E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999579E+01,3.903160E+01,2.585003E+01,4.982201E+01,5.800080E+03,0.000000E+00,1.895677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999515E+01,4.455150E+01,2.555780E+01,4.796752E+01,3.340297E+03,0.000000E+00,1.091730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999514E+01,4.308658E+01,2.201378E+01,5.938638E+01
