Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,13915977225.303349,30709097497.05066,30709097497.05066,13915977225.303349,13915977225.303349 
