building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,context_building_count
relation/12582232,c0469f277749f93e,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,26c9f813c08a6b726ce93a55a5c9f55cc0a07a016d2e57623188e4b6cc1d62de,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1089.2873,1089.2873,1089.2873,9
relation/12582233,c6e90803c98dba87,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2ec56502f41dda6004e121c0ab044d7921c84a19133b7b3b13262ac6c83c0c32,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1445.4688,1445.4688,1445.4688,11
relation/12582234,a776387b1281ccea,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,86f4354c007a3b1557a39d2576e7242017a9ac83a62edfb94be0362b927796a6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1696.2899,1696.2899,1696.2899,15
relation/12586384,f37e1223ce23033c,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,71299b402f6af0cfcee627f1a68e4524e45ace287b60d082f7f318c9059682eb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,315.4494,315.4494,315.4494,9
relation/12628570,19f9bca61b89709d,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,83b6cff5b4086a5b21e1aa11791d40e7d412464030850868c5523bd09a27d995,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1732.358,1732.358,1732.358,11
relation/12628571,185b31a856fe0fac,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c0e561da4584c06f4d372f5b5e7cd0afd0b3ec5c216061bb1f1eb7c9f69be87e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1785.3522,1785.3522,1785.3522,5
relation/12638102,c618dfeb21e06f07,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,2e0c5dd0966e3f4303ebe3630a98f5cb59145ad003136f0fffc780a08e1358fc,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,293.423,293.423,293.423,6
relation/12638103,81c43893177d0d80,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c20583def8a6560d9c3fc5577e02de076d4145716006dbece420bcad33959e40,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1959.6288,1959.6288,1959.6288,6
relation/12700585,446f5434568f28e3,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,5720b9081381e1ad5c92dd17d9a0de1fbd1792a79b2ee3de5553ada234b0aac5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2740.6687,2740.6687,2740.6687,13
relation/12700645,c71e82e57d99bed1,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,33c76c82555502ec57e8f8b6c587405edc708792a5af2e24c33af6f9c31b4956,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1954.8622,1954.8622,1954.8622,8
relation/12702624,1d78cf9122f19e7a,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,e4e37aa29955b0d83fc6024cf51d53952e1b3e288a4226a45911aca6f9fe5a27,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,246.6295,246.6295,246.6295,8
relation/12702625,19353088b38e9293,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,96f8368c74e9535b20a5eb31a0187d405ec0e05cca7d23a27d26b7c808a057dc,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,617.6097,617.6097,617.6097,7
relation/12702626,8912451f8d1d6584,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,6e4f86205356db5db9ead62defb3d20fb62e68e1b715f943ef1565dfbaab604e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,922.7491,922.7491,922.7491,14
relation/12702627,17fbaa5f295509bc,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,6befffa34639f1287fee9b2ef2b63215a3abd8ef9d7e9c536f7b6c7000ce33a4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,938.5762,938.5762,938.5762,15
relation/12702628,8d717b848f17f68d,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,adabf40519aa3bf457292e030082d1d820f463adbc1e211ed3ecb98155725da8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,608.5964,608.5964,608.5964,20
relation/12702629,a3b8acbbaf7cf1cf,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,9557ce319f46f500e9efa517a6acc54587f50701c67e6b09f8aa130486cfc3a2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1501.7888,1501.7888,1366.6278,12
relation/12702630,cfd38851e11bd9f2,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,50c77e8ace4766ad29802d52c6d33bc6cd2378d2c3918aa190847fb7b1b8fd10,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2385.9864,2385.9864,2385.9864,11
relation/12702631,c2e07c6ddc86dc8e,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,72b0c80ea982dcfea0b32f5034c3157053ca5c3b21d0e763618b1641dfc0ec78,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,580.5272,580.5272,580.5272,16
relation/12702632,be68dcc0e83d5725,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,a468e3581b3ee325a9b34b576dd4d2d46f0b9daacfd87c09da9869cab9ac374e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,219.136,219.136,219.136,14
relation/12704090,3bc130c6f2491edc,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,823d37a60af1bcc903a13be78966e350a7a5646b6b6a9f48d97ecbecaddd9144,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,3330.281,3330.281,3330.281,14
relation/12706920,9f5c50f79a7d4f15,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,78785a1eb7f3c5374d82b558338d88e88c8917bedcb245a01f7862b964c7eb09,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,452.9885,452.9885,452.9885,10
relation/12707193,70c09d03c00aaeb5,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,2edc1aad6168a4de707d60ca9235321bfcfb7cda557e85499e72e3f7548a32a5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1484.7737,1484.7737,1484.7737,14
relation/12707194,ef9158b002b048ed,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c5c9a4d10e64eba693d78473dc3d9b55938d43454ce3195d984c95559535a76d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1091.6777,1091.6777,1091.6777,16
relation/12707195,4a3cf6b3b80ba8ee,ES.ME.AB.01.Gen.ReEx.001.001,AB,ES.01,FALLBACK_PENDING_LAYOUT,53749717f5a1b47d24cc7a1a93097902a5b3a1d0ee69011fa2912a92cf441755,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,284.6124,284.6124,284.6124,16
relation/12713025,77bd02d23440ce54,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c680005bbabea3c08252d7877f4ab4e82ea5d53c9afd8aaf714529a37e810c12,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1331.3563,1331.3563,1331.3563,17
relation/12713026,452f921168d22895,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,2a3f072be6b04a2de5050d8a9c56f0fced10f08f0e5101c28cd374e598156a18,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1503.8396,1503.8396,1503.8396,16
relation/12720242,0ca1486e737f8809,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,0dd5fee497ef33423151886e5aa789e05c0436eb529ea0d5991a4fb0015fe8be,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,99.6828,99.6828,99.6828,14
relation/12725306,cf6d326094b66d37,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,3770499ba16ba9304df6c973b780e1344237cefebc6cc2877f8321f8f0072f47,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,919.8428,919.8428,919.8428,12
relation/12743488,8646e385d56d94f9,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,6d8fc917211d8e55c73a32a0cbfab56a3fa8723fc2f04fcf4012d6fd7911be91,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1017.4778,1017.4778,1017.4778,6
relation/12765477,d634186e5eec2148,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,3e515e6c943a51d300f3b761c249be345d86881bf6adb6eaf5a95b093c888623,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2203.5637,2203.5637,2203.5637,12
relation/12765478,634a622529b8455a,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,75a5b6a54595cebcb46945ced2413c74d6dc417397bf41e6f4209d323f9551be,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2425.947,2425.947,2425.947,8
relation/12771675,d7bef8de84c0c135,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,e6afef4505771fcca713564615dcf7865fc5ad381146e93d73a10d17ab88f8da,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,673.9018,673.9018,673.9018,16
relation/12771676,8b3598ac47b3f4a0,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,8b9ae2f5975062222d40932496315432143156c157866b0c62a9445ba83c0a0f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,432.2408,432.2408,406.3167,10
relation/12794755,c089a1b34d5922a4,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,7de3747130fe7f61211cb5987b4b6b98d0d8be36c8afb543f6fbc97c32d9febd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2260.1258,2260.1258,2260.1258,16
relation/12800463,b56c88c9dbd87279,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,5e44f91af57cb4bfbe921704af8d161f6b6cfa1fd6677db9283c50aa1f6db76a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1366.1814,1366.1814,1366.1814,14
relation/12800464,919157f68be36042,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,e1333e4a92bed2bc2ecd21ebdb251011ef34342bdd85671b204bc9f8122a03ad,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1524.5775,1524.5775,1524.5775,12
relation/12800465,890016e14f4ecc5e,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c8cbfa79b7b2e1684d484740217546950724eb3d8055f6bbc2a0492ee37aba0d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1216.0988,1216.0988,1216.0988,13
relation/12803889,cc41d0f84f68ceda,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,e90e2b2f99eb00a243d592ef3b1f7c85747aea01578baec00bb725e0ddb06f2a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,2240.1915,2240.1915,2240.1915,15
relation/12803902,08e084e234959ba2,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,b03344c2d10de756525c4e6bbf72181cf5233ea126203f42fcbbbfc6811ef067,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1306.9312,1306.9312,1306.9312,14
relation/12818819,919761afea1827b3,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,79946c17a21f631b93b76481b320812376fabac9ec8f52eff9108f3196e8d01a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1944.9748,1944.9748,1944.9748,7
relation/12837455,a00df89085b2cd0c,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,4832a0d5594c6e29a84691308edea99dbdc8a0e866a87aa8d19df0d2ba841947,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,594.899,594.899,594.899,12
relation/12837456,f039875e129dcd1c,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,6335e6983f03667511dcc97c1119679ceff949a902f016cb782ab8dc320ad56b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,440.4276,440.4276,440.4276,13
relation/12837457,c2577233c56f2d0b,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,04e1e3c00014851dcbf1cff598121036cdd45287932c6f1bd17433561be02622,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,348.062,348.062,348.062,15
relation/12863111,dc4c8768bb34abb7,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,b864ff83d25af0b8b1ef987278d2d488dd054e31696eb466f42f1a8e42b3ee41,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,3017.9351,3017.9351,3017.9351,6
relation/12876435,1271cddbf6bd1e8a,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,e1ddec6eda9037460509094a3ae0e91686325131b5d947bd5524ac9b14b73223,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,886.4587,886.4587,886.4587,14
relation/12876436,ee59f26430f27ad4,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,71350baf982389eed27cc08737a2c58af7ebcf23967eef57d317204276e8247c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,73.2625,73.2625,73.2625,16
relation/12876437,9e05613344663735,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,647a825fa1827bccfc272430a18f68eb781b174e241ba87f8eeccd848f14a932,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,205.1217,205.1217,205.1217,18
relation/12877779,d342db5179c1ac49,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,61db5eaa27f9ed1589d43cd7b4a76a968642d98a5657a65909a57fcff348e697,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,3790.1006,3790.1006,3790.1006,22
relation/12877780,e21bec78b937acf5,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,00f496f177fae86f5635004ec7ae79ae31d907c3ae85a0f694e7e0d2044027e8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,461.7424,461.7424,420.1856,18
relation/12882209,5c52d86539f5f682,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,865b727dda83c502ef4f2f696d36a50476e455a2d397f845244b58ebc6e80cf2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1480.5168,1480.5168,1480.5168,20
relation/12882211,04c3d8bc97b3aa32,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,FALLBACK_PENDING_LAYOUT,0f86faf8964ec64aec77118e660bbc7562d08ae34deeacf339cdb54aa2f0ca62,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,498.0211,498.0211,498.0211,11
relation/12891866,9670c5cdbba65eea,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,d4ad3af30cfb43ebad09f533f5941579ad634a49c2fb9973e351396f1e320ea4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1038.7149,1038.7149,1038.7149,11
relation/12891867,e1e63c62f8b852ef,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,3b3ad0de4d16b7a20984b49c5e184cefc7f08a27df7282e0c61ac112d623a2b0,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,177.2973,177.2973,177.2973,20
relation/12891868,edea5e0e81996fc3,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,26e126f94dc285da40ecb4b03e8c42a968b6b3ec31578e31b60dfa202a3db85a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,106.5293,106.5293,106.5293,22
relation/12931517,0c479868a7ac0df9,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,e3b7a118774bf9b13707b1da5ee27d52be6ffed6db5e03b7942f2ad03daf7e41,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,193.6086,193.6086,193.6086,21
relation/12931518,98286196c85678d6,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,0ea78aa333d02d7feddb02123900541c4c8b92ba056cd7191ed22b45f9f232e9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,890.648,890.648,890.648,17
relation/12993356,f734f8445bc66815,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,29d7c5eb91f83233f9d680e21850cc9d55394a0b83fccf521c0ace7f0ca21fee,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1341.3287,1341.3287,1341.3287,16
relation/13005466,bdea183b20e2e24c,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,c46a4b10fab21306aed2eb5cf98825d943c66a7f39a02fbe899480e48b944580,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,438.9993,438.9993,438.9993,15
relation/13033800,643e9972f4f04889,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,08c7f24ae9a6215365707935fa91ba572479f95c76d46c2bc373683355b460df,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,417.2166,417.2166,404.6706,14
relation/13033801,869223a6b12365f5,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,a2dddcb4584980c2bbb2276264df06d9cfa9ab8fa6325c713cd01c24efa655ff,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1276.3487,1276.3487,1276.3487,16
relation/13146436,a5d3b1ad4c1b72f3,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2755a504e26e1eea8b2c872bcda067a18ca50c0237537dcc6dfd9d645e00013e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,224.433,224.433,224.433,14
relation/13146437,910a2f05e7cee5e2,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,3222f063eefc12566ee6d869a5745414868760bd85151441a9450013d51f06a4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,3778.1461,3778.1461,3778.1461,21
relation/13160790,6e786c27ec16ef00,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,17972ab9c68a4ee17c4dfeb9b2ac52fe940e5176a45cc517ab9fe74cb0dcb150,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1274.8722,1274.8722,1274.8722,15
relation/13160791,117eaf493c1eb230,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,bf73d489169d729ffc332904ba08ce463e01560b209456247bbe3cf5d3fd63a5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1697.2898,1697.2898,1697.2898,18
relation/13263924,7a62499d5756d6be,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,5169c364c3e99f9b805948f296c63562e88e96fb4bdaeac1e13dec2d280e8f73,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,547.4988,547.4988,547.4988,17
relation/13263925,a6ae5d2905c6afa5,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,1eb657154ff0d68adc388a1546c0006b1e5f4ef5e0606541d943153f63511d6c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,210.8964,210.8964,191.9158,13
relation/13263926,87b0b0e3dfa4a717,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,aadd283defe1471c200a73f45305f6b4b4a7af07a357fbd5ff4d9ada7cae131c,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,308.8365,308.8365,308.8365,18
relation/13296657,66f7ad439542e6c2,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,FALLBACK_PENDING_LAYOUT,60839c12af7cac49c9f472f14588c97d6d6b590c0321763fcb9fca7b43d76a62,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,5568.4571,5568.4571,5568.4571,9
relation/13306447,6bbac3cd74491459,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,66b387dc9859d75c316445cd9aef6e07a14d9537f5cce9293afae58285194aec,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1389.5627,1389.5627,1389.5627,7
relation/13306448,1713fe07d5da67fa,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,60bbc0a43821cff85cc70a446699eeb55b5bd8ec292e4c740f9d62a011dadc17,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1404.4645,1404.4645,1404.4645,6
relation/13307655,c77aa0929b820add,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,81990b3b2bf7064f6d7a07645763ef19947c0d80c11892b57b9a4210c31c39a8,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,899.5958,899.5958,899.5958,10
relation/13340529,2569190f181f9d28,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,3fff31da6a7f46ea59be5b8c8a807ae84850fddb6e569b4110dfbd01eb07209a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,816.8809,816.8809,816.8809,20
relation/13340530,9bf7e39352e8a8cd,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,1924db14b0a273f141c8563605618892f4b2cdcc9e7cbbc822473a95cbae459f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,828.5172,828.5172,803.6759,18
relation/13381288,fad1a473d42a86de,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,4cf0ca102270540d2aa25ef418c16c5e9cefa27c2e32aea4997aa930b9ee936d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,800.9513,800.9513,800.9513,14
relation/13430481,02fb1e2d3fc8a1d7,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,23393b33a847180b78f2cb166648ac14f857830da51d503dd88ee499a0515f7d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,280.7336,280.7336,280.7336,7
relation/13430482,4524352837d47fed,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,c663ae968eda95a80cc0634a99434af7966336af7df6303bdd67cb57dcd7f9bb,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,157.2449,157.2449,157.2449,13
relation/3730743,b56bda9013da5b2d,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,FALLBACK_PENDING_LAYOUT,c0ee6b050ecc12982acb2d686dd8f5573212b02863e2abd95012246595f59382,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,9343.258,9343.258,9343.258,15
relation/4154504,93508209cc1fda3f,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,6ca8786434402cb4a4fbff79baef9a8d33f8ca97ecb6816025fc958d9fb31499,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,143.8923,143.8923,143.8923,7
relation/4154505,6174aafd72973590,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,775fde52571e3961ae7630025acd171c7e8e72a4ee444f91dbc5c83814060b95,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1007.816,1007.816,1007.816,11
relation/4154506,60d23062ec196ddb,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,88ed53fddaaeb283be21bd71e0d69b63c515e73f9af43670f740c7210d71fc26,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,1430.1026,1430.1026,1430.1026,13
