Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W]
06:00:00,7.261484E-01,2.713335E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.491459E+03,2.904702E-01,2.447718E+03,6.065585E+03,2.371128E+00,1.341431E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.482715E+04,2.371128E+00,1.998089E+04,4.951378E+04,5.101040E-01,1.968101E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.223965E+03,3.288944E-01,3.645995E+03,7.373557E+03,5.095988E-01,1.966861E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.223965E+03,2.234262E-01,1.882756E+03,4.665575E+03
06:10:00,1.277272E+00,4.056560E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.459790E+03,4.928193E-01,5.540768E+03,1.073146E+04,2.371128E+00,1.341431E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.456864E+04,2.371128E+00,2.023941E+04,4.977984E+04,7.441916E-01,2.532001E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.199605E+03,6.030799E-01,8.062337E+03,1.358016E+04,7.437548E-01,2.530938E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.199605E+03,2.234262E-01,1.907115E+03,4.690645E+03
06:20:00,1.489376E+00,4.517076E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.428121E+03,5.395154E-01,6.211027E+03,1.174733E+04,2.371128E+00,1.341431E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.431012E+04,2.885328E+00,2.857848E+04,6.693458E+04,8.544422E-01,2.770257E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.175245E+03,7.064662E-01,9.530154E+03,1.565867E+04,8.539755E-01,2.769143E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.175245E+03,2.234262E-01,1.931475E+03,4.715714E+03
06:30:00,1.901180E+00,5.429433E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.396451E+03,6.138638E-01,7.265415E+03,1.337273E+04,2.904244E+00,1.452975E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.405160E+04,3.244797E+00,3.413013E+04,7.847400E+04,1.022043E+00,3.133263E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.150886E+03,8.201615E-01,1.106582E+04,1.785234E+04,1.021551E+00,3.132112E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.150886E+03,2.234262E-01,1.955834E+03,4.740780E+03
06:40:00,2.079530E+00,5.765748E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.364782E+03,7.035827E-01,8.504726E+03,1.526706E+04,3.187594E+00,1.516065E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.379308E+04,5.090760E+00,6.165666E+04,1.371413E+05,1.111622E+00,3.301753E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.126526E+03,9.267267E-01,1.239093E+04,1.962244E+04,1.111105E+00,3.300567E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.126526E+03,2.234262E-01,1.980194E+03,4.765849E+03
06:50:00,2.272050E+00,6.117472E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.333113E+03,8.066794E-01,9.886307E+03,1.739815E+04,3.481736E+00,1.584150E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.353457E+04,5.529941E+00,6.731235E+04,1.498434E+05,1.203723E+00,3.467590E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.102167E+03,1.043751E+00,1.376687E+04,2.157359E+04,1.203182E+00,3.466374E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.102167E+03,2.236116E-01,2.007153E+03,4.796799E+03
07:00:00,2.460863E+00,6.443139E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.301444E+03,9.090953E-01,1.120437E+04,1.938610E+04,3.797055E+00,1.659700E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.327605E+04,6.067872E+00,7.403805E+04,1.639335E+05,1.293880E+00,3.620601E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.077807E+03,1.160166E+00,1.502570E+04,2.308409E+04,1.293315E+00,3.619359E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.077807E+03,2.555756E-01,2.474484E+03,5.822629E+03
07:10:00,2.800937E+00,7.037655E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.224533E+03,1.415887E+00,1.779719E+04,2.757605E+04,4.873197E+00,1.892115E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.264822E+04,1.030859E+01,1.280069E+05,2.522644E+05,1.449279E+00,3.899682E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.018649E+03,1.451374E+00,1.864561E+04,2.626186E+04,1.448594E+00,3.898208E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,4.018649E+03,5.188680E-01,6.047548E+03,1.265650E+04
07:20:00,3.135533E+00,7.626294E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.147622E+03,1.870946E+00,2.323666E+04,3.512743E+04,5.748282E+00,2.059758E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.202039E+04,9.535095E+00,1.152037E+05,2.263308E+05,1.595817E+00,4.151503E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.959490E+03,1.738687E+00,2.188702E+04,3.010288E+04,1.595106E+00,4.150003E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.959490E+03,7.114296E-01,8.456981E+03,1.727112E+04
07:30:00,3.376407E+00,7.989187E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,5.070712E+03,2.668353E+00,3.254102E+04,4.771205E+04,6.939504E+00,2.291866E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.139257E+04,1.278935E+01,1.534508E+05,2.927912E+05,1.714976E+00,4.332775E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.900331E+03,2.070869E+00,2.541494E+04,3.392705E+04,1.714255E+00,4.331288E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.900331E+03,1.048837E+00,1.250030E+04,2.467497E+04
07:40:00,3.648856E+00,8.393024E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.993801E+03,2.989664E+00,3.536878E+04,5.161510E+04,7.545794E+00,2.393915E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.076474E+04,1.266836E+01,1.477596E+05,2.817257E+05,1.838583E+00,4.511866E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.841172E+03,2.291636E+00,2.728369E+04,3.613924E+04,1.837839E+00,4.510367E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.841172E+03,1.190949E+00,1.387957E+04,2.721037E+04
07:50:00,3.905165E+00,8.739857E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.916890E+03,3.332090E+00,3.814222E+04,5.441370E+04,8.254789E+00,2.510730E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,4.013691E+04,1.410330E+01,1.601777E+05,2.947747E+05,1.956926E+00,4.669120E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.782013E+03,2.501253E+00,2.881816E+04,3.724207E+04,1.956162E+00,4.667617E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.782013E+03,1.346032E+00,1.527695E+04,2.878193E+04
08:00:00,4.155482E+00,9.051326E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.839979E+03,3.668534E+00,4.053058E+04,5.654081E+04,8.926989E+00,2.613803E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.950908E+04,1.540652E+01,1.697846E+05,3.011151E+05,2.072714E+00,4.810450E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.722854E+03,2.707802E+00,3.012355E+04,3.812850E+04,2.071930E+00,4.808944E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.722854E+03,1.499242E+00,1.650915E+04,2.984952E+04
08:10:00,3.701879E+00,8.114750E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.754020E+03,3.102506E+00,3.442899E+04,4.698325E+04,7.131832E+00,2.243234E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.880739E+04,1.298253E+01,1.438942E+05,2.438246E+05,1.888435E+00,4.423183E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.656736E+03,2.465788E+00,2.741314E+04,3.424652E+04,1.887663E+00,4.421716E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.656736E+03,1.287624E+00,1.426898E+04,2.448763E+04
08:20:00,3.584605E+00,7.896895E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.668061E+03,3.030644E+00,3.380187E+04,4.581273E+04,7.036660E+00,2.227086E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.810570E+04,1.267254E+01,1.414538E+05,2.364448E+05,1.833113E+00,4.319790E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.590617E+03,2.397069E+00,2.673427E+04,3.332310E+04,1.832357E+00,4.318355E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.590617E+03,1.269947E+00,1.417339E+04,2.394522E+04
08:30:00,3.353923E+00,7.458985E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.582102E+03,2.585928E+00,2.893327E+04,3.919986E+04,5.754272E+00,1.983653E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.740401E+04,1.084917E+01,1.218478E+05,2.018137E+05,1.744418E+00,4.151424E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.524498E+03,2.272542E+00,2.541340E+04,3.162746E+04,1.743657E+00,4.149980E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.524498E+03,1.100454E+00,1.235190E+04,2.059974E+04
08:40:00,3.318226E+00,7.391134E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.496143E+03,2.598687E+00,2.916263E+04,3.925685E+04,5.798340E+00,1.992009E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.670232E+04,1.089670E+01,1.230896E+05,2.014285E+05,1.726144E+00,4.116708E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.458379E+03,2.266264E+00,2.541038E+04,3.154234E+04,1.725392E+00,4.115281E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.458379E+03,1.120786E+00,1.264568E+04,2.079621E+04
08:50:00,3.278233E+00,7.315160E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.410184E+03,2.574946E+00,2.898445E+04,3.851256E+04,5.718967E+00,1.976940E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.600063E+04,1.078593E+01,1.225607E+05,1.957215E+05,1.707749E+00,4.081769E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.392261E+03,2.261195E+00,2.542054E+04,3.137704E+04,1.707003E+00,4.080353E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.392261E+03,1.126370E+00,1.277439E+04,2.042146E+04
09:00:00,3.242099E+00,7.246523E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.324225E+03,2.555921E+00,2.885877E+04,3.788659E+04,5.646142E+00,1.963114E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.529894E+04,1.069759E+01,1.222814E+05,1.908498E+05,1.691191E+00,4.050323E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.326142E+03,2.260509E+00,2.547940E+04,3.130448E+04,1.690451E+00,4.048918E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.326142E+03,1.136187E+00,1.295023E+04,2.015353E+04
09:10:00,3.209455E+00,7.184523E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.247314E+03,2.540555E+00,2.876425E+04,3.738047E+04,5.580947E+00,1.950736E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.467111E+04,1.062458E+01,1.220943E+05,1.868509E+05,1.676200E+00,4.021856E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.266983E+03,2.263777E+00,2.557471E+04,3.131339E+04,1.675465E+00,4.020460E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.266983E+03,1.149216E+00,1.315435E+04,1.999650E+04
09:20:00,3.179648E+00,7.127915E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.170403E+03,2.527397E+00,2.869431E+04,3.697712E+04,5.521664E+00,1.939481E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.404329E+04,1.055833E+01,1.219822E+05,1.836120E+05,1.662502E+00,3.995845E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.207824E+03,2.269685E+00,2.569939E+04,3.138422E+04,1.661771E+00,3.994458E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.207824E+03,1.164110E+00,1.337922E+04,1.993198E+04
09:30:00,3.152165E+00,7.075726E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.093492E+03,2.515780E+00,2.864158E+04,3.665229E+04,5.467213E+00,1.929144E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.341546E+04,1.049611E+01,1.219155E+05,1.809599E+05,1.649868E+00,3.971857E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.148665E+03,2.277577E+00,2.584620E+04,3.149785E+04,1.649142E+00,3.970479E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.148665E+03,1.180253E+00,1.361803E+04,1.993719E+04
09:40:00,3.126764E+00,7.027493E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,4.016582E+03,2.506311E+00,2.861314E+04,3.640081E+04,5.417144E+00,1.919639E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.278763E+04,1.044513E+01,1.219769E+05,1.788857E+05,1.638183E+00,3.949673E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.089507E+03,2.287419E+00,2.601507E+04,3.164681E+04,1.637462E+00,3.948304E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.089507E+03,1.198228E+00,1.387763E+04,2.000902E+04
09:50:00,3.103011E+00,6.982391E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.939671E+03,2.497892E+00,2.859642E+04,3.619841E+04,5.370401E+00,1.910765E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.215980E+04,1.039730E+01,1.220736E+05,1.771837E+05,1.627255E+00,3.928925E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.030348E+03,2.298507E+00,2.619786E+04,3.181772E+04,1.626538E+00,3.927564E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,3.030348E+03,1.216965E+00,1.414575E+04,2.012284E+04
10:00:00,3.080625E+00,6.939888E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.862760E+03,2.490580E+00,2.859202E+04,3.603912E+04,5.326352E+00,1.902402E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.153197E+04,1.035442E+01,1.222252E+05,1.758206E+05,1.616958E+00,3.909376E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.971189E+03,2.310589E+00,2.639170E+04,3.200505E+04,1.616245E+00,3.908023E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.971189E+03,1.236374E+00,1.442135E+04,2.027177E+04
10:10:00,3.059430E+00,6.899646E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.794897E+03,2.484023E+00,2.858695E+04,3.590416E+04,5.284623E+00,1.894480E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.097801E+04,1.031521E+01,1.223435E+05,1.746579E+05,1.607209E+00,3.890869E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.918990E+03,2.323197E+00,2.658443E+04,3.219450E+04,1.606501E+00,3.889524E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.918990E+03,1.256084E+00,1.469331E+04,2.043934E+04
10:20:00,3.039278E+00,6.861387E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.727035E+03,2.478172E+00,2.858972E+04,3.579824E+04,5.244911E+00,1.886941E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,3.042404E+04,1.027874E+01,1.224922E+05,1.737227E+05,1.597943E+00,3.873278E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.866791E+03,2.336275E+00,2.678238E+04,3.239176E+04,1.597239E+00,3.871940E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.866791E+03,1.276034E+00,1.496793E+04,2.062876E+04
10:30:00,3.020111E+00,6.824999E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.659173E+03,2.472966E+00,2.859967E+04,3.571728E+04,5.207137E+00,1.879770E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.987008E+04,1.024455E+01,1.226661E+05,1.729790E+05,1.589130E+00,3.856548E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.814592E+03,2.349690E+00,2.698408E+04,3.259462E+04,1.588430E+00,3.855218E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.814592E+03,1.296095E+00,1.524376E+04,2.083554E+04
10:40:00,3.001753E+00,6.790146E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.591310E+03,2.468278E+00,2.861536E+04,3.565685E+04,5.170881E+00,1.872888E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.931611E+04,1.021208E+01,1.228591E+05,1.723941E+05,1.580693E+00,3.840531E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.762393E+03,2.363244E+00,2.718731E+04,3.280018E+04,1.579996E+00,3.839208E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.762393E+03,1.316092E+00,1.551886E+04,2.105493E+04
10:50:00,2.984099E+00,6.756631E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.523448E+03,2.464026E+00,2.863591E+04,3.561355E+04,5.135913E+00,1.866250E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.876214E+04,1.018093E+01,1.230665E+05,1.719411E+05,1.572585E+00,3.825139E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.710194E+03,2.376777E+00,2.739032E+04,3.300616E+04,1.571891E+00,3.823822E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.710194E+03,1.335882E+00,1.579164E+04,2.128293E+04
11:00:00,2.967086E+00,6.724334E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.455585E+03,2.460154E+00,2.866068E+04,3.558473E+04,5.102114E+00,1.859833E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.820818E+04,1.015080E+01,1.232854E+05,1.715983E+05,1.564776E+00,3.810315E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.657995E+03,2.390162E+00,2.759166E+04,3.321082E+04,1.564086E+00,3.809005E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.657995E+03,1.355342E+00,1.606075E+04,2.151619E+04
11:10:00,2.950662E+00,6.693155E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.410344E+03,2.456435E+00,2.866452E+04,3.554275E+04,5.069384E+00,1.853620E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.783887E+04,1.012138E+01,1.233273E+05,1.711573E+05,1.557243E+00,3.796014E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.623196E+03,2.403132E+00,2.777099E+04,3.339298E+04,1.556556E+00,3.794711E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.623196E+03,1.374216E+00,1.630589E+04,2.173205E+04
11:20:00,2.934820E+00,6.663081E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.365102E+03,2.452842E+00,2.866977E+04,3.550928E+04,5.037743E+00,1.847614E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.746956E+04,1.009273E+01,1.233777E+05,1.707958E+05,1.549980E+00,3.782228E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.588396E+03,2.415600E+00,2.794472E+04,3.356964E+04,1.549297E+00,3.780931E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.588396E+03,1.392413E+00,1.654350E+04,2.194627E+04
11:30:00,2.919477E+00,6.633953E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.319860E+03,2.449323E+00,2.867582E+04,3.548263E+04,5.006998E+00,1.841777E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.710025E+04,1.006466E+01,1.234346E+05,1.705008E+05,1.542952E+00,3.768885E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.553597E+03,2.427456E+00,2.811163E+04,3.373953E+04,1.542272E+00,3.767594E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.553597E+03,1.409829E+00,1.677241E+04,2.215665E+04
11:40:00,2.904585E+00,6.605683E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.274619E+03,2.445839E+00,2.868227E+04,3.546136E+04,4.977049E+00,1.836092E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.673094E+04,1.003690E+01,1.234949E+05,1.702599E+05,1.536136E+00,3.755946E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.518798E+03,2.438605E+00,2.827066E+04,3.390146E+04,1.535459E+00,3.754662E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.518798E+03,1.426374E+00,1.699160E+04,2.236117E+04
11:50:00,2.890118E+00,6.578221E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.229377E+03,2.442364E+00,2.868881E+04,3.544433E+04,4.947854E+00,1.830550E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.636163E+04,1.000922E+01,1.235560E+05,1.700625E+05,1.529520E+00,3.743388E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.483998E+03,2.448970E+00,2.842096E+04,3.405440E+04,1.528847E+00,3.742109E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.483998E+03,1.441969E+00,1.720020E+04,2.255807E+04
12:00:00,2.876055E+00,6.551523E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.184135E+03,2.438872E+00,2.869516E+04,3.543052E+04,4.919376E+00,1.825144E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.599232E+04,9.981432E+00,1.236158E+05,1.698998E+05,1.523095E+00,3.731190E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.449199E+03,2.458487E+00,2.856181E+04,3.419753E+04,1.522424E+00,3.729917E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.449199E+03,1.456549E+00,1.739748E+04,2.274590E+04
12:10:00,2.862399E+00,6.525601E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.147942E+03,2.436003E+00,2.869944E+04,3.541849E+04,4.891650E+00,1.819881E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.569687E+04,9.953582E+00,1.236014E+05,1.696959E+05,1.516860E+00,3.719355E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.421359E+03,2.467194E+00,2.868677E+04,3.432413E+04,1.516192E+00,3.718087E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.421359E+03,1.470147E+00,1.757692E+04,2.291758E+04
12:20:00,2.849105E+00,6.500365E+04,2.904702E-01,0.000000E+00,0.000000E+00,2.904702E-01,3.111749E+03,2.434213E+00,2.871581E+04,3.542765E+04,4.864571E+00,1.814740E+05,2.371128E+00,0.000000E+00,0.000000E+00,2.371128E+00,2.540142E+04,9.928001E+00,1.236125E+05,1.696055E+05,1.510796E+00,3.707844E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.393520E+03,2.475352E+00,2.880571E+04,3.444855E+04,1.510131E+00,3.706581E+04,2.234262E-01,0.000000E+00,0.000000E+00,2.234262E-01,2.393520E+03,1.483032E+00,1.774847E+04,2.309810E+04
