Time,BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Heat Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Cool Load [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877130_PART0_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
15:00:00,2.336875E+02,0.000000E+00,7.638741E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999902E+01,4.867284E+01,3.142131E+01,4.511813E+01,6.561292E+02,0.000000E+00,2.144745E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.141494E+01,2.716837E+01,5.769593E+01,7.591346E+02,0.000000E+00,2.481443E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999889E+01,5.166810E+01,2.847377E+01,5.345690E+01
15:10:00,2.195023E+02,0.000000E+00,7.175057E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999901E+01,4.844240E+01,3.145875E+01,4.475589E+01,6.445882E+02,0.000000E+00,2.107020E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.138909E+01,2.729586E+01,5.693050E+01,7.537688E+02,0.000000E+00,2.463903E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999889E+01,5.166471E+01,2.862100E+01,5.269031E+01
15:20:00,2.045162E+02,0.000000E+00,6.685198E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999908E+01,4.817631E+01,3.147634E+01,4.443776E+01,6.337277E+02,0.000000E+00,2.071519E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.136368E+01,2.740282E+01,5.623182E+01,7.496270E+02,0.000000E+00,2.450364E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999890E+01,5.166173E+01,2.874355E+01,5.199904E+01
15:30:00,1.892924E+02,0.000000E+00,6.187572E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999910E+01,4.789882E+01,3.148191E+01,4.415096E+01,6.236622E+02,0.000000E+00,2.038617E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.134158E+01,2.749835E+01,5.557759E+01,7.467081E+02,0.000000E+00,2.440823E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999889E+01,5.166206E+01,2.885463E+01,5.134982E+01
15:40:00,1.821714E+02,0.000000E+00,5.954808E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999909E+01,4.764119E+01,3.144611E+01,4.397053E+01,6.152276E+02,0.000000E+00,2.011046E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.132424E+01,2.757567E+01,5.499104E+01,7.442631E+02,0.000000E+00,2.432830E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999890E+01,5.166589E+01,2.896527E+01,5.071159E+01
15:50:00,1.832592E+02,0.000000E+00,5.990362E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999890E+01,4.755712E+01,3.158812E+01,4.335215E+01,6.084875E+02,0.000000E+00,1.989014E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.131585E+01,2.772056E+01,5.419766E+01,7.422429E+02,0.000000E+00,2.426227E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999890E+01,5.167100E+01,2.907856E+01,5.007503E+01
16:00:00,1.922637E+02,0.000000E+00,6.284684E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999868E+01,4.771147E+01,3.174819E+01,4.269934E+01,6.035742E+02,0.000000E+00,1.972953E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.131629E+01,2.787356E+01,5.339111E+01,7.406656E+02,0.000000E+00,2.421071E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999890E+01,5.167663E+01,2.919058E+01,4.945054E+01
16:10:00,2.116203E+02,0.000000E+00,6.917385E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999851E+01,4.806800E+01,3.189362E+01,4.209120E+01,6.014885E+02,0.000000E+00,1.966135E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.132350E+01,2.802584E+01,5.259862E+01,7.406727E+02,0.000000E+00,2.421095E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.168311E+01,2.930194E+01,4.883539E+01
16:20:00,2.396826E+02,0.000000E+00,7.834638E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999833E+01,4.857276E+01,3.205684E+01,4.144817E+01,6.020274E+02,0.000000E+00,1.967896E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.134194E+01,2.819814E+01,5.175522E+01,7.417038E+02,0.000000E+00,2.424465E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.169656E+01,2.942523E+01,4.819240E+01
16:30:00,2.768239E+02,0.000000E+00,9.048651E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999819E+01,4.912954E+01,3.220143E+01,4.085509E+01,6.051443E+02,0.000000E+00,1.978084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.137140E+01,2.836797E+01,5.092919E+01,7.437893E+02,0.000000E+00,2.431283E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.171689E+01,2.954251E+01,4.757088E+01
16:40:00,3.158402E+02,0.000000E+00,1.032395E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999826E+01,4.967355E+01,3.231817E+01,4.033046E+01,6.097053E+02,0.000000E+00,1.992993E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.140822E+01,2.852898E+01,5.013796E+01,7.470209E+02,0.000000E+00,2.441846E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.174086E+01,2.965799E+01,4.695818E+01
16:50:00,3.568100E+02,0.000000E+00,1.166312E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999835E+01,5.013806E+01,3.236453E+01,3.996723E+01,6.158566E+02,0.000000E+00,2.013101E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.144597E+01,2.865056E+01,4.946768E+01,7.515042E+02,0.000000E+00,2.456501E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.176559E+01,2.975780E+01,4.639089E+01
17:00:00,4.001170E+02,0.000000E+00,1.307870E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999847E+01,5.051431E+01,3.238718E+01,3.965633E+01,6.238333E+02,0.000000E+00,2.039175E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.148438E+01,2.876084E+01,4.883364E+01,7.573750E+02,0.000000E+00,2.475692E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.179097E+01,2.985172E+01,4.584148E+01
17:10:00,4.464708E+02,0.000000E+00,1.459389E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999856E+01,5.082435E+01,3.240239E+01,3.936023E+01,6.347355E+02,0.000000E+00,2.074812E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999896E+01,5.152633E+01,2.886725E+01,4.821363E+01,7.658466E+02,0.000000E+00,2.503385E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.181798E+01,2.994238E+01,4.530245E+01
17:20:00,4.971535E+02,0.000000E+00,1.625059E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999861E+01,5.109436E+01,3.239789E+01,3.909191E+01,6.489137E+02,0.000000E+00,2.121158E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999896E+01,5.157383E+01,2.895537E+01,4.763047E+01,7.771480E+02,0.000000E+00,2.540327E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.184753E+01,3.000343E+01,4.482559E+01
17:30:00,5.515311E+02,0.000000E+00,1.802809E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999865E+01,5.133404E+01,3.237442E+01,3.884090E+01,6.669167E+02,0.000000E+00,2.180007E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.162742E+01,2.902604E+01,4.707059E+01,7.916577E+02,0.000000E+00,2.587756E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.187954E+01,3.005265E+01,4.435429E+01
17:40:00,6.096329E+02,0.000000E+00,1.992733E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999869E+01,5.154232E+01,3.234431E+01,3.857782E+01,6.888014E+02,0.000000E+00,2.251543E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.168688E+01,2.909065E+01,4.649997E+01,8.097086E+02,0.000000E+00,2.646761E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.191397E+01,3.009891E+01,4.386358E+01
17:50:00,6.656296E+02,0.000000E+00,2.175776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999875E+01,5.170709E+01,3.225720E+01,3.841252E+01,7.120568E+02,0.000000E+00,2.327560E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.174627E+01,2.910481E+01,4.603770E+01,8.308202E+02,0.000000E+00,2.715770E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.195008E+01,3.010878E+01,4.343796E+01
18:00:00,7.207003E+02,0.000000E+00,2.355793E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999884E+01,5.181057E+01,3.211718E+01,3.833632E+01,7.376263E+02,0.000000E+00,2.411141E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999897E+01,5.179143E+01,2.905500E+01,4.571773E+01,8.573713E+02,0.000000E+00,2.802560E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.198472E+01,3.008666E+01,4.306605E+01
18:10:00,7.667645E+02,0.000000E+00,2.506370E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999887E+01,5.188057E+01,3.192205E+01,3.835486E+01,7.598532E+02,0.000000E+00,2.483796E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999897E+01,5.182979E+01,2.895193E+01,4.551029E+01,8.813870E+02,0.000000E+00,2.881062E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.202662E+01,3.004035E+01,4.272850E+01
18:20:00,8.018005E+02,0.000000E+00,2.620898E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.191427E+01,3.170396E+01,3.841602E+01,7.773824E+02,0.000000E+00,2.541096E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999900E+01,5.184766E+01,2.882788E+01,4.534951E+01,9.013835E+02,0.000000E+00,2.946427E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999896E+01,5.204954E+01,2.996252E+01,4.246144E+01
18:30:00,8.255137E+02,0.000000E+00,2.698416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.191925E+01,3.149742E+01,3.845570E+01,7.896384E+02,0.000000E+00,2.581159E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999901E+01,5.184522E+01,2.870721E+01,4.518387E+01,9.171364E+02,0.000000E+00,2.997920E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999898E+01,5.204881E+01,2.987842E+01,4.221423E+01
18:40:00,8.395795E+02,0.000000E+00,2.744397E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.191234E+01,3.130823E+01,3.846459E+01,7.968252E+02,0.000000E+00,2.604652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999901E+01,5.183354E+01,2.859122E+01,4.501413E+01,9.282660E+02,0.000000E+00,3.034301E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999898E+01,5.203735E+01,2.979325E+01,4.197797E+01
18:50:00,8.489128E+02,0.000000E+00,2.774909E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.190382E+01,3.117993E+01,3.834741E+01,8.010513E+02,0.000000E+00,2.618468E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999901E+01,5.182040E+01,2.852814E+01,4.471501E+01,9.350316E+02,0.000000E+00,3.056417E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999897E+01,5.202479E+01,2.974311E+01,4.166592E+01
19:00:00,8.514879E+02,0.000000E+00,2.783328E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999894E+01,5.189621E+01,3.106557E+01,3.820605E+01,8.008841E+02,0.000000E+00,2.617921E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999900E+01,5.180804E+01,2.847380E+01,4.440167E+01,9.347973E+02,0.000000E+00,3.055652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999896E+01,5.201360E+01,2.969513E+01,4.135696E+01
19:10:00,8.557081E+02,0.000000E+00,2.797123E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.188886E+01,3.094197E+01,3.809033E+01,8.023347E+02,0.000000E+00,2.622663E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999899E+01,5.179604E+01,2.840595E+01,4.413063E+01,9.362892E+02,0.000000E+00,3.060529E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999896E+01,5.200298E+01,2.963106E+01,4.109348E+01
19:20:00,8.630403E+02,0.000000E+00,2.821091E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999890E+01,5.189384E+01,3.077773E+01,3.806126E+01,8.063351E+02,0.000000E+00,2.635739E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999897E+01,5.179543E+01,2.829692E+01,4.396397E+01,9.409450E+02,0.000000E+00,3.075747E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.200351E+01,2.951865E+01,4.094331E+01
19:30:00,8.731491E+02,0.000000E+00,2.854133E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999889E+01,5.191052E+01,3.058716E+01,3.808374E+01,8.126652E+02,0.000000E+00,2.656430E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.180601E+01,2.816007E+01,4.386193E+01,9.484704E+02,0.000000E+00,3.100345E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.201437E+01,2.937084E+01,4.087059E+01
19:40:00,8.861199E+02,0.000000E+00,2.896531E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999888E+01,5.193131E+01,3.035787E+01,3.818397E+01,8.213984E+02,0.000000E+00,2.684976E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999895E+01,5.182112E+01,2.799994E+01,4.381139E+01,9.589632E+02,0.000000E+00,3.134642E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.202882E+01,2.917554E+01,4.090253E+01
