Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,105468071895.00336,385159557494.26465,385159557494.26465,105468071895.00336,105468071895.00336 
