Time,RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12582232_F0_WHOLE::Des Latent Heat Load [W],RELATION_12582232_F0_WHOLE::Des Latent Cool Load [W],RELATION_12582232_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12582232_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12582232_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12582232_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12582232_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12582232_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12582232_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12582232_F1_WHOLE::Des Latent Heat Load [W],RELATION_12582232_F1_WHOLE::Des Latent Cool Load [W],RELATION_12582232_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12582232_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12582232_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12582232_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12582232_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12582232_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12582232_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12582232_F2_WHOLE::Des Latent Heat Load [W],RELATION_12582232_F2_WHOLE::Des Latent Cool Load [W],RELATION_12582232_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12582232_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12582232_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12582232_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12582232_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12582232_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12582232_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12582232_F3_WHOLE::Des Latent Heat Load [W],RELATION_12582232_F3_WHOLE::Des Latent Cool Load [W],RELATION_12582232_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12582232_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12582232_F3_WHOLE::Des Heat Load No DOAS [W],RELATION_12582232_F3_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12582232_F3_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12582232_F3_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12582232_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.006325E+04,0.000000E+00,3.288705E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999154E+01,3.668461E+01,2.930092E+01,1.646173E+01,1.014646E+04,0.000000E+00,3.315896E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.677869E+01,3.309358E+01,1.325065E+01,1.077972E+04,0.000000E+00,3.522837E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.731291E+01,3.460959E+01,1.216976E+01,2.066578E+04,0.000000E+00,6.753447E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999062E+01,4.227443E+01,3.376087E+01,1.275444E+01
00:20:00,1.019252E+04,0.000000E+00,3.330937E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999157E+01,3.678432E+01,2.920799E+01,1.653565E+01,1.028946E+04,0.000000E+00,3.362612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999153E+01,3.688337E+01,3.298756E+01,1.331960E+01,1.092950E+04,0.000000E+00,3.571771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.741540E+01,3.448358E+01,1.224653E+01,2.084586E+04,0.000000E+00,6.812268E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999067E+01,4.234766E+01,3.353607E+01,1.290699E+01
00:30:00,1.029541E+04,0.000000E+00,3.364550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999159E+01,3.686611E+01,2.911713E+01,1.661297E+01,1.040541E+04,0.000000E+00,3.400493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999156E+01,3.696962E+01,3.288377E+01,1.339118E+01,1.105147E+04,0.000000E+00,3.611615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.749961E+01,3.435988E+01,1.232581E+01,2.098255E+04,0.000000E+00,6.856915E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999071E+01,4.240303E+01,3.332397E+01,1.305602E+01
00:40:00,1.037143E+04,0.000000E+00,3.389382E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999161E+01,3.693210E+01,2.902740E+01,1.669191E+01,1.049373E+04,0.000000E+00,3.429346E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.703963E+01,3.278126E+01,1.346393E+01,1.114497E+04,0.000000E+00,3.642161E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.756788E+01,3.423761E+01,1.240619E+01,2.107499E+04,0.000000E+00,6.887102E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999073E+01,4.244476E+01,3.311929E+01,1.320308E+01
00:50:00,1.042053E+04,0.000000E+00,3.405419E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.698645E+01,2.893805E+01,1.677260E+01,1.055441E+04,0.000000E+00,3.449166E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999159E+01,3.709765E+01,3.267908E+01,1.353810E+01,1.121002E+04,0.000000E+00,3.663407E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.762451E+01,3.411573E+01,1.248796E+01,2.112293E+04,0.000000E+00,6.902747E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999074E+01,4.247826E+01,3.291795E+01,1.335061E+01
01:00:00,1.044243E+04,0.000000E+00,3.412566E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.703276E+01,2.884897E+01,1.685507E+01,1.058713E+04,0.000000E+00,3.459850E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999159E+01,3.714740E+01,3.257686E+01,1.361394E+01,1.124626E+04,0.000000E+00,3.675243E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.767320E+01,3.399381E+01,1.257141E+01,2.112582E+04,0.000000E+00,6.903676E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999074E+01,4.250734E+01,3.271858E+01,1.349958E+01
01:10:00,1.048944E+04,0.000000E+00,3.427933E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999162E+01,3.707348E+01,2.876011E+01,1.693924E+01,1.063856E+04,0.000000E+00,3.476660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.719138E+01,3.247439E+01,1.369151E+01,1.130204E+04,0.000000E+00,3.693474E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.771640E+01,3.387158E+01,1.265663E+01,2.122713E+04,0.000000E+00,6.936787E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999074E+01,4.253393E+01,3.252104E+01,1.364999E+01
01:20:00,1.053702E+04,0.000000E+00,3.443482E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999161E+01,3.710777E+01,2.863241E+01,1.708772E+01,1.069047E+04,0.000000E+00,3.493626E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999157E+01,3.722877E+01,3.233146E+01,1.382176E+01,1.135824E+04,0.000000E+00,3.711840E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.775327E+01,3.370862E+01,1.279074E+01,2.132938E+04,0.000000E+00,6.970204E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999073E+01,4.255694E+01,3.227576E+01,1.386025E+01
01:30:00,1.058493E+04,0.000000E+00,3.459137E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999159E+01,3.713575E+01,2.843433E+01,1.735225E+01,1.074262E+04,0.000000E+00,3.510668E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999156E+01,3.725975E+01,3.211418E+01,1.404803E+01,1.141460E+04,0.000000E+00,3.730258E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.778393E+01,3.346900E+01,1.301532E+01,2.143197E+04,0.000000E+00,7.003730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999072E+01,4.257635E+01,3.193191E+01,1.418900E+01
01:40:00,1.063327E+04,0.000000E+00,3.474934E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999158E+01,3.715857E+01,2.823959E+01,1.762962E+01,1.079513E+04,0.000000E+00,3.527828E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999154E+01,3.728545E+01,3.190111E+01,1.428417E+01,1.147127E+04,0.000000E+00,3.748776E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999146E+01,3.780953E+01,3.323603E+01,1.324770E+01,2.153515E+04,0.000000E+00,7.037447E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999070E+01,4.259301E+01,3.160458E+01,1.452181E+01
