Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,109385780948.28015,394483633212.4009,394483633212.4009,109385780948.28015,109385780948.28015 
