Date/Time,BATIMENT0000000240880049_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240880049_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/05  04:00:00,5502847.870637972,5521664.064806532,5664110.899888656,7195569.548660827 
 01/05  05:00:00,5514120.599115408,5536648.413441976,5680040.0108514875,7212574.547568004 
 01/05  06:00:00,5508841.297840327,5533815.961254954,5677623.210830448,7205480.519951397 
 01/05  07:00:00,5515290.725930855,5541564.918750095,5685344.264027251,7215118.220696452 
 01/05  08:00:00,5539157.871972132,5565211.460245755,5708318.958220573,7247399.562174903 
 01/05  09:00:00,5486425.2915779855,5511868.888060171,5654000.194120467,7175652.926130904 
 01/05  10:00:00,5346046.8069283925,5366307.646965263,5504980.673301583,6967093.6670743255 
 01/05  11:00:00,5044818.074137177,5049380.289505882,5176922.9985221075,6472658.018005813 
 01/05  12:00:00,4523994.281502332,4501480.013276982,4611948.191240624,5663104.181087757 
 01/05  13:00:00,4126368.677967188,4091807.974062328,4197126.484522557,5109898.943688606 
 01/05  14:00:00,3583912.7982289465,3529133.780366337,3623776.492418416,4310934.433674304 
 01/05  15:00:00,3278669.0613544355,3212450.059825829,3304661.9701987896,3934683.638027115 
 01/05  16:00:00,3238780.488642719,3167767.1699890876,3263640.04427531,3990477.8913445175 
 01/05  17:00:00,2850585.7293707463,2765829.3241274995,2873488.9077985617,3694093.207538263 
 01/05  18:00:00,4096656.906212853,4026461.0767021747,4132854.102260081,5342989.849329204 
 01/05  19:00:00,4489324.637770357,4432834.90231647,4544848.705059901,5861003.926533263 
 01/05  20:00:00,4715762.838088489,4671517.946963786,4789556.918532617,6186794.483872061 
 01/05  21:00:00,4875963.479042152,4842945.029219595,4965990.094898926,6410123.353463997 
 01/05  22:00:00,4893081.038228732,4869198.402533306,4995184.390042063,6423922.543493378 
 01/05  23:00:00,4850848.100767735,4832650.687830656,4959987.835112797,6345882.8089893935 
 01/05  24:00:00,4782192.198222574,4769334.856749542,4896453.678370039,6202874.3832573965 
 01/06  01:00:00,4763054.889427732,4752912.240576374,4879459.138832735,6141329.141752588 
 01/06  02:00:00,4834915.281350312,4829646.263576681,4957691.673514474,6233667.007590858 
 01/06  03:00:00,4927532.7758012125,4928047.494399946,5058310.259249283,6356407.269576518 
 01/06  04:00:00,5012994.6096544,5016070.272082631,5148230.126645228,6508762.037314039 
 01/06  05:00:00,5014850.64423012,5020998.449264656,5154557.897370074,6513584.289628135 
 01/06  06:00:00,5009962.6347187245,5017479.505768873,5150399.207326622,6479761.206515587 
 01/06  07:00:00,4981295.115278772,4987871.685410027,5120357.154252817,6450120.393582093 
 01/06  08:00:00,4986797.633731366,4991220.488800319,5123180.088988851,6462288.154167977 
 01/06  09:00:00,4969996.122512317,4975026.465437814,5107000.304346095,6439752.342284758 
 01/06  10:00:00,4852642.248138762,4854078.223217397,4983105.5288937725,6240335.500572281 
 01/06  11:00:00,4372940.820909744,4355028.083088249,4469794.446510091,5432832.788046432 
 01/06  12:00:00,3621172.3678811947,3571017.77003262,3666009.6017606165,4242895.234985542 
 01/06  13:00:00,2979763.2759542447,2906471.1580678523,2989832.832304571,3287909.6565718125 
 01/06  14:00:00,2406395.489068356,2297645.4044488636,2366118.153012035,2498853.1537607037 
 01/06  15:00:00,2127211.7319662636,1988423.9658874748,2048851.9090618081,2188108.932662214 
 01/06  16:00:00,2247049.1194067495,2100186.3692837963,2168790.4676998863,2480574.513484439 
 01/06  17:00:00,2594546.1977914637,2455425.087162678,2545131.209327929,3189340.2080645054 
 01/06  18:00:00,4207682.289502168,4126274.225836114,4232689.630482649,5356518.260338301 
 01/06  19:00:00,4647104.697237176,4585885.816751886,4700682.293890021,5982220.788024645 
 01/06  20:00:00,5104860.60730559,5071961.360413553,5199561.859930566,6632683.743146657 
 01/06  21:00:00,5412441.985446985,5403557.149947596,5540236.091710491,7050230.098803318 
 01/06  22:00:00,5704181.356543206,5713445.577791856,5859787.186482943,7523858.616731573 
 01/06  23:00:00,6023063.881428272,6053125.758859468,6209280.641632412,8008925.72932324 
 01/06  24:00:00,6135610.507756034,6177709.900516561,6337301.519857977,8176945.309822891 
 01/07  01:00:00,5973305.23667591,6011271.091272852,6167758.351078288,7993738.909041789 
 01/07  02:00:00,5978566.3335578125,6018828.869704479,6175845.422874612,8011605.212069763 
 01/07  03:00:00,6059338.135453936,6108088.4992449,6267785.110072463,8123345.719494409 
 01/07  04:00:00,6057969.343777346,6108235.228584977,6266546.224140372,8095414.72754727 
 01/07  05:00:00,6096397.556338128,6150010.342364494,6306466.859636551,8096829.212848314 
 01/07  06:00:00,6171517.177138057,6228987.542750375,6383959.566907072,8163347.180509379 
 01/07  07:00:00,6126682.636930916,6185357.633764144,6337833.268071842,8071260.82928203 
 01/07  08:00:00,6009753.814007655,6064924.881404923,6212987.240253139,7871743.513582795 
 01/07  09:00:00,5976596.3357435735,6035310.208454433,6182330.21314169,7784470.908307353 
 01/07  10:00:00,5627767.292929246,5703920.954681387,5858717.379387382,7327120.078537895 
 01/07  11:00:00,4059460.5805717767,4195152.9700697055,4398063.2747708745,5483703.4224801045 
 01/07  12:00:00,1999238.9027030352,2132558.9512205166,2369551.358803394,2941266.340455753 
 01/07  13:00:00,826395.8199628759,956886.0421866456,1199346.819000227,1462026.9365731278 
 01/07  14:00:00,7995.553198622655,34162.86737783813,120734.08368400778,206517.51434926922 
 01/07  15:00:00,0.0,0.0,0.0,0.0 
 01/07  16:00:00,0.0,0.0,0.0,0.0 
 01/07  17:00:00,79163.14600565055,62340.986952789535,164212.6210039729,508162.9170350147 
 01/07  18:00:00,2634163.9885168043,2451629.2514964375,2592764.6165269488,3578404.6288493164 
 01/07  19:00:00,3092352.4141553156,2933210.849836409,3108202.803776893,4195158.388853067 
 01/07  20:00:00,3319035.66023764,3179851.3712237664,3351849.306881874,4434451.764048876 
 01/07  21:00:00,3431364.5249274503,3291321.2543628435,3449182.798502841,4544436.74612582 
 01/07  22:00:00,3538468.2273456277,3390191.417597897,3532037.804061654,4662639.448390021 
 01/07  23:00:00,3646512.606241091,3503277.3049921133,3634803.5795542668,4762593.273025683 
 01/07  24:00:00,3767753.0939791035,3645017.316997121,3774398.791620034,4883981.612682554 
 01/08  01:00:00,3733656.5807174505,3628995.463324753,3755388.1891787183,4795770.085618688 
 01/08  02:00:00,3723230.3937039003,3623903.291756502,3744002.0009934157,4747387.220842408 
 01/08  03:00:00,3760513.4019635557,3666409.580619432,3781989.6363846697,4778826.343761553 
 01/08  04:00:00,3794465.163733075,3704864.704712367,3816548.4637802895,4807940.434797216 
 01/08  05:00:00,3860695.0635957737,3777377.618178102,3886811.7088208715,4880540.782815353 
 01/08  06:00:00,4019119.7475450477,3941298.712953485,4049210.3261289373,5085384.466918301 
 01/08  07:00:00,4158775.9014748093,4092308.868785905,4201946.513426816,5261795.694274502 
 01/08  08:00:00,4198213.788191738,4142305.490441076,4253230.479973469,5304120.69466541 
 01/08  09:00:00,4396070.101097685,4352391.497348387,4462666.7716635205,5525364.114902994 
 01/08  10:00:00,4545316.605170952,4518127.737507091,4631065.27871144,5688095.394598522 
 01/08  11:00:00,3871756.039775527,3855030.0823152745,3977601.406208816,4847110.874817585 
 01/08  12:00:00,3039956.158258765,3024984.7464764337,3149916.459001437,3699432.54096431 
 01/08  13:00:00,2553489.249676984,2539025.6155245127,2666614.1822368833,3073686.6233236575 
 01/08  14:00:00,2067317.4707074882,2051900.097289994,2186219.1290928344,2483394.062192083 
 01/08  15:00:00,1472958.0506852444,1412696.266329865,1534378.5395961786,1707825.3618142342 
 01/08  16:00:00,2336126.0783534837,2256343.83336202,2366772.0792587474,2821126.993164218 
 01/08  17:00:00,1818012.222690275,1732389.1396546927,1866883.816007053,2445681.9969228106 
 01/08  18:00:00,3375223.9287157245,3255369.890084335,3346285.465904183,4244627.70294038 
 01/08  19:00:00,3547634.7907578032,3446061.6386286654,3543334.005353622,4461013.227157127 
 01/08  20:00:00,3701031.3862485597,3612370.190111787,3712049.136322188,4640980.936248815 
 01/08  21:00:00,3923958.299471114,3848768.6709919074,3951980.160409699,4928418.136884321 
 01/08  22:00:00,4156509.970984122,4085819.458735947,4189855.0243596532,5254588.197879857 
 01/08  23:00:00,4341929.355864292,4275592.57360155,4380476.684026545,5520108.958233049 
 01/08  24:00:00,4498799.831173178,4443531.682549139,4551403.970804243,5725895.859514587 
 01/09  01:00:00,4687950.928042792,4635601.582716925,4744618.916113883,6013950.716331595 
 01/09  02:00:00,4938712.898933361,4893008.664592762,5007645.329799308,6440913.749537932 
 01/09  03:00:00,5428209.094402771,5413301.753732171,5543392.9346096795,7149384.846119302 
 01/09  04:00:00,5895968.85063428,5913121.631130852,6057545.556013246,7803410.406461372 
 01/09  05:00:00,6344901.937423256,6387220.776665164,6544941.019063082,8489672.419928228 
 01/09  06:00:00,6890798.615184856,6966175.141263929,7140825.357855682,9309246.355422929 
 01/09  07:00:00,7293349.84405067,7398485.36630415,7586817.411381633,9895085.394227814 
 01/09  08:00:00,7413617.05455613,7538362.548102198,7733728.788064624,10043372.137515437 
 01/09  09:00:00,7342568.367038062,7483932.028615973,7679935.717228545,9824302.33606618 
 01/09  10:00:00,6942476.188063795,7098136.499024592,7293828.197711685,9141777.1792317 
 01/09  11:00:00,5672640.55444511,5829938.055875174,6032497.805545161,7395817.001974678 
 01/09  12:00:00,3707700.0728833876,3789237.2784766126,3975209.101030767,4758179.550100658 
 01/09  13:00:00,2323540.4968243483,2328576.0361430324,2495877.288675768,2845448.4470921536 
 01/09  14:00:00,2185466.210304672,2193414.482695627,2364145.808770773,2684832.8694144003 
 01/09  15:00:00,2379522.11478169,2413457.744582277,2626588.63053212,3170059.0701065008 
 01/09  16:00:00,6425749.9371351795,6496245.3682240015,6653523.569563111,8150394.229007584 
 01/09  17:00:00,2796341.405750343,2881149.188652857,3139104.1069931737,4347018.927633095 
 01/09  18:00:00,5702250.196603893,5749315.467678494,5924854.143621348,7625326.7428977415 
 01/09  19:00:00,6121623.098838104,6166516.995685713,6339543.472583985,8169189.351786087 
 01/09  20:00:00,6396490.720011277,6461603.506341385,6639624.488265991,8536924.19897268 
 01/09  21:00:00,6651080.7694248045,6736065.965463553,6919931.4082477745,8889276.960340308 
 01/09  22:00:00,6701232.450133776,6799419.793206362,6986813.753067532,8977058.78615323 
 01/09  23:00:00,6721124.063837557,6826512.865530444,7012154.071451931,8943872.74532488 
 01/09  24:00:00,6907591.177372908,7023006.137003737,7206685.019809068,9132375.051547932 
 01/10  01:00:00,7064185.332104632,7189939.204168933,7372990.805737465,9290919.889326783 
 01/10  02:00:00,7174877.823595714,7309663.363368913,7492580.987866889,9413163.53228258 
 01/10  03:00:00,7206695.240569357,7353392.995048314,7539592.028510076,9456748.524245651 
 01/10  04:00:00,7275995.834720958,7437766.883203996,7629978.451707623,9551108.730882294 
 01/10  05:00:00,7398055.335273283,7571233.173389923,7768546.271308649,9728121.639392797 
 01/10  06:00:00,7601081.20154952,7780781.501059986,7982174.207924472,10052230.57392401 
 01/10  07:00:00,7921198.064809517,8115382.343404187,8325470.418413164,10539393.098427985 
 01/10  08:00:00,7812916.974683544,8007694.836618734,8216777.462995748,10357328.209793925 
 01/10  09:00:00,8046765.196990763,8247027.8804999795,8455962.392136674,10593543.84898377 
 01/10  10:00:00,8166235.85111868,8377286.547742363,8589845.244793335,10715571.550816657 
 01/10  11:00:00,6532894.234921986,6678863.7260402655,6864998.06105943,8365169.330796371 
 01/10  12:00:00,4308813.615803439,4330546.047060006,4468129.201089993,5263133.7661723895 
 01/10  13:00:00,2398736.192802807,2306164.3944340367,2400509.4858097984,2590518.543350525 
 01/10  14:00:00,772387.7676582291,655520.5537771282,721799.3067545751,698320.5340949541 
 01/10  15:00:00,0.0,0.0,0.0,32235.68552640936 
 01/10  16:00:00,1419527.5827391606,1204388.65758838,1349120.3149722496,1961520.6108868571 
 01/10  17:00:00,3020202.2119364403,2896548.4139647847,3046435.4188422454,4103472.2765346006 
 01/10  18:00:00,4955618.996016435,4883501.161484633,5025398.96437465,6466847.414990123 
 01/10  19:00:00,5270351.615733186,5227292.254654341,5374727.585756506,6852127.665418198 
 01/10  20:00:00,5558496.693338501,5543911.3155796565,5697672.688915683,7231650.431789875 
 01/10  21:00:00,5762979.601251814,5772026.886330721,5930264.456395477,7500916.739150884 
 01/10  22:00:00,5963262.769001373,5995076.4565250585,6157585.273848321,7760410.81328535 
 01/10  23:00:00,6129395.227258567,6181076.117661646,6347412.022449033,7978061.969931334 
 01/10  24:00:00,6138639.575766074,6200136.662666836,6367242.056890629,8002446.71365376 
 01/11  01:00:00,6455088.518619429,6533591.184145519,6706955.50853714,8460044.685357226 
 01/11  02:00:00,6718338.414235284,6819619.271287812,7000545.688091921,8812520.18548202 
 01/11  03:00:00,6859040.4971862845,6976052.055479037,7160244.927374851,8971955.934503404 
 01/11  04:00:00,6845012.901951714,6969273.855727253,7154180.060987646,8963062.992078282 
 01/11  05:00:00,6780511.594653891,6902908.159960125,7085823.39013996,8886034.458043067 
 01/11  06:00:00,7068931.434746573,7208138.19027526,7397026.947984222,9264076.603293452 
 01/11  07:00:00,7189274.190283971,7342707.138287332,7535740.418810693,9423855.092012648 
 01/11  08:00:00,7216710.659613473,7375489.028675657,7569358.522130321,9456276.303064458 
 01/11  09:00:00,7338153.136326769,7506254.37224743,7703569.74408715,9643915.016151424 
 01/11  10:00:00,6942569.837292451,7108604.062483154,7303899.288981594,9092729.975023873 
 01/11  11:00:00,5788101.715670118,5938715.529693884,6126391.650242177,7415712.289255961 
 01/11  12:00:00,4908537.933920944,5024375.111003303,5196880.70165901,6126693.261434952 
 01/11  13:00:00,4673026.304587952,4745051.162808711,4895532.804228054,5738789.6009646095 
 01/11  14:00:00,5473075.1080829995,5546121.527031122,5691646.194969462,6852843.2274023555 
 01/11  15:00:00,6062857.107728827,6146742.956665202,6289324.599959747,7591845.473366909 
 01/11  16:00:00,4490260.293689816,4496645.567354205,4614113.248247951,5453545.782328918 
 01/11  17:00:00,3356572.18427865,3291622.2473175307,3406666.0826480794,4256334.37432572 
 01/11  18:00:00,5342687.910483586,5371234.846861191,5518549.924842425,6934250.276132826 
 01/11  19:00:00,5975088.277064811,6025609.521904028,6183810.9089913,7937755.10991062 
 01/11  20:00:00,6596656.415485961,6673513.254386093,6849635.851847037,8939673.568141947 
 01/11  21:00:00,7048450.794319167,7152075.562968581,7341087.759607044,9588340.052503418 
 01/11  22:00:00,7187012.608959075,7306043.220535035,7501713.476835566,9787458.353638398 
 01/11  23:00:00,7384442.774864277,7518761.718520745,7721116.5916211475,10059327.033346474 
 01/11  24:00:00,7814128.979110341,7976821.150011968,8185980.573675929,10500464.738858549 
 01/12  01:00:00,8241880.774473798,8432295.45575484,8650378.315701416,11032826.528631547 
 01/12  02:00:00,8394748.669148773,8598305.957983743,8823606.48132504,11347348.073735578 
 01/12  03:00:00,8720402.801062798,8943904.688480522,9178275.738341229,11826443.81801597 
 01/12  04:00:00,8919652.510482986,9162909.007019417,9403068.1138314,12047438.49211436 
 01/12  05:00:00,8783028.059918158,9031306.44602819,9266754.771169912,11713198.30979456 
 01/12  06:00:00,8619696.08487776,8867860.511025982,9098526.021513017,11406795.814808957 
 01/12  07:00:00,8782433.352785235,9037309.078225775,9273193.362018708,11728589.006762717 
 01/12  08:00:00,8881479.17573282,9146881.451730046,9387043.26511109,11908273.258452412 
 01/12  09:00:00,8550651.941890914,8813986.188796032,9048186.112742994,11354079.555863312 
 01/12  10:00:00,8024433.839750454,8280043.032587954,8507124.672144158,10544638.907401709 
 01/12  11:00:00,7055164.772812282,7292557.100482807,7512783.140515217,9198800.121306224 
 01/12  12:00:00,5430611.966470513,5620456.987728993,5823706.186129821,6917337.108235232 
 01/12  13:00:00,4224558.609379444,4354627.5479595,4532736.044439232,5211097.701072579 
 01/12  14:00:00,3558258.082030065,3650908.325633643,3816141.0805319594,4327650.130538075 
 01/12  15:00:00,3444059.899914898,3510274.803611917,3666345.498173832,4218790.38075771 
 01/12  16:00:00,2953624.52903309,2976372.1461209184,3127217.8520840523,3670103.026716017 
 01/12  17:00:00,2522376.5907426067,2490961.4455481255,2649465.501635032,3411353.852015134 
 01/12  18:00:00,4697714.046707464,4715309.500889685,4863530.744034221,6096359.28059147 
 01/12  19:00:00,5171240.206355279,5193989.481125482,5340291.888828272,6694115.348777599 
 01/12  20:00:00,5427771.104513392,5464609.2172332285,5615698.667909426,7038902.84713256 
 01/12  21:00:00,5624009.332757463,5672744.113958525,5827326.029346727,7299577.283626001 
 01/12  22:00:00,5846441.40355252,5908423.859967951,6067573.4397185575,7599713.839533839 
 01/12  23:00:00,6015690.790324101,6089360.870019895,6252622.1778999,7833714.504134156 
 01/12  24:00:00,6171421.259767356,6257317.530922393,6423922.44428929,8032058.355363658 
 01/13  01:00:00,6246019.673856307,6341764.479183536,6510449.328972549,8122444.724133705 
 01/13  02:00:00,6287632.39932971,6388422.1473976355,6557785.784457937,8178091.344575714 
 01/13  03:00:00,6289934.4922121335,6395436.612662139,6565555.0214925725,8182089.793418062 
 01/13  04:00:00,6228554.741504364,6333492.163447214,6501807.205618057,8098069.398025819 
 01/13  05:00:00,6152662.595999655,6255784.610631772,6422494.94399691,7997636.896806755 
 01/13  06:00:00,6355382.147269715,6464685.211323427,6626652.438404841,8175200.092821986 
 01/13  07:00:00,6420827.081129792,6535368.846019646,6696254.899105063,8227805.270867913 
 01/13  08:00:00,6130711.204294741,6240978.333660889,6404410.951334797,7919334.5119455075 
 01/13  09:00:00,5981299.54756762,6084627.519205344,6245016.576212236,7722308.343218381 
 01/13  10:00:00,5849430.759322862,5953179.255530621,6114266.003767706,7539101.54809982 
 01/13  11:00:00,5493943.753550625,5602168.033845268,5766564.636364884,7036228.777222532 
 01/13  12:00:00,4767253.224051537,4858694.119452191,5019146.719616326,6021508.755678086 
 01/13  13:00:00,3063864.1559371315,3075011.117004366,3211564.5954749733,3616526.637482717 
