Date/Time,BATIMENT0000000240879754_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879754_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879754_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879754_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
 01/01  01:00:00,5411781.772580504,4676405.693527793,4835332.174854672,7022078.292676772 
 01/01  02:00:00,6064591.351161163,5366812.125848803,5544230.182471141,7988910.706213497 
 01/01  03:00:00,6418820.717128193,5753782.577681579,5940422.453615367,8485718.488777142 
 01/01  04:00:00,6654462.974819864,6016710.544011979,6211013.290153761,8839787.030785289 
 01/01  05:00:00,6819246.367238518,6208368.374741401,6409145.27891428,9082111.94924522 
 01/01  06:00:00,7062608.494589711,6482761.547180325,6693328.815172779,9435851.545937162 
 01/01  07:00:00,7182615.358491409,6628796.716810813,6847536.376019255,9638436.597200017 
 01/01  08:00:00,7328826.940485412,6796788.035949758,7023365.263722795,9876730.788197378 
 01/01  09:00:00,7609950.869207359,7106645.777878242,7344755.961153535,10282110.180028668 
 01/01  10:00:00,7347980.534021821,6909522.179050371,7171100.33840721,9949915.614119636 
 01/01  11:00:00,4573111.589081165,4257760.655063996,4563670.2678794805,6352069.277027437 
 01/01  12:00:00,1256352.78937096,1062032.412114677,1403934.2907471438,2016344.3031739707 
 01/01  13:00:00,4291.2497583572995,0.0,20427.52437697345,53826.95473818312 
 01/01  14:00:00,0.0,0.0,0.0,0.0 
 01/01  15:00:00,0.0,0.0,0.0,0.0 
 01/01  16:00:00,0.0,0.0,0.0,0.0 
 01/01  17:00:00,0.0,0.0,0.0,10281.536388072709 
 01/01  18:00:00,2790185.859270382,1848489.9496927904,1988317.223269731,3397757.4877143838 
 01/01  19:00:00,3394497.6255007186,2531700.857396912,2638742.5937305894,4198539.4059855975 
 01/01  20:00:00,3909225.084834364,3049164.2329076836,3175405.82009633,4877279.375314474 
 01/01  21:00:00,4242963.7277862225,3407182.355732139,3541464.8298597718,5298672.637001802 
 01/01  22:00:00,4434579.707805271,3625200.2739601647,3762613.772173571,5546245.492211222 
 01/01  23:00:00,4672972.942495899,3884389.727340717,4025925.817641148,5919228.014830026 
 01/01  24:00:00,4810055.423082857,4044872.8856251827,4189540.634052893,6131028.831253217 
 01/02  01:00:00,4891586.772328583,4156376.360909477,4301117.472443145,6201273.923654076 
 01/02  02:00:00,4921760.045421708,4213779.284498498,4357963.26009476,6195377.580458731 
 01/02  03:00:00,5085653.525290612,4402955.919083898,4548108.844972823,6388516.37082655 
 01/02  04:00:00,5372151.198626613,4724630.6163515765,4877547.121318001,6742796.047510835 
 01/02  05:00:00,5668472.560682361,5055362.514162176,5216217.438661454,7116013.373832477 
 01/02  06:00:00,5907487.084313443,5320548.455267607,5488106.946430704,7439759.8808296155 
 01/02  07:00:00,5961374.48059118,5391868.4306147685,5561274.758033753,7509951.700142467 
 01/02  08:00:00,6076029.696616217,5522427.034585522,5694035.187049609,7659836.681436691 
 01/02  09:00:00,6285194.600707134,5754859.98227651,5933591.393730204,7941515.745786324 
 01/02  10:00:00,6198635.124013842,5710021.5697826445,5897917.649973942,7789301.644083895 
 01/02  11:00:00,5049066.383257883,4645610.149690301,4849102.798731502,6140561.427038007 
 01/02  12:00:00,3185264.451216623,2812903.614861009,3001356.9667276065,3469264.6739402935 
 01/02  13:00:00,2145387.9012719467,1739218.3477478947,1885652.4507707946,1811670.6035990983 
 01/02  14:00:00,3318115.225950366,2847340.560787128,2975641.2651891615,3345019.996300057 
 01/02  15:00:00,4572431.612708425,4093093.403283343,4242157.592329159,5180163.240970761 
 01/02  16:00:00,5691003.246579966,5216868.868163863,5388549.311290412,6830419.410316693 
 01/02  17:00:00,6486193.810134702,6026885.725968993,6224545.553783416,8092524.257226302 
 01/02  18:00:00,8747286.227647394,8363995.365598762,8589219.4078003,11082605.511476083 
 01/02  19:00:00,9524045.53937991,9187447.997807672,9423856.5168389,12023687.984817553 
 01/02  20:00:00,9793016.779862938,9486256.382577214,9731014.28000488,12373947.63533653 
 01/02  21:00:00,9980688.882692063,9700296.55098587,9952019.88740148,12627770.031361109 
 01/02  22:00:00,10338220.851668786,10085958.052110044,10346098.666846672,13077604.547529565 
 01/02  23:00:00,10762972.170136357,10540130.962691093,10810007.344315145,13620224.323992949 
 01/02  24:00:00,11347239.191860024,11163617.326606,11448883.18408041,14410387.387576982 
 01/03  01:00:00,12020358.629495868,11882788.603793802,12186708.885078024,15338720.635843474 
 01/03  02:00:00,11851642.200153617,11745147.84117205,12103570.193598531,15660877.790672459 
 01/03  03:00:00,12100115.560127756,12023065.291733397,12409091.79024788,16175996.269566683 
 01/03  04:00:00,12378589.823367791,12326419.786294704,12728570.815638175,16612723.569820203 
 01/03  05:00:00,12560673.22138172,12528118.089600706,12943288.633827183,16914798.49091734 
 01/03  06:00:00,12634517.81670015,12612854.574596658,13036568.478164213,17074043.060962416 
 01/03  07:00:00,12710266.56461405,12695502.616887925,13127146.959560707,17235838.626577202 
 01/03  08:00:00,12781470.848936379,12775437.559087226,13214065.93067599,17373593.794006385 
 01/03  09:00:00,12866316.681446116,12871492.59362877,13316886.094971798,17506250.466557115 
 01/03  10:00:00,12739739.863798998,12751943.081900015,13196460.722479496,17280687.056621518 
 01/03  11:00:00,12054427.832013693,12051583.669518603,12465366.951330978,15978757.044788657 
 01/03  12:00:00,10713432.16980816,10651812.71212899,10989568.77406725,13401022.325506901 
 01/03  13:00:00,9226357.507812876,9113825.179443134,9387367.394395854,10798974.053728223 
 01/03  14:00:00,8220385.259206979,8098412.959745252,8363954.918201419,9404972.481264668 
 01/03  15:00:00,7144402.116277352,6961611.466825478,7211377.309934729,7995349.530024556 
 01/03  16:00:00,5651241.595870649,5343150.705992888,5589636.192055083,6410305.495603603 
 01/03  17:00:00,5994165.432882683,5613002.955618497,5913277.228629826,8011378.338283456 
 01/03  18:00:00,10985381.335688794,10778405.822317818,11175508.93217885,15320453.65774406 
 01/03  19:00:00,12440054.217474582,12306127.65356097,12752811.864810765,17473248.67661669 
 01/03  20:00:00,12857410.672516588,12764819.278733946,13236428.40333907,18163153.756311808 
 01/03  21:00:00,13493448.661046362,13446759.034225019,13941941.753688762,19072300.422537886 
 01/03  22:00:00,14226657.951536477,14233372.883929638,14755979.513422202,20140530.252071414 
 01/03  23:00:00,14506384.856246207,14544461.596129708,15088528.885237783,20691562.450221732 
 01/03  24:00:00,15203821.253733873,15288039.86438016,15870115.718426472,21920282.756636936 
 01/04  01:00:00,16044423.30724172,16184580.104099313,16800491.213211548,23171458.720591437 
 01/04  02:00:00,16606968.931891613,16787874.02111462,17419628.993446734,23878828.588668507 
 01/04  03:00:00,16849363.85897756,17051534.005849086,17666705.07031082,23760215.8094078 
 01/04  04:00:00,16955808.10198379,17161481.20832422,17754468.59151136,23552553.615090612 
 01/04  05:00:00,17163261.015360847,17380813.230258442,17974543.72313382,23828743.03310003 
 01/04  06:00:00,17435127.175841935,17682781.85916705,18286972.121122357,24182748.973107845 
 01/04  07:00:00,17699740.779203188,17975352.96533231,18588588.22666438,24528523.904882 
 01/04  08:00:00,17725492.04444399,18012100.898161307,18626557.572355274,24564263.163375 
 01/04  09:00:00,17719344.697482962,18015891.76609907,18630065.535909694,24517637.63075626 
