osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,cell,city,density,reconstruction_applied,archetype_mapped_to,reconstruction_basis,vent_fans_eui_recon_kwh_m2,pumps_eui_recon_kwh_m2,swh_dhw_eui_recon_kwh_m2,refrig_eui_recon_kwh_m2,cooking_other_eui_recon_kwh_m2,total_eui_reconstructed_kwh_m2
way/55932522,951.0555995996692,1.0,3.5,MediumOffice,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",13.822008487457415,69.32256958001742,26.465100598399996,44.06327609260916,153.672954758484,2.501783536229792,25.84539497137873,9.866930525900273,16.428023099055288,54.64213213256408,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,20.366295208955705,6.480184839213179,2.777222073948505,0.9257406913161684,0.9257406913161684,185.14813826323373
way/55932526,2951.699402340413,7.0,24.5,Courthouse,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.975217150190232,131.21877225183846,19.67665450625936,28.25618975244978,200.12683366073784,3.796514304184432,48.922032421108426,7.336007746259665,10.534698713026346,70.58925318457888,0.00012738316867397454,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,26.52283337672429,8.439083347139547,3.6167500059169484,1.2055833353056495,1.2055833353056495,241.11666706112993
way/55932527,989.9245477648797,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.167685283583422,70.88908899504008,26.4651005984,44.06327609260917,155.58515096963268,2.5643510363285995,26.429437271842804,9.866930525900274,16.42802309905529,55.28874193312697,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,20.61971880320433,6.560819619201378,2.81177983680059,0.9372599456001968,0.9372599456001968,187.45198912003937
way/55932528,1365.5783189520855,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.992125621963474,67.37581658089566,26.4651005984,44.063276092609165,150.89631889386828,2.3515747375753886,25.119590944222168,9.866930525900274,16.428023099055288,53.76611930675312,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,19.998307323283747,6.363097784681193,2.727041907720511,0.9090139692401704,0.9090139692401704,181.80279384803407
way/55932530,2720.211145239571,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.516832200980474,53.38788156527362,26.4651005984,44.063276092609165,133.43309045726326,1.7225466283774657,19.904497108217832,9.866930525900274,16.428023099055288,47.92199736155086,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,17.683903554577057,5.626696585547246,2.411441393805962,0.8038137979353208,0.8038137979353208,160.76275958706418
way/55932532,6443.620764293491,6.0,21.0,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",16.075784710789502,98.44259251393268,26.46510061707896,44.063276123708846,185.04675396551,2.9097170326529,36.702154881784494,9.866930532864314,16.42802311065012,65.90682555795183,0.0002783060661818348,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,24.524268597838674,7.803176372039578,3.344218445159819,1.1147394817199396,1.1147394817199396,222.94789634398794
way/55932533,1405.38951219994,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.319338619263762,62.18847154664063,26.465100598399996,44.063276092609165,145.03618685691356,2.229800290086741,23.18560346979093,9.866930525900273,16.428023099055288,51.71035738483323,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,19.221663318386135,6.115983783122862,2.6211359070526545,0.8737119690175515,0.8737119690175515,174.7423938035103
way/55932534,1749.2534942991997,58.0,203.0,SuperTallBuilding,one_zone_per_floor,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",3.6878134117877766,81.35975366660936,26.465100598383202,44.06327609258119,155.57594376936154,0.6674942275335876,30.333194240014635,9.866930525894013,16.42802309904486,57.2956420924871,0.0023785968992927086,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,20.61849857184309,6.560431363768257,2.8116134416149667,0.9372044805383223,0.9372044805383223,187.4408961076645
way/99256718,1616.135843900825,8.0,28.0,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",25.838971800455024,109.88298785070918,26.46510059829779,44.06327609243899,206.250336341901,4.676853895882359,40.9674545944042,9.866930525862168,16.428023098991844,71.93926211514056,0.0003710941540889684,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,27.33438192483025,8.697303339718717,3.7274157170223066,1.2424719056741023,1.2424719056741023,248.4943811348205
way/99256722,1533.8636571141587,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.189179132339143,58.80284025148539,26.4651005984,44.06327609260917,140.5203960748337,2.025241422953385,21.923345325280795,9.866930525900274,16.42802309905529,50.243540373189745,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,18.623185021965913,5.925558870625519,2.539525230268079,0.8465084100893597,0.8465084100893597,169.30168201787194
way/99256729,2919.5367639431565,1.0,3.5,OpenUBEMUnknown,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.9779259895011063,199.02547624231315,41.0784089227389,203.2849162564929,444.36672741104604,0.17700460409970023,74.20227025646912,15.315181041846898,75.79030875807572,165.48476466049146,0.005828287183601592,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,58.89197592194585,18.73835597516459,8.030723989356252,2.6769079964520843,2.6769079964520843,535.381599290417
way/99256740,272.1024160248662,3.0,10.5,QuickServiceRestaurant,one_zone_per_floor,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",7.025865646624166,233.47052370747585,93.53587440483089,139.4909594123417,473.5232231712726,1.271681682038974,87.0443484128108,34.87279298260429,52.006135415784534,175.1949584932386,0.0057189242551346,success,,austin_centre,austin,centre,True,full_service_restaurant,table4_fraction_split,100.4443200666336,21.52378287142148,114.79350864758123,215.23782871421483,509.39619462364175,1434.9188580947655
way/99256744,1675.4348502815456,3.0,10.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",26.371179846926125,137.31342192090162,38.81947601441273,64.63279000333367,267.13686778557417,4.773183552293628,51.19428846792591,14.472987603501469,24.096913831362883,94.5373734550839,5.9248518801573044e-05,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,35.40368127278693,11.264807677704935,4.8277747190164,1.6092582396721336,1.6092582396721336,321.8516479344267
way/99256745,667.7999493241541,3.0,10.5,MediumOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",30.48043805240671,113.1852653743378,26.46510049989444,44.063275928601556,214.19407985524052,5.516959287485615,42.198636118983615,9.866930489174644,16.42802303790866,74.01054893355253,4.925068227215251e-05,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,28.387167209730674,9.032280475823397,3.8709773467814554,1.2903257822604852,1.2903257822604852,258.065156452097
way/99259744,286.09194885500347,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.384369171765307,66.53611450628209,26.465100598399996,27.764778058354104,143.15036233480149,4.051570820089521,24.806526499148138,9.866930525900273,10.351486673940043,49.076514519077975,0.0,success,,austin_centre,austin,centre,True,small_office,table4_fraction_split,20.209462917854328,1.684121909821194,1.684121909821194,0.842060954910597,0.842060954910597,168.4121909821194
way/99259755,1637.3120046114043,2.0,7.0,MediumOffice,perimeter_core,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.727788293856815,107.72323573684967,26.46510022935671,44.06327547816767,200.97939973823088,4.113729681188083,40.162238533298186,9.866930388310603,16.428022869974296,70.57092147277118,0.000619421081151147,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,26.63582406169325,8.47503492872058,3.6321578265945336,1.2107192755315113,1.2107192755315113,242.14385510630228
way/99259757,3308.768561377035,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",9.290980718465349,54.99400717065346,26.465100598399992,44.063276092609165,134.81336458012797,1.681667510042228,20.503305705420388,9.866930525900273,16.428023099055288,48.47992684041818,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,17.866831450378402,5.684900916029492,2.436386106869782,0.8121287022899274,0.8121287022899274,162.4257404579855
way/99259768,1212.9897539835315,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",12.95386957264998,64.51524779596015,26.465100598400003,44.06327609260917,147.9974940596193,2.3446503926496463,24.05309080527223,9.866930525900276,16.42802309905529,52.69269482287744,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,19.614125718744724,6.240858183236958,2.674653507101553,0.8915511690338511,0.8915511690338511,178.31023380677024
way/99725026,2734.7014372899757,7.0,24.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.025741737758874,101.63834754575598,26.46510143537094,44.063277486130474,191.19246820501627,3.443659254534356,37.89362183878911,9.866930837946477,16.428023618599052,67.632235549869,0.0001519191932667212,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,25.338760846447936,8.062332996597071,3.4552855699701728,1.1517618566567245,1.1517618566567245,230.3523713313449
way/99725028,229.58329129457934,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",24.25037303843188,72.28024053168598,26.465100598399992,27.764778058354104,150.76049222687195,4.389317519956171,26.948097516947417,9.866930525900273,10.351486673940043,51.5558322367439,0.0,success,,austin_centre,austin,centre,True,small_office,table4_fraction_split,21.283834196734862,1.7736528497279054,1.7736528497279054,0.8868264248639527,0.8868264248639527,177.36528497279053
way/99725029,1370.0390733292204,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",11.475774863343695,56.3322176325793,26.465100598399996,44.06327609260916,138.33636918693216,2.0771152502652086,21.002228035519277,9.866930525900273,16.428023099055288,49.37429691074005,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,18.33373567537655,5.833461351256175,2.500054864824075,0.833351621608025,0.833351621608025,166.670324321605
way/99725033,2921.7417850308248,7.0,24.5,OpenUBEMUnknown,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.9059445938940747,145.8566324488068,31.312221923696875,111.48718265859793,289.56198162499567,0.1639759714948275,54.379436562623745,11.674073075368058,41.56554333623975,107.78302894572639,0.04804997290100949,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,38.37568431174642,12.210445008282953,5.233047860692693,1.7443492868975645,1.7443492868975645,348.86985737951284
way/99725034,752.1656175727563,2.0,7.0,MediumOffice,perimeter_core,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",35.296447052122694,125.9941138835741,26.465100796557955,44.063276422533804,231.81893815478855,6.388656916434208,46.97413349098517,9.86693059977911,16.428023222060432,79.65774422925892,1.944230671131517e-05,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,30.72299180364667,9.775497392069397,4.189498882315455,1.396499627438485,1.396499627438485,279.29992548769707
way/99725035,2090.447760167925,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",21.479720443942497,106.1855288482104,26.465101131333743,44.063276979921376,198.19362740340802,3.887829400353592,39.58893834942059,9.866930724592896,16.428023429870127,69.77172190423721,0.0018447993503514911,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,26.26662531852395,8.35756260134853,3.581812543435084,1.1939375144783615,1.1939375144783615,238.7875028956723
way/99725036,2173.024063042948,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.246577215096886,56.91910992635684,26.465100598399992,44.06327609260916,137.6940638324629,1.8546304759325363,21.221037915623768,9.866930525900273,16.428023099055288,49.37062201651187,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,18.248610869362548,5.806376185706266,2.4884469367312567,0.8294823122437522,0.8294823122437522,165.89646244875047
way/99868603,1105.4595273758027,4.0,14.0,RetailStandalone,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",21.650673009803484,131.56353769534746,58.282120954487176,48.97469132497981,260.47102298461795,3.9187718147744306,49.050570631881,21.729206591219544,18.25913621730957,92.95768525518456,0.00027791084365527647,success,,austin_centre,austin,centre,True,standalone_retail,table4_fraction_split,38.58829970142487,4.823537462678109,4.823537462678109,4.823537462678109,8.039229104463516,321.56916417854063
way/99868604,143.96931763162,1.0,3.5,RetailStandalone,single_zone,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",29.689314575135985,139.65781467782662,58.282119999999985,48.974690522920554,276.60393977588313,5.373765938099613,52.06834373070474,21.729206235359992,18.259135918279423,97.43045182244377,0.0,success,,austin_centre,austin,centre,True,standalone_retail,table4_fraction_split,40.97836144827899,5.122295181034874,5.122295181034874,5.122295181034874,8.537158635058123,341.4863454023249
way/99868608,835.6346959670489,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.569142076122265,68.13638950000247,26.465100598399996,44.063276092609165,153.2339082671339,2.63701471577813,25.40315382450692,9.866930525900273,16.428023099055288,54.33512216524061,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,20.308108324559914,6.461670830541792,2.7692874988036245,0.9230958329345416,0.9230958329345416,184.6191665869083
way/99868609,308.7563820339012,3.0,10.5,MediumOffice,one_zone_per_floor,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",18.862124024997534,101.36019764993794,26.465100598050487,44.06327609202726,190.75069836501322,3.4140444485245536,37.789919769431066,9.866930525769966,16.428023098838338,67.49891784256393,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,25.28021303632705,8.043704147922245,3.4473017776809614,1.1491005925603206,1.1491005925603206,229.8201185120641
way/99868613,2097.833820197908,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",14.848123481285624,65.28318494223788,26.465100598399996,44.06327609260916,150.65968511453266,2.687510350112698,24.339399275644663,9.866930525900273,16.428023099055288,53.32186325071292,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,19.966946219998306,6.353119251817643,2.7227653936361325,0.9075884645453774,0.9075884645453774,181.5176929090755
way/99868622,558.2712430181764,3.0,10.5,MediumOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",32.28745817488396,119.90517910366016,26.465101173090726,44.063277049444984,222.72101550107982,5.844029929653996,44.70400811485941,9.866930740161068,16.428023455790473,76.84299224046495,0.002659615440645189,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,29.517243018215392,9.391850051250353,4.025078593393008,1.341692864464336,1.341692864464336,268.33857289286726
way/99868625,2935.456097589214,2.0,7.0,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",27.498890401217174,112.42555689003404,26.465100347110962,44.063275674223526,210.4528233125857,4.977299162620309,41.91539552419761,9.866930432212685,16.428022943069408,73.18764806210001,0.0030300909864412026,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,27.891338029378826,8.874516645711445,3.803364276733476,1.2677880922444922,1.2677880922444922,253.55761844889844
way/99868637,190.44893996434598,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",29.97477767849037,99.3494399583668,26.465100598400007,27.764778058354104,183.55409629361128,5.425434759806756,37.040253000797975,9.866930525900278,10.351486673940043,62.684104960445055,0.0,success,,austin_centre,austin,centre,True,small_office,table4_fraction_split,25.913519476745115,2.1594599563954264,2.1594599563954264,1.0797299781977132,1.0797299781977132,215.94599563954267
way/99868645,2864.0041764459497,23.0,80.5,TallBuilding,one_zone_per_floor,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT,2.6875503057279944,83.59664883447013,26.46510076304346,44.06327636673359,156.81257626997518,0.486446605336767,31.167171391657828,9.866930587283967,16.42802320125655,57.94857178553511,0.003718239458346698,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,20.78238962614129,6.6125785174085925,2.833962221746539,0.9446540739155131,0.9446540739155131,188.93081478310262
way/99868651,304.47273205145507,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",23.015601376293315,73.08744091909688,26.4651005984,27.764778058354104,150.3329209521443,4.16582384910909,27.24904442298505,9.866930525900274,10.351486673940043,51.63328547193446,0.0,success,,austin_centre,austin,centre,True,small_office,table4_fraction_split,21.2234711932439,1.7686225994369917,1.7686225994369917,0.8843112997184959,0.8843112997184959,176.86225994369917
way/99868670,3100.8313326358348,13.0,45.5,LargeOffice,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",25.531444078914188,162.118244616183,45.04403476200583,74.99641774130805,307.6901411984111,4.621191378283468,60.442220903762276,16.79367739224911,27.960764433656397,109.81785410795125,0.000578202380231078,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,40.778211484126764,12.974885472222153,5.560665202380923,1.8535550674603076,1.8535550674603076,370.7110134920615
way/112834453,1768.3685864990402,3.0,10.5,Courthouse,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",27.96996256236394,138.17332059865112,19.676654685521253,28.256190009874537,214.07612785641084,5.062563223787873,51.514882772153896,7.336007813093517,10.534698809001503,74.44815261803679,0.00025907759372398103,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,28.371535017114685,9.027306596354673,3.8688456841520025,1.2896152280506674,1.2896152280506674,257.9230456101335
way/112834456,1914.6328751377298,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",10.157492499515705,57.258972324823205,26.465100598400003,44.063276092609165,137.9448415153481,1.8385061424123426,21.347748133919186,9.866930525900276,16.428023099055288,49.48120790128709,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,18.2818464658895,5.816951148237568,2.4929790635303863,0.8309930211767954,0.8309930211767954,166.19860423535914
way/112834472,1008.5803165119844,5.0,17.5,LargeOffice,perimeter_core,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",30.514042783668835,115.23720737569356,26.465100567903264,44.06327604183338,216.27962676909902,5.523041743844059,42.963657551465076,9.866930514530237,16.428023080124657,74.78165288996404,0.00026957464299184116,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,28.66356499349505,9.120225225202972,3.9086679536584157,1.3028893178861387,1.3028893178861387,260.57786357722773
way/112834493,4364.463827404995,20.0,70.0,TallBuilding,one_zone_per_floor,"generic_tag,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",2.3035926813551137,85.04068456357689,26.46510041746146,44.063275791354144,157.8726534537476,0.41695027532527557,31.705548344469243,9.86693045844132,16.428022986738984,58.417452064974825,0.0016211530584065207,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,20.92288178302679,6.657280567326706,2.853120243140016,0.9510400810466721,0.9510400810466721,190.20801620933446
way/112834500,3064.213591533095,3.0,10.5,LargeOffice,perimeter_core,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",21.99200782613071,107.07608690489928,26.465101358037156,44.06327735737299,199.59647344644014,3.9805534165296583,39.92096332857979,9.866930809114276,16.428023570594657,70.19647112481839,0.0005211469984485193,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,26.45254467362459,8.416718759789644,3.6071651827669897,1.2023883942556632,1.2023883942556632,240.47767885113268
way/112834509,596.9209726260227,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",19.38840512075554,83.05620181271001,26.465100598400003,44.063276092609165,172.97298362447472,3.5093013268567526,30.965677609429047,9.866930525900276,16.428023099055288,60.76993256124137,0.0,success,,austin_centre,austin,centre,True,large_office,table4_fraction_split,22.92413035987014,7.2940414781405005,3.126017776345928,1.042005925448643,1.042005925448643,208.40118508972859
way/112836380,1715.898942806919,1.0,3.5,RetailStandalone,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",8.163907556766437,82.95323768354635,58.28211999999999,48.97469052292055,198.3739557632333,1.4776672677747251,30.927289699081218,21.729206235359996,18.259135918279423,72.39329912049536,0.0,success,,austin_centre,austin,centre,True,standalone_retail,table4_fraction_split,29.388734187145676,3.6735917733932095,3.6735917733932095,3.6735917733932095,6.12265295565535,244.90611822621398
