building_id,stem,reason
way/29093543,50fd9320aab0b118,NET_NEW
way/29093544,0feee47fa59aacb6,NET_NEW
way/29093548,284d501c845e2786,NET_NEW
way/29093572,ef6757697528fef0,NET_NEW
way/29093600,34d1870350bdbd43,NET_NEW
way/298782427,ceedaf12f43c5f9d,NET_NEW
way/298782428,01545268d4e04a83,NET_NEW
way/298782429,afe365d0d6e7c689,NET_NEW
way/298782430,6e806ec067d0fc74,NET_NEW
way/298782431,f5b86ad9970c68cd,NET_NEW
way/298782432,a01beac10d4f56ef,NET_NEW
way/298782433,5bdfc5bea42bd960,NET_NEW
way/298782434,6d7db890d3f0873c,NET_NEW
way/298846074,4d133eea710c138b,NET_NEW
way/298846078,aff031736df399fd,NET_NEW
way/298846079,ba1b63e0634fae78,NET_NEW
way/298846080,fd9b940284e8191d,NET_NEW
way/298846082,e538ee7823fa64eb,NET_NEW
way/298846084,c73e816301183348,NET_NEW
way/298846087,0058d1aba25e5f8c,NET_NEW
way/298847642,88705e5f94c17158,NET_NEW
way/298850488,a5f0f9226d840a27,NET_NEW
way/298850489,4955c5dbf96e6142,NET_NEW
way/298850493,05402dcbf1837db6,NET_NEW
way/328226054,f367d03bc9d3f071,NET_NEW
way/328226055,7b5e5ab8832ffc68,NET_NEW
way/328226056,373e0525def1f288,NET_NEW
way/328226060,5e693b9dfc2e5aff,NET_NEW
way/328226063,207ab3b0d8bf018a,NET_NEW
way/328226230,9d3b80a5e5999fb6,NET_NEW
way/328226370,513f6d4d4779c11d,NET_NEW
way/328226371,b89e9f3283570761,NET_NEW
way/328227202,637ba754b47ecfc4,NET_NEW
way/360408486,9b0c10078b5ef75b,NET_NEW
way/360408487,172bb7663edf7a31,NET_NEW
way/360408491,59fb9a0c2efd5f87,NET_NEW
way/360408494,93a5fb9bb6d8df9f,NET_NEW
way/360408495,707cf18f93caa8e4,NET_NEW
way/360408498,3f7a88623712f3b2,NET_NEW
way/360408499,0175f7ba7623ac3c,NET_NEW
way/360408509,5128ba7f53645b44,NET_NEW
way/360617974,87124f60d69c9e06,NET_NEW
way/360924356,af6df8bc32933a8f,NET_NEW
way/360977295,616fab6a013fb93c,NET_NEW
way/381441241,8b06677b97b30bb3,NET_NEW
way/381466697,f28fa76e7bf82b34,NET_NEW
way/387106026,e47d35e044c5bf25,NET_NEW
way/388457725,33f000a6e847d20c,NET_NEW
way/388460383,e04d187b5a6afccd,NET_NEW
way/389707049,50d0a54063e89d5f,NET_NEW
way/389890209,300280d8af323e47,NET_NEW
way/390194491,9c9ccc9646d1d834,NET_NEW
way/390194492,2922a87df0856eb7,NET_NEW
way/390797575,a2ea308f54dea822,NET_NEW
way/390799028,d5d72b2398dd5c0b,NET_NEW
way/390799030,33aeaacde24679a7,NET_NEW
way/390799035,898b981e0e442b9a,NET_NEW
way/390799036,7084a33b6a15fac5,NET_NEW
way/390799363,f6a780bfd1d774c0,NET_NEW
way/390799364,370b7c0157468a91,NET_NEW
way/390799365,80c13ec14c3bcba9,NET_NEW
way/391405721,84b0e0994814f4e0,NET_NEW
way/393510988,82c140140cd4dfab,NET_NEW
way/393510992,9a2790700b6b02ff,NET_NEW
way/393608217,83addcdc44764f3b,NET_NEW
way/393608220,25daa472c42e06d5,NET_NEW
way/393608223,8f8f441553c3cbd1,NET_NEW
way/393608225,94f32b7adfadad88,NET_NEW
way/393608232,a701a41ca1cae53f,NET_NEW
way/393614552,cd1b0c212c5c293a,NET_NEW
way/393614553,05f4ff519253f0f9,NET_NEW
way/393614554,7e8ebc706b6ba017,NET_NEW
way/393614555,1250d0c83e43bca4,NET_NEW
way/394093222,c2c1323d07d5861d,NET_NEW
way/394093223,3bd74dd0a557efab,NET_NEW
way/394093226,577b1a57e53741d9,NET_NEW
way/394093230,5e6b907bd675a7b7,NET_NEW
way/394093231,e7e27b7df4e4785e,NET_NEW
way/394093232,556240e4ba528969,NET_NEW
way/394093234,365e0fc21f185885,NET_NEW
way/394093237,2a6204882b01f182,NET_NEW
way/394093242,12452ea0f1334d0e,NET_NEW
way/394093243,ffe50662baac87f8,NET_NEW
way/394341585,ac999ebe6cc6dda2,NET_NEW
way/394358290,c302d5889d9dbffc,NET_NEW
way/394358291,3fa390b39e7a651c,NET_NEW
way/394361017,9139a49dd6846eee,NET_NEW
way/394361018,0589a0c43b0b1d12,NET_NEW
way/394361021,6f53e872a96e3690,NET_NEW
way/394372765,e41aa11a8e52f5c0,NET_NEW
way/394372768,e284c4d22e4aa18a,NET_NEW
way/394682356,e82f583576f5ec7f,NET_NEW
way/394682357,93ce6c580ca6ce58,NET_NEW
way/394682359,6b333969c1f51984,NET_NEW
way/394682821,bdb14bb23f0e67c6,NET_NEW
way/394902407,b541e3071f7f27f1,NET_NEW
way/394902408,2701c31738593ac6,NET_NEW
way/394902412,51ce276fce119b8f,NET_NEW
way/394902413,c83245f86e4df8ce,NET_NEW
way/394902415,621e6686cd3481cd,NET_NEW
way/394902416,b0e3ab7cab9f42b1,NET_NEW
way/394902417,0bb99b9da5bf9be9,NET_NEW
way/394902966,7d894a991d3c0d0b,NET_NEW
way/395173853,0ea985d99d3d99e9,NET_NEW
way/395173854,5c45fd57052945cc,NET_NEW
way/395533905,9391ccee3e341fce,NET_NEW
way/395620827,18ac57e86fa39051,NET_NEW
way/395622187,2054ca8ad91857ac,NET_NEW
way/395622188,06cc5d91c9119701,NET_NEW
way/395622189,940c9ff024420854,NET_NEW
way/395878241,11d08dee7dd56da4,NET_NEW
way/395878243,5772a029d3c9f57b,NET_NEW
way/395878247,f18cd5813761d1f0,NET_NEW
way/396164723,915bba3d156a054c,NET_NEW
way/396164724,2bfd79b59c913772,NET_NEW
way/396164725,83e5ad8189a174d5,NET_NEW
way/396164738,40013f8d0aa7cd84,NET_NEW
way/396469813,7bff1f96fa6d468a,NET_NEW
way/396524027,d119bf153bca7019,NET_NEW
way/396524034,99652fc6fcfebdcb,NET_NEW
way/396524035,6615042aa11e5bb4,NET_NEW
way/396524036,efb0d1ead8c33545,NET_NEW
way/396524042,c64c231dc47b70d8,NET_NEW
way/396524043,933a2f079f1d6277,NET_NEW
way/396524044,c26f235b829e366d,NET_NEW
way/396524045,a81647bcac7e78ab,NET_NEW
way/396524046,f5f75ecd25cbf476,NET_NEW
way/396524527,9e2afa1b91ea9c5e,NET_NEW
way/396524529,39dd05e75af2d7af,NET_NEW
way/396524532,5b1a3e1ffa45941d,NET_NEW
way/396581865,54d6fd0b75321ec7,NET_NEW
way/396585541,9ebb874e951663c3,NET_NEW
way/396586805,402b3c2917977acb,NET_NEW
way/396591271,aafba2db1d567e1e,NET_NEW
way/396595549,58bdcf3b3f3405dc,NET_NEW
way/396595550,2fbce0cc1f8d94b6,NET_NEW
way/396595551,9ff8d2e48f7ba3e5,NET_NEW
way/396619811,8a4b90c8a5a9bc63,NET_NEW
way/396619812,31cc1251def0868c,NET_NEW
way/396619813,39a2580c1dce31d8,NET_NEW
way/396619814,4f688a22b2a7dbe4,NET_NEW
way/396619815,a3f72498d8d8bba0,NET_NEW
way/396619819,43cd7f4ff84abad9,NET_NEW
way/396619820,7e11734b585b1a98,NET_NEW
way/396622951,acd859c8a3df5623,NET_NEW
way/396622954,dd72e0dd05c3ff53,NET_NEW
way/396622955,c56ddbd7f7ba6667,NET_NEW
way/396622956,f74aaa2986a75b37,NET_NEW
way/396622957,2429edf0b5629f02,NET_NEW
way/396622958,3d6f50fa6572c989,NET_NEW
way/396622961,b2a417b360bc7b6d,NET_NEW
way/396622962,f62d6eb340588010,NET_NEW
way/396622963,1bd283fb35e53b3f,NET_NEW
way/396622964,13a18c84592a12d5,NET_NEW
