building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version,layout_json
way/1054901267,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,f63ad6f930e73c67d2c10125bc1012a678e5c2a101751bbca56826eb68097cc3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14738.372493,53.8753,273.564555,79,hostname=speed-23.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:46",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901267.json
way/1054901268,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,8041d9280f2da27662c432ee13647dbde6ce4dfd061795aab30c63de92ee18f4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14911.203319,54.6046,273.075955,94,hostname=speed-20.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:46",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901268.json
way/1054901269,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,a5879c30032dbef1c36b7c493b49e827687d594694caae64c5b4a8b71344a358,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15277.052466,56.0787,272.421659,181,hostname=magic-node-02.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:46",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901269.json
way/1054901270,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,89d4ec2e26926bd07e562a80d9b4bd6e2ef503c747499de64eb61d672b9d3195,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14912.32919,54.8354,271.947122,79,hostname=speed-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:46",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901270.json
way/1054901271,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_23.4M,64abe9fe58655e465eaf050c1aba1a686699455298b9d2fccaf8130486b3bb22,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,5217.598284,55.8554,93.412603,69,hostname=speed-20.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:46",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901271.json
way/1054901272,GB.ENG.TH.03.Gen.ReEx.001.001,TH,GB.03,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,ccb3aa6b97d03a84633715fb01a26f5e3c35fde3bd8d09f60a410977cd236322,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13587.909771,53.317,254.851356,59,hostname=speed-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:47",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901272.json
way/1054901273,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,17ca1150cb7ee4cd4ebde4b0793fab28d1daae2c1a875c191749a0aeff2bad9f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15452.220824,57.2566,269.876675,47,hostname=speed-23.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:47",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901273.json
way/1054901274,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_19.9M,7d2ab04e4204cf1feb125f9c8e4f28d518bc8eb427ff40600b0c6496ddbe83f4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,19920.261549,64.3581,309.522213,39,hostname=speed-20.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:47",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901274.json
way/1054901279,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_5.0M,bbbfd3c6ab3faf8c932af5073255e45c71eb9921b74c9b3ff614081f1446f860,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11837.751638,41.5484,284.914741,134,hostname=speed-20.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:47",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901279.json
way/1054901283,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.8M,469a8c1277796c2bc28bf61eaf64106461d3169dc3bc50cfd5450f8959f44590,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11485.439209,40.4561,283.898824,109,hostname=speed-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:47",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1054901283.json
way/1055004677,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.9M,38dcbc0b9af903a5994770d22275546b6ae4ef1bfdcd93774ecf5c3d7f5937b0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15335.925119,61.3883,249.818371,1111,hostname=magic-node-09.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:48",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055004677.json
way/1055004678,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_9.7M,0506275f4e8ef21ae898a27cd6c64c0d3472c8da8dd9c49aaad9b0133a6df478,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15165.330876,60.7129,249.787621,729,hostname=speed-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:48",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055004678.json
way/1055004679,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.8M,7c8d4e3f8ee8372ba4f43ee55e4a85933852d988515e423ad7ec5dc3d76e8cc0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15868.096976,52.3191,303.294533,722,hostname=speed-23.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:48",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055004679.json
way/1055004680,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.9M,1cb3be269642535e32e595605d1bec29d06c019b505b3bb45717d3caf634bb34,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,27516.989671,57.2694,480.483289,223,hostname=nemhauser.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:48",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055004680.json
way/1055004683,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,f0e07c488431bf371028de5c528d6d62851e9473480b62feed40972d39f0e7b6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10219.690259,34.6096,295.284842,426,hostname=speed-24.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:48",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055004683.json
way/1055004686,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.7M,b4990ba21eda705a0a18abe68d8a6c76be57e7c727298648621311a06e36b6f5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,16822.377469,48.9531,343.642741,1160,hostname=magic-node-02.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:49",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055004686.json
way/1055090346,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_12.2M,ed4a0909619c49f64a616e99e065c854e46faf594228196530cd348cb763a925,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8188.69484,47.7599,171.455444,218,hostname=nemhauser.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:49",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055090346.json
way/1055090347,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_8.0M,81e5503f9a37891d906fdcd0151ae3eaad2f752d0693dbd75b41a6dbb7cb0da6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7983.72019,46.4014,172.057744,407,hostname=speed-20.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:50",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055090347.json
way/1055090348,GB.ENG.TH.05.Gen.ReEx.001.001,TH,GB.05,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.0M,5ad78f6aeab4f298bc4cda06e04a2fa81b50825e80c9c1f21010bb491554fcf6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7789.28255,44.976,173.187534,563,hostname=speed-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:50",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055090348.json
way/1055090353,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_10.5M,35b44dbc8031c4b6820a70b1f95eacce5e129969d1c7a7254b561d0af7db8c20,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,16761.433896,49.7865,336.666243,18,hostname=speed-32.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:50",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055090353.json
way/1055090354,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_14.9M,26e6b815678f8c1d7e0f4e21616778ac4a201d45f505bc47613204608de8f925,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15791.052018,46.4838,339.710867,19,hostname=speed-32.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:51",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055090354.json
way/1055163038,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.5M,db473fbe5df95ab899e305398b34a9c54a375912040397e61174724d306af745,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14452.844914,47.7525,302.661534,120,hostname=speed-12.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:51",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055163038.json
way/1055232798,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.8M,a5b492c9647ba55bd1e87d76265c536a42c073256456c3bc93978097c4292309,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10482.508982,36.5116,287.100784,448,hostname=speed-35.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:51",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055232798.json
way/1055232799,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_4.6M,b9537967ccc13873fd9f6cdfc731c0089941bf3b733d17a71508b81cd1a2a735,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15119.909827,50.8918,297.099136,790,hostname=speed-32.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:51",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055232799.json
way/1055232805,GB.ENG.TH.02.Gen.ReEx.001.001,TH,GB.02,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,2656db9d3b9e12126725d01b73268647d03a528accf64e76e83eccf2633b7bdd,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14972.585083,48.9052,306.155278,540,hostname=magic-node-04.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:51",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055232805.json
way/1055232807,GB.ENG.TH.01.Gen.ReEx.001.001,TH,GB.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_STRADDLE_OLDER_BAND,5bb572bda0baf5fc327ba2bf895f684124c637500c6b2fd1404a667e04799996,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,12320.135685,41.3205,298.160373,276,hostname=nemhauser.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:52",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055232807.json
way/1055232813,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_5.2M,7a135267eca3fe4a1a382d64b8a8f015ba5c6e1aecfff57ae072ccc299377a6d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7764.41744,51.8738,149.678979,405,hostname=magic-node-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:52",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055232813.json
way/1055232814,GB.ENG.TH.06.Gen.ReEx.001.001,TH,GB.06,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,IMPUTED_NEIGHBOUR_NEAREST_10.4M,c9547f8c623950cdd7ebe07e7100f21a8eab108a320dcf10dd87ee39f6f1819c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10793.566972,50.7075,212.859379,176,hostname=speed-12.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:53",openubem/outputs/eu_evidence/EU-11/GB-LDN-STDUNSTANS_recut_2026-09-08/layouts/way/1055232814.json
