building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,floor_area_m2
BATIMENT0000000240877518_part0,2d09d3af2c55fb50,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,40c69549004f4a61ec13d7ac6876de0c740ef1f0c8d2ab1848f03782235ec0f3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,7631.1482
BATIMENT0000000240877519_part0,b5889fd419ab0cd9,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,aece249ca6a63ec1eac358ecfc69df9ccf93f5c5d866bb0cf8fe2f719b919e02,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,876.8037
BATIMENT0000000240877522_part0,b48fbcf2ebf80d7a,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,95e03d1ccde8a607be059cfdc28d80d7b7ac56b9b7eb7847bd740448400d5a02,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,478.848
BATIMENT0000000240877523_part0,00625894313050dc,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,cb4188f634f884665d9f39c82c5e7841b7655a5c2390b4c8e42a705fbc46251d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,316.945
BATIMENT0000000240877524_part0,feb55a2a504c3460,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,542be806dd07bda672aab110e704965931678abf63037dedfffe53c303b06d9a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,443.404
BATIMENT0000000240877527_part0,aca82e3d8f1bd5dd,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,90ab9028cae0cfc19e4d085fa3e71f66ce9e29e7edf27cb577e960db22f2a45d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1380.2906
BATIMENT0000000240877538_part0,c7f7e1272f2b6955,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5fc35ad0134bda59d719ebfba512d43aa02bdba82a88b89e6fb71cfdd70d881d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,386.7357
BATIMENT0000000240878030_part0,1036bc00f085e6b6,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a32b2edf17d8c673de9626a74d15591eba2f0f4bb77e8a8810632e9e5264ed58,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,470.6491
BATIMENT0000000240878034_part0,dc0bbc7125894f56,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3a2d30a08c98e14dc0a5afbbcc138986f5721abe9c7d3ef68fe0c26b99ae5651,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,181.4781
BATIMENT0000000240879409_part0,1accccf0361d6708,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f409c6ed49b098d81dd43f17762ea825b3ce6e67b41bbd205d93c3280fc97c4f,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1851.148
BATIMENT0000000240879419_part0,ddece8a8b1d73216,FR.N.AB.08.Gen.ReEx.001.001,AB,FR.08,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,916e87788a72c1b78c4c4093147a068a02445ca58036982d6e58c77b6124ec55,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2835.3088
BATIMENT0000000240879449_part0,78016113b937980a,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6d4820f482f0ea449dc07d89de2a15e9d6b644aacb6be2f4249e63d1746801f4,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,3265.2356
BATIMENT0000000240879451_part0,1ac6bc24730630cb,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,cc5e1090bc2889a18d9b2d301d4991b9f255f8f7c12efb70ac7ce314f4962328,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,69.1113
BATIMENT0000000240879459_part0,b98975b1ef8a396e,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3494c9bc68e3effd4d12414a5d9cfd31347110fce6cd6096d1d76a0877f12c46,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2011.5438
BATIMENT0000000240879467_part0,6930c74e735856f5,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ab930cbd3efa9f923f1bbdb8589b11fb3beb56f00e23889d6b9ce20d819cdec2,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1622.0741
BATIMENT0000000240879470_part0,12aef30ada121e26,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e16f91fd4a66056c056e13ab7f112b1daa79de532b5ef57aa986d457a077f2a8,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,391.7931
BATIMENT0000000240879486_part0,52f4a95659edb055,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,b7a30627e18ff4ce22f4687ad6acc4412d76c90324c8ca04002303b1cdf26968,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,309.261
BATIMENT0000000240879492_part0,551c6c1a53265fe4,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7699133beee7f51a46cdf860c115291ee6766a0219a053e0e78f859bf1ee924c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1199.3377
BATIMENT0000000240879510_part0,b0f9c1e93bf612ed,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6b98ce93cc26e0a4cea6a26a26c5e064d6815fb2f1de3c653f0b9cfd4cf6d7dc,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,269.752
BATIMENT0000000240879511_part0,03ed47bf332e0b71,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,add3f44966e6dd1882fba3e45ab7a8dcb0c7ffd6dc80eb56866689071806a656,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,547.1776
BATIMENT0000000240879534_part0,b2d90c2cba300225,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,831cd0d22eb9879b8199ffbdac19f67bcb46abb5597774b58445bcc0d9f5b327,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1266.9819
BATIMENT0000000240879546_part0,e28ec615b44a9747,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f6563b4b30206d095c3424e03742e28fbb7a6783d8513f58df221c7f39a263ec,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2256.3862
BATIMENT0000000240879558_part0,64ba0439a4970d0b,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,9a34d945b87796840dd872a58868a8af75788c485b3936533fd445ef5ca97281,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1842.8208
BATIMENT0000000240879564_part0,9eafa8c8e8e0cb23,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,89e5c2c74baa323b83b36c2aea249b18ee66b9d674fb93f30b07c63442c16a61,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1050.0432
BATIMENT0000000240879572_part0,2d3c328e75582f8a,FR.N.AB.06.Gen.ReEx.001.001,AB,FR.06,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4dab19c41fddd4e71c9eaf12095ea253ffd478a3bfb28dcdfde545b21c48dde2,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2461.2044
BATIMENT0000000240879577_part0,162a4cfda2be08c2,FR.N.MFH.07.Gen.ReEx.001.001,MFH,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,9d31575373f9a441c17a82b8c3d8ad2f115c1e071673615055b87a870c641f0b,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1633.6365
BATIMENT0000000240879604_part0,5e3668fe0cca94f5,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e8bd3d49220af9e9581f00a2cb40dd4d1de5de5ba6b6c35d10d0c5092490d70f,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,533.6964
BATIMENT0000000240879614_part0,37312d5fc37562e4,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3c9f2597affa5448754d53387294b9f68733f9383b4d27b4f6a5a0a2dfcc5c07,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,475.3659
BATIMENT0000000240879618_part0,161a47c5fd4497f0,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,fb6adb84a123bc2a99429083c46a3d89743ba95d4c8fdf7b14acd335a0feec2c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,115.3524
BATIMENT0000000240879627_part0,6c0e2e4cd819ce2a,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6f5944ee43b382dab2f1ba886ce28334fc05b12358f2aee0bae901a522862a69,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,322.3831
BATIMENT0000000240879632_part0,6af0b5fd8ce3f520,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,801bb5ca925125a8ce79a30fdb2b25be0a9f33ebc41255a7807155a9c1e73fdc,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,695.8498
BATIMENT0000000240879635_part0,fcca21225e9abea5,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d95aed3a294dcc366478fa8acb1e96414ff12e2f294112fdb6d74045afcc5424,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,382.0161
BATIMENT0000000240879644_part0,93b3378da9f2b790,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,b9037888f5f1a331d7eaf5a4405444275ac659c4a04c248521ee34348b979947,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1867.2359
BATIMENT0000000240879650_part0,498b412726c064e3,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,2f3fd581d61ef2a75d7cf3d4ffc23bc892b9c1341f85bb364c2ec07da1caf246,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,526.3306
BATIMENT0000000240879660_part0,58275345b330018c,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,55cb4ff9521ced08733d6f0f5cb17bba7f3b1586fb401cd4a0e229b02478db50,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,312.1846
BATIMENT0000000240879669_part0,8b07e3be0ba150ce,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3fc56869e4764af95971271f428c6313f951593800207868243937a3303ce6b3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,795.6821
BATIMENT0000000240879681_part0,219baf2fe88f6d5f,FR.N.MFH.03.Gen.ReEx.001.001,MFH,FR.03,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4a819118d33003da912074f4c9f9011fbbaef3e52d351493dd7cb6c2f331ed6a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,573.5265
BATIMENT0000000240879754_part0,7951c3718890fd34,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,cc9324b3f02ed60ede4d030a12378ffbbbb0a608b9771c5187a079848106f102,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,623.7034
BATIMENT0000000240879755_part0,68f527cfa666b5f3,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,0b86e74316815c439ad04c515ba30b05086c9e47a287832edb2b480a26845675,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,176.0171
BATIMENT0000000240879756_part0,5f1c69888eb685f4,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,37d9303e77c0a5b77549ed58922ce34c876f38cd575a6dfc019729744d4312e1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,375.648
BATIMENT0000000240879758_part0,a4d19dacf3ad95b8,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,6739dc76048b0ee90be94fab5edfba40916d396c23f43eb20ee52ee7b104501a,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,411.5494
BATIMENT0000000240879759_part0,6805d613996fcdf3,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,40c5c26c0fd854953c417125a778c2f189fb1d2fd48b1957f5b28e028b3bba7e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,268.9054
BATIMENT0000000240879761_part0,d3375cdd633d26ba,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,b635f57185a650fafb8cb83789f5b04b513601000dfb248fddd00a9be154c4f2,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,198.2852
BATIMENT0000000240879768_part0,3b994a45a891fa21,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ae9d86cf6fbd075da6bbc18872e1d31a0759efed12f48792a6dd32fcae964f77,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,268.2038
BATIMENT0000000240879789_part0,7a4a231f7d4e6847,FR.N.AB.05.Gen.ReEx.001.001,AB,FR.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e48ed6afede5ed19b5587976b193fbd04d33e4eac41fa75549d2b03d14ec82bf,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1974.6262
BATIMENT0000000240879897_part0,057ca6248e037cdf,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d85b17717aed958ed60822f8783962ea7d777939c8c896b0db5c321f6962fbf9,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,917.9413
BATIMENT0000000240879902_part0,3752501a25fa6f19,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a18562ce65934a012a886a040fa83fa87fd78b4e8088be067f5def138377beb3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,833.1305
BATIMENT0000000240879934_part0,052d2107efca31b8,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,28a704a22dfb459413a3b31d14d39e15168a506ea586f7961c28a9f090adbdde,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,282.9548
BATIMENT0000000240879957_part0,78ce58832678e0a0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,081069ce9a3ba695d2a0d3543e1bb9f6b1cd023e76326465d85cfafd4ff94272,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1977.8926
BATIMENT0000000240879959_part0,de19439fbbbfa0f3,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5673a6b853963acc989e90e4d5fd9ae740accffe05f4a3c0c47ae7111803c5b6,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,336.325
BATIMENT0000000240879966_part0,b373f112786f62a3,FR.N.TH.01.Gen.ReEx.001.001,TH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,982fe5e9b506bbc1941dec32791f9f9bc146665f74008e1f8b916e3f93c339fd,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,102.7235
BATIMENT0000000240879968_part0,788310d628d50cca,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,00294a8c638243522ee2b5dc1d82b3e52ee2c9041e57e43c50a7144bc8525dc6,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,159.5214
BATIMENT0000000240879972_part0,197fe0f989eef556,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,91c7245fffe395036c34383586de0dcd16bb51edb26d8bb9d6773b2e8bd4f97c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1713.4464
BATIMENT0000000240879975_part0,70310cca6f2ddaca,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,11a5dbc3da20fd66556f3d7d5cb3adbd04a297ce97d354466584b376225ab8a3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1721.7073
BATIMENT0000000240879977_part0,f07c2c6a5deab600,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,137d6d602dddd40403827424b5d0bfdfd487f51b53d1b23feab893a12c714728,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,998.7851
BATIMENT0000000240879979_part0,270155dc7f032b16,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7ff53c96b58493bbebd7b1d6d8d8474efb20af03063f6f87a327ab5b7801d7ad,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1165.9712
BATIMENT0000000240879981_part0,b110649e64df8fb2,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,35dbdfaf63a9756c009ffadf5149121a11a108298d5f0944e7e5d9de16b6d5f4,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,286.4525
BATIMENT0000000240879983_part0,560ea001cad65113,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,aafc54b3fcf414071013398bf33c214446ca9dff906a656b9dd819712a1c19bc,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1899.3526
BATIMENT0000000240879984_part0,3ca288d3449d4455,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d1256c696ac7fb271336eade423c6ba161a9dbc0b0f045c0e15047b0701d38fe,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,176.9657
BATIMENT0000000240879985_part0,d5a5935a37deb249,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,bbe752a762998750bdc1850bfc66b5c9a7b1400a6e7bea85bdad446e7393129c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,279.3728
BATIMENT0000000240879986_part0,cdbea91ddb2fb704,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e5d97d689cdf64479ae9b83a3ad3d811c2eb9dec2e6dadf37156d62e2ee18817,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,1820.7931
BATIMENT0000000240879992_part0,132b99ec4969a8e2,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e9a7c2b25e8841ece8c10a1b742907853e04025c5fe6f75bd2894a628dfbe385,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,2244.6241
BATIMENT0000000240879995_part0,7be190fcbab6d34b,FR.N.AB.06.Gen.ReEx.001.001,AB,FR.06,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,34d47d5e6f8688fe6b25ba289ee19c20f3607ae2f8d747406c81f87486b9457e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,3293.4885
