building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,context_building_count
28014,2714865dbce3997d,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,cd8ca2b0060bc8fbb29a458f7c34ca6bb393a8815be15fd8396edb1adf4762a3,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2757.3574,2757.3574,2757.3574,10
28020,b826981c8c6c380f,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,dabdf302fb6b839c03436dc1094dd1aceb6b52ae653b66053b6c30e75f873bb5,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,141.6,141.6,138.414,3
28025,31963baf82aead4a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e66c030f456589fa696f8ca2bdea0fabb15cbbf6c54594a5f5df7927f7e019cf,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1266.7512,1266.7512,1266.7512,8
28026,cd956afaca51c54a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,27d410d6f362d9902e7fef2a6309f2c2999defb4fd95c54da460a9ee272e5909,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1852.1513,1852.1513,1852.1513,9
28033,28794125ea201eae,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,43e21b9f4cf3d6ce4f1913339a2d77c94d1625eb82b8d4fdf75b1db4b4421de0,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2619.36,2619.36,2619.36,9
28036,65c34c78cf3ef1fc,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,9a0bab30c769969d007f36bfc80d24d2bd6a4167904ead956b33da8cc0e98346,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1644.5371,1644.5371,1644.5371,7
28050,dd90a841495a9c96,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,89d0a89aa085bb56cd5c08b19fa217a32cdab1b6eace4f6e3dddc20de3855c7e,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2618.9118,2618.9118,2383.2097,6
28061,cd7c6c62e02daa4c,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f787f9abfecebdc03c730945d3dacb348d6ee0db8e32163d983ce173015d1c04,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6769.1795,6769.1795,6295.2864,9
28074,7c374436983b6afe,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f119edb14b42dfe475a74b1e2eded2e0619815438194717f6ac4e2cef31cb178,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,11946.3191,11946.3191,11946.3191,8
28081,7e6d5fbb0473553b,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7592a65495d11196d160a2dbb5d9ea49c5b8a95f584e343c6bdc0b4e296bd1d8,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,5997.7958,5997.7958,5578.0776,6
28108,056c7ceff4b7571e,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3a23f6b790749ec0fb19e5b4c1348155045a215dc9fcde881dc09feecffa2b53,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,5189.3475,5189.3475,5189.3475,10
28111,82d4d9bc6176163e,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,9fee57ac5d3dac11650042ecaa59360fd39dd67ae03953478964113b0c63a9fa,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,8967.0201,8967.0201,8967.0201,4
28125,5ac9d008127499e1,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0a56c5e2046b93367ea5237f297cdd577ea194a1c00d449dcaeb590033c9fa9a,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6526.543,6526.543,6069.7864,6
28134,5b4ec92aa2bab440,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,97db8c02d27187f36220476beb50992e58e12cd7ae39d3a0b0289102928e7455,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,3899.3581,3899.3581,3899.3581,11
28153,a4b9fdfa1e235c42,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,228fa62cfdd4582a90c30303d2a90b7747f6afd566234bed151b66c69edcb65d,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1010.6251,1010.6251,919.6689,6
28175,fdddcc4c218673ee,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,1fd3fe601947adae9c44531dee10807e9b3abcbf2eef48cbc0a2b9e046a75b81,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6580.925,6580.925,6580.925,4
28192,228ec2e652b0a3f2,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,0c5eff4c1df6ee9697c67131cd90b1c8997f0683795ccd99e0cf272ee8421333,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2638.0437,2638.0437,2638.0437,10
28205,94bf279b3144874b,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,cf659a0eee69c42c81d27135f54c0676959e7c5063319eb3b43d7da34de5b33c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6131.3147,6131.3147,6131.3147,3
28217,57e7693b6a7f4e6e,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,75f23b19ff47e10c002e2fef6b19bd1659a7a80f4b406cccc672499b92a3843a,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,9454.4863,9454.4863,9454.4863,7
28237,d9ee186596e63036,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,97119225d3ac8e07693be0e0f2731e7eff4620a29209e06a49d4428d90339f14,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,38995.8536,38995.8536,38995.8536,17
28273,b94c95c5140dbe41,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c0c3c9d859bf897eb3959f408b86317cfe734e677acbcdf26b1dc268a4b526fe,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,652.9443,652.9443,652.9443,6
28287,bf34a2b4cd955ba7,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,806fe105911136918c70423df1f9a3190d89ab46cb6dde0901133884c5973af3,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,16917.1015,16917.1015,16917.1015,12
28304,747c241351fa4a85,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,8a731672b3dd7ac86d5567c5d2a00cedb2d0528798ddbfcb3a3aacc960d098bd,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,765.1607,765.1607,696.2962,3
28308,51cb47ea67faa410,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3953570e09aa8492e593d7899ed61f89729cb706f9495db1c8b9f5fba4536350,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,5304.5899,5304.5899,5304.5899,10
28333,9b3d03a9204583e0,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,401335cfaa0f7ad2febb4af2d03de0ffc4b14ed0036a284294e00a6ac3df5af9,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2342.3235,2342.3235,2342.3235,10
28350,7010c02e9661e126,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7a6d8158ec923585cbbb6e77b0d93a8dcb2938505c1af362009d04a8dc227fb8,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,17476.1819,17476.1819,17476.1819,7
28362,1ae3feaee84eada7,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,5a6eebecff01bec98dd0243c1d04e676ae057dc514b4fa04e76bcb79cfdcc0c4,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2302.3859,2302.3859,2302.3859,8
28373,a53d307eac631355,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4f8221cf692a1d82315af8ebb5838be5ab9cc1ad9ef4b4d4d23d90dfdd62ca14,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,15670.7503,15670.7503,15670.7503,12
28380,13530777b5cc15f2,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7982daa1eb5ef78465d78137b6921090235a1f453efbdeb86396b2c2ce4d0fa4,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1020.222,1020.222,928.402,10
28388,39c82e70ef4806b4,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,88600b7fd9aeacca225ca2ce36ba66b62d9addd5fa0fdc168cfd3882a015c047,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1714.5846,1714.5846,1714.5846,11
28392,d1e6e482543275e3,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,81271c7b8545598721afc4b453e7132a598bfb3af54e8c4580d5652879836e7e,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,7848.6733,7848.6733,7848.6733,13
28454,239d455de119eea3,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ef89851c5701eef8db6405b4a474c3a0b90c0bdb29066fe5dea9fe230c36826b,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,4444.1185,4444.1185,4444.1185,4
28457,cd29212cd483e429,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3a268bf6ee6440b1d356ab2133950cc6f0d13db017ac729607df76ffa9a664a8,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,7684.0125,7684.0125,7684.0125,4
28463,98e669698b7a0c31,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a0937245e926fa0f451d85ee1824c1c02e269882d4a20edf3c6944f83da7fe68,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,3965.9711,3965.9711,3965.9711,11
28472,947bef667d48a0f0,IT.MidClim.MFH.01.Gen.ReEx.001.001,MFH,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f18d529918c608c2142f80c288176195396ccdf325f6c47786636f21e5b4cbb5,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,313.2948,313.2948,313.2948,3
28473,97d478bc56840531,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e04572fa80577f8dae6a759739cf8055aeef4b9ac1067e7e8ae53ec498a7cf6e,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1099.6557,1099.6557,1000.6867,8
28517,53a878cac1057a1b,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f6a18b619ca3eaa6a9949834eea887a4b291a0ed2be446a7caf00d31db5952cf,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1492.1968,1492.1968,1492.1968,8
28527,027f230632b64c16,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,79ea39bb4b95212649ab5ceba3851883caa0626ce479d4ee2352550655494887,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,5140.7053,5140.7053,4678.0418,5
28533,bb0f0b3189ad6f8f,IT.MidClim.AB.05.Gen.ReEx.001.001,AB,IT.05,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,547ab1310eaace32a768771b1d8d37492a5060ab00375045785e7697ebf6596c,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6808.836,6808.836,6808.836,9
28583,29f42de6b7adf4e2,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,1b295b4071183fa7339d047446ecbd83cf65621a6749a7ff7b2acf8729c2e595,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2491.2017,2491.2017,2491.2017,10
28589,8cd89fe4103b2d10,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,3a0becdc1cf825373256dec749020b588d43ad0944c272676c89af44e7bbe9c6,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,14338.9797,14338.9797,14338.9797,14
28590,83cea6d2fb3a7819,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,1f5f69732227d350c749fdf73d17f7a66f6f21314374f6877698eb43ce72c8dd,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6405.887,6405.887,6405.887,8
28593,1b9340ff517e0656,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,ee5e64dbdbfd1082f9b85acf201b2d60195bac7da4e4da79b65bc85cb757f2a4,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,609.3202,609.3202,609.3202,9
28613,8288faf63dd2052a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,902a2ae82526edd0151de8945cb3396fbe31de9602fa230d0ef4a9bf84f01d81,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2631.6523,2631.6523,2631.6523,9
28621,fece15355c8f4738,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4451fa12531314a288852b30b0268f140cb1101bdb35e7ba21d43f16313b7223,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2219.2411,2219.2411,2219.2411,11
28629,fe2daa1df7ed4012,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,71f49a9e4551ddc03d7fce6bccec906ef0035468fd9446b394062b4abdb85f54,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,25077.0166,25077.0166,23722.8344,15
28636,35ece342c4759693,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f2d6a3f5ae550def4aee8e97007e5671e633367b2b09840fc0c32a2a565ff872,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,2627.14,2627.14,2627.14,10
28651,c8928691948d3c2a,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,d384209034ef4de1b8c4491d665db5d22fe229bf470a9c735ac98bafb4830b78,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,6524.5555,6524.5555,6524.5555,14
28662,fdce9a2b8014929e,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3bcbe1f7107037dfdcc4fab0112a7c601ffbd78501dfb8a619d3fe35c4a49702,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,1063.5298,1063.5298,1063.5298,11
28679,2a12a830afa2030e,IT.MidClim.AB.01.Gen.ReEx.001.001,AB,IT.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0c70cebd9b314c0de013259860659ac3313c37f15f0508aaa56ee3e69a986d7d,ab631c6026e3f7cf5cfcff7c6a506eb84b6eeb62f1afa5703fc48ef0897e25fa,IMPUTED_CENSUS_SECTION_CONSTRUCTION_PERIOD,349.7169,349.7169,318.2424,4
