cell,osm_id,archetype_id,levels,footprint_area_m2,floor_area_m2,is_under_500m2,n_proto_geometric,has_baseline,category_geometric,category_registry_alt
nyc_urban,way/241862560,SmallOffice,2.0,455.9478754263966,911.8957508527932,False,2.0,True,equal,
nyc_urban,way/241862563,SmallOffice,3.0,78.04136568531568,234.12409705594706,True,2.0,True,taller,
nyc_urban,way/241862568,OpenUBEMUnknown,2.0,35.32340452846495,70.6468090569299,True,,False,no_baseline,
nyc_urban,way/241862571,SmallOffice,3.0,75.45152573645285,226.35457720935855,True,2.0,True,taller,
nyc_urban,way/241862577,SmallOffice,3.0,63.23369205283716,189.70107615851148,True,2.0,True,taller,
nyc_urban,way/241862580,OpenUBEMUnknown,1.0,25.52804192945036,25.52804192945036,True,,False,no_baseline,
nyc_urban,way/241862582,OpenUBEMUnknown,2.0,40.53316222633304,81.06632445266608,True,,False,no_baseline,
nyc_urban,way/241862585,OpenUBEMUnknown,1.0,34.734171415579404,34.734171415579404,True,,False,no_baseline,
nyc_urban,way/241862588,SmallOffice,3.0,85.42859586682957,256.2857876004887,True,2.0,True,taller,
nyc_urban,way/241862593,SmallOffice,3.0,76.22559264123836,228.6767779237151,True,2.0,True,taller,
nyc_urban,way/241862595,SmallOffice,2.0,108.38400652731944,216.76801305463889,True,2.0,True,equal,
nyc_urban,way/241862598,OpenUBEMUnknown,2.0,39.63284183693233,79.26568367386466,True,,False,no_baseline,
nyc_urban,way/241862600,SmallOffice,4.0,76.76149567625608,307.0459827050243,True,2.0,True,taller,
nyc_urban,way/241862605,SmallOffice,3.0,75.83968374284137,227.51905122852412,True,2.0,True,taller,
nyc_urban,way/241862608,MediumOffice,5.0,229.15312120878417,1145.7656060439208,False,3.0,True,taller,
nyc_urban,way/241862610,SmallOffice,3.0,58.522766725395215,175.56830017618563,True,2.0,True,taller,
nyc_urban,way/241862613,SmallOffice,3.0,60.05671585156571,180.17014755469714,True,2.0,True,taller,
nyc_urban,way/241862616,SmallOffice,3.0,121.01621698281328,363.04865094843984,True,2.0,True,taller,
nyc_urban,way/241862618,MediumOffice,9.0,478.3649000021975,4305.284100019778,False,3.0,True,taller,
nyc_urban,way/241862621,OpenUBEMUnknown,1.0,49.66685033095658,49.66685033095658,True,,False,no_baseline,
nyc_urban,way/241862623,SmallOffice,4.0,149.04870972238322,596.1948388895329,False,2.0,True,taller,
nyc_urban,way/241862626,SmallOffice,3.0,100.1750246203585,300.5250738610755,True,2.0,True,taller,
nyc_urban,way/241862628,MediumOffice,3.0,352.26665899094814,1056.7999769728444,False,3.0,True,equal,
nyc_urban,way/241862631,OpenUBEMUnknown,1.0,189.222386534316,189.222386534316,True,,False,no_baseline,
nyc_urban,way/241862633,OpenUBEMUnknown,1.0,30.13255980808,30.13255980808,True,,False,no_baseline,
nyc_urban,way/241862637,OpenUBEMUnknown,1.0,44.848712952093024,44.848712952093024,True,,False,no_baseline,
nyc_urban,way/241862641,OpenUBEMUnknown,2.0,70.57440874206266,141.14881748412532,True,,False,no_baseline,
nyc_urban,way/241862644,SmallOffice,3.0,77.72197264601184,233.1659179380355,True,2.0,True,taller,
nyc_urban,way/241862648,MediumOffice,4.0,211.26944492586443,845.0777797034577,False,3.0,True,taller,
nyc_urban,way/241862649,SmallOffice,2.0,85.64079479743684,171.28158959487368,True,2.0,True,equal,
nyc_urban,way/241862650,SmallOffice,3.0,109.01130221426304,327.03390664278913,True,2.0,True,taller,
nyc_urban,way/241862651,OpenUBEMUnknown,1.0,47.27238218756629,47.27238218756629,True,,False,no_baseline,
nyc_urban,way/241862652,SmallOffice,3.0,46.88342147675901,140.65026443027705,True,2.0,True,taller,
nyc_urban,way/241862653,OpenUBEMUnknown,1.0,46.48710601239021,46.48710601239021,True,,False,no_baseline,
nyc_urban,way/241862654,SmallOffice,1.0,20.909368962940377,20.909368962940377,True,2.0,True,shorter,
nyc_urban,way/241862655,OpenUBEMUnknown,1.0,42.34186531498371,42.34186531498371,True,,False,no_baseline,
nyc_urban,way/241862656,SmallOffice,2.0,304.27592054928664,608.5518410985733,False,2.0,True,equal,
nyc_urban,way/241862657,OpenUBEMUnknown,2.0,20.74522489621289,41.49044979242578,True,,False,no_baseline,
nyc_urban,way/241862658,OpenUBEMUnknown,2.0,49.83601720540624,99.67203441081249,True,,False,no_baseline,
nyc_urban,way/241862659,SmallOffice,3.0,114.16867791491522,342.50603374474565,True,2.0,True,taller,
nyc_urban,way/241862660,SmallOffice,4.0,139.32202736043843,557.2881094417537,False,2.0,True,taller,
nyc_urban,way/241862661,SmallOffice,4.0,155.14140530227996,620.5656212091199,False,2.0,True,taller,
nyc_urban,way/241862662,OpenUBEMUnknown,1.0,48.42845622405844,48.42845622405844,True,,False,no_baseline,
nyc_urban,way/241862663,SmallOffice,4.0,145.2950091952671,581.1800367810685,False,2.0,True,taller,
nyc_urban,way/241862664,OpenUBEMUnknown,1.0,27.48375442510524,27.48375442510524,True,,False,no_baseline,
nyc_urban,way/241862666,MediumOffice,6.0,269.10327229977145,1614.6196337986287,False,3.0,True,taller,
nyc_urban,way/241862668,MediumOffice,4.0,447.4878354027138,1789.9513416108553,False,3.0,True,taller,
nyc_urban,way/241862670,OpenUBEMUnknown,3.0,69.03466182788424,207.1039854836527,True,,False,no_baseline,
nyc_urban,way/241862675,OpenUBEMUnknown,1.0,44.74526379948662,44.74526379948662,True,,False,no_baseline,
nyc_urban,way/241862677,SmallOffice,2.0,442.6019338959203,885.2038677918406,False,2.0,True,equal,
nyc_urban,way/241862678,OpenUBEMUnknown,1.0,24.9830825680114,24.9830825680114,True,,False,no_baseline,
nyc_urban,way/241862679,SmallOffice,3.0,74.79473891972611,224.38421675917834,True,2.0,True,taller,
nyc_urban,way/241862680,OpenUBEMUnknown,1.0,36.75241545613089,36.75241545613089,True,,False,no_baseline,
nyc_urban,way/241862682,SmallOffice,2.0,120.51910513566008,241.03821027132017,True,2.0,True,equal,
nyc_urban,way/241862683,OpenUBEMUnknown,1.0,32.35249045461234,32.35249045461234,True,,False,no_baseline,
nyc_urban,way/241862684,SmallOffice,2.0,73.7824438045738,147.5648876091476,True,2.0,True,equal,
nyc_urban,way/241862685,MidriseApartment,2.0,459.6912700983999,919.3825401967998,False,3.0,True,shorter,shorter
