Time,BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Latent Heat Load [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Latent Cool Load [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Heat Load No DOAS [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240877538_PART0_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
02:20:00,5.207269E+03,0.000000E+00,1.701887E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999440E+01,4.577351E+01,2.623512E+01,5.799520E+01
02:30:00,5.229790E+03,0.000000E+00,1.709247E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999439E+01,4.578850E+01,2.610328E+01,5.868928E+01
02:40:00,5.252543E+03,0.000000E+00,1.716683E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999438E+01,4.580466E+01,2.597616E+01,5.935254E+01
02:50:00,5.275539E+03,0.000000E+00,1.724198E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999437E+01,4.582152E+01,2.585143E+01,5.999359E+01
03:00:00,5.298789E+03,0.000000E+00,1.731796E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999436E+01,4.583864E+01,2.572803E+01,6.061699E+01
03:10:00,5.320579E+03,0.000000E+00,1.738917E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999435E+01,4.585574E+01,2.560573E+01,6.122446E+01
03:20:00,5.340767E+03,0.000000E+00,1.745514E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999435E+01,4.587103E+01,2.548512E+01,6.182015E+01
03:30:00,5.359424E+03,0.000000E+00,1.751612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999435E+01,4.588378E+01,2.536630E+01,6.240755E+01
03:40:00,5.376543E+03,0.000000E+00,1.757206E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999435E+01,4.589433E+01,2.524896E+01,6.298911E+01
03:50:00,5.392121E+03,0.000000E+00,1.762297E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999434E+01,4.590331E+01,2.513282E+01,6.356597E+01
04:00:00,5.406157E+03,0.000000E+00,1.766885E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999434E+01,4.591119E+01,2.501773E+01,6.413850E+01
04:10:00,5.420554E+03,0.000000E+00,1.771590E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999433E+01,4.591830E+01,2.490365E+01,6.470673E+01
04:20:00,5.435304E+03,0.000000E+00,1.776410E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999432E+01,4.592567E+01,2.479326E+01,6.525627E+01
04:30:00,5.450391E+03,0.000000E+00,1.781341E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999431E+01,4.593359E+01,2.468690E+01,6.578332E+01
04:40:00,5.465863E+03,0.000000E+00,1.786397E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999430E+01,4.594195E+01,2.458336E+01,6.629198E+01
04:50:00,5.481732E+03,0.000000E+00,1.791583E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999429E+01,4.595056E+01,2.448158E+01,6.678673E+01
05:00:00,5.498011E+03,0.000000E+00,1.796903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999428E+01,4.595926E+01,2.438131E+01,6.726903E+01
05:10:00,5.514228E+03,0.000000E+00,1.802202E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999428E+01,4.596793E+01,2.428226E+01,6.774058E+01
05:20:00,5.530514E+03,0.000000E+00,1.807525E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999427E+01,4.597663E+01,2.418481E+01,6.819718E+01
05:30:00,5.546840E+03,0.000000E+00,1.812860E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999426E+01,4.598538E+01,2.408900E+01,6.863723E+01
05:40:00,5.563182E+03,0.000000E+00,1.818200E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999425E+01,4.599415E+01,2.399460E+01,6.906156E+01
05:50:00,5.579547E+03,0.000000E+00,1.823548E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999424E+01,4.600287E+01,2.390141E+01,6.947152E+01
06:00:00,5.595937E+03,0.000000E+00,1.828905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999424E+01,4.601148E+01,2.380933E+01,6.986821E+01
06:10:00,5.611924E+03,0.000000E+00,1.834129E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999423E+01,4.601996E+01,2.371903E+01,7.024936E+01
06:20:00,5.627449E+03,0.000000E+00,1.839203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999422E+01,4.602782E+01,2.363217E+01,7.061694E+01
06:30:00,5.642520E+03,0.000000E+00,1.844128E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999422E+01,4.603488E+01,2.354865E+01,7.097664E+01
06:40:00,5.657132E+03,0.000000E+00,1.848903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999421E+01,4.604122E+01,2.346751E+01,7.133409E+01
06:50:00,5.671284E+03,0.000000E+00,1.853528E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999420E+01,4.604701E+01,2.342493E+01,7.153263E+01
07:00:00,5.684971E+03,0.000000E+00,1.858001E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999420E+01,4.605239E+01,2.342847E+01,7.153749E+01
07:10:00,5.696227E+03,0.000000E+00,1.861679E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999419E+01,4.605747E+01,2.346305E+01,7.141305E+01
07:20:00,5.704765E+03,0.000000E+00,1.864469E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999419E+01,4.606284E+01,2.353957E+01,7.112226E+01
07:30:00,5.710635E+03,0.000000E+00,1.866388E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999420E+01,4.606840E+01,2.365540E+01,7.068297E+01
07:40:00,5.713825E+03,0.000000E+00,1.867430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999421E+01,4.607400E+01,2.379914E+01,7.014612E+01
07:50:00,5.714324E+03,0.000000E+00,1.867593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999421E+01,4.607951E+01,2.408129E+01,6.905596E+01
08:00:00,5.712048E+03,0.000000E+00,1.866850E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999422E+01,4.608488E+01,2.440794E+01,6.778689E+01
08:10:00,5.711057E+03,0.000000E+00,1.866526E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999423E+01,4.608998E+01,2.486127E+01,6.608538E+01
08:20:00,5.711903E+03,0.000000E+00,1.866803E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999423E+01,4.609367E+01,2.531548E+01,6.444576E+01
08:30:00,5.714515E+03,0.000000E+00,1.867657E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999422E+01,4.609581E+01,2.575146E+01,6.293827E+01
08:40:00,5.701517E+03,0.000000E+00,1.863409E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999422E+01,4.609675E+01,2.617314E+01,6.153735E+01
08:50:00,5.671795E+03,0.000000E+00,1.853696E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999431E+01,4.607714E+01,2.658858E+01,6.020506E+01
09:00:00,5.625938E+03,0.000000E+00,1.838710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999438E+01,4.602947E+01,2.698427E+01,5.898193E+01
09:10:00,5.549131E+03,0.000000E+00,1.813610E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999444E+01,4.595773E+01,2.736321E+01,5.784819E+01
09:20:00,5.440269E+03,0.000000E+00,1.778034E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999455E+01,4.587140E+01,2.772982E+01,5.677922E+01
09:30:00,5.298842E+03,0.000000E+00,1.731815E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999466E+01,4.577600E+01,2.809083E+01,5.574715E+01
09:40:00,5.113469E+03,0.000000E+00,1.671235E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999477E+01,4.567308E+01,2.844612E+01,5.475000E+01
09:50:00,4.887623E+03,0.000000E+00,1.597428E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999506E+01,4.552701E+01,2.878552E+01,5.381715E+01
10:00:00,4.629590E+03,0.000000E+00,1.513102E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999531E+01,4.532584E+01,2.912800E+01,5.288662E+01
10:10:00,4.351250E+03,0.000000E+00,1.422139E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999549E+01,4.508427E+01,2.946129E+01,5.199795E+01
10:20:00,4.047068E+03,0.000000E+00,1.322730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999568E+01,4.481203E+01,2.978818E+01,5.115285E+01
10:30:00,3.727138E+03,0.000000E+00,1.218173E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999591E+01,4.450233E+01,3.011658E+01,5.033103E+01
10:40:00,3.438756E+03,0.000000E+00,1.123927E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999609E+01,4.416330E+01,3.043874E+01,4.955203E+01
10:50:00,3.179156E+03,0.000000E+00,1.039086E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999614E+01,4.382804E+01,3.069376E+01,4.896238E+01
11:00:00,2.940289E+03,0.000000E+00,9.610189E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999622E+01,4.350923E+01,3.091244E+01,4.846864E+01
11:10:00,2.724432E+03,0.000000E+00,8.904714E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999631E+01,4.320538E+01,3.118678E+01,4.786992E+01
11:20:00,2.539030E+03,0.000000E+00,8.298770E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999642E+01,4.290284E+01,3.145747E+01,4.727695E+01
11:30:00,2.375649E+03,0.000000E+00,7.764787E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999653E+01,4.259280E+01,3.172838E+01,4.666770E+01
11:40:00,2.215310E+03,0.000000E+00,7.240744E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999664E+01,4.227233E+01,3.199836E+01,4.604116E+01
11:50:00,2.058640E+03,0.000000E+00,6.728691E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999678E+01,4.193826E+01,3.226444E+01,4.540400E+01
12:00:00,1.906034E+03,0.000000E+00,6.229920E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999694E+01,4.158776E+01,3.252508E+01,4.475975E+01
12:10:00,1.760824E+03,0.000000E+00,5.755321E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999710E+01,4.122023E+01,3.278039E+01,4.410740E+01
12:20:00,1.618385E+03,0.000000E+00,5.289777E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999721E+01,4.083994E+01,3.302389E+01,4.347010E+01
12:30:00,1.478023E+03,0.000000E+00,4.831019E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999738E+01,4.043910E+01,3.325473E+01,4.285353E+01
12:40:00,1.345755E+03,0.000000E+00,4.398714E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999756E+01,4.001148E+01,3.349186E+01,4.221326E+01
12:50:00,1.222440E+03,0.000000E+00,3.995668E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999765E+01,3.956612E+01,3.374765E+01,4.152159E+01
13:00:00,1.107834E+03,0.000000E+00,3.621084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999774E+01,3.910984E+01,3.401803E+01,4.079001E+01
13:10:00,9.998372E+02,0.000000E+00,3.268097E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999788E+01,3.864504E+01,3.429321E+01,4.004217E+01
13:20:00,9.027602E+02,0.000000E+00,2.950802E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999801E+01,3.817631E+01,3.456025E+01,3.931953E+01
13:30:00,8.174938E+02,0.000000E+00,2.672107E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999813E+01,3.770561E+01,3.481738E+01,3.863211E+01
13:40:00,7.406573E+02,0.000000E+00,2.420964E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999825E+01,3.723483E+01,3.506767E+01,3.797400E+01
13:50:00,6.720731E+02,0.000000E+00,2.196794E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999836E+01,3.676899E+01,3.530861E+01,3.734884E+01
14:00:00,6.110962E+02,0.000000E+00,1.997488E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999845E+01,3.631140E+01,3.554013E+01,3.675446E+01
14:10:00,5.573109E+02,0.000000E+00,1.821687E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999855E+01,3.586175E+01,3.576357E+01,3.618607E+01
14:20:00,5.104955E+02,0.000000E+00,1.668667E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999862E+01,3.542278E+01,3.597987E+01,3.563122E+01
14:30:00,4.698241E+02,0.000000E+00,1.535729E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999869E+01,3.499612E+01,3.618883E+01,3.508395E+01
14:40:00,4.291849E+02,0.000000E+00,1.402894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999875E+01,3.458239E+01,3.638979E+01,3.454349E+01
14:50:00,3.885794E+02,0.000000E+00,1.270169E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999889E+01,3.416645E+01,3.653660E+01,3.409558E+01
15:00:00,3.488293E+02,0.000000E+00,1.140239E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999903E+01,3.374103E+01,3.663130E+01,3.373305E+01
15:10:00,3.055537E+02,0.000000E+00,9.987844E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999916E+01,3.330710E+01,3.668826E+01,3.342708E+01
15:20:00,2.623859E+02,0.000000E+00,8.576817E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999934E+01,3.285979E+01,3.672025E+01,3.316251E+01
