Date/Time,Cooling:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Heating:NaturalGas [J](RunPeriod),Fans:Electricity [J](RunPeriod),WaterSystems:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Electricity:Facility [J](RunPeriod),NaturalGas:Facility [J](RunPeriod) 
simdays=365,8549761960.775257,0.0,127042547048.55713,14559910896.717367,48622651097.688034,6268258603.573241,46227782848.93532,126724718706.34726,127042547048.55713 
