building_id,district,outcome_before,outcome_after,whole_before,whole_after,n_zones_before,n_zones_after,dwellings_after,floor_area_before,floor_area_after,area_delta_pct
way/391275433,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,12.0,12.0,12.0,1497.6898,1497.674,-0.0010549581094914716
way/391275434,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,12.0,12.0,12.0,1549.0712,1549.0712,0.0
way/391275435,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,9.0,9.0,9.0,758.3617,758.3617,0.0
way/391276755,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,8.0,8.0,8.0,920.9767,920.7377,-0.02595071080517376
way/391276756,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,12.0,12.0,1368.5008,1368.1872,-0.022915587626982113
way/391276757,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,9.0,9.0,216.7136,216.6649,-0.022472055284036188
way/391276758,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,7.0,22.0,22.0,1874.6735,1874.2266,-0.023838817799480362
way/391276759,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7.0,7.0,7.0,604.358,604.3084,-0.008207056082643275
way/391276760,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,8.0,8.0,8.0,481.3567,481.3397,-0.0035316845075587205
way/391276761,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,8.0,8.0,8.0,1263.6328,1263.6211,-0.0009259018917535946
way/391276762,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,7.0,11.0,11.0,1950.3342,1951.1888,0.04381813127206051
way/391276763,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,9.0,9.0,9.0,1166.7667,1166.7574,-0.00079707451369149
way/391276764,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,9.0,9.0,9.0,1310.0291,1310.0357,0.000503805602481264
way/391276765,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,266.3373,266.3357,-0.0006007419914721349
way/391276766,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,Y,7.0,7.0,0.0,2032.2409,2032.0154,-0.011096125464260212
way/391276767,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,3.0,3.0,470.511,470.5752,0.01364473944285493
way/391276768,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,537.8515,537.8559,0.0008180696716533055
way/391279228,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,7.0,44.0,44.0,5970.4145,5972.3051,0.03166614311283952
way/391279229,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,8.0,44.0,44.0,6412.9598,6412.543,-0.006499339041544694
way/391279232,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,121.4496,121.4644,0.012186124944004697
way/391279233,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,7.0,7.0,555.0427,555.0796,0.0066481371613498685
way/391279234,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,128.1184,128.1184,0.0
way/391279235,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,57.501,57.4955,-0.009565051042586807
way/391279236,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,55.804,55.8063,0.00412156834635186
way/391279239,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,144.9367,144.9367,0.0
way/391662735,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,8.0,51.0,51.0,5685.4572,5683.2646,-0.03856506034377327
way/400445219,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3.0,3.0,0.0,754.4889,754.4889,0.0
way/400445221,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,5.0,5.0,0.0,881.8373,881.8373,0.0
way/400445225,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,6.0,18.0,18.0,925.8853,925.9235,0.004125781022763912
way/400994134,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,116.9194,116.9224,0.0025658701635486616
way/403642583,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,103.946,103.9553,0.008946953225709589
way/403642584,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,2.0,2.0,0.0,396.2614,396.2614,0.0
way/403642585,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,19.0,19.0,901.1207,901.2207,0.011097292515853764
way/403642586,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3.0,3.0,0.0,608.0254,608.0254,0.0
way/403642587,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,8.0,8.0,334.3457,334.4627,0.03499372057124162
way/403642588,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,8.0,8.0,575.9062,575.9536,0.008230506981872871
way/403642589,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3.0,3.0,0.0,617.8167,617.8167,0.0
way/403642590,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,6.0,6.0,6.0,1040.4052,1040.203,-0.019434735620309087
way/403642591,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,2.0,2.0,2.0,342.0451,342.0451,0.0
way/403642592,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,2.0,2.0,115.4371,115.4368,-0.00025988178843348294
way/403642593,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4.0,4.0,4.0,343.8317,343.8317,0.0
way/403642594,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,6.0,6.0,280.7554,280.7014,-0.019233824175788058
way/403642597,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7.0,7.0,7.0,411.9074,411.9174,0.002427730116038436
way/403855649,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,29.0,29.0,2370.4641,2370.8846,0.017739142305497047
way/403855650,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,FALLBACK_PENDING_LAYOUT,Y,Y,3.0,3.0,0.0,246.2317,246.2399,0.0033301967212249345
way/403855651,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,8.0,8.0,427.7215,427.5374,-0.04304202617824936
way/403855653,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,4.0,4.0,439.304,439.2795,-0.0055770036239117075
way/403855654,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,7.0,7.0,427.4858,427.9887,0.11764133451918427
way/403856092,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,13.0,13.0,13.0,803.9063,803.7651,-0.017564236030993437
way/403856093,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,8.0,8.0,830.9838,831.0374,0.006450185912177113
way/403856094,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,8.0,8.0,1271.946,1272.4281,0.03790255246686362
way/416627786,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,189.994,190.0174,0.012316178405638816
way/420409335,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,3.0,3.0,0.0,1084.5404,1084.5404,0.0
way/420409339,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,6.0,6.0,252.9184,252.8574,-0.024118450852124097
way/420409343,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,14.0,14.0,642.4309,642.6509,0.03424492813157451
way/420409346,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,6.0,6.0,512.042,512.0129,-0.005683127555959266
way/420409347,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,5.0,5.0,5.0,174.8598,174.8342,-0.014640300400662231
way/420409350,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,2.0,2.0,117.3999,117.3557,-0.03764909510144691
way/420409352,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,32.9347,32.9347,0.0
way/420411245,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4.0,4.0,4.0,140.0877,140.0927,0.0035691927271241175
way/420411246,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,1.0,1.0,0.0,81.2688,81.2688,0.0
way/420411247,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,76.7876,76.7876,0.0
way/420411248,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,75.5603,75.5603,0.0
way/420411249,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4.0,4.0,4.0,291.5383,291.5383,0.0
way/420411321,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,Y,3.0,3.0,0.0,372.4813,372.4813,0.0
way/420411322,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4.0,4.0,4.0,178.1872,178.1887,0.0008418113085683895
way/420411323,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,3.0,3.0,3.0,155.5382,155.5382,0.0
way/420411324,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,2.0,2.0,125.3788,125.3444,-0.027436855353540707
way/428475104,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,21.0,21.0,865.8827,865.8332,-0.005716709665173625
way/428475105,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,4.0,4.0,1107.6775,1107.4069,-0.024429493241494803
way/428478237,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,11.0,11.0,11.0,905.7203,905.6378,-0.009108772321872637
way/428478238,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,30.0,30.0,1907.879,1908.1147,0.01235403293396379
way/428478241,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,66.1912,66.1912,0.0
way/428478245,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,DWELLING_LAYOUT_EMITTED,Y,N,2.0,19.0,19.0,572.72,572.8571,0.023938399217753613
way/428478247,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,5.0,5.0,416.8198,416.8079,-0.002854950748493405
way/428478249,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,N,Y,15.0,2.0,0.0,939.7755,939.6183,-0.016727399256523383
way/428478590,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,12.0,12.0,12.0,860.3143,860.3001,-0.001650559568748282
way/432405440,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,13.0,13.0,538.9014,538.3028,-0.11107783353316943
way/432405443,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,7.0,7.0,380.0204,380.1359,0.030393105212245784
way/432405444,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,7.0,7.0,184.2304,184.2323,0.0010313173070276296
way/432405449,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,6.0,6.0,538.2573,538.2961,0.007208448450218412
way/432405451,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,9.0,9.0,534.0933,534.0995,0.0011608458671987251
way/432405458,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,82.0775,82.0731,-0.0053607870610142315
way/432405459,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,Y,4.0,4.0,0.0,680.9647,681.1048,0.02057375367621277
way/432405737,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,Y,6.0,6.0,0.0,6157.8984,6159.5849,0.027387590545498386
way/432411451,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,14.0,14.0,929.3168,929.5412,0.024146771047296216
way/432411455,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,5.0,5.0,5.0,501.2613,501.2613,0.0
way/432411457,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,10.0,10.0,10.0,807.9974,808.0005,0.0003836646009031272
way/432411459,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,12.0,12.0,1039.2019,1038.774,-0.04117582925898577
way/432411462,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,5.0,5.0,5.0,304.8998,304.8998,0.0
way/432411464,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,12.0,12.0,306.7747,306.7389,-0.011669801975193758
way/432411466,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,132.2212,132.2847,0.04802558137422467
way/432411472,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,16.0,16.0,16.0,961.9783,961.9716,-0.0006964814071194189
way/432411814,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,11.0,11.0,1861.2208,1861.2101,-0.0005748914905766454
way/432411815,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,11.0,11.0,686.1389,686.134,-0.0007141411163279847
way/432411816,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,124.8414,124.8331,-0.00664843553499986
way/432411817,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,58.225,58.2248,-0.00034349506225767946
way/432411820,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,Y,Y,3.0,3.0,0.0,717.6212,717.6215,4.180478502094055e-05
way/432411821,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,4.0,4.0,4.0,232.8997,232.8997,0.0
way/432411823,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,4.0,4.0,239.0086,239.053,0.01857673740610003
way/432411824,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,59.0805,59.0798,-0.0011848240959401516
way/432411825,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,73.8402,73.8402,0.0
way/432412733,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,1.0,1.0,0.0,125.9857,125.9857,0.0
way/432412734,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,10.0,10.0,469.6642,469.5291,-0.028765232691775486
way/432412735,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,5.0,5.0,375.6219,375.7238,0.027128343688161034
way/432412736,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,6.0,22.0,22.0,2144.2864,2143.9679,-0.014853426296032942
way/432412737,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,11.0,11.0,1267.7071,1267.9266,0.01731472514431176
way/432412738,ES-MAD-BERRUGUETE,FALLBACK_PENDING_LAYOUT,FALLBACK_PENDING_LAYOUT,Y,Y,1.0,1.0,0.0,150.7418,150.7418,0.0
way/432566224,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,15.0,15.0,1573.8925,1573.8001,-0.005870794860512889
way/432566226,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,15.0,15.0,993.2966,993.2805,-0.001620865308514224
way/432566227,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,12.0,12.0,1080.429,1080.3123,-0.010801265053051807
way/432566510,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,12.0,12.0,421.919,422.0066,0.02076227901564258
way/432566513,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,12.0,12.0,901.7064,901.9636,0.02852369684855421
way/432566514,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,12.0,12.0,811.9157,812.0225,0.01315407498586628
way/432566515,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,6.0,6.0,410.3397,410.1476,-0.046814870703464025
way/432567161,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,6.0,12.0,12.0,1196.6099,1197.1726,0.04702451483981348
way/432567162,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,2.0,2.0,2.0,331.4902,331.4902,0.0
way/432567163,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,120.8892,120.8846,-0.0038051372661878683
way/432567164,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,6.0,6.0,1030.0788,1029.9593,-0.011601054210611497
way/432567165,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,11.0,11.0,654.2685,654.4884,0.03361005458767138
way/432737636,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,5.0,6.0,6.0,597.6694,597.7425,0.01223084200060334
way/432737999,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,7.0,7.0,386.4754,386.284,-0.04952449754887047
way/432738002,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,1.0,1.0,1.0,119.2436,119.2436,0.0
way/432738006,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,7.0,7.0,736.2021,735.4798,-0.09811164624496703
way/432738008,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,7.0,7.0,7.0,372.4007,372.3574,-0.011627260636187823
way/432738019,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,4.0,4.0,4.0,429.4747,429.0308,-0.10335882416356193
way/432864101,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,6.0,9.0,9.0,2068.2784,2070.2352,0.09461008730739198
way/432864102,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED,DWELLING_LAYOUT_EMITTED,N,N,9.0,9.0,9.0,1685.4959,1685.6562,0.009510554134246577
way/432864103,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,2.0,2.0,2.0,234.7102,234.6685,-0.017766590459209544
way/432864104,ES-MAD-BERRUGUETE,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,DWELLING_LAYOUT_EMITTED,Y,N,3.0,25.0,25.0,851.7176,851.6742,-0.005095585672986676
