building_id,district,population,surface_name,vertex_index,defect_kind,interior_angle_deg,edge1_m,edge2_m,perp_dist_to_chord_m,abs_area_change_m2,ring_area_m2,relative_area_change,admitted_1e6
way/435638871,ES-MAD-BERRUGUETE,173_undivided,Block 00cd3161f14c60e7_whole Storey 0 Floor 0001,1,collinear,179.92314950018937,4.987354008208198,5.8255411768682634,0.003604030683793659,0.019484998658299446,187.6375619918108,0.00010384380638643048,False
way/435638871,ES-MAD-BERRUGUETE,173_undivided,Block 00cd3161f14c60e7_whole Storey 0 Floor 0001,9,collinear,179.91104032717357,8.183038860730226,12.009160670173918,0.007556385182460698,0.07628999650478363,187.6375619918108,0.0004065816870297708,False
way/435822217,ES-MAD-BERRUGUETE,173_undivided,Block 578401d440c3992d_whole Storey 0 Floor 0001,1,collinear,179.96751869340554,3.594811399690634,4.106639745589443,0.0010866786879620497,0.0041845012456178665,51.66872650012374,8.098711791566694e-05,False
way/947890583,ES-MAD-BERRUGUETE,173_undivided,Block 61b043dc4614a6c2_whole Storey 0 Floor 0001,2,collinear,179.94183912477308,10.607207078080098,8.409117433391065,0.004761383395613637,0.04527200013399124,1736.9922170937061,2.6063444434851454e-05,False
way/947890583,ES-MAD-BERRUGUETE,173_undivided,Block 61b043dc4614a6c2_whole Storey 0 Floor 0001,31,collinear,179.9715643518537,19.163528902553903,21.592770364304755,0.005038828325214474,0.10268199443817139,1736.9922170937061,5.911482701400726e-05,False
way/947890583,ES-MAD-BERRUGUETE,173_undivided,Block 61b043dc4614a6c2_whole Storey 0 Floor 0001,32,collinear,179.98620964944377,21.592770364304755,16.284849431123966,0.0022344035309513907,0.042316943407058716,1736.9922170937061,2.436219517313809e-05,False
way/947890583,ES-MAD-BERRUGUETE,173_undivided,Block 61b043dc4614a6c2_whole Storey 0 Floor 0001,33,collinear,179.96673136375145,16.284849431123966,27.399087667342318,0.005930760982464318,0.12953948974609375,1736.9922170937061,7.457689704726261e-05,False
way/942352873,ES-MAD-BERRUGUETE,173_undivided,Block ac73fdd0fb951013_whole Storey 0 Floor 0001,1,collinear,179.91894930666058,5.622761065644242,2.529933794147308,0.002468264278648946,0.01006150059401989,600.3582120016217,1.6759162101696564e-05,False
way/942352873,ES-MAD-BERRUGUETE,173_undivided,Block ac73fdd0fb951013_whole Storey 0 Floor 0001,3,collinear,179.9812699424058,9.544776686808836,34.90610757446398,0.002450209053520043,0.05445697903633118,600.3582120016217,9.070747754872731e-05,False
way/942352873,ES-MAD-BERRUGUETE,173_undivided,Block ac73fdd0fb951013_whole Storey 0 Floor 0001,4,collinear,179.97985936613716,34.90610757446398,10.68539189732741,0.002875798832176064,0.06555598974227905,600.3582120016217,0.00010919479142912426,False
way/942352873,ES-MAD-BERRUGUETE,173_undivided,Block ac73fdd0fb951013_whole Storey 0 Floor 0001,6,collinear,179.97501895943975,8.22512310023075,4.130317420783501,0.0011988241442268278,0.007406000047922134,600.3582120016217,1.2335968593200703e-05,False
way/942352873,ES-MAD-BERRUGUETE,173_undivided,Block ac73fdd0fb951013_whole Storey 0 Floor 0001,9,collinear,179.96014313703628,3.714568346426854,9.206351340165204,0.001841124327725371,0.011894509196281433,600.3582120016217,1.98123536223892e-05,False
way/942352881,ES-MAD-BERRUGUETE,173_undivided,Block 846890656b98c0f4_whole Storey 0 Floor 0001,1,collinear,179.97778971263133,8.272921430469209,7.834578801877093,0.0015598326531305311,0.012562502175569534,545.0738264918327,2.304734068121278e-05,False
