building_id,district,stem,reason
relation/13307656,ES-MAD-BERRUGUETE,5a27616175fd74e9,idf_changed
relation/13340529,ES-MAD-BERRUGUETE,2569190f181f9d28,idf_changed
relation/13340530,ES-MAD-BERRUGUETE,9bf7e39352e8a8cd,idf_changed
relation/13380999,ES-MAD-BERRUGUETE,aecc715c1206ccb2,idf_changed
relation/13381262,ES-MAD-BERRUGUETE,e6e9f8c85bd4a153,idf_changed
relation/13381287,ES-MAD-BERRUGUETE,d2b990a82087289c,idf_changed
relation/13381288,ES-MAD-BERRUGUETE,fad1a473d42a86de,idf_changed
relation/13430482,ES-MAD-BERRUGUETE,4524352837d47fed,idf_changed
relation/3730743,ES-MAD-BERRUGUETE,b56bda9013da5b2d,idf_changed
relation/4154505,ES-MAD-BERRUGUETE,6174aafd72973590,idf_changed
relation/4154506,ES-MAD-BERRUGUETE,60d23062ec196ddb,idf_changed
relation/4154554,ES-MAD-BERRUGUETE,a1a71bd8d099124a,idf_changed
relation/4154555,ES-MAD-BERRUGUETE,c93dc4b58c370fcb,idf_changed
relation/4154596,ES-MAD-BERRUGUETE,a65c62f34e363ee8,idf_changed
relation/4164892,ES-MAD-BERRUGUETE,644f3f8ccf35816f,idf_changed
relation/4164893,ES-MAD-BERRUGUETE,9b54407c41f6b61c,idf_changed
relation/4164894,ES-MAD-BERRUGUETE,eb2ff2e756f34846,idf_changed
relation/4164895,ES-MAD-BERRUGUETE,d119a20fb5474205,idf_changed
relation/4164961,ES-MAD-BERRUGUETE,ae7808e79b53916a,idf_changed
relation/4164962,ES-MAD-BERRUGUETE,09c23b0dd8a9cc4a,idf_changed
relation/4164983,ES-MAD-BERRUGUETE,54513dc0adfd41dd,idf_changed
relation/4165178,ES-MAD-BERRUGUETE,eeaf602be4cabc4d,idf_changed
relation/4165179,ES-MAD-BERRUGUETE,1ff2051722350d04,idf_changed
relation/4165180,ES-MAD-BERRUGUETE,9d3693dc899b5bd8,idf_changed
relation/4165181,ES-MAD-BERRUGUETE,0f131d6bfc4c55dd,new_building
relation/4165182,ES-MAD-BERRUGUETE,8c7be2fdd38664fb,idf_changed
relation/4169236,ES-MAD-BERRUGUETE,5ebd49cba0ddc651,idf_changed
relation/4172529,ES-MAD-BERRUGUETE,aeea716b34cd07de,idf_changed
relation/4172733,ES-MAD-BERRUGUETE,b4477181a4ba04d4,idf_changed
relation/4172891,ES-MAD-BERRUGUETE,afeafb76cd8a7d50,idf_changed
relation/4172892,ES-MAD-BERRUGUETE,4c83d5317d600cf4,idf_changed
relation/4179135,ES-MAD-BERRUGUETE,10875c0a365889df,idf_changed
relation/4466638,ES-MAD-BERRUGUETE,fc1c83df2d9b8786,idf_changed
relation/4495683,ES-MAD-BERRUGUETE,a271e26c4c71efa4,idf_changed
relation/4495684,ES-MAD-BERRUGUETE,97ab5017e7b651ba,idf_changed
relation/4495685,ES-MAD-BERRUGUETE,6ffe4aadf739b0cb,idf_changed
relation/4678509,ES-MAD-BERRUGUETE,1e49dd7b4363f3e2,idf_changed
relation/4835799,ES-MAD-BERRUGUETE,a9c1a1223ff8e03d,idf_changed
relation/4835800,ES-MAD-BERRUGUETE,f5889883a4df9891,idf_changed
relation/4835801,ES-MAD-BERRUGUETE,26930365bf385bb6,idf_changed
relation/5662801,ES-MAD-BERRUGUETE,3f407830cf05c0a0,idf_changed
relation/5662803,ES-MAD-BERRUGUETE,4d588743b2a0cd3e,idf_changed
relation/5808693,ES-MAD-BERRUGUETE,6e8c342c111770cf,idf_changed
relation/5808694,ES-MAD-BERRUGUETE,907754899c0539ea,idf_changed
relation/5808695,ES-MAD-BERRUGUETE,a1ce2aa2e904191a,idf_changed
relation/5808696,ES-MAD-BERRUGUETE,bb812ebbb389f7ef,new_building
relation/6382787,ES-MAD-BERRUGUETE,b7df1a6e31a34f7e,idf_changed
way/100704656,ES-MAD-BERRUGUETE,efd148a964fbbb14,idf_changed
way/100704671,ES-MAD-BERRUGUETE,6bc45b6bf741ba48,idf_changed
way/100704677,ES-MAD-BERRUGUETE,201c251d49383633,idf_changed
way/100704682,ES-MAD-BERRUGUETE,39308272b9e3a38a,idf_changed
way/100704705,ES-MAD-BERRUGUETE,b9741f5cc0683abe,idf_changed
way/100704723,ES-MAD-BERRUGUETE,d5198afcfca50db7,idf_changed
way/100704738,ES-MAD-BERRUGUETE,f9b94633a6db233b,idf_changed
way/100704741,ES-MAD-BERRUGUETE,e11f7d74064fe131,idf_changed
way/1237260791,ES-MAD-BERRUGUETE,a2c94661a5028bb1,idf_changed
way/133979799,ES-MAD-BERRUGUETE,499b3cbde9af5587,idf_changed
way/195286070,ES-MAD-BERRUGUETE,4a1b522ef889bf11,idf_changed
way/198082036,ES-MAD-BERRUGUETE,1721b07d07718751,idf_changed
way/198082054,ES-MAD-BERRUGUETE,5fce37847390b084,idf_changed
way/198082056,ES-MAD-BERRUGUETE,a97cd41865846e63,idf_changed
way/224012143,ES-MAD-BERRUGUETE,5708eec5fe4779cf,idf_changed
way/232618736,ES-MAD-BERRUGUETE,510c763b0749cf08,idf_changed
way/277649994,ES-MAD-BERRUGUETE,f532ab6887714d86,idf_changed
way/277649996,ES-MAD-BERRUGUETE,121ede6ffa7f537f,idf_changed
way/286376565,ES-MAD-BERRUGUETE,51768f7077a8ad28,idf_changed
way/286376566,ES-MAD-BERRUGUETE,b88b3c3325df733e,idf_changed
way/286376568,ES-MAD-BERRUGUETE,ead12fc5d102e619,idf_changed
way/286376569,ES-MAD-BERRUGUETE,fde1bc8c9f4c22dd,idf_changed
way/286376571,ES-MAD-BERRUGUETE,475e59eae4d00d0f,idf_changed
way/286376572,ES-MAD-BERRUGUETE,47e1dc9b67a4ca77,idf_changed
way/286376574,ES-MAD-BERRUGUETE,f24fcc00c4504269,idf_changed
way/286376575,ES-MAD-BERRUGUETE,0947f24a6de41c4b,idf_changed
way/286417117,ES-MAD-BERRUGUETE,1e190d5ecdc121d0,idf_changed
way/286564856,ES-MAD-BERRUGUETE,5bb564b7ae2d44cd,idf_changed
way/286685213,ES-MAD-BERRUGUETE,6d5be91d4394f4d3,idf_changed
way/286685214,ES-MAD-BERRUGUETE,52dfc80150e42608,idf_changed
way/286685222,ES-MAD-BERRUGUETE,c57a45184a1c34ba,idf_changed
way/286754288,ES-MAD-BERRUGUETE,c3c6917db48a746e,idf_changed
way/286754290,ES-MAD-BERRUGUETE,b6859064f914a13a,idf_changed
way/286754292,ES-MAD-BERRUGUETE,771e297424376843,idf_changed
way/287225519,ES-MAD-BERRUGUETE,1dc731c9868ab69d,idf_changed
way/287225521,ES-MAD-BERRUGUETE,4a13d470d74ebb02,idf_changed
way/287225524,ES-MAD-BERRUGUETE,aa98ba31ed488442,idf_changed
way/287356953,ES-MAD-BERRUGUETE,5f513531b21ddb1d,idf_changed
way/287496586,ES-MAD-BERRUGUETE,76fc86c7bf31b890,idf_changed
way/287496591,ES-MAD-BERRUGUETE,45357850a34df90b,idf_changed
way/287496598,ES-MAD-BERRUGUETE,f1af238efc41ce7c,idf_changed
way/287696580,ES-MAD-BERRUGUETE,8bca0d8da55b41ac,idf_changed
way/287696583,ES-MAD-BERRUGUETE,75eceeb081befc62,idf_changed
way/287696584,ES-MAD-BERRUGUETE,042b1929b0b6aa86,idf_changed
way/287696585,ES-MAD-BERRUGUETE,58780d5ea1a24299,idf_changed
way/287696586,ES-MAD-BERRUGUETE,718d6a0d17550d59,idf_changed
way/287696589,ES-MAD-BERRUGUETE,a33ef562e4b82396,idf_changed
way/287938551,ES-MAD-BERRUGUETE,06c56cc186abc899,idf_changed
way/287938553,ES-MAD-BERRUGUETE,79788f08c53b63c9,idf_changed
way/287938556,ES-MAD-BERRUGUETE,bc94a3dbb36b2806,idf_changed
way/287939446,ES-MAD-BERRUGUETE,a41fe9ee23cce539,idf_changed
way/287939448,ES-MAD-BERRUGUETE,4e8dc71607ebe24b,idf_changed
way/287939449,ES-MAD-BERRUGUETE,1137693b1b0c378d,idf_changed
way/287939450,ES-MAD-BERRUGUETE,c4df907d37dbb2ea,idf_changed
way/287939454,ES-MAD-BERRUGUETE,0af4963b82f3ebe2,idf_changed
way/287939455,ES-MAD-BERRUGUETE,e52e3d9c6a564339,idf_changed
way/287943062,ES-MAD-BERRUGUETE,c0922358da475fb3,idf_changed
way/287943064,ES-MAD-BERRUGUETE,e73d101b3f44cff5,idf_changed
way/287943067,ES-MAD-BERRUGUETE,0a9deae60b60e2e5,idf_changed
way/288276172,ES-MAD-BERRUGUETE,911325909af45811,idf_changed
way/288276173,ES-MAD-BERRUGUETE,e2fb422780c8ffc1,idf_changed
way/288276175,ES-MAD-BERRUGUETE,0a449c764b4cb37d,idf_changed
way/288276177,ES-MAD-BERRUGUETE,d3ffebe93b2dffa6,idf_changed
way/288276178,ES-MAD-BERRUGUETE,af59be28315886a7,idf_changed
way/288276179,ES-MAD-BERRUGUETE,f815aedc3901fc71,idf_changed
way/288447771,ES-MAD-BERRUGUETE,3f6977452b290b18,idf_changed
way/288447773,ES-MAD-BERRUGUETE,c6bfd6f0f273d702,idf_changed
way/288450069,ES-MAD-BERRUGUETE,8e79fec43b070c89,idf_changed
way/288461982,ES-MAD-BERRUGUETE,2de3873755ca53d8,idf_changed
way/288461988,ES-MAD-BERRUGUETE,9528a2441a895b83,idf_changed
way/288461989,ES-MAD-BERRUGUETE,cf9a235c4cb0250e,idf_changed
way/288461992,ES-MAD-BERRUGUETE,a9d5e4fac2cc73db,idf_changed
way/288461994,ES-MAD-BERRUGUETE,5bffa5be556b7ca7,idf_changed
way/288600848,ES-MAD-BERRUGUETE,bc9701c3af80a11b,idf_changed
way/288600850,ES-MAD-BERRUGUETE,65bbb2b7f5a4fd61,idf_changed
way/288600852,ES-MAD-BERRUGUETE,3230d1cc4114aa78,idf_changed
way/288600859,ES-MAD-BERRUGUETE,394faaa74f00f973,idf_changed
way/288600861,ES-MAD-BERRUGUETE,e7b81d4b0e60b668,idf_changed
way/289362370,ES-MAD-BERRUGUETE,a0d0b23524fc6dd2,idf_changed
way/289362372,ES-MAD-BERRUGUETE,ae7bce1220e79f17,idf_changed
way/289364388,ES-MAD-BERRUGUETE,a8f41ceb1b9d99bd,idf_changed
way/289387273,ES-MAD-BERRUGUETE,0530f839b24dc96e,idf_changed
way/289387274,ES-MAD-BERRUGUETE,fc04cf0ee381ffde,idf_changed
way/289387276,ES-MAD-BERRUGUETE,0f04e3583d354ae8,idf_changed
way/289387277,ES-MAD-BERRUGUETE,8154f29cb2968bb6,idf_changed
way/289387278,ES-MAD-BERRUGUETE,a9f1fc1abce4dee3,idf_changed
way/289387279,ES-MAD-BERRUGUETE,08226c966e2a4db3,idf_changed
way/289387281,ES-MAD-BERRUGUETE,4f661f8c202e75c2,idf_changed
way/289434331,ES-MAD-BERRUGUETE,429fac48ab55a5d6,idf_changed
way/289434333,ES-MAD-BERRUGUETE,e3d105b6be1b4480,idf_changed
way/289434337,ES-MAD-BERRUGUETE,cd09b093c31ecf78,idf_changed
way/289434339,ES-MAD-BERRUGUETE,777457a0e14629a8,idf_changed
way/289510893,ES-MAD-BERRUGUETE,73621377166b8b8f,idf_changed
way/289510897,ES-MAD-BERRUGUETE,4836fc6617a78859,idf_changed
way/289510900,ES-MAD-BERRUGUETE,b45ceaf5133e8da6,idf_changed
way/289692617,ES-MAD-BERRUGUETE,18405f9444b88dab,idf_changed
way/289692619,ES-MAD-BERRUGUETE,d60147005df4e070,idf_changed
way/289692620,ES-MAD-BERRUGUETE,1a456b41747bc690,idf_changed
way/289692621,ES-MAD-BERRUGUETE,0b1dee3caa9ec313,idf_changed
way/289692622,ES-MAD-BERRUGUETE,1defa182ae854ad4,idf_changed
way/289692624,ES-MAD-BERRUGUETE,d88b4fbb214cb13b,idf_changed
way/289779214,ES-MAD-BERRUGUETE,596e99c5e1ab00fb,idf_changed
way/289779218,ES-MAD-BERRUGUETE,c32af17a3653d975,idf_changed
way/289779221,ES-MAD-BERRUGUETE,4a8b837bee997efa,idf_changed
way/289979822,ES-MAD-BERRUGUETE,fde786f55022c576,idf_changed
way/289979825,ES-MAD-BERRUGUETE,0050ab66a834336e,idf_changed
way/289979826,ES-MAD-BERRUGUETE,09744ff1df8cc6d0,idf_changed
way/289979828,ES-MAD-BERRUGUETE,2af59569981fc794,idf_changed
way/289979829,ES-MAD-BERRUGUETE,c61734ff6368f5f9,idf_changed
way/290026248,ES-MAD-BERRUGUETE,6306022d60f82cac,idf_changed
way/290026253,ES-MAD-BERRUGUETE,a62169439e170445,idf_changed
way/290026255,ES-MAD-BERRUGUETE,bb95ce119f9d4488,idf_changed
way/290026256,ES-MAD-BERRUGUETE,70fd0e8bf5eb2d44,idf_changed
way/290026258,ES-MAD-BERRUGUETE,c046106c23fd3576,idf_changed
way/290653348,ES-MAD-BERRUGUETE,8088954d59a8a788,idf_changed
way/290653349,ES-MAD-BERRUGUETE,355788b184ce6241,idf_changed
way/290653350,ES-MAD-BERRUGUETE,645fac55a3ff4ae7,idf_changed
way/290662259,ES-MAD-BERRUGUETE,a1360ce5b9a7ab8d,idf_changed
way/290820839,ES-MAD-BERRUGUETE,072406f221f531c2,idf_changed
way/290820840,ES-MAD-BERRUGUETE,ddafcad5d876746d,idf_changed
way/290820844,ES-MAD-BERRUGUETE,63e38ea3331cbdb3,idf_changed
way/290820846,ES-MAD-BERRUGUETE,dcafcfb27249ee03,idf_changed
way/290820847,ES-MAD-BERRUGUETE,1d292d9a5cb972a7,idf_changed
way/290820851,ES-MAD-BERRUGUETE,d5f7c70dbdb9328c,idf_changed
way/291149503,ES-MAD-BERRUGUETE,d66db0b7025f4a24,idf_changed
way/291155593,ES-MAD-BERRUGUETE,938b17f04c875320,idf_changed
way/291155594,ES-MAD-BERRUGUETE,f66ae1f105401858,idf_changed
way/291155595,ES-MAD-BERRUGUETE,20164614c67f6637,idf_changed
way/291155596,ES-MAD-BERRUGUETE,f3fa033f6c60247f,idf_changed
way/291278667,ES-MAD-BERRUGUETE,6db3d4217e2ac346,idf_changed
way/291278668,ES-MAD-BERRUGUETE,af13ca730fecec86,idf_changed
way/291278670,ES-MAD-BERRUGUETE,69cefff73022d854,idf_changed
way/291278671,ES-MAD-BERRUGUETE,6ebbf559f6d3ceb4,idf_changed
way/291278672,ES-MAD-BERRUGUETE,0793b3c9f3c423f8,idf_changed
way/291278675,ES-MAD-BERRUGUETE,ae197f1a7cdc9b51,idf_changed
way/291892249,ES-MAD-BERRUGUETE,4e4c3bfe5d179ced,idf_changed
way/291892250,ES-MAD-BERRUGUETE,33fa12c0cf32c4dd,idf_changed
way/291892251,ES-MAD-BERRUGUETE,1e43be9c2d0f2631,idf_changed
way/291892252,ES-MAD-BERRUGUETE,06037e029450759f,idf_changed
way/291892387,ES-MAD-BERRUGUETE,1a92206d17aa97c3,idf_changed
way/292149912,ES-MAD-BERRUGUETE,e96c0d4a7c8746c6,idf_changed
way/292149913,ES-MAD-BERRUGUETE,df7f2f2fd75cf669,idf_changed
way/292149914,ES-MAD-BERRUGUETE,c426f6384630c6f3,idf_changed
way/292149915,ES-MAD-BERRUGUETE,28ad5863c91425fe,idf_changed
way/292149916,ES-MAD-BERRUGUETE,7cc2222791137b4b,idf_changed
way/292149919,ES-MAD-BERRUGUETE,67cd23daecf3ddb4,idf_changed
way/293591506,ES-MAD-BERRUGUETE,098e4fafcdf409c9,idf_changed
way/293596153,ES-MAD-BERRUGUETE,c9b6dfb11dc92501,idf_changed
way/293596159,ES-MAD-BERRUGUETE,ae8aa5b1e81c51f4,idf_changed
way/293596180,ES-MAD-BERRUGUETE,7f772cbfcef6ef7e,idf_changed
way/310738147,ES-MAD-BERRUGUETE,16b57dfb4d61a610,idf_changed
way/310738149,ES-MAD-BERRUGUETE,323c22d1975a1a89,idf_changed
way/310738150,ES-MAD-BERRUGUETE,ef851a3dbfb09d9a,idf_changed
way/310738151,ES-MAD-BERRUGUETE,bfac5e9518c3be15,idf_changed
way/310738152,ES-MAD-BERRUGUETE,6d031a06e417b7c6,idf_changed
way/310738153,ES-MAD-BERRUGUETE,d0787f31dc827e89,idf_changed
way/310738154,ES-MAD-BERRUGUETE,b6ac0e76ab411129,idf_changed
way/310738155,ES-MAD-BERRUGUETE,a213ecbeb217ea6e,idf_changed
way/310738157,ES-MAD-BERRUGUETE,d67cce8f45c05c6a,idf_changed
way/310738158,ES-MAD-BERRUGUETE,24a6d13e93d75d75,idf_changed
way/310738159,ES-MAD-BERRUGUETE,0c3019e043ec7153,idf_changed
way/310738160,ES-MAD-BERRUGUETE,617a45adfd6e7012,idf_changed
way/310771769,ES-MAD-BERRUGUETE,c9b25a0b6889f75e,idf_changed
way/310771771,ES-MAD-BERRUGUETE,b130eabbef7030a8,idf_changed
way/310771773,ES-MAD-BERRUGUETE,9aa100452264eb49,idf_changed
way/310771776,ES-MAD-BERRUGUETE,afbb696b84c1e351,idf_changed
way/310771778,ES-MAD-BERRUGUETE,d96541a9d24e19c1,idf_changed
way/310771781,ES-MAD-BERRUGUETE,53de4fe289ee4779,idf_changed
way/310771784,ES-MAD-BERRUGUETE,1bbd7f78a53d6113,idf_changed
way/310771790,ES-MAD-BERRUGUETE,6a27c6b04e646864,idf_changed
way/310771792,ES-MAD-BERRUGUETE,281780988925ed4e,idf_changed
way/310771803,ES-MAD-BERRUGUETE,ea24391196520028,idf_changed
way/310771805,ES-MAD-BERRUGUETE,9acbf5f41e47f019,idf_changed
way/310771813,ES-MAD-BERRUGUETE,d6fb77c2ad42ba07,idf_changed
way/310771818,ES-MAD-BERRUGUETE,a80bd166ca719a88,idf_changed
way/310771821,ES-MAD-BERRUGUETE,71a3ea3d84e4fa65,idf_changed
way/310774080,ES-MAD-BERRUGUETE,59231039c486b1fb,idf_changed
way/310775064,ES-MAD-BERRUGUETE,1ba446fd104878dc,idf_changed
way/310775068,ES-MAD-BERRUGUETE,00bbe98c098eecf0,idf_changed
way/310775071,ES-MAD-BERRUGUETE,3f079925ea36f0f7,idf_changed
way/310775072,ES-MAD-BERRUGUETE,8220c29391fda43c,idf_changed
way/310775075,ES-MAD-BERRUGUETE,6f161348b5731abf,idf_changed
way/310775076,ES-MAD-BERRUGUETE,96fd162b4cc7307d,idf_changed
way/311159684,ES-MAD-BERRUGUETE,dfd3c412acf87ad5,idf_changed
way/311159685,ES-MAD-BERRUGUETE,6894bb838b071d57,idf_changed
way/311159688,ES-MAD-BERRUGUETE,a0a118fcb1f455b8,idf_changed
way/311159689,ES-MAD-BERRUGUETE,25e2a9537104c86b,idf_changed
way/311159690,ES-MAD-BERRUGUETE,1df1a1859cfe25c0,idf_changed
way/311159691,ES-MAD-BERRUGUETE,481e04d3d13498be,idf_changed
way/311159692,ES-MAD-BERRUGUETE,553fcac5e5b6063e,idf_changed
way/311161162,ES-MAD-BERRUGUETE,55042402e6e9f964,idf_changed
way/311161163,ES-MAD-BERRUGUETE,ad7a40eae15ad2e1,idf_changed
way/311161164,ES-MAD-BERRUGUETE,bee342ef1255b91f,idf_changed
way/311161165,ES-MAD-BERRUGUETE,b2b904a532694014,idf_changed
way/311162657,ES-MAD-BERRUGUETE,b8d7ade39e5a3380,idf_changed
way/311162658,ES-MAD-BERRUGUETE,025da6f4cb194542,idf_changed
way/311162659,ES-MAD-BERRUGUETE,6a51105672d912f4,idf_changed
way/311162660,ES-MAD-BERRUGUETE,558f338235c00157,idf_changed
way/311162661,ES-MAD-BERRUGUETE,468113520ff42b32,idf_changed
way/311162662,ES-MAD-BERRUGUETE,7c1d9cbc735b09a5,idf_changed
way/311162663,ES-MAD-BERRUGUETE,f7ba4d676aa8ad34,idf_changed
way/311168052,ES-MAD-BERRUGUETE,e69d3ecda150b124,idf_changed
way/311431848,ES-MAD-BERRUGUETE,e28df6ba1fb30d01,idf_changed
way/311431852,ES-MAD-BERRUGUETE,bc2c7eaa2fe2c1d9,idf_changed
way/311431853,ES-MAD-BERRUGUETE,16c54d9a4c6b0ed3,idf_changed
way/311586300,ES-MAD-BERRUGUETE,3d2b7553ada1f54b,idf_changed
way/311595043,ES-MAD-BERRUGUETE,279b792dc34b86f3,idf_changed
way/311595048,ES-MAD-BERRUGUETE,c5e730d9efda6799,idf_changed
way/311602374,ES-MAD-BERRUGUETE,d4ca797c6eb94a55,idf_changed
way/311968161,ES-MAD-BERRUGUETE,46bc8036e24c74c1,idf_changed
way/311968162,ES-MAD-BERRUGUETE,bd58b1efd04a92f0,idf_changed
way/311968163,ES-MAD-BERRUGUETE,20760fb7a921e2c7,idf_changed
way/322742247,ES-MAD-BERRUGUETE,b09d83da0bdaec38,idf_changed
way/322742249,ES-MAD-BERRUGUETE,c9e37d139b1d4189,idf_changed
way/322742251,ES-MAD-BERRUGUETE,1aa3f21c6e0ab650,idf_changed
way/322742254,ES-MAD-BERRUGUETE,01b3f251cf950617,idf_changed
way/322742256,ES-MAD-BERRUGUETE,94035993f5ba1371,idf_changed
way/322742259,ES-MAD-BERRUGUETE,6aaec75db69fa63b,idf_changed
way/322742263,ES-MAD-BERRUGUETE,99c2ddf5ad4dbe9a,idf_changed
way/322742264,ES-MAD-BERRUGUETE,53d5c0cacb2e34b6,idf_changed
way/322742265,ES-MAD-BERRUGUETE,797cf8d73b2902e0,idf_changed
way/333138109,ES-MAD-BERRUGUETE,5efc9e1c07121e3a,idf_changed
way/333138111,ES-MAD-BERRUGUETE,27a3e5e369556f87,idf_changed
way/333138113,ES-MAD-BERRUGUETE,a6ab77197f54e1e0,idf_changed
way/333138116,ES-MAD-BERRUGUETE,1829c2c78b87a6bf,idf_changed
way/333138121,ES-MAD-BERRUGUETE,4bda218f5394cc9c,idf_changed
way/333138124,ES-MAD-BERRUGUETE,4c04bd8fa4774d76,idf_changed
way/333138127,ES-MAD-BERRUGUETE,1ae1f03b3397ab7f,idf_changed
way/333138129,ES-MAD-BERRUGUETE,139437c502745c0c,idf_changed
way/333138130,ES-MAD-BERRUGUETE,7c1a882582c5ae4c,idf_changed
