neighbourhood_id,building_id,footprint_area_m2,minimum_width_m,has_courtyard,is_non_convex,fallback_required,fallback_reason,layout_status,dwelling_layout_emitted
IT-BOL-GALVANI2,32435,153.98538447836586,6.229061304063022,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32436,139.24923498808994,11.126190919253776,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32437,118.70859999567895,10.598119752222305,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32444,351.37579998198385,8.490885381862189,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32446,241.02066499073257,11.60501824844631,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32447,386.8220450155624,20.19127377141663,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32448,608.8784015016838,28.012017829707787,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32450,97.6196400018012,5.316160703556611,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32453,27.686675003703147,4.731426423559798,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32454,93.35266499485574,5.940227157644971,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32466,24.836499993515552,4.970007053683632,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32467,100.04615500203377,5.641683790312692,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32468,243.19472002453927,12.039935127705109,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32469,261.34227999748595,9.04836958931201,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32471,197.54395000629202,13.859783280946841,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32473,3025.4838755110472,54.67541095698065,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32475,22.746149998069065,3.1325049138112036,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32479,80.24219999746624,5.907774695984815,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32483,20.26033750042729,3.5914634902899825,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32486,104.47540999475382,5.619656528158515,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32487,80.63155000715491,5.853391682752593,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32489,193.02160552131704,6.020768248954185,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32491,810.8803204771652,20.738373408090077,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32493,140.78680001981726,10.050852057412339,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32495,106.0058700011268,4.596909437616713,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32496,83.35669001325155,6.693184571452201,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32497,85.91760000727557,5.034330200852567,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32499,432.3586950057871,14.612262816303971,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32501,580.5350150005419,27.19853246019293,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32502,448.83243049328576,21.32503386212697,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32505,99.94379499742206,4.430946282126726,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32506,182.29798499368874,6.078261618218071,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32521,121.85843999620317,8.929700104903242,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32523,548.9916620298064,29.010690234312083,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32524,257.52993999873274,12.592144556447195,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32526,215.08846998211936,10.67314854998147,False,False,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32527,136.76581499799,12.397277926806336,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32531,169.5332249931404,5.678305120597635,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32538,195.07030599668644,16.240594222983084,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32539,174.34024999163216,6.38094151450189,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32540,62.736970511718525,5.559617056333094,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32541,32.78929999644628,4.319837946308496,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32542,360.39003599406885,20.796400640698653,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32544,79.44983999232291,4.937373456499841,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32546,510.9747460615117,21.836983616189404,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32552,101.03831150874112,4.740834923500163,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32553,190.57593501049683,5.283750658851911,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32556,125.14153502011987,10.003162492511475,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32568,220.89704398750786,18.43156022201028,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32569,174.62803000464916,13.226335876000714,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32578,206.14752747999535,9.028866743985702,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32582,43.95915001027615,5.3869924619922775,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32584,218.3932649665758,6.365702244364504,True,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32589,48.701600001648515,4.323500649103237,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32599,463.36892999827796,21.245449007437372,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32605,30.764899991549225,3.9686899606692814,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32607,148.0834499983085,11.789078707128215,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32610,117.35313497342123,8.682438353460297,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32614,115.37760000884893,5.91090760374441,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32617,185.57995003752768,4.857982838836565,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32622,78.82751050646345,8.51337457916637,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32625,174.86141599487746,13.554842784564052,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32627,230.09082498983616,13.074678338908003,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32632,93.45132900749726,5.262843968093567,False,False,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32634,372.61353496956036,13.879504096443378,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32639,217.50934999356218,12.660445213497422,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32641,447.22844550169043,17.575878523443436,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32643,53.97540000486807,7.931621570853087,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
IT-BOL-GALVANI2,32649,194.76504399998834,11.01900035511143,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32651,282.8653800182316,15.612817683070316,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32652,189.66654999919498,10.20428997463475,True,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32653,335.3380499864626,18.340350814824525,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32662,208.23042503301488,19.272480765898635,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32663,197.31660002036284,9.11024284233814,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32664,189.42088549549786,14.32454633833168,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32668,185.69992001029235,11.693466682730236,False,True,False,,DWELLING_LAYOUT_PENDING,False
IT-BOL-GALVANI2,32669,86.66754999975043,4.925538948627196,False,True,True,NARROW_FOOTPRINT_LT_8M,FALLBACK_ONE_ZONE_PER_FLOOR,False
