neighbourhood_id,building_id,country_stock_code,building_type,year_built,archetype_id,mapping_status,reason,layout_ready,type_provenance
ES-MAD-BERRUGUETE,relation/12771676,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12794755,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12800463,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12800464,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12800465,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12803889,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12803902,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12818819,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12837455,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12837456,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12837457,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12863111,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12867469,ES,,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT;UNMAPPABLE_RESIDENTIAL_TYPE,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12876435,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12876436,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12876437,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12877779,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12877780,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12882209,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12882211,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12891866,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12891867,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12891868,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12931517,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12931518,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/12993356,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13005466,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13033799,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13033800,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13033801,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13113579,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13113580,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13113581,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13146436,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13146437,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13146438,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13160790,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13160791,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13255968,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13263924,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13263925,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13263926,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13277439,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13296657,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13303818,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13306447,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13306448,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13307655,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13307656,ES,,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT;UNMAPPABLE_RESIDENTIAL_TYPE,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13340529,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13340530,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13380999,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13381262,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13381287,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13381288,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13430481,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/13430482,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/3730743,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4154504,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4154505,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4154506,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4154554,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4154555,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4154596,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164892,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164893,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164894,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164895,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164961,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164962,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164982,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4164983,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4165178,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4165179,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4165180,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4165181,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4165182,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4169236,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4172529,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4172530,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4172733,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4172891,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4172892,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4179135,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4466638,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4495683,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4495684,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4495685,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4678507,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4678509,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4835799,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4835800,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/4835801,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5662801,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5662802,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5662803,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5808693,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5808694,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5808695,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5808696,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5808697,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/5808698,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,relation/6382787,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,way/100704656,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,way/100704671,ES,,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT;UNMAPPABLE_RESIDENTIAL_TYPE,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,way/100704677,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,way/100704682,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,way/100704705,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
ES-MAD-BERRUGUETE,way/100704712,ES,AB,,,EXCLUDED_MISSING_OR_AMBIGUOUS_INPUT,MISSING_OBSERVED_YEAR_BUILT,False,OBSERVED_TAG
