Time,BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879966_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879966_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879966_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879966_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,2.395209E+03,0.000000E+00,7.829396E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999884E+01,5.236914E+01,2.810784E+01,4.669468E+01,3.414390E+03,0.000000E+00,1.116090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999893E+01,5.264559E+01,3.078777E+01,4.159550E+01
00:20:00,2.435155E+03,0.000000E+00,7.959970E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999884E+01,5.237172E+01,2.800285E+01,4.721447E+01,3.465447E+03,0.000000E+00,1.132780E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.264761E+01,3.058747E+01,4.252119E+01
00:30:00,2.475567E+03,0.000000E+00,8.092064E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999883E+01,5.237465E+01,2.790827E+01,4.768646E+01,3.519274E+03,0.000000E+00,1.150374E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.265014E+01,3.038635E+01,4.344568E+01
00:40:00,2.516453E+03,0.000000E+00,8.225713E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999883E+01,5.237749E+01,2.781346E+01,4.813752E+01,3.575891E+03,0.000000E+00,1.168881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.265255E+01,3.018379E+01,4.436491E+01
00:50:00,2.557793E+03,0.000000E+00,8.360841E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999883E+01,5.238020E+01,2.771922E+01,4.856710E+01,3.635269E+03,0.000000E+00,1.188290E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.265484E+01,2.997980E+01,4.527796E+01
01:00:00,2.599588E+03,0.000000E+00,8.497458E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999883E+01,5.238283E+01,2.762549E+01,4.897770E+01,3.697405E+03,0.000000E+00,1.208601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.265707E+01,2.977027E+01,4.619607E+01
01:10:00,2.614364E+03,0.000000E+00,8.545756E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999883E+01,5.238541E+01,2.753208E+01,4.937191E+01,3.719988E+03,0.000000E+00,1.215982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.265926E+01,2.956610E+01,4.709061E+01
01:20:00,2.628411E+03,0.000000E+00,8.591674E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999883E+01,5.238763E+01,2.743341E+01,4.977036E+01,3.740979E+03,0.000000E+00,1.222844E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.266082E+01,2.938803E+01,4.790378E+01
01:30:00,2.641723E+03,0.000000E+00,8.635187E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999882E+01,5.238968E+01,2.733313E+01,5.016557E+01,3.760409E+03,0.000000E+00,1.229195E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999892E+01,5.266206E+01,2.921899E+01,4.868041E+01
01:40:00,2.654284E+03,0.000000E+00,8.676246E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999882E+01,5.239169E+01,2.723299E+01,5.055362E+01,3.778249E+03,0.000000E+00,1.235026E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999891E+01,5.266330E+01,2.905112E+01,4.944270E+01
