Time,BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879618_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240879618_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,3.040818E+03,0.000000E+00,9.937819E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999276E+01,4.351951E+01,2.911621E+01,4.580890E+01,4.009705E+03,0.000000E+00,1.310420E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999260E+01,4.536690E+01,3.263196E+01,3.750601E+01
00:20:00,3.087126E+03,0.000000E+00,1.008914E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999272E+01,4.353233E+01,2.894080E+01,4.676254E+01,4.068411E+03,0.000000E+00,1.329603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999255E+01,4.537852E+01,3.238789E+01,3.842726E+01
00:30:00,3.135251E+03,0.000000E+00,1.024639E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999268E+01,4.354937E+01,2.876310E+01,4.771681E+01,4.130904E+03,0.000000E+00,1.350023E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999251E+01,4.539595E+01,3.214376E+01,3.935011E+01
00:40:00,3.185240E+03,0.000000E+00,1.040974E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999265E+01,4.356975E+01,2.858399E+01,4.866320E+01,4.197253E+03,0.000000E+00,1.371703E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999247E+01,4.541770E+01,3.189938E+01,4.026967E+01
00:50:00,3.237084E+03,0.000000E+00,1.057914E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999262E+01,4.359206E+01,2.840407E+01,4.959902E+01,4.267444E+03,0.000000E+00,1.394639E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999244E+01,4.544171E+01,3.165447E+01,4.118567E+01
01:00:00,3.290784E+03,0.000000E+00,1.075461E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999259E+01,4.361518E+01,2.822354E+01,5.052389E+01,4.341475E+03,0.000000E+00,1.418829E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999242E+01,4.546650E+01,3.140889E+01,4.209857E+01
01:10:00,3.313504E+03,0.000000E+00,1.082885E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999256E+01,4.363845E+01,2.804242E+01,5.143783E+01,4.373306E+03,0.000000E+00,1.429230E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999239E+01,4.549130E+01,3.116263E+01,4.300846E+01
01:20:00,3.334823E+03,0.000000E+00,1.089851E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999254E+01,4.366046E+01,2.787292E+01,5.230413E+01,4.402811E+03,0.000000E+00,1.438871E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999238E+01,4.551384E+01,3.093074E+01,4.387821E+01
01:30:00,3.354746E+03,0.000000E+00,1.096361E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999253E+01,4.368056E+01,2.771645E+01,5.311745E+01,4.430031E+03,0.000000E+00,1.447766E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999237E+01,4.553323E+01,3.071449E+01,4.470298E+01
01:40:00,3.373258E+03,0.000000E+00,1.102410E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999252E+01,4.369894E+01,2.756737E+01,5.389457E+01,4.454933E+03,0.000000E+00,1.455903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999236E+01,4.555001E+01,3.050686E+01,4.549948E+01
01:50:00,3.390365E+03,0.000000E+00,1.108000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999250E+01,4.371599E+01,2.742090E+01,5.465073E+01,4.477518E+03,0.000000E+00,1.463283E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999235E+01,4.556503E+01,3.030242E+01,4.628170E+01
