cell,city,mode,platform,build_date,osm_id,archetype_id,floor_area_m2,status,has_fatal,zoning_strategy,num_zones,phaseE_total_eui,heating_eui,cooling_eui,lighting_eui,equipment_eui,fans_eui,pumps_eui,dhw_eui,cooking_eui,refrig_eui,total_eui
la_urban,LA,auto,Windows-local,2026-06-29,way/401907382,MediumOffice,3100.394510848923,success,False,perimeter_core,5,139.20133599697508,7.097081753544527,17.337457463248906,26.465100634213115,44.06327615224071,40.18041942067051,0.0,4.058000571638655,0.0,0.0,139.20133599555643
la_urban,LA,auto,Windows-local,2026-06-29,way/401907383,LargeOffice,4958.056121183916,success,False,perimeter_core,77,191.6544565795323,16.94622180927561,33.93414471118395,28.471002371694265,47.403017928219775,48.60034164278102,13.555986029617122,2.7437420863085,0.0,0.0,191.65445657908023
la_urban,LA,auto,Windows-local,2026-06-29,way/401907384,MidriseApartment,3617.638176720867,success,False,one_zone_per_floor,6,94.13626012828396,2.794806523302212,5.905922080066292,3.965491313935847,43.39802735427895,6.662121138468272,0.0,31.409891718219203,0.0,0.0,94.13626012827078
la_urban,LA,auto,Windows-local,2026-06-29,way/401907387,MediumOffice,3021.9241987404826,success,False,perimeter_core,6,142.52483648375943,8.559585929634784,17.69997881104011,26.46510168960913,44.06327790940078,41.65893882048649,0.0,4.077953322831823,0.0,0.0,142.52483648300313
la_urban,LA,auto,Windows-local,2026-06-29,way/401907388,RetailStandalone,957.1306416995176,success,False,one_zone_per_floor,2,161.04733828535657,10.900206224740597,25.13693079479741,58.28211999986439,48.97469052283771,14.396015607753942,0.0,3.3573751353455026,0.0,0.0,161.04733828533955
la_urban,LA,auto,Windows-local,2026-06-29,way/401907389,MediumOffice,1984.423508836911,success,False,one_zone_per_floor,4,128.61805059106814,7.319470865242279,13.82414827628,26.465101666063028,44.06327787018243,32.3148011410234,0.0,4.631250772021453,0.0,0.0,128.61805059081257
la_urban,LA,auto,Windows-local,2026-06-29,way/401910456,MidriseApartment,4264.731997564132,success,False,one_zone_per_floor,5,93.40537861364952,2.135172386944564,5.817287228007125,3.965491238102105,43.39802652437575,6.460471042087191,0.0,31.628930194130813,0.0,0.0,93.40537861364756
la_urban,LA,auto,Windows-local,2026-06-29,way/401910457,MidriseApartment,1372.353338169301,success,False,one_zone_per_floor,2,96.29109708492476,7.264060242489557,4.849769022186113,3.965491203542271,43.39802614615076,5.002886847460096,0.0,31.810863623087958,0.0,0.0,96.29109708491674
la_urban,LA,auto,Windows-local,2026-06-29,way/401910458,MidriseApartment,1560.140446850266,success,False,one_zone_per_floor,3,98.61385802668542,7.57068001036631,5.611165250206581,3.965491144354316,43.39802549840932,6.463067411232606,0.0,31.605428712125992,0.0,0.0,98.61385802669514
la_urban,LA,auto,Windows-local,2026-06-29,way/401910460,LargeOffice,9327.352184975873,success,False,perimeter_core,11,139.1257383025571,3.3538081377908058,22.0708125771126,26.46509981287102,44.06327478475986,32.76666345918785,7.8406224220500835,2.565457108040086,0.0,0.0,139.12573830181233
la_urban,LA,auto,Windows-local,2026-06-29,way/401910461,MidriseApartment,4317.546787316608,success,False,one_zone_per_floor,6,93.46255843738692,1.6306423002794468,6.164768695727442,3.96549141267358,43.398028434866525,6.827082743572624,0.0,31.47654485027305,0.0,0.0,93.46255843739269
la_urban,LA,auto,Windows-local,2026-06-29,way/401910463,MediumOffice,782.716502569026,success,False,one_zone_per_floor,2,163.26836279870915,14.727721257298564,20.46919523553064,26.46510059841824,44.06327609262019,50.45829490797036,0.0,7.084774706713257,0.0,0.0,163.26836279855124
la_urban,LA,auto,Windows-local,2026-06-29,way/401910464,RetailStandalone,598.9747494645819,success,False,one_zone_per_floor,2,155.92382552093625,11.553268461391156,20.92430858814093,58.28211964778168,48.974690226997126,12.440729289517993,0.0,3.74870930709788,0.0,0.0,155.92382552092678
la_urban,LA,auto,Windows-local,2026-06-29,way/401910465,SmallOffice,362.9077769107419,success,False,one_zone_per_floor,2,87.0866660202277,6.368348838298499,14.416908217021597,26.46510030878113,27.764777754499587,8.965029693902565,0.0,3.106501207738139,0.0,0.0,87.08666602024152
la_urban,LA,auto,Windows-local,2026-06-29,way/401910884,MediumOffice,3148.709919524357,success,False,one_zone_per_floor,7,141.17479851008665,8.525810298191681,17.55264451451829,26.465100598401435,44.06327609259233,40.523625381418775,0.0,4.044341625290159,0.0,0.0,141.17479851041267
la_urban,LA,auto,Windows-local,2026-06-29,way/401910885,MidriseApartment,2865.8445474148866,success,False,one_zone_per_floor,6,96.50660538635807,4.436990175511752,5.939602688712106,3.9654911415126937,43.398025467310354,7.311431296623896,0.0,31.45506461667608,0.0,0.0,96.50660538634688
la_urban,LA,auto,Windows-local,2026-06-29,way/401910886,MediumOffice,1088.3894850672868,success,False,one_zone_per_floor,3,148.18806875172928,10.20840711140225,17.771843829860142,26.46510067223489,44.06327621553936,43.72069538136946,0.0,5.958745543516452,0.0,0.0,148.18806875392255
la_urban,LA,auto,Windows-local,2026-06-29,way/401910888,HighriseApartment,9514.52201593179,success,False,one_zone_per_floor,10,100.76300583852137,0.0549297284840847,17.342006057460075,3.965490761149778,43.39802130466799,3.2410630459093897,3.492124360175625,29.269370580676068,0.0,0.0,100.76300583852304
la_urban,LA,auto,Windows-local,2026-06-29,way/401910889,MidriseApartment,11450.81937687414,success,False,one_zone_per_floor,5,92.26620637388096,1.4524061839477682,5.962099032559332,3.965491145881577,43.39802551510724,6.215228833096227,0.0,31.272955663291903,0.0,0.0,92.26620637388406
la_urban,LA,auto,Windows-local,2026-06-29,way/401910891,MidriseApartment,785.9724644543099,success,False,one_zone_per_floor,3,103.25614010651792,11.670089768058848,5.613801762856378,3.965491144489473,43.39802549987825,6.965991442902489,0.0,31.642740488322293,0.0,0.0,103.25614010650774
la_urban,LA,auto,Windows-local,2026-06-29,way/401910892,HighriseApartment,17742.35862735424,success,False,one_zone_per_floor,13,98.35218550804964,0.1146565060133659,15.085863450352097,3.96549114247712,43.3980254778471,3.1818876150616737,3.47311110556286,29.133150210725983,0.0,0.0,98.3521855080402
la_urban,LA,auto,Windows-local,2026-06-29,way/401911154,MidriseApartment,2970.534456471665,success,False,one_zone_per_floor,4,92.87761725222384,2.187457090925832,5.953627545910272,3.965491130549069,43.39802534733526,5.953018006279773,0.0,31.41999813123577,0.0,0.0,92.87761725223598
la_urban,LA,auto,Windows-local,2026-06-29,way/401911274,MidriseApartment,575.1691736996452,success,False,one_zone_per_floor,3,107.12285782783869,12.980969077003609,6.3547632174064494,3.9654911444710033,43.39802549968901,7.52386260142599,0.0,32.89974628784723,0.0,0.0,107.1228578278433
la_urban,LA,auto,Windows-local,2026-06-29,way/401911275,MidriseApartment,143.7693929741724,success,False,one_zone_per_floor,2,130.7092980548867,30.45818554983419,7.60717633725504,3.965491144420866,43.39802549911241,9.337537521681543,0.0,35.94288200257798,0.0,0.0,130.70929805488203
la_urban,LA,auto,Windows-local,2026-06-29,way/401911276,MidriseApartment,454.00986965933794,success,False,one_zone_per_floor,3,111.37280114762451,16.8046834367945,6.619149466719014,3.9654910648398047,43.39802462821434,7.965624508360161,0.0,32.61982804269793,0.0,0.0,111.37280114762576
la_urban,LA,auto,Windows-local,2026-06-29,way/401911277,MidriseApartment,200.68841515952897,success,False,one_zone_per_floor,2,123.25567032357584,25.27945593995969,7.234885770083801,3.9654911855022097,43.39802594872867,8.233644870363774,0.0,35.144166608937525,0.0,0.0,123.25567032357569
la_urban,LA,auto,Windows-local,2026-06-29,way/401911278,MidriseApartment,591.7184880082518,success,False,one_zone_per_floor,2,105.9939902468284,13.686609581369636,5.438799180363187,3.965491146325901,43.39802551997177,6.634298460522653,0.0,32.87076635826737,0.0,0.0,105.9939902468205
la_urban,LA,auto,Windows-local,2026-06-29,way/401911279,MidriseApartment,486.496861173354,success,False,one_zone_per_floor,3,107.74401908695688,13.524615298211256,6.583377893940713,3.965491190477324,43.39802600317061,7.327554463733239,0.0,32.94495423743003,0.0,0.0,107.74401908696318
la_urban,LA,auto,Windows-local,2026-06-29,way/401911280,LargeOffice,5244.899704931503,success,False,perimeter_core,5,147.2593916500927,5.37038563982092,23.43230206274875,26.465100194684723,44.06327542039867,36.82768403085064,8.261073682947961,2.8395706283784734,0.0,0.0,147.25939165983013
la_urban,LA,auto,Windows-local,2026-06-29,way/401911281,MidriseApartment,1703.129505650233,success,False,one_zone_per_floor,4,98.05564735091744,6.1319699113705175,5.828595000493283,3.965491124466473,43.39802528075308,7.128925026517035,0.0,31.602641007324127,0.0,0.0,98.05564735092452
la_urban,LA,auto,Windows-local,2026-06-29,way/402036175,LargeOffice,5249.332390442253,success,False,single_zone,1,89.99060364509307,5.944126577100897,7.108679636967684,26.465100598418427,44.06327609259662,3.5710981882826665,0.0,2.83832255173267,0.0,0.0,89.99060364509897
la_urban,LA,auto,Windows-local,2026-06-29,way/402036176,TallBuilding,68315.10376353633,success,False,one_zone_per_floor,21,168.9683245519709,1.1149571698181513,19.509503111554828,26.46510069456997,44.06327625271661,26.2344414778448,6.6718086570522885,44.90923718907157,0.0,0.0,168.9683245526282
la_urban,LA,auto,Windows-local,2026-06-29,way/402036177,MidriseApartment,1838.3741514544931,success,False,one_zone_per_floor,5,95.52804817586,4.420855416208831,4.875906421658165,3.9654911444676006,43.3980254996609,7.29190002458658,0.0,31.575869669271547,0.0,0.0,95.52804817585364
la_urban,LA,auto,Windows-local,2026-06-29,way/402036179,LargeOffice,89887.0371917291,success,False,perimeter_core,17,124.81648541168916,0.942154492786404,18.61141482823379,26.465100175157467,44.06327538794307,26.20970139076147,6.254775768556479,2.2700633691326373,0.0,0.0,124.81648541257132
la_urban,LA,auto,Windows-local,2026-06-29,way/402036180,LargeOffice,49428.14370258665,success,False,perimeter_core,6,120.1785589589062,0.7885244541851536,17.13414526331189,26.465100998013263,44.063276757951726,23.80543126508807,5.6303335618264265,2.291746657193704,0.0,0.0,120.17855895757025
la_urban,LA,auto,Windows-local,2026-06-29,way/402036181,LargeOffice,10328.31599444432,success,False,single_zone,1,87.8607125126731,4.821325440233232,6.521000761019002,26.465100598402497,44.06327609260126,3.4520935477450543,0.0,2.5379160726666123,0.0,0.0,87.86071251266765
la_urban,LA,auto,Windows-local,2026-06-29,way/402036182,MediumOffice,3907.7852088418094,success,False,single_zone,1,97.12564012157868,7.096019225667383,11.173442473167205,26.46510059841119,44.06327609262232,4.472543865258763,0.0,3.8552578664761463,0.0,0.0,97.125640121603
la_urban,LA,auto,Windows-local,2026-06-29,way/402036183,MediumOffice,2493.162761801228,success,False,one_zone_per_floor,5,141.9486839407508,7.628307378752398,17.654851217954896,26.46510162039833,44.06327779422897,41.826769429763246,0.0,4.310376498371689,0.0,0.0,141.94868393946953
la_urban,LA,auto,Windows-local,2026-06-29,way/402036184,MediumOffice,837.2672165123055,success,False,one_zone_per_floor,4,154.53388462243743,10.674001935651653,19.49706795360069,26.46510059788885,44.06327609178482,47.00537600260578,0.0,6.829062041732124,0.0,0.0,154.5338846232639
la_urban,LA,auto,Windows-local,2026-06-29,way/402036185,RetailStandalone,49657.0561327292,success,False,perimeter_core,9,143.76147094793086,1.3012778389188502,22.784573199604527,58.28212391859051,48.97469381573257,9.786181292222036,0.0,2.6326208828663744,0.0,0.0,143.76147094793487
la_urban,LA,auto,Windows-local,2026-06-29,way/402036784,TallBuilding,33661.63734099936,success,False,one_zone_per_floor,22,170.51359288037048,1.5500113461097964,20.05369779932011,26.4651005982952,44.063276092417865,26.487502016997983,7.03309351335549,44.860911539501885,0.0,0.0,170.5135929059983
la_urban,LA,auto,Windows-local,2026-06-29,way/402036789,TallBuilding,101278.262100727,success,False,one_zone_per_floor,29,166.9121012310571,0.8238829685127268,19.372066322352296,26.465100598389608,44.06327609255523,24.67334285087965,6.711429218371473,44.803002539293686,0.0,0.0,166.9121005903547
la_urban,LA,auto,Windows-local,2026-06-29,way/402215465,HighriseApartment,19050.41851849647,success,False,one_zone_per_floor,11,98.3456387913092,0.2741221875607563,14.83358856527474,3.965491144235364,43.398025497109295,2.856250380767104,3.8944915526012793,29.123669463767342,0.0,0.0,98.34563879131588
la_urban,LA,auto,Windows-local,2026-06-29,way/402215466,MidriseApartment,4458.32970319162,success,False,one_zone_per_floor,4,92.85612438913908,2.678418261585255,5.449759611808179,3.96549114452501,43.39802550028362,5.933506682112469,0.0,31.43092318882785,0.0,0.0,92.85612438914238
la_urban,LA,auto,Windows-local,2026-06-29,way/402215467,MidriseApartment,2139.661655856715,success,False,one_zone_per_floor,4,93.33788866981804,3.643467039437668,5.131746425234133,3.965491085953519,43.39802485928684,5.936386764671135,0.0,31.262772495241347,0.0,0.0,93.33788866982464
la_urban,LA,auto,Windows-local,2026-06-29,way/402215468,MidriseApartment,3266.5369289269947,success,False,one_zone_per_floor,6,93.52400488834118,2.5556339256764797,5.585783029082783,3.96549117814372,43.39802586818466,6.590901473628058,0.0,31.42816941362729,0.0,0.0,93.524004888343
la_urban,LA,auto,Windows-local,2026-06-29,way/402215469,Warehouse,200.0,failed,False,perimeter_core,6,12.22090565727508,,,,,,,,,,
la_urban,LA,auto,Windows-local,2026-06-29,way/402215470,MidriseApartment,2881.886055215925,success,False,one_zone_per_floor,4,93.40364571547256,3.394859864789092,5.373207512065459,3.965491142796557,43.39802548134687,5.875454348095726,0.0,31.396607366384718,0.0,0.0,93.4036457154784
la_urban,LA,auto,Windows-local,2026-06-29,way/402216570,MidriseApartment,3997.121610284604,success,False,one_zone_per_floor,4,92.26121243124608,1.859276280231271,5.583592386315573,3.965491302450335,43.39802722860649,5.884978802208586,0.0,31.56984643145252,0.0,0.0,92.26121243126477
la_urban,LA,auto,Windows-local,2026-06-29,way/402216572,MidriseApartment,3501.252612255938,success,False,one_zone_per_floor,4,96.23117995971216,4.857114619890876,5.797683512009024,3.9654911471590224,43.39802552911187,6.669729145630154,0.0,31.54313600591512,0.0,0.0,96.23117995971606
la_urban,LA,auto,Windows-local,2026-06-29,way/402216573,MidriseApartment,511.261413941542,success,False,one_zone_per_floor,2,112.68397507504092,20.45039268773321,5.33343788815252,3.965491155827493,43.39802562395997,7.054949999740174,0.0,32.48167771961166,0.0,0.0,112.68397507502505
la_urban,LA,auto,Windows-local,2026-06-29,way/402216574,MidriseApartment,915.7902458576276,success,False,one_zone_per_floor,3,99.99734870369468,8.271145821980019,5.5873829446800665,3.965491144486264,43.39802549983768,6.859549321319311,0.0,31.915753971385318,0.0,0.0,99.99734870368866
la_urban,LA,auto,Windows-local,2026-06-29,way/402216575,MidriseApartment,155.85220583154063,success,False,one_zone_per_floor,2,123.44311016194072,26.946762693613994,6.046269206909091,3.9654911686658063,43.39802576447855,7.771475989843741,0.0,35.31508533843902,0.0,0.0,123.4431101619502
la_urban,LA,auto,Windows-local,2026-06-29,way/402216579,LargeOffice,5693.598997883941,success,False,perimeter_core,6,144.10853347395386,4.630400374568812,22.684984802041,26.465100598257383,44.063276092376455,35.44841082939178,8.033292582155795,2.783068185749612,0.0,0.0,144.10853346454084
la_urban,LA,auto,Windows-local,2026-06-29,way/402217278,MidriseApartment,1529.0682226348226,success,False,one_zone_per_floor,3,95.2918597835417,4.778638717456709,5.372311972017551,3.965491340402337,43.39802764394322,6.1358831495338055,0.0,31.64150696018973,0.0,0.0,95.29185978354336
la_urban,LA,auto,Windows-local,2026-06-29,way/402217279,MidriseApartment,759.5272580258224,success,False,one_zone_per_floor,2,99.53077508454564,9.733583115074032,4.770502950581107,3.9654912707469303,43.39802688166266,5.607582403380081,0.0,32.05558846310191,0.0,0.0,99.53077508454672
la_urban,LA,auto,Windows-local,2026-06-29,way/402217281,MidriseApartment,470.0272152433561,success,False,one_zone_per_floor,2,104.67860976916688,12.889139013466236,5.6550586476966,3.965491144476657,43.39802549976548,6.21984397073349,0.0,32.55105149302771,0.0,0.0,104.67860976916616
la_urban,LA,auto,Windows-local,2026-06-29,way/402217282,SmallOffice,557.3826622253201,success,False,one_zone_per_floor,3,93.45553883813582,7.65587261027755,18.48286531275675,26.46510046474378,27.76477791813585,10.635770260397422,0.0,2.4511522718236707,0.0,0.0,93.45553883813504
la_urban,LA,auto,Windows-local,2026-06-29,way/402217283,MidriseApartment,374.7550703440119,success,False,one_zone_per_floor,3,111.58445914106144,16.59460976979518,6.785726463764256,3.965491125756428,43.39802529486053,7.930116856066328,0.0,32.910489630803355,0.0,0.0,111.58445914104608
la_urban,LA,auto,Windows-local,2026-06-29,way/402217284,MidriseApartment,1158.7290964076594,success,False,one_zone_per_floor,3,99.10529288673204,7.5268610272721475,5.581395002791385,3.965491144481679,43.39802549979837,6.647555989111787,0.0,31.985964223272653,0.0,0.0,99.10529288672802
la_urban,LA,auto,Windows-local,2026-06-29,way/402220799,FullServiceRestaurant,963.190117070952,success,False,one_zone_per_floor,2,884.5894876739255,26.990577349940573,53.21046543836656,72.73404014229567,426.0879289682915,29.61344028073347,0.0,64.63405480243625,399.1496493391771,153.0191801055855,1225.4393364268265
la_urban,LA,auto,Windows-local,2026-06-29,way/402220802,RetailStandalone,1230.7840720450995,success,False,one_zone_per_floor,4,164.95215267848755,12.305955787047791,27.231967629958927,58.28211982335957,48.97469037448957,14.975326738443048,0.0,3.182092325223992,0.0,0.0,164.95215267852288
la_urban,LA,auto,Windows-local,2026-06-29,way/402220810,RetailStandalone,916.9110031397496,success,False,one_zone_per_floor,3,165.97939531325835,12.851143035619756,27.538593508740743,58.28211999865718,48.97469052180105,14.937392341897963,0.0,3.395455906544909,0.0,0.0,165.9793953132616
la_urban,LA,auto,Windows-local,2026-06-29,way/402220821,MidriseApartment,2107.999742421408,success,False,one_zone_per_floor,3,92.81941140325996,2.947228151727089,5.293414722424265,3.965491169902151,43.39802577799847,5.700732944454543,0.0,31.51451863675855,0.0,0.0,92.81941140326506
la_urban,LA,auto,Windows-local,2026-06-29,way/402220825,SmallOffice,147.88250596199123,success,False,one_zone_per_floor,2,99.85186463262082,9.990917054174895,18.336152162377235,26.46510108637084,27.7647785702812,11.445035443210632,0.0,5.849880316209382,0.0,0.0,99.8518646326242
la_urban,LA,auto,Windows-local,2026-06-29,way/402220827,MidriseApartment,1125.3488519446223,success,False,one_zone_per_floor,4,100.89936807245392,8.521998824545427,6.241277434631983,3.96549114253258,43.39802547845078,6.9245975302550375,0.0,31.847977662044133,0.0,0.0,100.89936807245996
la_urban,LA,auto,Windows-local,2026-06-29,way/402220830,MidriseApartment,157.43134074998983,success,False,one_zone_per_floor,2,123.20035454554184,26.019016139479657,6.599786196503903,3.9654912077111737,43.398026191772935,7.961342701660769,0.0,35.25669210841111,0.0,0.0,123.20035454553955
la_urban,LA,auto,Windows-local,2026-06-29,way/402220832,MidriseApartment,1235.712628616622,success,False,one_zone_per_floor,4,101.06607389899838,8.936394223324609,6.182261333801838,3.965491148636575,43.39802554527064,7.102139356090612,0.0,31.48176229186426,0.0,0.0,101.06607389898852
la_urban,LA,auto,Windows-local,2026-06-29,way/402222541,SmallOffice,75.53298891237773,success,False,one_zone_per_floor,2,120.70368841982052,14.330815398794469,26.3217945728922,26.465100677388406,27.76477814122789,15.53842481385175,0.0,10.282774815624215,0.0,0.0,120.70368841977891
la_urban,LA,auto,Windows-local,2026-06-29,way/402222542,RetailStandalone,1579.9670341527276,success,False,perimeter_core,33,187.632604579301,25.164224565288144,32.439257538455095,58.28212027484702,48.97469075387792,19.62154772054173,0.0,3.150763726283527,0.0,0.0,187.63260457929337
la_urban,LA,auto,Windows-local,2026-06-29,way/402222543,RetailStandalone,1005.1979737293163,success,False,one_zone_per_floor,3,155.6678821472987,9.568642149558276,22.421606203321844,58.28211999921778,48.974690522248245,13.158478153366575,0.0,3.2623451196294138,0.0,0.0,155.66788214734214
la_urban,LA,auto,Windows-local,2026-06-29,way/402222548,MidriseApartment,525.5588134473857,success,False,one_zone_per_floor,2,104.92417574085188,13.043551165425669,5.529052731800602,3.965491144470804,43.398025499682376,6.243832844220663,0.0,32.744222355246144,0.0,0.0,104.92417574084628
la_urban,LA,auto,Windows-local,2026-06-29,way/402222549,MidriseApartment,985.781996532264,success,False,one_zone_per_floor,3,100.78113044378075,8.770195104255986,5.950884146571083,3.9654911038384433,43.39802505500293,6.828940083070682,0.0,31.86759495104693,0.0,0.0,100.78113044378604
la_urban,LA,auto,Windows-local,2026-06-29,way/402222550,MidriseApartment,1560.8845791062445,success,False,one_zone_per_floor,3,97.01344319177292,6.082123206094774,5.829236064113225,3.9654912524967214,43.39802668189726,6.104367873096627,0.0,31.63419811407802,0.0,0.0,97.01344319177664
la_urban,LA,auto,Windows-local,2026-06-29,way/402222551,MidriseApartment,182.25910039357365,success,False,one_zone_per_floor,2,125.36855386699898,27.92288266002818,7.143366272910969,3.9654911453987647,43.39802550983924,8.227746994296462,0.0,34.7110412845147,0.0,0.0,125.36855386698832
la_urban,LA,auto,Windows-local,2026-06-29,way/402222552,MidriseApartment,818.0828603665832,success,False,one_zone_per_floor,3,101.3546724421991,8.700987932704027,6.069681869974348,3.965490984377616,43.39802374763788,6.7543530944178976,0.0,32.466134813091465,0.0,0.0,101.35467244220322
