osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/187382924,5580.999777959323,1.0,3.5,Hospital,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",0.28710028786839864,29.28315771416008,88.06271999999998,50.95746941101934,168.5904474130478,0.59067618076407,0.05196515210418015,10.917581124254873,32.832247772159995,18.99837140557152,62.80016545409057,0.0,success,,-103.48878235748272,-3.855446100517949e-05
way/199742457,270.45381687348544,1.0,3.5,RetailStandalone,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.908729372809024,30.001013622487196,58.282119999999985,48.974690522920554,160.16655351821674,1.0416569537030047,4.146480016478433,11.185217906844656,21.729206235359992,18.259135918279423,55.3200400769625,0.0,success,,-103.48874388364493,-1.004921242369143e-09
way/199742458,22117.70301153823,7.0,24.5,Hospital,perimeter_core,"no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT|narrow_perimeter_fallback",0.0,42.45872070565546,88.0627199700462,50.95746939368659,181.47891006938823,0.8813639422086447,0.0,15.829799923248114,32.83224776099239,18.99837139910938,67.6604190833499,0.0,success,,-103.48880449055426,-1.1696438968698108e-05
way/199742459,310.9600229938144,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",26.850597947885344,19.99145841116419,26.4651005984,27.76477805835411,101.07193501580365,0.7799080429960835,4.859958228567247,7.453375456517522,9.866930525900274,10.351486673940046,32.53175088492509,0.0,success,,-103.48874388437697,-4.540522647214148e-13
way/199742460,319.70091142605617,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",30.244899283164482,22.68767782088081,26.465100598399992,27.76477805835411,107.1624557607994,0.9048140261144872,5.474326770252771,8.45860154660335,9.866930525900273,10.351486673940046,34.15134551669644,0.0,success,,-103.48875598124746,1.0193607895523955e-05
way/199742463,2554.676967924229,8.0,28.0,LargeOffice,perimeter_core,"generic_tag,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.618446646913817,21.7847183213591,26.465100598310475,44.063276092460114,112.9315416590435,0.9259253360885331,3.7319388430914007,8.121952962315671,9.866930525866897,16.42802309899972,38.14884543027369,6.991561850126205e-06,success,,-103.48874388428814,2.0664517968055816e-10
way/199742464,461.9427952884796,1.0,3.5,RetailStandalone,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",24.287876924857493,34.5233337129192,58.282119999999985,48.97469052292056,166.06802116069724,1.20499896236797,4.396105723399206,12.871265461520238,21.729206235359992,18.259135918279426,57.25571333855886,0.0,success,,-103.48872594119507,-8.025429755828166e-07
way/199742466,285.60068901222144,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",27.329087482963043,21.98117156299939,26.465100598399996,27.764778058354104,103.54013770271652,0.8587984725210234,4.946564834416311,8.195196231489936,9.866930525900273,10.351486673940043,33.36017826574656,0.0,success,,-103.48874388439626,-1.696491250162813e-11
way/199742467,169.14296816210103,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",34.419408770973355,25.190361657357833,26.465100598399996,27.764778058354104,113.83964908508528,1.039019135301929,6.229912987546177,9.391672155989406,9.866930525900273,10.351486673940043,35.8400023433759,0.0,success,,-103.48874388438763,-1.3420375813043989e-12
way/199742468,304.6816903265209,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",35.42428955318119,26.02411044998201,26.465100598400003,27.764778058354104,115.67827865991731,1.0894241673470053,6.411796409125795,9.702517050845893,9.866930525900276,10.351486673940043,36.33273065981201,0.0,success,,-103.48874109575193,-1.4463847783032695e-05
way/199742470,1009.3994616596509,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",22.371893404758474,25.758603383685575,26.4651005984,44.063276092609165,118.6588734794532,0.7997811473229975,4.049312706261284,9.603528582332725,9.866930525900274,16.428023099055288,39.94779491354957,0.0,success,,-103.48876233697904,2.2149867759958874e-05
way/199742471,1085.1170572446902,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",20.48910314188961,24.06907290931422,26.4651005984,44.063276092609165,115.086552742213,0.7322244391648626,3.7085276686820197,8.9736243146338,9.866930525900274,16.428023099055288,38.97710560827139,0.0,success,,-103.48873810142426,-9.39948214139364e-07
way/199742472,263.5953169121376,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",31.164428695289093,23.281187505601338,26.465100598399992,27.764778058354104,108.67549485764451,0.9418860878584377,5.6407615938473255,8.679878575338336,9.866930525900273,10.351486673940043,34.539057369025976,0.0,success,,-103.48875167325997,-1.035595548887857e-05
