Time,35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_0::Des Latent Heat Load [W],35ECE342C4759693_F0_DWELLING_0::Des Latent Cool Load [W],35ECE342C4759693_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_0::Des Heat Load No DOAS [W],35ECE342C4759693_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_0::Des Latent Heat Load [W],35ECE342C4759693_F1_DWELLING_0::Des Latent Cool Load [W],35ECE342C4759693_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_0::Des Heat Load No DOAS [W],35ECE342C4759693_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_0::Des Latent Heat Load [W],35ECE342C4759693_F2_DWELLING_0::Des Latent Cool Load [W],35ECE342C4759693_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_0::Des Heat Load No DOAS [W],35ECE342C4759693_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_0::Des Latent Heat Load [W],35ECE342C4759693_F3_DWELLING_0::Des Latent Cool Load [W],35ECE342C4759693_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_0::Des Heat Load No DOAS [W],35ECE342C4759693_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_0::Des Latent Heat Load [W],35ECE342C4759693_F4_DWELLING_0::Des Latent Cool Load [W],35ECE342C4759693_F4_DWELLING_0::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_0::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_0::Des Heat Load No DOAS [W],35ECE342C4759693_F4_DWELLING_0::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F4_DWELLING_0::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F4_DWELLING_0::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F4_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_0::Des Latent Heat Load [W],35ECE342C4759693_F5_DWELLING_0::Des Latent Cool Load [W],35ECE342C4759693_F5_DWELLING_0::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_0::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_0::Des Heat Load No DOAS [W],35ECE342C4759693_F5_DWELLING_0::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F5_DWELLING_0::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F5_DWELLING_0::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F5_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_1::Des Latent Heat Load [W],35ECE342C4759693_F0_DWELLING_1::Des Latent Cool Load [W],35ECE342C4759693_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_1::Des Heat Load No DOAS [W],35ECE342C4759693_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_1::Des Latent Heat Load [W],35ECE342C4759693_F1_DWELLING_1::Des Latent Cool Load [W],35ECE342C4759693_F1_DWELLING_1::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_1::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_1::Des Heat Load No DOAS [W],35ECE342C4759693_F1_DWELLING_1::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F1_DWELLING_1::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F1_DWELLING_1::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F1_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_1::Des Latent Heat Load [W],35ECE342C4759693_F2_DWELLING_1::Des Latent Cool Load [W],35ECE342C4759693_F2_DWELLING_1::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_1::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_1::Des Heat Load No DOAS [W],35ECE342C4759693_F2_DWELLING_1::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F2_DWELLING_1::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F2_DWELLING_1::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F2_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_1::Des Latent Heat Load [W],35ECE342C4759693_F3_DWELLING_1::Des Latent Cool Load [W],35ECE342C4759693_F3_DWELLING_1::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_1::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_1::Des Heat Load No DOAS [W],35ECE342C4759693_F3_DWELLING_1::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F3_DWELLING_1::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F3_DWELLING_1::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F3_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_1::Des Latent Heat Load [W],35ECE342C4759693_F4_DWELLING_1::Des Latent Cool Load [W],35ECE342C4759693_F4_DWELLING_1::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_1::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F4_DWELLING_1::Des Heat Load No DOAS [W],35ECE342C4759693_F4_DWELLING_1::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F4_DWELLING_1::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F4_DWELLING_1::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F4_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_1::Des Latent Heat Load [W],35ECE342C4759693_F5_DWELLING_1::Des Latent Cool Load [W],35ECE342C4759693_F5_DWELLING_1::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_1::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F5_DWELLING_1::Des Heat Load No DOAS [W],35ECE342C4759693_F5_DWELLING_1::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F5_DWELLING_1::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F5_DWELLING_1::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F5_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_2::Des Latent Heat Load [W],35ECE342C4759693_F0_DWELLING_2::Des Latent Cool Load [W],35ECE342C4759693_F0_DWELLING_2::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_2::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F0_DWELLING_2::Des Heat Load No DOAS [W],35ECE342C4759693_F0_DWELLING_2::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F0_DWELLING_2::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F0_DWELLING_2::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F0_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_2::Des Latent Heat Load [W],35ECE342C4759693_F1_DWELLING_2::Des Latent Cool Load [W],35ECE342C4759693_F1_DWELLING_2::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_2::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F1_DWELLING_2::Des Heat Load No DOAS [W],35ECE342C4759693_F1_DWELLING_2::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F1_DWELLING_2::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F1_DWELLING_2::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F1_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_2::Des Latent Heat Load [W],35ECE342C4759693_F2_DWELLING_2::Des Latent Cool Load [W],35ECE342C4759693_F2_DWELLING_2::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_2::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F2_DWELLING_2::Des Heat Load No DOAS [W],35ECE342C4759693_F2_DWELLING_2::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F2_DWELLING_2::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F2_DWELLING_2::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F2_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Load [W],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_2::Des Latent Heat Load [W],35ECE342C4759693_F3_DWELLING_2::Des Latent Cool Load [W],35ECE342C4759693_F3_DWELLING_2::Des Latent Heat Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_2::Des Latent Cool Mass Flow [kg/s],35ECE342C4759693_F3_DWELLING_2::Des Heat Load No DOAS [W],35ECE342C4759693_F3_DWELLING_2::Des Sens Cool Load No DOAS [W],35ECE342C4759693_F3_DWELLING_2::Des Latent Heat Load No DOAS [W],35ECE342C4759693_F3_DWELLING_2::Des Latent Cool Load No DOAS [W],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],35ECE342C4759693_F3_DWELLING_2:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:05:00,3.879064E+03,0.000000E+00,1.267833E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999543E+01,3.561372E+01,2.644856E+01,4.546701E+01,3.801802E+03,0.000000E+00,1.242582E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,3.537220E+01,2.940371E+01,3.828516E+01,3.817123E+03,0.000000E+00,1.247589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999546E+01,3.540710E+01,3.041161E+01,3.613626E+01,3.896591E+03,0.000000E+00,1.273561E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999543E+01,3.561341E+01,3.061030E+01,3.572894E+01,4.282634E+03,0.000000E+00,1.399724E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999519E+01,3.656406E+01,2.792312E+01,5.119434E+01,9.632225E+03,0.000000E+00,3.148048E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999403E+01,4.395007E+01,2.455512E+01,6.241792E+01,3.423268E+03,0.000000E+00,1.118869E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999565E+01,3.436395E+01,2.627577E+01,4.593199E+01,3.304003E+03,0.000000E+00,1.079889E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999571E+01,3.396361E+01,2.928604E+01,3.854544E+01,3.315861E+03,0.000000E+00,1.083765E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999570E+01,3.399194E+01,2.821915E+01,5.685067E+01,3.398511E+03,0.000000E+00,1.110777E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999567E+01,3.422178E+01,2.814280E+01,4.436964E+01,4.244822E+03,0.000000E+00,1.387383E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999557E+01,3.630170E+01,2.769051E+01,4.555304E+01,1.001181E+04,0.000000E+00,3.272162E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999454E+01,4.425481E+01,2.748126E+01,4.279691E+01,3.891217E+03,0.000000E+00,1.271806E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999546E+01,3.563727E+01,2.647058E+01,4.540812E+01,3.838246E+03,0.000000E+00,1.254494E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999548E+01,3.546028E+01,2.923275E+01,3.866382E+01,4.180999E+03,0.000000E+00,1.366513E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999535E+01,3.631746E+01,2.727297E+01,6.008177E+01,9.642095E+03,0.000000E+00,3.151294E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999422E+01,4.396575E+01,2.757580E+01,4.256024E+01
