Time,BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Heat Load [W],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0::Des Latent Heat Load [W],BLOCK SUPERMARKET STOREY 0::Des Latent Cool Load [W],BLOCK SUPERMARKET STOREY 0::Des Latent Heat Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0::Des Latent Cool Mass Flow [kg/s],BLOCK SUPERMARKET STOREY 0::Des Heat Load No DOAS [W],BLOCK SUPERMARKET STOREY 0::Des Sens Cool Load No DOAS [W],BLOCK SUPERMARKET STOREY 0::Des Latent Heat Load No DOAS [W],BLOCK SUPERMARKET STOREY 0::Des Latent Cool Load No DOAS [W],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BLOCK SUPERMARKET STOREY 0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
21:50:00,6.036044E+03,1.066851E+04,2.042130E-01,9.346012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101394E+01,9.558367E+01,2.399441E+01,5.209682E+01
22:00:00,6.091750E+03,1.049319E+04,2.060982E-01,9.192412E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101400E+01,9.536068E+01,2.399443E+01,5.225584E+01
22:10:00,6.146799E+03,1.031397E+04,2.079610E-01,9.035400E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101405E+01,9.513464E+01,2.399444E+01,5.242378E+01
22:20:00,6.201006E+03,1.013162E+04,2.097954E-01,8.875648E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101410E+01,9.490711E+01,2.399445E+01,5.260052E+01
22:30:00,6.254216E+03,9.946869E+03,2.115960E-01,8.713789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101414E+01,9.467862E+01,2.399446E+01,5.278592E+01
22:40:00,6.306311E+03,9.760385E+03,2.133589E-01,8.550415E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101419E+01,9.444992E+01,2.399447E+01,5.297985E+01
22:50:00,6.357199E+03,9.572796E+03,2.150809E-01,8.386073E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101422E+01,9.422204E+01,2.399447E+01,5.318220E+01
23:00:00,6.406812E+03,9.384674E+03,2.167598E-01,8.221265E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101426E+01,9.399600E+01,2.399448E+01,5.339284E+01
23:10:00,6.454955E+03,9.196539E+03,2.183889E-01,8.056447E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101429E+01,9.377278E+01,2.399449E+01,5.361167E+01
23:20:00,6.501652E+03,9.008859E+03,2.199691E-01,7.892028E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101432E+01,9.355347E+01,2.399450E+01,5.383861E+01
23:30:00,6.546907E+03,8.822046E+03,2.215004E-01,7.728368E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101435E+01,9.333916E+01,2.399451E+01,5.407356E+01
23:40:00,6.590675E+03,8.636458E+03,2.229815E-01,7.565782E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101438E+01,9.313052E+01,2.399451E+01,5.431647E+01
23:50:00,6.632913E+03,8.452403E+03,2.244108E-01,7.404540E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101441E+01,9.292799E+01,2.399452E+01,5.456729E+01
24:00:00,6.673584E+03,8.270138E+03,2.257870E-01,7.244866E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.101443E+01,9.273189E+01,2.399453E+01,5.482600E+01
Peak,1.218226E+04,1.233445E+04,4.121761E-01,1.080570E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,3.505242E-01,9.189423E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
