building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,context_building_count
way/14325891,b9ac271856d7e364,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7ee623ce1875b60cd87e40dd27f6ed81890c6631b23d3c661f675514d55a436f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2557.0208,2557.0208,2557.0208,13
way/190348384,4f8921bb4d40e47e,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,085087f6087e2dff9b97f305a75278a7441bd265fceec8668de6310f7b21eca0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,5282.8147,5282.8147,5282.8147,3
way/190837474,e43dee894485492c,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,acb0c8339c533a899c169f394b8126bc5de1cb75f2535ba441daaf0c17510ca5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1323.0143,1323.0143,1323.0143,6
way/195649308,7bc66d8e08026be8,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,436d5c08e0efff6b340315837bf4d4234210462d81947a040bc868acfd07a7d0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2200.652,2200.652,2200.652,17
way/29093543,50fd9320aab0b118,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,c8ad03f4e5e09dbde831b5118ef196c79ddea52a12e20c87f60aa6856ec01237,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2628.8959,2628.8959,2628.8959,2
way/298782430,6e806ec067d0fc74,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e762e03a21b6c15bb157b2333c85864a13742c802a8917f8541c1f3b30c98e28,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1872.5247,1872.5247,1872.5247,4
way/298782432,a01beac10d4f56ef,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,9b4163bd65da7e0d4312f5cf9b050eacc3c12bea2a0e2180098810a576238dbf,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,861.3921,861.3921,861.3921,9
way/298850491,38af7df582b30cb7,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c44f5a8c04fb42ee71b3fa447bd5a4ad00da33891a7feab0ee0d3d684ac8eff3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,982.3255,982.3255,893.9162,3
way/298850492,c93c0fb81b79acb2,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,acc8d846b33c65d008b1789b803e1e461d75544be14528e49c6b8501d48f69d9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,982.2899,982.2899,982.2899,1
way/298850494,aa5d5416d8568bfa,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,335c3b0d47c43fbe013ee06a99a33525f872dd59716f28d7c0a5bb857beef6ac,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1363.618,1363.618,1363.618,5
way/328227197,238fcd55b6d90187,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,e6a56c8abf8337598fe2cae111f377a7656aebb647195c83403da7d46c089c9a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,504.297,504.297,504.297,10
way/328227198,0d5d6992925ccad5,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,940e4c9ef87c4550750146df20ad040e172dea5a70af28a32d6e8f402845059f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,215.8912,215.8912,215.8912,9
way/328227199,6aa541121fa9ffb1,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,75b0994ef5105054029ae03397eab79fc2d616ad65605b2dbff764ca51cf34c7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,611.2846,611.2846,496.0797,13
way/381441241,8b06677b97b30bb3,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4484c83151f974259ee4337cb9894eddc3d439efb4d2cc6071312179534af295,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,3274.7008,3274.7008,3274.7008,5
way/381466697,f28fa76e7bf82b34,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,431e36cbab634cb33b76f9b7a2b29f5e62df86f454311eccbcb00955d47d7ac6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2836.0216,2836.0216,2836.0216,9
way/384337387,c94816079278b032,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,baa393b7dec1560356aa2774a772701fe2573243bac66e5800ba5f6b93798e83,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,188.9266,188.9266,188.9266,4
way/387107361,dc9a64cbc05afead,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,L,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7dafdae0b7ff3926c822c4630340a6f6a0abb40c4f290d9fc5b1a2e573b45e7e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1869.2446,1869.2446,1869.2446,2
way/388460383,e04d187b5a6afccd,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,01c0f6839e2752369cbbf800034a405fbe3ad0cd97dcdbd28cf3141b9a70d644,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,522.1943,522.1943,522.1943,4
way/388460386,4a18ce956d10790e,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f2b0c3a35ae6bfb46afc1c635924a182965090751fd8201c221fc31024cb4d6e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,447.4106,447.4106,407.1436,8
way/388460387,dab57de23cfab31e,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0588ba9f3f6a59ca27acab8534dc7ab017f0d426f43f60cbdde894dca6fead6a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,450.498,450.498,450.498,7
way/388460388,2bb2104b824ee36c,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c19744d8f955ecb9badfe4bc46a8e8dd3f7fd4318ac022ab7dd0a358d2dfca09,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,208.3055,208.3055,208.3055,4
way/393505346,9ff518bfd78678e6,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ecfd263b2f3c8f61510a0e10d2dea81997408b604dcb751a8354cdb2e26573b8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,160.6986,160.6986,103.4995,9
way/393510994,f6ae939b36e0efe2,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9fef9b5cf5448e75c43b1eca718b468a74a2b96bc23cab226f543d54d8e60c35,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,370.4282,370.4282,337.0897,8
way/393604893,7fae024a8387c715,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,0da5fcaa7bc43c6672903732f3da9abd6510084638dc9e9851cd874555e7e789,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,550.6503,550.6503,550.6503,10
way/394093228,5ff998a792035b20,GB.ENG.AB.01.ApartmentBuildings.SyAv.001.001,AB,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,32c5405a661bf5aa5830eac7bb3927f08c97a4c5e460ad3a5378363ab3163f64,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,257.8534,257.8534,234.6466,7
way/394093232,556240e4ba528969,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,9526fdb5cf2c5eef400ed1fee581ee11c5536b7a4be3e84867ba96827ed58de5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2220.8775,2220.8775,2220.8775,10
way/394093233,5dc58326be62aa02,GB.ENG.AB.01.ApartmentBuildings.SyAv.001.001,AB,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0fa249c8b5cb61d97054d0e21ef10182d2a44d4cc02b7f7dbd46b65394a5a6b4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,143.1935,143.1935,143.1935,6
way/394093240,fbb81926b8daa5bd,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ef8d4d8fc3113490b28e9587fb1fa09ab8c96e78640c23ddc4272d5948fbfa13,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,135.2643,135.2643,135.2643,7
way/394682356,e82f583576f5ec7f,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,f945a535dd7c5c761fe46d7f0836ea57ff665e886ff88ef0db956cac0afaff96,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1002.4232,1002.4232,1002.4232,14
way/394902414,a70f5575ca4f058d,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e401c3c9def908659277ae9f8678d5ba7d89792ee0c5753d8064773d1e9ddda7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,741.9087,741.9087,675.1369,18
way/395533898,f580d568c49c6287,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,178a7961cbb0f441745e18b9c63ab534ccd6a5867fc126ea8c04975a07037ad3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,436.0084,436.0084,436.0084,13
way/395632068,e5309775108fa964,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5265e8f294b95607c09020df211fb85fc82c43a09952f56eac7b1b0ba899e71a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,445.9715,445.9715,405.8341,14
way/395632424,b252db3f9c37aa60,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,a854c541067174ea59ed132d025800f6739758c9706c50d3fba1997a31dcfe2a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,213.0388,213.0388,213.0388,9
way/395878238,c4f639a0c5d6edcc,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,baaab15df7d6986d7a99c132ba02b67dedbcde52ac5cd10741bf4ed92a8c6e4b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,413.0039,413.0039,413.0039,5
way/396524027,d119bf153bca7019,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3a87c53cce320c07dfd0916bf091e7563282b948a7fec02a54ddd15093f1fef9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,388.6795,388.6795,388.6795,8
way/396595549,58bdcf3b3f3405dc,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,7d6f52a45bd8dc78abfaefb514ec65be4e07e2569dfd1fd495182dab2751872e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,423.2765,423.2765,423.2765,7
way/396595551,9ff8d2e48f7ba3e5,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f328eb7e3eba8526939e0e1c59f915bf87b0b38c16d13b8b0e9c6705d38a9b59,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,327.3782,327.3782,327.3782,8
way/396619819,43cd7f4ff84abad9,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,351812b837f83c4fd82c7e6bcf5f619c17a8ab71bcd1bfdb7b6044e60feb38c1,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,436.3775,436.3775,436.3775,20
way/396622952,440f2de79103410b,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,06fb3a47cd6ce9d30ce015a43b423738c102d1b285315f6e7d2de1a2caea5ffe,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,253.1954,253.1954,253.1954,5
way/396929140,36ecf3a1cfa27c89,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,1621fee1186629562b5cf0b5cd7ba0a638894fcdc8b54c124ca3677efdf8c115,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1264.8656,1264.8656,1264.8656,7
way/397131470,51c8aa96817118c0,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,59a33d775108f4b7856b5516f158c2214708778facd784188e12d2fac673d727,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,398.3235,398.3235,398.3235,10
way/398158944,c3e1359b2cd36036,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,98f7e48c5084b79ac6d0cf230a57f8b40847e14a715e5f8d6c750abb97d79333,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,830.5595,830.5595,830.5595,6
way/398158947,df2bbf14b9a27954,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3b45e4119d1c1d33500e9b0c23ddd171495272b5b338c9acbf0144077280d507,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,566.7878,566.7878,515.7769,3
way/398158948,82cbb2b3ebefd20f,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7b80363ad6ea834287687408597e5fb4746afe7b46b556445f1943461bef3e38,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,331.0528,331.0528,331.0528,6
way/398158951,7f36bf5b02127c9e,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,4d9791fc2e3693e5b32f88d4521271e75a470451c29f59877ee316937f3e174c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,209.8337,209.8337,209.8337,7
way/398158956,403bba2e04ae074c,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fc3ad3624d90006371c7e8f00c3f93d73a7b267a8971792f7503e4465fe475ad,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,761.6688,761.6688,761.6688,7
way/398158958,f33524ec0ca18525,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,c69fae01c160e2a22669965b7b0af72c9b5eb95071bd1e82b4a1976f3631477d,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,514.9036,514.9036,514.9036,3
way/398158959,28bc7989ce7ee6b6,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,db206ce2939d55d0c6ab0da2c9bdd87e3f36f6453a85816765cfd4d1d5628d3c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,336.1184,336.1184,336.1184,7
way/398158963,91ec8792884bc368,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f64df48f93763171f84029caea69344e6860ca929e787369b212315da212d47c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,355.2141,355.2141,355.2141,5
way/398158965,755f10e4633e6d44,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,6ddc6e1bb1379b97078cf4a7468b51d84e9227cfd4f28a75e3a80d6997c25c39,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,403.8235,403.8235,403.8235,5
way/398158967,df70a629c7914610,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,914e2d24f97cc034f94300c7ed688899417946e72472e1bda173d2722ff610e7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,353.2467,353.2467,353.2467,4
way/398158969,9cda8e7f0430451e,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,986761f57fb8106e880926032a0085b421593e75fd223f4142f40d5231c47f87,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,221.4221,221.4221,221.4221,4
way/409624877,504119630c8bf575,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,11d7a4ff9a98bc8544ebb87bfd3e507b5a6cc46c605acb096412d8c90a5bd461,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1422.91,1422.91,1422.91,3
way/409624878,737d614b36aff78b,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,93f63f90391c5769c591db04d3d9c61628cd974052ad7d91a927c028fd7a5a1f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,2113.3635,2113.3635,2113.3635,2
way/419435179,cc9fc2d0296d33f7,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ca6520c9fab783792cff9a7f5840f6dde72763cccad7b2eab86f165b4f19078b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,251.6956,251.6956,251.6956,9
way/419435181,b8cd7c785023fede,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,0805f1fdb6d8d6d600f0f78ea8dcd947fd32a17f782cae614d06bca29fee41f0,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,400.4387,400.4387,400.4387,4
way/419435184,3055e44fe7d7a0fc,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,622286881591b7c50445a22e049b0faf0f1b1a5ee14525cc071e1e8ea01a9392,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1253.9117,1253.9117,1253.9117,9
way/419435188,c1a3d9488a9bfe1f,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ed210dd99ee23490ca3c1d85f8b56d516d6e11b94acf90451e91f78bd77b3c76,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,1351.5177,1351.5177,1351.5177,7
way/442591154,96ffdca3de1900b6,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,23d9b9a8ad61d40fb00503f3563ca8166d2bfbdb7c14f0f1725860862688b5f9,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,919.3078,919.3078,919.3078,2
way/51781396,0567d9cb0dc88410,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5f1a2edcd42cdaa7dfe6801daac49af4d0cd93bff0d4c71bc2f60a9340672f85,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,5307.5277,5307.5277,4829.8502,1
way/51781397,236b3b62d1129cda,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,363b1ebf789206ea399ce573c71acccfb29c5284e62f1e106b7e7624fe70c904,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,5482.3366,5482.3366,5482.3366,6
way/51781407,ed827c956e9f57f1,GB.ENG.AB.04.Gen.ReEx.001.001,AB,E,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,fab76643c3fd1d199a138f4a4640f2951b149e53fb980ba3234237c623d0b973,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,6124.7365,6124.7365,6124.7365,4
