osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_gas_eui_kwh_m2,dhw_elec_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,elevators_eui_kwh_m2,total_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_fans_kgco2_m2,gwp_pumps_kgco2_m2,gwp_dhw_kgco2_m2,gwp_cooking_kgco2_m2,gwp_refrigeration_kgco2_m2,gwp_elevators_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,floor_area_m2,floor_area_provenance,centroid_lon,centroid_lat
way/270445753,1239.8590256392217,1.0,3.5,SuperMarket,single_zone,"no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",57.36257292375712,19.00071217629196,40.779410499136524,112.87276171155183,8.117076678848749,0.0,0.0,3.7256363234515955,3.7256363234515955,0.0,115.53192005579632,0.0,357.3900903688341,10.38262569920004,4.234726724154541,9.088588776763554,25.156178148176977,1.8090691135683783,0.0,0.8303400186803039,0.0,25.748830086675436,0.0,77.25035856721922,0.008125486373733634,success,,1239.86,eio_simulated,-79.48877276959423,7.695876967518882e-05
way/270445754,866.7123400018995,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",23.42030322551105,9.877635463182777,26.465170166468543,27.764851042848385,9.047765413901905,0.0,0.0,2.2760086214439683,2.2760086214439683,0.0,0.0,0.0,98.85173393335661,4.2390748838175,2.2014483709504717,5.898345405341177,6.188007881621705,2.0164935733271454,0.0,0.50725859347846,0.0,0.0,0.0,21.05062870853646,0.0016122043483133796,success,,866.71,eio_simulated,-79.48871333668446,-2.4829208321814503e-05
way/270445755,1420.0391860815735,1.0,3.5,SmallOffice,single_zone,"no_floors,no_height,no_year|GROUPMODE_MED",17.598035509822527,8.531575234707287,26.465085435919203,27.76476215125742,7.060100866417205,0.0,0.0,1.9660152878695714,1.9660152878695714,0.0,0.0,0.0,89.3855744859932,3.185244427277877,1.9014492357096822,5.898326521274185,6.187988070175043,1.5734988003001351,0.0,0.43816975923806706,0.0,0.0,0.0,19.184676813974992,0.0,success,,1420.04,eio_simulated,-79.48871547516174,5.036752199050846e-05
way/270445756,129.76972150076244,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|GROUPMODE_MED",45.314035097019534,14.339982767029005,26.46504387032699,27.764718544416073,15.627726237479488,0.0,0.0,6.797331466601488,6.797331466601488,0.0,0.0,0.0,136.30883798287257,8.201840352560536,3.195980639253288,5.898317257467517,6.187978351431099,3.4829826019995282,0.0,1.5149348586244067,0.0,0.0,0.0,28.482034061336375,0.034715602247546544,success,,129.77,eio_simulated,-79.48874049090915,2.1154825843949306e-06
way/270445757,228.42351089453112,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|GROUPMODE_MED",37.513003951633884,13.051547878185595,26.465503295910423,27.765200531979705,13.822506854621837,0.0,0.0,4.499490038616208,4.499490038616208,0.0,0.0,0.0,123.11725255094764,6.789853715245733,2.9088245787069797,5.898419650566147,6.1880857729633805,3.0806497477032777,0.0,1.0028103438864715,0.0,0.0,0.0,25.86864380907199,0.026643772351987373,success,,228.42,eio_simulated,-79.48873637795653,-1.2621244679630876e-05
way/270445758,255.612234541799,1.0,3.5,FullServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",550.6129512719511,47.519331092985155,72.73467121523741,428.4718744950679,27.53204395009777,0.0,85.95098161700673,0.0,85.95098161700673,212.7964902153917,0.0,0.0,1425.6183438577377,99.66094418022315,10.590728359355786,16.21052164308239,95.49438361246476,6.13612169924619,0.0,15.557127672678218,38.5161647289859,0.0,0.0,282.1659918960364,0.12125670693692432,success,,255.61,eio_simulated,-79.48872611464496,5.263351498205849e-06
way/270445759,251.44279700158518,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_function,no_height,no_year|GROUPMODE_MED",41.27648351391768,13.641948911523713,26.46539544592717,27.76508738558007,15.872378342101591,0.0,0.0,4.226733443768638,4.226733443768638,0.0,0.0,0.0,129.24802704281888,7.4710435160191,3.0404084378091127,5.89839561382468,6.188060555799001,3.5375087058608656,0.0,0.9420205360796039,0.0,0.0,0.0,27.077437365392363,0.039804429216312824,success,,251.44,eio_simulated,-79.48875739223467,-4.667107217619811e-06
way/271121943,287.5121618107253,1.0,3.5,QuickServiceRestaurant,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",522.0857592287008,52.70914790458612,93.53657405770778,562.9491383685072,32.749848715259446,0.0,102.45779270974015,0.0,102.45779270974015,475.4394252717394,0.0,0.0,1841.9276862562406,94.49752242039484,11.747393211790916,20.846683333389446,125.46560036646592,7.299024282867303,0.0,18.544860480462965,86.05453597418483,0.0,0.0,364.45562006955623,0.33925868515417285,success,,287.51,eio_simulated,-79.4887438843876,-8.37836363443984e-12
way/304840787,1226.754861760492,1.0,3.5,SmallOffice,single_zone,"generic_tag,no_floors,no_height,no_year|GROUPMODE_MED",21.532838376116167,8.26991340556661,26.46520747938952,27.764890188173585,7.0799644071040575,0.0,0.0,2.0428496733492363,2.0428496733492363,0.0,0.0,0.0,93.15566352969918,3.8974437460770264,1.8431321405254415,5.898353721346501,6.188016606018623,1.5779258273400953,0.0,0.45529399239869095,0.0,0.0,0.0,19.860166033706378,0.0,success,,1226.75,eio_simulated,-79.48873557134203,1.3502006909639122e-06
way/304840794,542.7580788944645,1.0,3.5,Courthouse,single_zone,"generic_tag,no_floors,no_height,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",93.16733298465832,18.134389305002244,19.676585188129565,28.25609020980506,6.438537374541487,0.0,8.625577762658827,0.0,8.625577762658827,0.0,0.0,0.0,174.29851282479547,16.863287270223154,4.04164761318446,4.385359894048812,6.297491337239673,1.43496970173881,0.0,1.5612295750412475,0.0,0.0,0.0,34.583985391476155,0.003586066748550253,success,,542.76,eio_simulated,-79.48874889872347,1.901281594065506e-05
