Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,16550447159.830109,47320794802.77985,47320794802.77985,16550447159.830109,16550447159.830109 
