Time,BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880083_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880083_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880083_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880083_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,3.380544E+03,0.000000E+00,1.104822E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999310E+01,4.023179E+01,2.992167E+01,4.371407E+01,6.330440E+03,0.000000E+00,2.068854E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999241E+01,4.492547E+01,3.300503E+01,3.671082E+01
00:20:00,3.430164E+03,0.000000E+00,1.121036E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999305E+01,4.024112E+01,2.978135E+01,4.453461E+01,6.417467E+03,0.000000E+00,2.097290E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999236E+01,4.493423E+01,3.276187E+01,3.761157E+01
00:30:00,3.482062E+03,0.000000E+00,1.137994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999301E+01,4.025560E+01,2.963849E+01,4.535229E+01,6.512143E+03,0.000000E+00,2.128225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999232E+01,4.494985E+01,3.252030E+01,3.850993E+01
00:40:00,3.536227E+03,0.000000E+00,1.155693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999297E+01,4.027474E+01,2.949374E+01,4.615972E+01,6.614514E+03,0.000000E+00,2.161675E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999228E+01,4.497080E+01,3.227934E+01,3.940267E+01
00:50:00,3.592635E+03,0.000000E+00,1.174125E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999293E+01,4.029712E+01,2.934768E+01,4.695449E+01,6.724537E+03,0.000000E+00,2.197625E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999224E+01,4.499472E+01,3.203810E+01,4.029070E+01
01:00:00,3.651297E+03,0.000000E+00,1.193293E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999289E+01,4.032143E+01,2.920060E+01,4.773620E+01,6.842213E+03,0.000000E+00,2.236076E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999221E+01,4.501987E+01,3.179624E+01,4.117498E+01
01:10:00,3.678063E+03,0.000000E+00,1.202039E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999285E+01,4.034677E+01,2.905256E+01,4.850486E+01,6.892343E+03,0.000000E+00,2.252456E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999218E+01,4.504527E+01,3.155371E+01,4.205568E+01
01:20:00,3.703041E+03,0.000000E+00,1.210201E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999284E+01,4.037115E+01,2.891268E+01,4.923514E+01,6.938511E+03,0.000000E+00,2.267541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999217E+01,4.506812E+01,3.132425E+01,4.289976E+01
01:30:00,3.726228E+03,0.000000E+00,1.217777E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999282E+01,4.039374E+01,2.878259E+01,4.992212E+01,6.980791E+03,0.000000E+00,2.281357E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999217E+01,4.508748E+01,3.110928E+01,4.370241E+01
01:40:00,3.747596E+03,0.000000E+00,1.224759E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999280E+01,4.041455E+01,2.865855E+01,5.057661E+01,7.019119E+03,0.000000E+00,2.293881E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999215E+01,4.510394E+01,3.090249E+01,4.447835E+01
