Date/Time,BATIMENT0000000240879459_PART0_F0_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F1_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F2_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F3_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879459_PART0_F4_WHOLE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 01/03  02:00:00,13104405.912545536,12284755.63276458,12280366.67206328,12676010.127388995,19575372.277939167 
 01/03  03:00:00,13645092.315070925,12836424.543423235,12844053.167696454,13260355.887504028,20527253.92569308 
 01/03  04:00:00,14029319.291259978,13228787.851173397,13242863.699473333,13672573.525954485,21164268.164868645 
 01/03  05:00:00,14274920.877104145,13482029.575001793,13501984.865663178,13943547.932376213,21615952.0269194 
 01/03  06:00:00,14371521.253467698,13585394.233784553,13610920.136774931,14062985.54035817,21885840.586844467 
 01/03  07:00:00,14486339.388310574,13706428.932745464,13737493.929928215,14200520.780883722,22182762.456350286 
 01/03  08:00:00,14581803.141536191,13807540.39749869,13843009.654561348,14314773.041310133,22415203.10947081 
 01/03  09:00:00,14696872.943395276,13928058.258528607,13966858.57036521,14445437.208038986,22626576.19654287 
 01/03  10:00:00,14613888.871931063,13849714.8154818,13887449.419875402,14368005.221832745,22559974.934873514 
 01/03  11:00:00,14265164.674530322,13499467.756012164,13515476.757477114,13979340.022558387,22073127.956983835 
 01/03  12:00:00,13712155.006373134,12933325.978600418,12888801.124010673,13311066.01613308,21236348.196203187 
 01/03  13:00:00,13006788.555982767,12210183.676760621,12058586.14232768,12437830.195717346,20284400.0355297 
 01/03  14:00:00,12387428.25078291,11591027.403573485,11365721.649092913,11684042.602428477,19330710.41284622 
 01/03  15:00:00,11898729.86470053,11116516.714636631,10890007.288926389,11027172.796317006,18441665.603448026 
 01/03  16:00:00,11386613.886387182,10613364.600354657,10522228.454878915,10513371.21780868,17430503.63821296 
 01/03  17:00:00,11337730.551179761,10565181.714290567,10530984.845895704,10888271.422695795,18193689.861336973 
 01/03  18:00:00,12818933.661968447,12055496.062490204,12074926.176964859,12523788.164078495,21336626.461518094 
 01/03  19:00:00,14540710.804269863,13784534.69950867,13820356.244940909,14307922.262105387,23837829.197405607 
 01/03  20:00:00,14860461.180214584,14110649.628263399,14158036.485350288,14670345.934237026,24478841.03606832 
 01/03  21:00:00,15490094.682350878,14745255.61948484,14802205.557180874,15336373.997813776,25401783.81411534 
 01/03  22:00:00,16304173.285146177,15566475.135723408,15633075.207732987,16190519.555451995,26619208.48473654 
 01/03  23:00:00,16481980.377426375,15751543.084748728,15830190.694261424,16411417.582393833,27182890.888600983 
 01/03  24:00:00,17276684.973930627,16555824.295757512,16652130.652234595,17270921.716905113,28764084.24810579 
 01/04  01:00:00,18515266.76436042,17802506.622091714,17909854.444972854,18558798.30021274,30619631.643779695 
 01/04  02:00:00,19447631.899024874,18740171.527345568,18850439.990632962,19516052.718810745,31801579.300982125 
 01/04  03:00:00,20182771.10491676,19474443.37101476,19569679.903932817,20223854.256534778,32053873.477861524 
 01/04  04:00:00,20595819.86523167,19885809.738152966,19967471.724973515,20605064.017192513,32030614.08057657 
 01/04  05:00:00,20874573.319298346,20168240.7912551,20251043.794468153,20895123.053652197,32437990.28039997 
 01/04  06:00:00,21210872.212721214,20510717.63308984,20594729.890322566,21243525.005503077,32843777.201017603 
 01/04  07:00:00,21553488.599757504,20860185.778553806,20945254.131379806,21597488.038810145,33259118.00248272 
 01/04  08:00:00,21555493.8686979,20866599.911035433,20952607.175849933,21608054.46746509,33289638.137130164 
 01/04  09:00:00,21551927.18623134,20866433.52005254,20951442.0204963,21606159.676785965,33255682.991688553 
 01/04  10:00:00,21516769.034349483,20831172.845173392,20899881.13868523,21541044.487871967,33105949.40495308 
 01/04  11:00:00,20367336.177413024,19665575.65617934,19675395.120909806,20259126.582195763,31327128.977004454 
 01/04  12:00:00,18632594.491950165,17901598.559384536,17752336.24503085,18252978.753442094,28659727.56822339 
 01/04  13:00:00,16467355.80531146,15667323.167281494,15224602.419618078,15630034.203738358,25241635.833529435 
 01/04  14:00:00,14502885.185314871,13690097.32321402,13216783.438205382,13486769.155170735,22289524.394664835 
 01/04  15:00:00,13095893.61473373,12306236.24996204,11935466.44498544,12006279.334234856,20117671.415898394 
 01/04  16:00:00,12199410.017385382,11416761.612466259,11232430.950544782,11229371.187334077,18466052.014411233 
 01/04  17:00:00,11797409.433842417,11028887.097858574,10917697.119481152,11244789.976276089,18116903.937040154 
 01/04  18:00:00,12297468.2161353,11544834.185050402,11495974.736296793,11902580.649757765,19749910.73948446 
 01/04  19:00:00,13109598.42956415,12359245.162657548,12326148.604184756,12749423.1103281,20751263.296939038 
 01/04  20:00:00,13613569.769809099,12865198.976294488,12844260.573982073,13280518.91112615,21378554.95914831 
 01/04  21:00:00,13493240.67075758,12746471.92819385,12737027.9053974,13182980.648944158,21266683.089825034 
 01/04  22:00:00,13549329.36920268,12802498.4105486,12803573.872599889,13259311.249243747,21391426.519267973 
 01/04  23:00:00,13403769.549885515,12658438.599894434,12668349.464770688,13131421.985566681,21229845.69151982 
 01/04  24:00:00,13164039.826014444,12418844.545606742,12434254.652037356,12899278.908142336,20889177.63975136 
 01/05  01:00:00,13551381.62345273,12806073.374353021,12829069.047454555,13302966.898233287,21426224.152922124 
 01/05  02:00:00,13680140.281857762,12935587.600916913,12965366.03036883,13448973.327727808,21691422.220687244 
 01/05  03:00:00,13559157.868582679,12814317.98801691,12849088.05587589,13337336.967825266,21596243.170688637 
 01/05  04:00:00,13632365.995437356,12887072.710016457,12926611.530111216,13421269.58332353,21751859.590194274 
 01/05  05:00:00,13609989.242929507,12865143.02388074,12908499.53203971,13407779.069587527,21745245.74586829 
 01/05  06:00:00,13547629.657970505,12803156.10658345,12849235.805385055,13350329.706087906,21659257.919449866 
 01/05  07:00:00,13543247.842301054,12798685.740678929,12847351.671928857,13351076.00844862,21668120.26927896 
 01/05  08:00:00,13618919.220657049,12873605.641192202,12924863.431721741,13432329.315792287,21796116.439962782 
 01/05  09:00:00,13438738.416100936,12693246.007006997,12746032.31538564,13254779.14426914,21569691.678658664 
 01/05  10:00:00,13089580.831717536,12342237.998440508,12391817.508613363,12894679.754028652,21078859.934545502 
 01/05  11:00:00,12593126.875989662,11837937.90667061,11870332.209969062,12354592.546182048,20345420.83975608 
 01/05  12:00:00,11552455.050774857,10785784.168630328,10793679.09841131,11248722.016306756,18873801.2473611 
 01/05  13:00:00,10572439.896207612,9802289.815163316,9800170.458855703,10235542.7649391,17435160.818651486 
 01/05  14:00:00,9600305.722470418,8821789.453701012,8795772.263505338,9198897.144406306,15948340.412220834 
 01/05  15:00:00,8739552.77290905,7959065.69781485,7928460.366925927,8319029.2066817405,14894667.726608029 
 01/05  16:00:00,8213019.670818513,7435283.492959896,7420150.942492539,7816784.633564876,14467983.01885887 
 01/05  17:00:00,8038637.433173588,7261691.611374652,7263329.574454585,7674129.10885513,14249807.917165846 
 01/05  18:00:00,8950019.61645981,8176875.55507157,8217838.504121481,8667605.60610138,15657092.045697134 
 01/05  19:00:00,9911878.361299733,9139355.200682057,9187482.819828065,9651483.667385174,16981815.248475328 
 01/05  20:00:00,10445411.735463709,9674110.521212382,9729154.29036212,10206114.158536594,17823726.42927597 
 01/05  21:00:00,10863075.327700442,10092840.671270693,10152400.730278496,10639259.584317852,18432140.955046188 
 01/05  22:00:00,10966082.634801313,10196536.061567716,10256180.87490032,10744155.492508147,18479267.90673912 
 01/05  23:00:00,10985047.76076976,10214891.904791355,10272240.162191257,10755579.611102121,18313834.549370352 
 01/05  24:00:00,11035251.001935517,10263418.985589065,10314267.481635163,10785271.766886616,18012594.640049342 
 01/06  01:00:00,11109747.504718985,10336562.904904436,10382902.697644524,10844486.12289395,17858941.841112617 
 01/06  02:00:00,11332060.438710233,10559209.6545434,10605694.40006965,11066145.44404597,18103306.639762204 
 01/06  03:00:00,11613939.16313452,10841879.66192735,10889036.27068469,11350860.048702134,18456667.826500475 
 01/06  04:00:00,11675896.667368533,10906589.30853072,10959421.052852208,11429685.91817892,18772956.205153093 
 01/06  05:00:00,11706448.625690304,10938069.311845098,10991894.169524584,11464791.379114259,18819682.921307646 
 01/06  06:00:00,11840376.775716882,11071239.27712328,11121364.244505815,11587853.979530115,18817561.66621413 
 01/06  07:00:00,11750556.072592998,10982289.860479983,11033237.731350798,11500522.07562451,18742764.133325357 
 01/06  08:00:00,11795995.45810625,11027548.662868673,11079335.305205116,11547628.948480906,18828835.025539797 
 01/06  09:00:00,11762036.069042457,10994381.5926521,11045947.84837915,11514710.931817234,18801059.657191917 
 01/06  10:00:00,11699087.749299353,10929457.810407378,10972680.142437,11433726.030083755,18681671.47018257 
 01/06  11:00:00,11383566.647922687,10601881.212256454,10606690.48230275,11035509.392279286,18162039.078410856 
 01/06  12:00:00,10843435.407938868,10043704.541678563,9979687.01450412,10359008.982134167,17281110.17722851 
 01/06  13:00:00,10468517.020833002,9650665.364353525,9500952.660623942,9840458.937048512,16578394.336191718 
 01/06  14:00:00,10063515.140333252,9231427.785241408,8998032.539665537,9267192.8630394,15780067.870564371 
 01/06  15:00:00,9799144.248868586,8971220.143129122,8752701.31599854,8921957.938585686,15247914.498445084 
 01/06  16:00:00,9887835.496947117,9063281.713503504,8940792.662177961,9117033.016174076,15330794.639576966 
 01/06  17:00:00,10178805.446197705,9363364.07088529,9290175.984885367,9620486.84279326,15962711.83437673 
 01/06  18:00:00,10767449.873480106,9965331.568529341,9945785.117259368,10332223.581738312,17157127.65308885 
 01/06  19:00:00,11591083.34097189,10794111.188707417,10790977.805608388,11204410.085202334,18545097.781987447 
 01/06  20:00:00,12676790.141738338,11885794.696866294,11896917.99994623,12338445.423467029,20228067.995934974 
 01/06  21:00:00,13429318.616704388,12643854.308140572,12663316.801513724,13122038.149846047,21285772.09071961 
 01/06  22:00:00,13909631.045703895,13132584.76151284,13169412.101107765,13659941.720332734,22443122.153691858 
 01/06  23:00:00,14543202.321529936,13774196.028876033,13826047.631922025,14346878.841219338,23697467.034422725 
 01/06  24:00:00,14576282.21874492,13814437.80980508,13874363.820884967,14410046.154451583,23943362.71124704 
 01/07  01:00:00,13684336.266408665,12928234.497382956,12997429.638476394,13544393.732651416,23065524.999241546 
 01/07  02:00:00,13577456.23155023,12824961.49760477,12900715.203316726,13457277.370192925,23035772.895501707 
 01/07  03:00:00,13724635.656342683,12976822.16236367,13057653.88746148,13624279.310176782,23308463.42721109 
 01/07  04:00:00,13623865.941186551,12878703.00942646,12961592.20705339,13531188.741923913,23123018.137927804 
 01/07  05:00:00,13712447.002695918,12968940.972691562,13050774.660244474,13618218.040741637,23055081.988293365 
 01/07  06:00:00,13858053.231432436,13116297.859830372,13198380.389432129,13765490.061467957,23150550.305168174 
 01/07  07:00:00,13694608.78196939,12954918.251517331,13036237.748460077,13600123.731473653,22810282.47360476 
 01/07  08:00:00,13367579.907215461,12627909.510671921,12705611.560185619,13259344.269740546,22159939.356994417 
 01/07  09:00:00,13403625.695368031,12664040.157224417,12737081.127346966,13281919.372752924,21964742.28495113 
 01/07  10:00:00,13068410.045501914,12331760.964646792,12392341.704428503,12913941.012360847,21340840.642437913 
 01/07  11:00:00,11634261.401185004,10903762.041932931,10886980.101662012,11275538.070188282,19098761.81907417 
 01/07  12:00:00,9778061.097898155,9044599.478001218,8675298.890654746,8998472.504576378,15984509.36603054 
 01/07  13:00:00,8212977.27523225,7414797.74863443,6855383.866461658,7184949.297520086,13356205.524581676 
 01/07  14:00:00,7141380.144993203,6331951.27995366,5623933.293301764,5741909.942754599,11126135.447195567 
 01/07  15:00:00,6474988.06331949,5721964.424371152,5155341.257520014,4886868.962476121,9755449.498489296 
 01/07  16:00:00,6479184.704497512,5725396.993492871,5523637.975710437,5259826.161544156,9712816.052214371 
 01/07  17:00:00,6986224.476667098,6211998.950284312,6053730.2257923735,6237686.045534511,11022783.006832924 
 01/07  18:00:00,7845062.519377917,7051259.5090143625,6931752.778841492,7176012.243261021,12730592.335737683 
 01/07  19:00:00,8578591.785618423,7782966.574434255,7686207.692274166,7958079.404066825,13807717.031401098 
 01/07  20:00:00,8937912.172271974,8141146.945419433,8058051.630555484,8344391.040611882,14147935.961000055 
 01/07  21:00:00,8626665.811501322,7829241.344618754,7763368.296813314,8063911.928885969,13894461.550342273 
 01/07  22:00:00,8213346.7207959425,7415764.6857679,7369895.072178563,7691877.978645161,13678361.325879328 
 01/07  23:00:00,8172474.679068955,7373718.0303335665,7338739.602068948,7670797.876535324,13651873.307548271 
 01/07  24:00:00,8516511.93267932,7716663.335216981,7689184.436105649,8029201.094559462,13951317.949695889 
 01/08  01:00:00,8495999.55762902,7695723.0289937565,7670370.723695354,8007351.232628901,13660968.70519164 
 01/08  02:00:00,8392861.912036475,7591445.987166009,7569405.673578264,7904748.322451318,13399639.58246357 
 01/08  03:00:00,8367265.82331327,7565483.471542178,7549022.118120227,7888214.146529418,13356935.292432921 
 01/08  04:00:00,8378072.831310978,7575927.001182713,7564527.774166284,7906500.33353236,13345168.193107974 
 01/08  05:00:00,8508383.282626925,7705756.912961478,7698573.861863039,8043517.779298042,13484607.895021237 
 01/08  06:00:00,8804839.316655673,8002415.439672595,8002259.540789736,8356087.3258154085,13960792.000481905 
 01/08  07:00:00,9207821.816905504,8405961.819401389,8409682.143871957,8770696.630651738,14480641.515327591 
 01/08  08:00:00,9380338.981364233,8578998.784731142,8583518.573508566,8944804.99763082,14626124.83302297 
 01/08  09:00:00,9562313.763046192,8758183.736406568,8760556.87731154,9122897.460546363,14859112.13136047 
 01/08  10:00:00,9915890.1131591,9111933.26585886,9109658.503646553,9471969.7418372,15302191.630017497 
 01/08  11:00:00,9519295.474463655,8724339.728758836,8711307.767255213,9064291.894325996,14855259.489283504 
 01/08  12:00:00,8636363.62282894,7841028.608914919,7778851.560066003,8096824.989919545,13626638.486779703 
 01/08  13:00:00,7958371.8736648,7160480.664803062,7061759.3915205095,7364579.1719570095,12768898.756065719 
 01/08  14:00:00,7619586.1249608435,6818600.027193248,6664890.673154858,6922145.994143768,12119874.126148634 
 01/08  15:00:00,7329758.9868652085,6527642.784507224,6336702.709525092,6460414.21180835,11367093.425245075 
 01/08  16:00:00,7495005.90824011,6684283.847172443,6603263.472976185,6840914.131987837,11930836.204945026 
 01/08  17:00:00,7584887.111984766,6775566.03700565,6719385.964180148,7006130.212062813,11928494.475734202 
 01/08  18:00:00,7776779.543345465,6963852.858488021,6941809.735393567,7265146.963969974,12589467.936360875 
 01/08  19:00:00,7996226.492954867,7182845.172451394,7166628.396215473,7497412.084258257,12849464.124994475 
 01/08  20:00:00,8421837.743877059,7607694.787384784,7593841.446579406,7926373.079865738,13262550.326028557 
 01/08  21:00:00,8972892.526431529,8159315.560647563,8150155.294477673,8490988.522985943,13976464.846703053 
 01/08  22:00:00,9316685.83545252,8505383.096480474,8505971.660516923,8863338.356375838,14680450.699140407 
 01/08  23:00:00,9568064.331954291,8759185.401008232,8769209.856925989,9143275.344226973,15261711.95625755 
 01/08  24:00:00,9937364.29497006,9130521.172732309,9144915.377012221,9528523.397213576,15795161.471720997 
 01/09  01:00:00,10154283.106326623,9351464.986860184,9377039.74085688,9780397.48938407,16442140.321831232 
 01/09  02:00:00,10516369.256820988,9719964.850056414,9763159.81474005,10199727.373510197,17556484.094178237 
 01/09  03:00:00,11953154.203257952,11163409.971548837,11218263.156853609,11688044.398381747,19793635.935633954 
 01/09  04:00:00,13344490.253662854,12562677.098471148,12626396.632821292,13124601.875629682,21864820.802186675 
 01/09  05:00:00,14411574.347026026,13640417.53714421,13720753.245065674,14259555.87098685,23890599.95928841 
 01/09  06:00:00,15840844.812482975,15082009.838217638,15179889.898163341,15763899.61750872,26410496.01172627 
 01/09  07:00:00,16974196.406107195,16226955.478525184,16336154.884314565,16954115.443295434,28296209.878582988 
 01/09  08:00:00,17421290.940887373,16681657.2574651,16792920.934998926,17425895.732187126,28910429.09354068 
 01/09  09:00:00,17614486.725742158,16878668.637288935,16975943.676459074,17594388.53363243,28551137.857419796 
 01/09  10:00:00,17257374.209732834,16523253.902088974,16592349.590035958,17177970.296732213,27432617.11506574 
 01/09  11:00:00,15684931.887023382,14950102.295753267,14952699.368491529,15459367.82513043,25090456.14721145 
 01/09  12:00:00,13859963.58723779,13113560.0231188,12804140.12310794,13221633.177172193,22482214.325866304 
 01/09  13:00:00,12467751.191815494,11649972.003056102,11052346.917682216,11444091.0329618,20233099.028154176 
 01/09  14:00:00,11720114.756928079,10920719.39223308,10435358.894151047,10709578.632502714,18783606.475822505 
 01/09  15:00:00,12633966.542186446,11871372.072497156,11497624.715130916,11586650.202609213,19619935.077857513 
 01/09  16:00:00,14632735.892860502,13857552.412569348,13737430.572684092,14173921.755116116,22908560.753364697 
 01/09  17:00:00,14019101.506600624,13272828.42849359,13185936.416274264,13619077.345518945,21737095.961079534 
 01/09  18:00:00,14277815.759201292,13530167.075687295,13495446.896655912,13994415.25008913,23303639.437701106 
 01/09  19:00:00,14916232.831609646,14175072.349967418,14164896.25740969,14692010.564095084,24469077.371924 
 01/09  20:00:00,15548652.78486031,14813347.634763753,14819727.582541782,15364841.275336463,25386620.980539095 
 01/09  21:00:00,16163624.712738033,15434258.088408206,15456172.75176626,16019694.64361303,26323148.402323823 
 01/09  22:00:00,16257818.010888092,15533895.69598673,15568037.401680391,16144899.334030312,26562704.072388835 
 01/09  23:00:00,16282485.494983822,15560706.452375842,15599460.149233827,16175121.887653608,26349664.69688114 
 01/09  24:00:00,16616817.611623576,15898021.974955464,15941370.808339259,16517478.72420496,26629923.31763148 
 01/10  01:00:00,16942337.84566859,16226289.776508715,16273617.666789483,16852220.250070322,26925025.110663243 
 01/10  02:00:00,17184333.760988057,16471613.617929596,16523009.991413618,17102456.432541393,27167204.52899084 
 01/10  03:00:00,17359375.18046687,16650710.042049006,16706356.887408424,17288866.251645368,27349012.369041823 
 01/10  04:00:00,17841674.31206592,17137085.740409873,17195122.937580474,17778046.069034837,27849431.383766398 
 01/10  05:00:00,18329194.57650294,17629414.438922588,17692274.166434012,18281975.480094507,28515445.320739165 
 01/10  06:00:00,18745403.50976361,18052011.35707535,18126497.50622127,18734560.975558497,29423085.846315667 
 01/10  07:00:00,19701496.12254104,19015154.254208878,19101879.242239017,19735347.823791012,31052180.997759454 
 01/10  08:00:00,19761421.306299005,19076280.93213317,19159655.9351327,19790512.126356684,30909411.392528225 
 01/10  09:00:00,20896212.83130665,20209289.61695413,20285557.91804136,20914565.250806436,32131855.76104372 
 01/10  10:00:00,21797932.949095108,21113580.353105962,21179160.848581903,21815614.263183936,33784004.22305696 
 01/10  11:00:00,19558790.243949123,18854335.149294477,18819481.65373627,19336227.307757474,31200223.681932732 
 01/10  12:00:00,16569695.370759575,15837374.475502182,15446117.08197719,15879314.887822289,27044665.255196027 
 01/10  13:00:00,14681138.753384503,13843561.976195691,13065865.321001476,13435280.520599985,23335342.581567585 
 01/10  14:00:00,13754553.471838566,12905987.079866018,11885857.081409326,11940244.259175979,20409210.716883916 
 01/10  15:00:00,13250415.08079931,12500860.969405143,11685778.307040513,11243873.663249834,19736737.566344377 
 01/10  16:00:00,13113836.157959431,12369048.484535497,12100580.552249495,11949802.620688096,20846024.523404777 
 01/10  17:00:00,13332861.546539953,12582008.2119983,12384231.389467033,12697736.035341103,21555385.09614269 
 01/10  18:00:00,13884390.66541402,13137533.57379299,12997465.026047578,13363482.809310291,22221399.32785449 
 01/10  19:00:00,14433594.702659626,13688254.76627889,13572211.657563966,13956915.905801266,22726888.803140465 
 01/10  20:00:00,14919111.747095905,14176766.697071694,14084665.96094887,14491345.836454874,23325549.770699944 
 01/10  21:00:00,15189797.387140878,14450146.586919777,14377480.210405525,14801776.184800375,23662245.834555767 
 01/10  22:00:00,15508507.87312343,14771889.065952325,14718163.492714839,15159028.530683119,24046207.001053706 
 01/10  23:00:00,15778254.21312803,15044362.74388105,15004646.013003884,15458509.06558966,24384699.509838406 
 01/10  24:00:00,15617000.380250376,14886449.413822273,14862606.645784138,15329295.997367963,24234046.614138935 
 01/11  01:00:00,16346285.613363385,15620083.055327013,15615556.32299402,16107383.09823487,25441826.552957848 
 01/11  02:00:00,17094113.66871939,16373033.015824886,16380378.53991264,16890515.045699436,26461839.74318978 
 01/11  03:00:00,17572555.089189682,16853867.640322626,16866935.277602628,17382619.707785584,26943094.277254075 
 01/11  04:00:00,17410662.202895895,16696044.031142417,16717721.502003733,17241991.946546774,26807927.91685431 
 01/11  05:00:00,17149432.054622583,16436044.998518266,16465095.89816002,16994574.27655299,26529194.934180602 
 01/11  06:00:00,18031285.983628996,17321416.08872687,17357710.70040839,17900236.354872685,27699363.930254724 
 01/11  07:00:00,18326945.382119864,17622306.65822232,17664103.635942284,18215517.01290737,28116594.904574975 
 01/11  08:00:00,18352051.883323383,17649863.27540801,17695777.697970074,18250290.864710182,28141545.174872156 
 01/11  09:00:00,18560060.743262634,17863088.5000284,17916514.60748084,18483168.928595003,28642438.347942546 
 01/11  10:00:00,17712280.522097737,17016397.503185835,17060938.59514923,17620679.154665034,27676420.959914267 
 01/11  11:00:00,15877976.146095805,15172343.354607876,15168694.61131398,15670498.31459789,24879049.09902685 
 01/11  12:00:00,14542503.973652493,13823573.000240166,13767277.352706,14223801.79970079,22820352.472899146 
 01/11  13:00:00,13860993.439339,13126804.222004171,13062294.982606854,13508185.861180358,21915945.067963857 
 01/11  14:00:00,14114214.036773156,13379916.823206192,13362105.967124524,13830588.940992735,22158367.78918825 
