Time,9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F0_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F0_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F0_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F0_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F0_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F0_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F1_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F1_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F1_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F1_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F1_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F1_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F2_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F2_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F2_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F2_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F2_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F2_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F3_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F3_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F3_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F3_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F3_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F3_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F4_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F4_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F4_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F4_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F4_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F4_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F5_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F5_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F5_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F5_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F5_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F5_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F6_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F6_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F6_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F6_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F6_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F6_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_0::Des Latent Heat Load [W],9183C29EA013B982_F7_DWELLING_0::Des Latent Cool Load [W],9183C29EA013B982_F7_DWELLING_0::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_0::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_0::Des Heat Load No DOAS [W],9183C29EA013B982_F7_DWELLING_0::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F7_DWELLING_0::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F7_DWELLING_0::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F7_DWELLING_0:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F0_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F0_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F0_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F0_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F0_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F0_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F0_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F1_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F1_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F1_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F1_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F1_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F1_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F1_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F2_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F2_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F2_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F2_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F2_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F2_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F2_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F3_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F3_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F3_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F3_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F3_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F3_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F3_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F4_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F4_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F4_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F4_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F4_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F4_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F4_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F5_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F5_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F5_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F5_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F5_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F5_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F5_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F6_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F6_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F6_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F6_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F6_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F6_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F6_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Load [W],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_1::Des Latent Heat Load [W],9183C29EA013B982_F7_DWELLING_1::Des Latent Cool Load [W],9183C29EA013B982_F7_DWELLING_1::Des Latent Heat Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_1::Des Latent Cool Mass Flow [kg/s],9183C29EA013B982_F7_DWELLING_1::Des Heat Load No DOAS [W],9183C29EA013B982_F7_DWELLING_1::Des Sens Cool Load No DOAS [W],9183C29EA013B982_F7_DWELLING_1::Des Latent Heat Load No DOAS [W],9183C29EA013B982_F7_DWELLING_1::Des Latent Cool Load No DOAS [W],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],9183C29EA013B982_F7_DWELLING_1:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:05:00,2.771974E+03,0.000000E+00,9.059933E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,3.617661E+01,2.643640E+01,4.549957E+01,2.713476E+03,0.000000E+00,8.868746E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999551E+01,3.592262E+01,2.943677E+01,3.821243E+01,2.721877E+03,0.000000E+00,8.896201E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999550E+01,3.594525E+01,3.054763E+01,3.585684E+01,2.740726E+03,0.000000E+00,8.957803E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999549E+01,3.600734E+01,2.885950E+01,5.477542E+01,2.782064E+03,0.000000E+00,9.092907E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999547E+01,3.613448E+01,2.912168E+01,5.395058E+01,2.839658E+03,0.000000E+00,9.281136E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999544E+01,3.629663E+01,2.974186E+01,4.609340E+01,3.056591E+03,0.000000E+00,9.990126E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999534E+01,3.705054E+01,3.064084E+01,3.566642E+01,6.847095E+03,0.000000E+00,2.237822E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999433E+01,4.435883E+01,2.561193E+01,5.861982E+01,2.114114E+03,0.000000E+00,6.909855E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999582E+01,3.344165E+01,2.607357E+01,4.648291E+01,2.008868E+03,0.000000E+00,6.565878E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,3.288520E+01,2.923429E+01,3.866057E+01,2.003321E+03,0.000000E+00,6.547750E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,3.285111E+01,3.045190E+01,3.605343E+01,2.010558E+03,0.000000E+00,6.571402E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999589E+01,3.288391E+01,2.887825E+01,5.471587E+01,2.026558E+03,0.000000E+00,6.623695E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999588E+01,3.295139E+01,2.896443E+01,5.444346E+01,2.066965E+03,0.000000E+00,6.755755E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999585E+01,3.313544E+01,3.076031E+01,3.542511E+01,2.307810E+03,0.000000E+00,7.542905E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999569E+01,3.426631E+01,2.983824E+01,3.734194E+01,6.067193E+03,0.000000E+00,1.982926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999430E+01,4.338037E+01,2.741508E+01,4.296192E+01
