Time,BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880071_PART0_F0_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880071_PART0_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Latent Heat Load [W],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Latent Cool Load [W],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Heat Load No DOAS [W],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Sens Cool Load No DOAS [W],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Latent Heat Load No DOAS [W],BATIMENT0000000240880071_PART0_F1_WHOLE::Des Latent Cool Load No DOAS [W],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],BATIMENT0000000240880071_PART0_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.112749E+03,0.000000E+00,3.637226E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999801E+01,5.133002E+01,2.896817E+01,4.442840E+01,1.629389E+03,0.000000E+00,5.325983E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999814E+01,5.193067E+01,3.109329E+01,4.087945E+01
00:20:00,1.130977E+03,0.000000E+00,3.696807E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999800E+01,5.133457E+01,2.886305E+01,4.492125E+01,1.652536E+03,0.000000E+00,5.401642E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999813E+01,5.193413E+01,3.091174E+01,4.174364E+01
00:30:00,1.149447E+03,0.000000E+00,3.757177E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999799E+01,5.134033E+01,2.877100E+01,4.536174E+01,1.677154E+03,0.000000E+00,5.482108E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999813E+01,5.193927E+01,3.072958E+01,4.260409E+01
00:40:00,1.168175E+03,0.000000E+00,3.818392E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999799E+01,5.134630E+01,2.867970E+01,4.577954E+01,1.703263E+03,0.000000E+00,5.567449E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999812E+01,5.194454E+01,3.054581E+01,4.345764E+01
00:50:00,1.187160E+03,0.000000E+00,3.880448E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999799E+01,5.135203E+01,2.858803E+01,4.617918E+01,1.730859E+03,0.000000E+00,5.657649E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999812E+01,5.194950E+01,3.036042E+01,4.430355E+01
01:00:00,1.206404E+03,0.000000E+00,3.943349E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999798E+01,5.135754E+01,2.849685E+01,4.656068E+01,1.759940E+03,0.000000E+00,5.752707E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999812E+01,5.195425E+01,3.017344E+01,4.514206E+01
01:10:00,1.213392E+03,0.000000E+00,3.966189E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999798E+01,5.136292E+01,2.840629E+01,4.692557E+01,1.771028E+03,0.000000E+00,5.788949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999812E+01,5.195893E+01,2.998490E+01,4.597339E+01
01:20:00,1.219976E+03,0.000000E+00,3.987710E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999798E+01,5.136756E+01,2.831125E+01,4.729213E+01,1.781231E+03,0.000000E+00,5.822298E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999812E+01,5.196233E+01,2.981853E+01,4.673437E+01
01:30:00,1.226175E+03,0.000000E+00,4.007972E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999798E+01,5.137153E+01,2.821395E+01,4.765718E+01,1.790592E+03,0.000000E+00,5.852895E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999812E+01,5.196472E+01,2.966255E+01,4.745492E+01
01:40:00,1.231987E+03,0.000000E+00,4.026969E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999797E+01,5.137529E+01,2.811638E+01,4.801642E+01,1.799101E+03,0.000000E+00,5.880709E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999811E+01,5.196694E+01,2.950796E+01,4.815962E+01
