building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,storey_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
way/1056456198,419a6596bff87bbe,GB.ENG.TH.04.Gen.ReEx.001.001,TH,D|E|F,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,ea94416333576ed8c73212071f85b9d750db107bc95328391fdb438017b159d5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,49.7955,49.7955,49.7955,49.7955,6,
way/1056456200,aa8805ccaeabff2f,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4706b7e628e31c033399081e659fd9414247c89dfd07ff2c4e2877d2a0569885,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,46.79,46.79,46.79,46.79,10,
way/1056562078,59e7aba54e0c6356,GB.ENG.TH.02.Gen.ReEx.001.001,TH,B|C,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e80286b232341a27bf6b51f52df082b845ff8701877daa3e71e792112fc8ab57,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,52.2897,52.2897,52.2897,52.2897,11,
way/1056562090,4a75a89a6f449705,GB.ENG.TH.03.Gen.ReEx.001.001,TH,C|D,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e9f615e7dd0bce46feffaf0075240c04f28a6b2964d27526d7e76fb964579291,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,50.7634,50.7634,50.7634,50.7634,13,
way/1056576462,4e4a5ae5048ad54f,GB.ENG.TH.08.Gen.ReEx.001.001,TH,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2607262dc6d32b1ea7943d5ba1787855e3c02db626706df7a6851cb42e999fa6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,68.3971,68.3971,68.3971,68.3971,16,
way/1056576463,4606f29fb0d4d6eb,GB.ENG.TH.04.Gen.ReEx.001.001,TH,D|E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,7279454c2f7832fb889c14037b05ff80a4e328cf6fbeca2e009c4af7fe9d4abe,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,69.1824,69.1824,69.1824,69.1824,19,
way/1056576468,c3050c057e2e84f1,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E|F,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,75b8ddbdaf4887113c0eea4ec3a290d09cc899be2af8206b8be1f2d88e3d6b87,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,65.3798,65.3798,65.3798,65.3798,16,
way/1056576469,12f7e50e01d2051a,GB.ENG.TH.03.Gen.ReEx.001.001,TH,C|D,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,3033de8b2465886d4cdd126e459e46ab75c3987f3c16669d700e7e8627f9ea11,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,47.9415,47.9415,47.9415,47.9415,14,
way/1056576472,8b4de748467570a2,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H|J,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,74cda8b7414dcf25d8ff4bf3f66b0602d9e8ca6927f9d8c03dceee8a88ccc6c3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,,84.0944,84.0944,84.0944,84.0944,12,
way/1056849906,1c9f763d9903b78a,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,af0f8db785c2e3aed71f4acde0d918a72c1c6d2bd4b01f5d9cdcb334113a63be,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,53.0299,53.0299,53.0299,53.0299,15,
way/1056849907,f91f7d8868a55959,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,c539eb81f4978a6ae186642e8305aba0a8b446f7f75da066d810e6f464dafc68,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,46.7459,46.7459,46.7459,46.7459,15,
way/1056849909,21a3fd32e973c0e3,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,2285214a0b77798b3a65fedc359aa68d26ff324e2ded2909ddc27061ec59529a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,46.6173,46.6173,46.6173,46.6173,13,
way/1056849910,763a99df468056c5,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,e3352d8c46beea77f20779c8987665c711f6cafc406c648ceb9afaf5b14d6456,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,48.7382,48.7382,48.7382,48.7382,10,
way/1056849913,bfa6519543ef0ce4,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,149aec36f86564fa3c5fbe0ce6ef72c5dcbf5f6cd2ccc8b59fcc8f528b70a928,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,59.0983,59.0983,59.0983,59.0983,10,
way/1057072198,0a4741c920219dfe,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,f3bce6d6351c01e949c3de4d4f122bc38adac1f651ef91ed33076931b2bb89aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,41.6811,41.6811,41.6811,41.6811,12,
way/1057072199,c638e4594fe2ffe4,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,5fa777032f80dda4ba29a7a7a3a7aaceaf6493636a6f526ee5cfb7ac44aecf55,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,41.7867,41.7867,41.7867,41.7867,10,
way/1057093127,eec801d181940e33,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fd7e3a1b4bce7bd9fa33f468ec7fba910e7a895c5b9d1f66950981bded487416,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,39.1164,39.1164,39.1164,39.1164,8,
way/1057093128,26266e5082eb9952,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,fd425a36c3ab7e5e661bd70421bca8a2994a6ec1ba99fcaaf96689d554fdd3e8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,55.7291,55.7291,55.7291,55.7291,12,
way/1057093131,acd9800057059025,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,3f80795c963437a3dcf24bdc0ec8c2ba434e062d0b3627e83c42d3bd69b38da8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,205.6941,205.6941,205.6941,205.6941,13,
way/1057093132,ba693ba056e2f7b4,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,0a6758ef5645b3a33658764586ab516674876d641fff210df51c18e9989996bc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,41.142,41.142,41.142,41.142,11,
way/1057093133,5db55444e5ea3831,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,51df99ec952208b7cd19ef93f427d5f038f89f9f186e1812e4443b3a069268b8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,42.3695,42.3695,42.3695,42.3695,11,
way/1057093134,c9286514ea76c062,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,4b275640fc4c0a1341de8b22862d5190c85b0e442240d1ebe3ced62ee34fa077,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,40.9186,40.9186,40.9186,40.9186,10,
way/1057093135,8b7de399ea48937f,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,568d14704fec0951f931bc3392d8e714073c2932e9b501ce0d7bde432b5ffd18,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,41.6692,41.6692,41.6692,41.6692,8,
way/1057093136,d0865da1e602d3c4,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,bd2cf7ecf466a80e65019839575b2891f7cbb2b9492c59b12924aa337ebb1f64,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,,,506.2655,506.2655,506.2655,506.2655,11,
