building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version,eui_source,idf_sha256_matches_ceiling82
BATIMENT0000000240877182_part0,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,6ceb418b95b13bded824fc0ba3388956862d76e0ec6ab34e3e0b31f98575f6bb,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,26772.086435,107.8791,248.167499,134,,,ceiling82_carry,True
BATIMENT0000000240877183_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,45ad73fdd99efbf8ecce0835404a95828e0851630d0bdf2aaf7be2182f1154d5,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,24201.497262,528.5527,45.788239,119,,,ceiling82_carry,True
BATIMENT0000000240877184_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,327b1e487b3db3321e8a9da684656f00190a34c260b0672a2e563bf5e3a3b265,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,46855.856903,770.6617,60.799514,496,,,ceiling82_carry,True
BATIMENT0000000240877518_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,21ad4544f9c76970ac61d654f496019df811404778825bd04dec3a20a644bdb6,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,446004.949259,7631.1482,58.445327,134,,,ceiling82_carry,True
BATIMENT0000000240877519_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,154e739f5326ab34410b8e37bcd87d018546100bcfc2ecf0469dee559cc699bd,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,42802.445426,876.8053,48.816363,34,,,ceiling82_carry,True
BATIMENT0000000240877522_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,bf2c382818b6effde3d1185f7cd010582f45f9f3a117892fa13be42651be9ab7,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,27593.194398,478.8564,57.623109,401,hostname=antenna2.encs.concordia.ca / kernel=Linux 5.14.0-687.42.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240877523_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,22b88a776c03df442f14cd1fe7da430e3c474f3ff6d18b4e32bfdb2a874c6850,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,23377.07174,316.9458,73.757317,1592,hostname=gomory.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240877524_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e3b14c92e48e63e9bfbe115b5c6e3b0eb0a04f0d65a8f53cbaaa4dccf7532dbe,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,21562.626869,443.4121,48.628864,29,,,ceiling82_carry,True
BATIMENT0000000240877525_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,36063429d1ea0a618f12c25878edbaf7d448ae1b521b56070ebb63b157ba36da,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,30808.657655,497.4221,61.936648,103,,,ceiling82_carry,True
BATIMENT0000000240877526_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,7e9278c502a79df58e529783e1e9ce7e4c3bfe74cb6abe6c414824d3a2be8d4e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,37758.852696,503.0249,75.063586,130,,,ceiling82_carry,True
BATIMENT0000000240877527_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,ff9fcedb2d5b77039daad24105dec71f2e35b53420101e088f003cad9caf89f6,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,92679.516137,1380.2906,67.14493,7798,,,ceiling82_carry,True
BATIMENT0000000240877528_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e53f74626f5b5282da4f5c9ed9037fadbe66e6a1e97e79a8b9f04224a48bd3a4,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,23618.371927,418.2848,56.46481,33,,,ceiling82_carry,True
BATIMENT0000000240877529_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,17cf6a9046ac0071eb6a76f6eb80be052910099af6f0460e78e85dfe31bda586,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,52905.436168,848.7275,62.335009,257,,,ceiling82_carry,True
BATIMENT0000000240877530_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,7254aebf296f9464cc389e02895b9e8c685856b670fd91473789770415ce80fc,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,27373.778645,457.2151,59.870679,316,,,ceiling82_carry,True
BATIMENT0000000240877531_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,480b84e684f491abcc434b284cf28e89b12a9f154634e4ee6b2b071b0803f4fa,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,44486.914477,655.2235,67.895786,794,hostname=antenna1.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:30",delta_2026-09-07,False
BATIMENT0000000240877534_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,29cf49f8f7782243b923819b41136e1b89c0865cdbb5f241fd722f0f78d38708,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,136156.869403,1705.3675,79.840192,1771,hostname=speed-22.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:30",delta_2026-09-07,False
BATIMENT0000000240877537_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,9f76895cd7daf43e35f2de64d8d4f71197397dfcee8dbfcb69829611ec5182f0,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,33072.730071,446.8111,74.019491,473,,,ceiling82_carry,True
BATIMENT0000000240877538_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,a79ab22046d82ce1eccb3d7a07804e303a8d1e802153299c2d6d081915afe7cf,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,26395.319353,386.6912,68.259426,292,,,ceiling82_carry,True
BATIMENT0000000240878030_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,e61be113f4224a3426b1e77c398a3e9ddb9760208732e9f5af19466644d3e0b6,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,33151.356691,470.6491,70.437523,2009,hostname=gomory.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:31",delta_2026-09-07,False
BATIMENT0000000240878034_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d4bd38689ad1ea71e53e54f574de5e9e87c3ed553b6d1a260ea99e387d04bb62,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,13940.874961,181.477,76.818963,383,hostname=magic.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240878035_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,1e6b103a00fc95eaaba1553117cd2bebf56f5f321a4acb7f411ddaa93dee6d6c,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,70503.75974,1105.8506,63.75523,390,hostname=speed-15.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:33",delta_2026-09-07,False
BATIMENT0000000240879396_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,559387f4f3b96b2700df5dd0aca93d1fd7ac79c7323946374450e90a0feabc0d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,94581.561708,1490.5391,63.4546,54,,,ceiling82_carry,True
BATIMENT0000000240879409_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,83aff3290ba7ddcbb1ddf6a4b1a6b64ec17d315565c4212750613fe99aea6121,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,187045.430095,1851.0387,101.048903,1093,hostname=magic-node-01.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240879414_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,b47e0db56bd4b8158f880b3a076fd85d40e88f19fe6492d4aace6e7c34807020,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,30648.633415,471.2325,65.039303,403,,,ceiling82_carry,True
BATIMENT0000000240879419_part0,FR.N.AB.08.Gen.ReEx.001.001,AB,FR.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,2fc0c31af83daefe513efe9ee13d89b0476c151b1f1c4ceb1db2d278f30c6644,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,96496.335441,2835.2757,34.034198,2331,,,ceiling82_carry,True
BATIMENT0000000240879442_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,8d97e6c226cf49cba03f1840b6e54ec77b0a9213dce57c0fb4af801f218070fa,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,38254.561204,487.6807,78.441819,792,hostname=magic-node-03.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:33",delta_2026-09-07,False
BATIMENT0000000240879444_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,781b12b6d5ea594ba6651332051cc002a8d3c59d0473101d1c6b22dc9e655827,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,72661.684547,966.9974,75.141551,1263,,,ceiling82_carry,True
BATIMENT0000000240879449_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,DWELLING_LAYOUT_EMITTED_BEST_EFFORT_IMPUTED_COUNT,,6f2678e573361fc4794c6f8c6d54450ae8570ed3f01bc2a7c25bb8676cf38ae3,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,247359.594348,3265.2207,75.755858,1828,hostname=speed-12.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.08 15:20",recut_2026-09-08,False
BATIMENT0000000240879451_part0,FR.N.SFH.01.Gen.ReEx.001.001,SFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d5b246fc9315f50f6990e4c77b372f0652ea2c41df34a715bba044a63e11232f,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,10571.43878,69.093,153.003036,1799,hostname=magic-node-02.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240879452_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,4bcc61b81ccfb56fb41ead0d1e575e1a0c7ed82570fd7f6aa8af4f5f41cde041,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,106769.44069,1304.7536,81.831114,41,,,ceiling82_carry,True
BATIMENT0000000240879459_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,1a0d6d5c05bce8ee10eb066257a36b5d87c09cfdcb11735fbad5be350949e7a5,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,105466.665645,2011.5438,52.430708,123,hostname=magic-node-02.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:33",delta_2026-09-07,False
BATIMENT0000000240879467_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e40fb078da5c09564831955e0742c37c0f4415479a0a2033a53efc968a647b47,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,144496.377148,1622.0564,89.082215,3395,hostname=magic-node-03.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240879468_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d5adad77d49327a0b5f4de149928197c393f88cca2a7d8c6f409b18af7ec2906,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,36754.134497,429.9863,85.477455,83,,,ceiling82_carry,True
BATIMENT0000000240879470_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,12e3a288abbda7d317e380333c6a3fbf4ef060c0d02d8bc050695550bfa83d9e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,31196.773864,391.8205,79.620065,153,,,ceiling82_carry,True
BATIMENT0000000240879473_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d7d2b97fcae723ddc40a89ba864cd056e2fc6f81a603f5ee0b86ad18ff0fe1c8,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,34268.701187,489.7065,69.97804,183,,,ceiling82_carry,True
BATIMENT0000000240879486_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,9a62e7910ac03bfd9caba25aa833d78b50f9b5b580ca9d00ee5989e7dd2f1b8e,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,16056.445268,309.26,51.91892,211,,,ceiling82_carry,True
BATIMENT0000000240879492_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,acff0a6049df35f14df3a8bd0393d555b91b5d6b7b8ca3fc14ccb30fa773dc41,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,1,0,123981.030554,1199.3363,103.3747,3678,hostname=magic-node-08.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:34",delta_2026-09-07,False
BATIMENT0000000240879506_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,81fb646ff623b4c1f502f7bbc700bb49f99f91945b1d539cdd21c3fe93f81eac,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,34623.210239,458.0091,75.595027,253,,,ceiling82_carry,True
BATIMENT0000000240879510_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,6d1c2a8bf18f229c0331bd2d4dd30f0702c424302590320c7ec3ba6085d4b3c2,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,25463.607469,269.7475,94.397937,65,,,ceiling82_carry,True
BATIMENT0000000240879511_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,229230186bf2cff962d324abb9ed40e5542fcf152b6f7070856359b6653d4b85,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,43549.239542,547.1157,79.597861,53,hostname=speed-23.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:35",delta_2026-09-07,False
BATIMENT0000000240879518_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,15bf7750540bc0ac19b7220055b4ff34e2e6a49977fa76c66e0fe691b92c1098,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,23355.74632,386.9048,60.365615,311,,,ceiling82_carry,True
BATIMENT0000000240879534_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,731f8e50d83cfaf091c8ddfa68c39900e71e23ff0a22b9bf0aaac5187d44cab9,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,93349.208955,1266.9102,73.682577,2454,hostname=antenna1.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:35",delta_2026-09-07,False
BATIMENT0000000240879546_part0,FR.N.AB.07.Gen.ReEx.001.001,AB,FR.07,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,d4b273c9f37e226aa992d6c5ba21a323f36a5d0d4cf419d223326d23a1db5dd9,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,128648.528373,2256.3739,57.015607,749,hostname=magic-node-04.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
BATIMENT0000000240879550_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,bd918e35b2647d8993f6b0a4f3efca10b4008a22ab1a3599fefa376f5b9ac1a1,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,45954.115876,520.1259,88.351908,110,,,ceiling82_carry,True
BATIMENT0000000240879556_part0,FR.N.MFH.01.Gen.ReEx.001.001,MFH,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,3ed02c588cb5c65049475f5a95161f3314befabd40bea48dda7aa3e0d2f09c31,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,38709.570822,570.6983,67.828432,252,hostname=matrix.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:36",delta_2026-09-07,False
BATIMENT0000000240879558_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,c459155f14b5655e89f54b7853e0a2cf7f98191484b31a4ba594920e573a1e5d,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,149465.970153,1842.7835,81.108806,2280,hostname=magic-node-02.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 12:36",delta_2026-09-07,False
BATIMENT0000000240879564_part0,FR.N.AB.01.Gen.ReEx.001.001,AB,FR.01,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e4397ab5f3f465cd511bb9a26d5c11d9b6d4caf0776ee8d218046f99d3f900dd,2cf15311b9c6d1124f856d80e6deed5e4a7d6f48389681305b90b6dbee88cc2c,0,0,0,89217.106223,1050.0094,84.967912,1881,hostname=magic-node-05.encs.concordia.ca / kernel=Linux 5.14.0-687.39.1.el9_8.x86_64,"EnergyPlus, Version 23.1.0-87ed9199d4, YMD=2026.09.07 10:24",final_2026-09-07,False
