osm_id,footprint_area_m2,levels,height_m,archetype_id,zoning_strategy,data_quality_flag,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,total_eui_kwh_m2,fans_eui_kwh_m2,gwp_heating_kgco2_m2,gwp_cooling_kgco2_m2,gwp_lighting_kgco2_m2,gwp_equipment_kgco2_m2,gwp_total_kgco2_m2,iod,simulation_status,error_summary,centroid_lon,centroid_lat
way/266010271,220.35626329757952,8.0,28.0,MediumOffice,one_zone_per_floor,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",83.02504204884661,12.632679073592715,26.465100598430872,44.06327609266057,166.18609781353078,0.7842246602700474,15.027532610841236,2.8154704504897556,5.8983299005734855,9.820470469323446,33.56180343122793,0.0,success,,-79.4887438860328,-9.192496042811497e-10
way/266010273,409.0629228750406,9.0,31.5,MediumOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",48.450104114645114,13.635989705669703,26.4651005984,44.06327609260917,132.614470511324,0.7237930302893592,8.769468844750765,3.039080297682018,5.898329900566604,9.82047046931199,27.527349512311375,3.267005513777015e-05,success,,-79.48874388393766,-6.038792942789762e-11
way/266010278,208.89541442982957,5.0,17.5,MediumOffice,one_zone_per_floor,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",87.37049957391562,12.443667794440136,26.465100598192592,44.06327609226384,170.3425440588122,0.8502428792971654,15.814060422878727,2.773345128682462,5.898329900520379,9.820470469235026,34.3062059213166,0.0,success,,-79.4887438966733,7.695745030165708e-09
way/266010285,222.22118313521406,23.0,80.5,TallBuilding,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",74.95110587863259,9.375730084120153,26.46510059834905,44.06327609252434,154.85521265362613,0.83366310773739,13.566150164032498,2.089587715308027,5.898329900555249,9.820470469293085,31.37453824918886,0.0003786122540640608,success,,-79.48874388213004,2.9684112526170804e-09
way/266010295,505.75302480215925,17.0,59.5,LargeOffice,perimeter_core,"generic_tag,no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",120.68802571824493,9.646161934773723,26.465102254272818,44.06327884956756,200.86256875685902,1.0839585306956308,21.844532655002332,2.149859402726889,5.898330269614291,9.82047108376082,39.713193411104335,0.0008972209955931017,success,,-79.48876390968654,-2.4400254193622633e-05
way/266010300,215.10920438033804,6.0,21.0,MediumOffice,one_zone_per_floor,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",92.27029086506022,11.99521121623094,26.465100529295384,44.063275977552905,174.79387858813945,0.797131960253766,16.7009226465759,2.6733967141838217,5.89832988516512,9.820470443669171,35.09311968959401,0.0,success,,-79.48874389487555,-1.9068440536705785e-08
way/266010313,221.2253115567929,8.0,28.0,MediumOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",77.74582180433043,14.763588590342037,26.46510059824982,44.06327609235913,163.03778708528142,0.9523969512485922,14.071993746583807,3.29039051630671,5.898329900533133,9.820470469256264,33.081184632679914,0.0008427761569599936,success,,-79.48874388438546,3.207172511199419e-12
way/266010324,272.56118670520294,7.0,24.5,MediumOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",73.44404705786744,12.220546844287393,26.4651005775031,44.063276057816715,156.19297053747465,0.781545096065133,13.293372517474005,2.7236177162800197,5.898329895909271,9.820470461557726,31.735790591221022,0.0,success,,-79.48874388894932,4.5355743792968515e-08
way/266010333,1249.447289611687,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height",36.837595329665895,10.947221860269877,26.465100598400003,44.063276092609165,118.31319388094494,0.511413741509001,6.667604754669527,2.439829230442068,5.898329900566605,9.820470469311989,24.826234354990188,0.0,success,,-79.48874388439657,-5.809451435610516e-12
way/266010335,1524.330494836301,6.0,21.0,LargeOffice,perimeter_core,no_floors|narrow_perimeter_fallback,20.92858773469295,9.404582188893826,26.46510059823676,44.06327609233737,100.86154661416091,0.47888021648308887,3.788074379979424,2.096018041603145,5.898329900530222,9.820470469251413,21.602892791364205,0.0,success,,-79.48870150999362,1.9421725491848806e-05
way/266010341,1106.1982257938948,16.0,56.0,LargeOffice,perimeter_core,"no_floors,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",89.81904017582971,9.654742360287308,26.46510040040303,44.063275762952564,170.00215869947263,0.894296662706538,16.257246271825178,2.1517717393219526,5.898329856438624,9.820470395840763,34.12781826342652,0.0011812329607728829,success,,-79.48878757225863,1.4972863014159114e-05
way/266010344,1605.6342744432332,1.0,3.5,MediumOffice,single_zone,"no_floors,no_height",37.980038571935324,10.086841646084743,26.4651005984,44.063276092609165,118.59525690902922,0.422806587077839,6.874386981520294,2.2480745713461987,5.898329900566604,9.820470469311989,24.841261922745087,0.0,success,,-79.48871974208501,3.280752754511679e-05
way/266010352,425.3965592170919,16.0,56.0,LargeOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",46.737666349755855,9.95584223216176,26.465100607257497,44.063276107356515,127.22188529653162,0.7185236670140013,8.45951760930581,2.2188784699663557,5.898329902540692,9.82047047259876,26.397196454411617,3.8126513972413214e-05,success,,-79.48874388201789,-1.7939485247555186e-09
way/266010353,454.651070536465,22.0,77.0,TallBuilding,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",40.86921702766306,9.731963920986782,26.465100578856738,44.06327606007048,121.12955758757705,0.6466913723721467,7.397328282007014,2.168982262998166,5.898329896210958,9.820470462060028,25.285110903276166,1.0362972029722373e-05,success,,-79.48874388438682,-5.80068411875944e-13
way/266010354,349.5983147927939,8.0,28.0,MediumOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",58.41369866822801,14.104804166339726,26.465100070338767,44.06327521340949,143.046878118316,0.7909987525298755,10.572879458949268,3.143565914160467,5.898329782876542,9.820470273363,29.435245429349276,8.564209908920288e-05,success,,-79.48875805300662,-2.9379224947923998e-05
way/266010376,248.15006029359566,4.0,14.0,MediumOffice,one_zone_per_floor,"generic_tag,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",78.14248879826746,15.664568125639889,26.465105003941066,44.06328342764918,164.3354453554976,0.9704215113292173,14.14379047248641,3.491193627297613,5.898330882438353,9.820472104087028,33.35378708630941,0.001796791740611838,success,,-79.48874388438958,2.5831721855586e-12
way/266010396,3437.404835516983,1.0,3.5,MediumOffice,single_zone,"generic_tag,no_floors,no_function,no_height",27.843647280910123,10.581360005183473,26.465100598399996,44.06327609260918,108.95338397710276,0.37471574061335716,5.039700157844732,2.358288867075251,5.898329900566604,9.820470469311992,23.11678939479858,0.0,success,,-79.48871780160793,-2.2300362446251387e-05
way/266010410,462.12542533568717,10.0,35.0,LargeOffice,one_zone_per_floor,"generic_tag,no_floors,no_function,no_year|VINTAGE_NAN_PERMISSIVE_DEFAULT",43.397688892167864,10.807779547196713,26.465099182920067,44.063273735894796,124.73384135817945,0.7503969501775745,7.854981689482383,2.4087514432428256,5.898329585095761,9.820469944066344,25.982532661887312,3.565783051379996e-05,success,,-79.48874387090137,-1.1016879751046131e-08
