building_id,stem,archetype_id,building_type,age_band,geometry_outcome,idf_sha256,weather_sha256,construction_period_provenance,storey_provenance,floor_area_m2,gross_footprint_area_m2,conditioned_floor_area_m2,eui_denominator_m2,context_building_count,fallback_reason
relation/12713026,452f921168d22895,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,a3814c70cff7f916eedc7bc4d30eb678dee23cbcf00af3bb06ffd9f873dba041,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1504.0357,1504.0357,1504.0357,1504.0357,16,
relation/12720242,0ca1486e737f8809,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,eab5d71f1f96cbcc078aeee8a4ea98e9a1f546bf6ce266cdb219b960df5a36ac,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,99.6117,99.6117,99.6117,99.6117,14,
relation/12725306,cf6d326094b66d37,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,7ec4907b24471e50035054e44be960140b6e94f10ff84fcba2f583adc72211e6,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,919.8903,919.8903,919.8903,919.8903,12,near_duplicate_vertex_tolerated_box
relation/12743488,8646e385d56d94f9,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,56275caa408fb7680920e994ecf5957c64d8716260870fcd9fbbe3beb08923a7,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1017.4539,1017.4539,1017.4539,1017.4539,6,
relation/12765477,d634186e5eec2148,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,74cd10c56332d155c2cdfc77a41d898dc7ad0f19e7aa1bf172a8671e83cfb10e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,2203.8142,2203.8142,2203.8142,2203.8142,12,near_duplicate_vertex_tolerated_box
relation/12765478,634a622529b8455a,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,db028d0604a2ccde26a111c9f9b4f597d3e740f70eeb0ec551896efaf57cbbc9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,2426.1065,2426.1065,2426.1065,2426.1065,8,
relation/12771675,d7bef8de84c0c135,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,d29f7d45540c446680864fecfca3ce36f5eb4b1c18c3f4b3d8ab2d1b4da76bf0,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,673.9426,673.9426,673.9426,673.9426,16,
relation/12771676,8b3598ac47b3f4a0,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,bcd3c180c3b9d99513efde0afe5c70e8892e17ab645180391a9ec64ae0ac29e9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,432.4685,432.4685,432.4685,432.4685,10,
relation/12794755,c089a1b34d5922a4,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2745e8f93d54fe5664cc853f2d24fb12693c4e9b9cfd24b29fe89dee68f9ebbd,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,2259.5842,2259.5842,2259.5842,2259.5842,16,
relation/12800463,b56c88c9dbd87279,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,70c83b35502a1e27062d29c2d69c528a4cdc12fdc535a2d99164a9678547fdb5,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1366.1814,1366.1814,1366.1814,1366.1814,14,
relation/12800464,919157f68be36042,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,8deb4445f30535971e1d7a858eb355816a56b8ba84815865b06ecd96a74d46e9,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1524.5775,1524.5775,1524.5775,1524.5775,12,
relation/12800465,890016e14f4ecc5e,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,35b4fed218aa8e2d1cfdb730d7c39fdf04a2ea37ef8bcd78976eb7907068bb5d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1216.0988,1216.0988,1216.0988,1216.0988,13,
relation/12803889,cc41d0f84f68ceda,ES.ME.AB.06.Gen.ReEx.001.001,AB,ES.06,DWELLING_LAYOUT_EMITTED,53e0d572609a53b3ac265945f1e947db14d8ad79590c3b1a97588eec84d8669e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,2240.6019,2240.6019,2240.6019,2240.6019,15,
relation/12803902,08e084e234959ba2,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,7ae4f04d3ec30b0c2553fd4c4b6d7c8daf6dfe6dc2c6b2274c9388005f456159,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1306.9312,1306.9312,1306.9312,1306.9312,14,
relation/12818819,919761afea1827b3,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,fd7bf196e207fde8d7af330626d9b784faf566e5554e9e66e67c319b711550dc,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1944.9748,1944.9748,1944.9748,1944.9748,7,
relation/12837455,a00df89085b2cd0c,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,ab53eeb148f9d651fdbe0627c76978fa21e2fecc70779c2a9a956f068c560e50,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,594.8182,594.8182,594.8182,594.8182,12,
relation/12837457,c2577233c56f2d0b,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,ebd03f5cd7218a5dfd478730792cfab3140bea9fdd18097b2079906043aa5c90,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,347.9966,347.9966,347.9966,347.9966,15,
relation/12863111,dc4c8768bb34abb7,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,7444a728a1e2f81f870007ac773c3fc5f37eaac32ca1cfa387ea2b880bc06197,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,3017.835,3017.835,3017.835,3017.835,6,
relation/12867469,bb4d3f44d4fbe5b1,ES.ME.MFH.03.Gen.ReEx.001.001,MFH,ES.03,DWELLING_LAYOUT_EMITTED,bb51fb0b8060f8b2d49a25f00ae959d0e236ecd845b0c434fa36a46993bf3522,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,103.5892,103.5892,103.5892,103.5892,19,
relation/12876435,1271cddbf6bd1e8a,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,38bf12c421606710d54bf823909118e6ee65cfc6d9246c03b05bf1c8fa672cf3,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,886.5201,886.5201,886.5201,886.5201,14,
relation/12876436,ee59f26430f27ad4,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,14dd6ec94add0878cc455742c2d0f1ae17fb59ddf9dff7c7ac461abb26342977,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,73.2009,73.2009,73.2009,73.2009,16,
relation/12877779,d342db5179c1ac49,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,9f44069cea3ed06bedfcb22da1a45103c37fde07ddf4cef05e966d673ec0e211,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,3790.1006,3790.1006,3790.1006,3790.1006,22,
relation/12877780,e21bec78b937acf5,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,f5fd160ff58bc5922620fa7e8f151983f85181418416dfe4f5fb82921a89249a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,461.9217,461.9217,461.9217,461.9217,18,
relation/12882209,5c52d86539f5f682,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,c97b6d37afacbfe881204ff36bf84ab9ff1800c7848c6a0849036de7b8117f60,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1480.5306,1480.5306,1480.5306,1480.5306,20,
relation/12891866,9670c5cdbba65eea,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,1ccbdaf27841847efced8c603aaf9cada2ec6295b2d3e6898a2b36f7988201d1,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1038.8171,1038.8171,1038.8171,1038.8171,11,
relation/12891867,e1e63c62f8b852ef,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,9b580f0498b78f5a4a315a54165d1e8ee80836e8a43cc033523029d8b2e63f04,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,177.4587,177.4587,177.4587,177.4587,20,
relation/12891868,edea5e0e81996fc3,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,0a1906d175c9ee507d8b567103b1e2eaea523f37cc87bd381c6c8ca253d39d37,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,106.4252,106.4252,106.4252,106.4252,22,
relation/12931517,0c479868a7ac0df9,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,bca1ee068bed397247bab4f5fd676bc8b48ff0d5dd66532f34aa1af03eb979e2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,193.4596,193.4596,193.4596,193.4596,21,
relation/12931518,98286196c85678d6,ES.ME.AB.04.Gen.ReEx.001.001,AB,ES.04,DWELLING_LAYOUT_EMITTED,f2fa7458988acd5e31cd2990b62dc2993426663cf6384bf01fc2913e1cfe5846,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,890.6666,890.6666,890.6666,890.6666,17,
relation/12993356,f734f8445bc66815,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,FALLBACK_PENDING_LAYOUT,3c4a55ba62396e7cb9a76460868a78f63821d4a9fd911355e7578318236a1971,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1341.3287,1341.3287,1341.3287,1341.3287,16,
relation/13005466,bdea183b20e2e24c,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,cefd4f950790de911b3ab99f3396a1807e28ecc6da6c6caaedddf393741b0a66,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,438.7882,438.7882,438.7882,438.7882,15,
relation/13033799,5c02f3cab5a0613d,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,be3df1422c5a25a406e08a18842faa238dd8be79e7de4848a6100195390e277f,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,705.2356,705.2356,705.2356,705.2356,9,
relation/13033800,643e9972f4f04889,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,3add27d51f8b48b6771fad695acf77bd2d7abed753adf856ad746bb1c836be3a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,416.5954,416.5954,416.5954,416.5954,14,
relation/13033801,869223a6b12365f5,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,20c58c5b57410c0d9f397d21a148e552c5296494c6de30f71b3e546e15c96012,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1276.3487,1276.3487,1276.3487,1276.3487,16,
relation/13113579,601b40a8e9a9e99f,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,7da6149cb165186cc5f6ffd89b3aa1b1099efa2da79466d0759e537a6cee6c76,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,297.1004,297.1004,297.1004,297.1004,12,
relation/13113580,f312610a17448b69,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,a0e3bb0ce0632cb3fdbfcbb78ae36182ca327fbb9127badcf34ac84c01c57048,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1047.6319,1047.6319,1047.6319,1047.6319,19,near_duplicate_vertex_tolerated_box
relation/13113581,97669cf3c31f9c97,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,caab0d026ce5f7a36d4066ac0268941baa56bbe458bea3bff593c45d7664d170,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,535.7667,535.7667,535.7667,535.7667,22,near_duplicate_vertex_tolerated_box
relation/13146436,a5d3b1ad4c1b72f3,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,d85d60718928ab1022c5a2be81bd9b0b680d55f9a98e57db996ad95f6b90b9f4,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,224.282,224.282,224.282,224.282,14,
relation/13146437,910a2f05e7cee5e2,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,f445e34b892bcb811789b9fda44e54bfaebbe1890b8e5f8d332e6036c292a367,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,3778.118,3778.118,3778.118,3778.118,21,
relation/13146438,d693af1a484015d1,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,3725681a533f06d52417b0b9681b5a05b566e290334ddb6f7647eecd79e6d94b,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,499.6591,499.6591,499.6591,499.6591,15,
relation/13160790,6e786c27ec16ef00,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,54f4a0fd54850b82a3d3d74f4bd6a7ce8b10ed836886adb2f883c62ef44cf9d2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1274.855,1274.855,1274.855,1274.855,15,near_duplicate_vertex_tolerated_box
relation/13160791,117eaf493c1eb230,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,90fccccd171c6e227ef12b8162c81b79a27ed7bc8ff5d837975cf0015cb5d232,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1697.2898,1697.2898,1697.2898,1697.2898,18,
relation/13255968,805223fc4e4eab99,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,FALLBACK_PENDING_LAYOUT,c995bf53a1800bd84f5b0b503c5f01e0b3cb30de3bebd0a6d0dce94fd799f41a,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1134.6895,1134.6895,1134.6895,1134.6895,17,
relation/13263924,7a62499d5756d6be,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,27845e40304c4a500094707b3ab8c243f797d9b70529273ddf0334828a5ef10e,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,547.4172,547.4172,547.4172,547.4172,17,
relation/13263925,a6ae5d2905c6afa5,ES.ME.AB.02.Gen.ReEx.001.001,AB,ES.02,DWELLING_LAYOUT_EMITTED,5a1a34c929d35af4229e37eeedc0f6f23d6d81ef82b7fe0d6be678b8e49df388,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,211.9485,211.9485,211.9485,211.9485,13,
relation/13263926,87b0b0e3dfa4a717,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,1fdf512321b2028dcb874bde75ad4964fc07021917cb9496a23b46927a91620d,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,308.6972,308.6972,308.6972,308.6972,18,
relation/13277439,eff7f975e76feac8,ES.ME.AB.05.Gen.ReEx.001.001,AB,ES.05,DWELLING_LAYOUT_EMITTED,88a70df0d87f9e942fab1c3932051b46bbf450f36ac38bf9862168eb86cc80b2,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,789.3686,789.3686,789.3686,789.3686,17,
relation/13296657,66f7ad439542e6c2,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,2409ef397ee4f0e620660d06679e319f44bd5458d9d5b30ec5928c71ab5c1004,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,5568.7146,5568.7146,5568.7146,5568.7146,9,
relation/13303818,10f7ce2d005e825f,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,a127af4ed7a6c250d28cf204ad1cb0d0169504c95bca5efe7991e6a94e006896,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,657.6183,657.6183,657.6183,657.6183,9,
relation/13306447,6bbac3cd74491459,ES.ME.AB.03.Gen.ReEx.001.001,AB,ES.03,DWELLING_LAYOUT_EMITTED,dc0b647e60e82b3175534172fca6ece4e9ecd68ba22809768540a80f093dd187,d2563b7dfdd8a78716ce3611c4180bea4e4d217b3779d0f693c607390a17346d,,,1390.4552,1390.4552,1390.4552,1390.4552,7,
