Date/Time,Electricity:Facility [J](Annual),DistrictHeating:Facility [J](Annual),Heating:DistrictHeating [J](Annual),InteriorEquipment:Electricity [J](Annual),Electricity:Building [J](Annual) 
,12807181145.429403,18093959749.40192,18093959749.40192,12807181145.429403,12807181145.429403 
