Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
00:10:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.061381E+00,2.404650E+04,3.912656E+04,3.439736E+00,1.970616E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.822687E+04,5.430338E+00,7.109969E+04,9.202921E+04,8.858640E-01,2.590389E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.403618E+00,1.485936E+04,2.961458E+04
00:20:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.078050E+00,2.417221E+04,3.923995E+04,3.439736E+00,1.970635E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.833402E+04,5.494123E+00,7.188346E+04,9.273519E+04,8.973916E-01,2.624097E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.419299E+00,1.497123E+04,2.973891E+04
00:30:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.093133E+00,2.427575E+04,3.932483E+04,3.439736E+00,1.970652E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.844117E+04,5.552035E+00,7.258523E+04,9.331844E+04,9.080558E-01,2.655281E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.433427E+00,1.506140E+04,2.983608E+04
00:40:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.106845E+00,2.436013E+04,3.939175E+04,3.439736E+00,1.970668E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.854831E+04,5.604771E+00,7.321470E+04,9.382501E+04,9.180631E-01,2.684544E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.446186E+00,1.513246E+04,2.991133E+04
00:50:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.119500E+00,2.442977E+04,3.944806E+04,3.439736E+00,1.970682E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.865546E+04,5.653519E+00,7.378851E+04,9.428873E+04,9.275289E-01,2.712223E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.457893E+00,1.518884E+04,2.997081E+04
01:00:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.131242E+00,2.448665E+04,3.949549E+04,3.439736E+00,1.970695E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.876260E+04,5.698812E+00,7.431404E+04,9.471998E+04,9.364057E-01,2.738180E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.468690E+00,1.523250E+04,3.001703E+04
01:10:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.144135E+00,2.459532E+04,3.960002E+04,3.439736E+00,1.970707E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.883403E+04,5.749329E+00,7.494827E+04,9.528467E+04,9.450435E-01,2.763438E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.481618E+00,1.534164E+04,3.013348E+04
01:20:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.156447E+00,2.469587E+04,3.969830E+04,3.439736E+00,1.970718E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.890546E+04,5.797711E+00,7.555269E+04,9.583109E+04,9.530792E-01,2.786936E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.493993E+00,1.544305E+04,3.024198E+04
01:30:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.168234E+00,2.478909E+04,3.979050E+04,3.439736E+00,1.970728E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.897689E+04,5.844172E+00,7.613027E+04,9.636024E+04,9.605093E-01,2.808662E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.505872E+00,1.553755E+04,3.034332E+04
01:40:00,8.599340E-01,2.514566E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,2.179477E+00,2.487471E+04,3.987590E+04,3.439736E+00,1.970737E+04,3.439736E+00,0.000000E+00,0.000000E+00,3.439736E+00,1.904832E+04,5.888590E+00,7.667931E+04,9.686886E+04,9.673718E-01,2.828729E+04,8.599340E-01,0.000000E+00,0.000000E+00,8.599340E-01,0.000000E+00,1.517226E+00,1.562469E+04,3.043704E+04
