Time,RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702626_F0_WHOLE::Des Latent Heat Load [W],RELATION_12702626_F0_WHOLE::Des Latent Cool Load [W],RELATION_12702626_F0_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702626_F0_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702626_F0_WHOLE::Des Heat Load No DOAS [W],RELATION_12702626_F0_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702626_F0_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702626_F0_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702626_F0_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702626_F1_WHOLE::Des Latent Heat Load [W],RELATION_12702626_F1_WHOLE::Des Latent Cool Load [W],RELATION_12702626_F1_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702626_F1_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702626_F1_WHOLE::Des Heat Load No DOAS [W],RELATION_12702626_F1_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702626_F1_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702626_F1_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702626_F1_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702626_F2_WHOLE::Des Latent Heat Load [W],RELATION_12702626_F2_WHOLE::Des Latent Cool Load [W],RELATION_12702626_F2_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702626_F2_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702626_F2_WHOLE::Des Heat Load No DOAS [W],RELATION_12702626_F2_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702626_F2_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702626_F2_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702626_F2_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Load [W],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Des Sens Cool Load [W],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Des Heat Mass Flow [kg/s],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Des Cool Mass Flow [kg/s],RELATION_12702626_F3_WHOLE::Des Latent Heat Load [W],RELATION_12702626_F3_WHOLE::Des Latent Cool Load [W],RELATION_12702626_F3_WHOLE::Des Latent Heat Mass Flow [kg/s],RELATION_12702626_F3_WHOLE::Des Latent Cool Mass Flow [kg/s],RELATION_12702626_F3_WHOLE::Des Heat Load No DOAS [W],RELATION_12702626_F3_WHOLE::Des Sens Cool Load No DOAS [W],RELATION_12702626_F3_WHOLE::Des Latent Heat Load No DOAS [W],RELATION_12702626_F3_WHOLE::Des Latent Cool Load No DOAS [W],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Temperature [C],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Heating Zone Relative Humidity [%],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Temperature [C],RELATION_12702626_F3_WHOLE:ANNUALSIZINGPERIOD:Cooling Zone Relative Humidity [%]
00:10:00,1.110283E+04,0.000000E+00,3.628427E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.910970E+01,2.923750E+01,1.648933E+01,1.130708E+04,0.000000E+00,3.695172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999137E+01,3.929261E+01,3.252112E+01,1.365941E+01,1.179065E+04,0.000000E+00,3.853199E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999133E+01,3.963894E+01,3.370614E+01,1.277568E+01,2.010992E+04,0.000000E+00,6.571855E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999092E+01,4.330528E+01,3.298498E+01,1.856157E+01
00:20:00,1.125499E+04,0.000000E+00,3.678138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999145E+01,3.920215E+01,2.913553E+01,1.657570E+01,1.147740E+04,0.000000E+00,3.750817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.938725E+01,3.240350E+01,1.374258E+01,1.196916E+04,0.000000E+00,3.911519E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999137E+01,3.973107E+01,3.356870E+01,1.286755E+01,2.031458E+04,0.000000E+00,6.638710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999097E+01,4.337037E+01,3.277970E+01,1.892091E+01
00:30:00,1.137829E+04,0.000000E+00,3.718418E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.927565E+01,2.903603E+01,1.666483E+01,1.161795E+04,0.000000E+00,3.796736E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999145E+01,3.946269E+01,3.228824E+01,1.382821E+01,1.211723E+04,0.000000E+00,3.959895E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999141E+01,3.980428E+01,3.343423E+01,1.296146E+01,2.047531E+04,0.000000E+00,6.691216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999101E+01,4.341802E+01,3.254006E+01,1.933446E+01
00:40:00,1.147229E+04,0.000000E+00,3.749129E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999150E+01,3.933332E+01,2.893804E+01,1.675498E+01,1.172827E+04,0.000000E+00,3.832775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.952214E+01,3.217444E+01,1.391477E+01,1.223437E+04,0.000000E+00,3.998164E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999143E+01,3.986187E+01,3.330168E+01,1.305606E+01,2.059144E+04,0.000000E+00,6.729147E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999103E+01,4.345300E+01,3.232112E+01,1.968191E+01
00:50:00,1.153675E+04,0.000000E+00,3.770183E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999151E+01,3.938008E+01,2.884056E+01,1.684657E+01,1.180806E+04,0.000000E+00,3.858841E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.957059E+01,3.206112E+01,1.400258E+01,1.232029E+04,0.000000E+00,4.026231E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.990881E+01,3.316991E+01,1.315179E+01,2.066252E+04,0.000000E+00,6.752358E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999104E+01,4.348089E+01,3.210744E+01,1.998276E+01
01:00:00,1.157060E+04,0.000000E+00,3.781237E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999151E+01,3.941986E+01,2.874311E+01,1.694001E+01,1.185634E+04,0.000000E+00,3.874613E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.961205E+01,3.194771E+01,1.409207E+01,1.237410E+04,0.000000E+00,4.043810E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.994907E+01,3.303819E+01,1.324914E+01,2.068768E+04,0.000000E+00,6.760565E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999104E+01,4.350536E+01,3.189376E+01,2.024774E+01
01:10:00,1.162332E+04,0.000000E+00,3.798468E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999152E+01,3.945456E+01,2.864555E+01,1.703535E+01,1.191357E+04,0.000000E+00,3.893315E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.964850E+01,3.183404E+01,1.418332E+01,1.243434E+04,0.000000E+00,4.063498E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.998467E+01,3.290624E+01,1.334829E+01,2.078375E+04,0.000000E+00,6.791962E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999104E+01,4.352792E+01,3.168012E+01,2.048110E+01
01:20:00,1.167654E+04,0.000000E+00,3.815861E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999151E+01,3.948362E+01,2.847117E+01,1.724269E+01,1.197118E+04,0.000000E+00,3.912146E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999147E+01,3.967929E+01,3.163935E+01,1.437016E+01,1.249493E+04,0.000000E+00,4.083298E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999143E+01,4.001485E+01,3.268892E+01,1.354058E+01,2.088073E+04,0.000000E+00,6.823658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999103E+01,4.354737E+01,3.146384E+01,2.068886E+01
01:30:00,1.172992E+04,0.000000E+00,3.833305E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999149E+01,3.950747E+01,2.826651E+01,1.751333E+01,1.202884E+04,0.000000E+00,3.930989E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999146E+01,3.970484E+01,3.141431E+01,1.460953E+01,1.255550E+04,0.000000E+00,4.103094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999142E+01,4.003991E+01,3.244368E+01,1.378079E+01,2.097798E+04,0.000000E+00,6.855439E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999102E+01,4.356371E+01,3.124597E+01,2.087242E+01
01:40:00,1.178360E+04,0.000000E+00,3.850847E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999148E+01,3.952731E+01,2.799678E+01,1.789638E+01,1.208670E+04,0.000000E+00,3.949897E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999144E+01,3.972630E+01,3.111538E+01,1.494995E+01,1.261623E+04,0.000000E+00,4.122940E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999140E+01,4.006101E+01,3.212597E+01,1.411556E+01,2.107575E+04,0.000000E+00,6.887390E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.999100E+01,4.357778E+01,3.102826E+01,2.103223E+01
